match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_accurateCross,stat_wonContest,stat_unsuccessfulTouch,stat_bigChanceCreated,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
13472808,home,Grêmio,Alysson,alysson-edward-franco-da-rocha,Alysson,M,47,184.0,2252,M,1631879,EUR,1146787200,F,47,47,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,1.0,,,17.0,9.0,6.7,2.0,6.776e-05,0,,,1.0,,2.0,3.0,,1.0,,,1.0,1.0,1.0,2.0,,,Alysson Edward Franco da Rocha,,,,,,,1.0,,,,,,,,,,,,
13472808,home,Grêmio,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175.0,1944,M,180059,EUR,719020800,M,6,6,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,17.0,6.0,6.9,,5.018e-05,0,,,,,,3.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13472808,home,Grêmio,Camilo,camilo,Camilo,M,15,176.0,596,M,975319,EUR,919728000,M,15,15,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,,,9.0,5.0,6.6,,0.0119571,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472808,home,Grêmio,André Henrique,andre-henrique,A. Henrique,F,77,189.0,1034,M,1463912,EUR,1008547200,F,77,77,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,1.0,,,9.0,9.0,6.5,2.0,0.00732494,0,,,1.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
13472808,home,Grêmio,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171.0,881,M,1387272,EUR,961804800,D,25,25,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,1.0,4.0,,2.0,0.00030351,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,
13472808,home,Grêmio,Gabriel Grando,gabriel-grando,G. Grando,G,12,192.0,1323,M,1111770,EUR,954288000,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Gabriel Grando,,,,,,,,,,,,,,,,,,,
13472808,home,Grêmio,Walter Kannemann,walter-kannemann,W. Kannemann,D,4,183.0,2119,M,249647,EUR,668908800,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472808,home,Grêmio,Jemerson,jemerson,Jemerson,D,21,184.0,1651,M,328519,EUR,714614400,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472808,home,Grêmio,Enzo,enzo-henrique-dos-santos,Enzo,D,6,183.0,195,M,1491470,EUR,1026950400,D,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Enzo Henrique,dos Santos,,,,,,,,,,,,,,,,,,
13472808,home,Grêmio,Viery,viery,Viery,D,44,187.0,542,M,1907760,EUR,1104537600,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Viery,,,,,,,,,,,,,,,,,,,
13472808,home,Grêmio,Jardiel,jardiel,Jardiel,F,40,182.0,435,M,1631875,EUR,1111363200,M,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Jardiel,,,,,,,,,,,,,,,,,,,
13472808,away,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188.0,5904,M,595598,EUR,795657600,G,1,1,False,24.0,19.0,9.0,4.0,0.0,15.0,17.0,4.0,7.0,11.0,4.0,7.0,90.0,41.0,7.8,5.0,0.0013294,0,0.8418,,,,,,,,1.0,,,,,,,,,,,,,,,,,,leocjardim,,,,,,,,1.0,1.0
13472808,away,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183.0,2505,M,877591,EUR,858297600,D,2,2,False,24.0,21.0,1.0,,0.0,12.0,15.0,9.0,9.0,2.0,,,90.0,46.0,7.1,9.0,0.00276394,1,,4.0,1.0,,2.0,1.0,1.0,,3.0,3.0,,,1.0,,,,,,,,2.0,0.0489,,,1.0,,,,1.0,0.0721,,,,,,
13472808,away,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177.0,1953,M,973293,EUR,883785600,D,25,25,False,56.0,54.0,2.0,1.0,0.0,24.0,26.0,30.0,30.0,2.0,,,90.0,65.0,6.9,2.0,0.0133623,0,,,,,2.0,3.0,1.0,,3.0,1.0,3.0,2.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,
13472808,away,Vasco da Gama,Robert Renan,robert-renan,R. Renan,D,30,186.0,3212,M,1191278,EUR,1065830400,D,30,30,False,99.0,88.0,5.0,1.0,0.0,45.0,50.0,43.0,49.0,3.0,,,90.0,110.0,6.8,12.0,0.0166832,0,,1.0,2.0,3.0,4.0,5.0,,,4.0,1.0,2.0,1.0,,2.0,,,Robert Renan,,,,,,,,,,,,,,,,,,,
13472808,away,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176.0,3645,M,982174,EUR,971049600,D,6,6,False,18.0,16.0,,,0.0,11.0,13.0,5.0,5.0,1.0,,,45.0,24.0,6.5,4.0,0.0145415,1,,1.0,1.0,,3.0,,,,2.0,,,,,2.0,,,,,,1.0,1.0,0.0354,,,,,,,,,,,,,,
13472808,away,Vasco da Gama,Cauan Barros,barros-cauan,C. Barros,M,88,183.0,2254,M,1444694,EUR,1083801600,M,88,88,False,57.0,53.0,4.0,2.0,0.0,38.0,40.0,15.0,17.0,3.0,,,69.0,69.0,6.4,7.0,0.0124683,0,,,,1.0,7.0,2.0,2.0,,4.0,1.0,1.0,,,3.0,,,,,,,1.0,,,,1.0,,,,,,2.0,,,,,
13472808,away,Vasco da Gama,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175.0,2494,M,840398,EUR,715132800,M,3,3,False,83.0,80.0,3.0,2.0,0.0,32.0,32.0,48.0,51.0,3.0,,,90.0,91.0,6.8,7.0,0.0266722,0,,1.0,1.0,,5.0,,,,,,,,,2.0,,1.0,,,,,1.0,,,,1.0,,,,,,2.0,,,,,
13472808,away,Vasco da Gama,Rayan,rayan,Rayan,M,37,185.0,31537,M,1464966,EUR,1154563200,M,77,77,False,49.0,37.0,3.0,2.0,0.0,14.0,17.0,23.0,32.0,6.0,,,90.0,68.0,7.3,21.0,0.145145,1,,4.0,,1.0,2.0,6.0,,6.0,1.0,,,,1.0,,,1.0,Rayan,,,,1.0,0.0139,1.0,4.0,4.0,1.0,,,1.0,0.0916,,,,,,
13472808,away,Vasco da Gama,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,,172.0,68539,M,119159,EUR,708307200,M,10,10,False,73.0,69.0,2.0,1.0,0.0,28.0,29.0,41.0,44.0,3.0,,,87.0,86.0,6.7,10.0,0.0361051,0,,3.0,,,2.0,3.0,,2.0,,,,,2.0,,,,,,,,,,,1.0,1.0,,Coutinho,,,,1.0,,,,,
13472808,away,Vasco da Gama,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173.0,4340,M,851285,EUR,929491200,M,17,17,False,27.0,21.0,2.0,2.0,0.0,6.0,8.0,15.0,19.0,1.0,,,69.0,44.0,6.6,14.0,0.0274494,0,,2.0,1.0,1.0,8.0,5.0,1.0,2.0,,,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,,1.0,1.0,2.0,,,,,,4.0,,,,,
13472808,away,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187.0,16902,M,583974,EUR,592876800,F,99,99,False,15.0,11.0,,,0.0,4.0,5.0,7.0,10.0,,,,80.0,26.0,6.4,7.0,0.00265593,1,,,4.0,1.0,4.0,3.0,,,3.0,1.0,,,2.0,,1.0,,,,1.0,,,0.133,,,3.0,,pablovegetti,True,,,,1.0,,,,
13472808,away,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180.0,1056,M,252781,EUR,740793600,D,12,12,True,26.0,25.0,,,0.0,9.0,9.0,16.0,17.0,1.0,,,44.0,40.0,6.3,5.0,0.0040121,0,,2.0,,2.0,5.0,4.0,2.0,,1.0,,,,3.0,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,
13472808,away,Vasco da Gama,Thiago Mendes,thiago-mendes,T. Mendes,M,23,176.0,1656,M,329303,EUR,700617600,M,23,23,True,46.0,45.0,2.0,2.0,0.0,9.0,9.0,36.0,37.0,,,,21.0,47.0,6.8,1.0,0.0184131,0,,,1.0,,2.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
13472808,away,Vasco da Gama,David,david,David,M,7,179.0,2160,M,840291,EUR,813888000,F,7,7,True,12.0,10.0,,,0.0,3.0,3.0,7.0,9.0,1.0,,,21.0,16.0,6.3,5.0,0.00290907,0,,,,,4.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,2.0,,,,,
13472808,away,Vasco da Gama,Gabriel Souza,gabriel-souza-gb,G. Souza,F,21,190.0,1416,M,1444693,EUR,1104883200,F,19,19,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,10.0,5.0,6.4,1.0,0.00133943,0,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
13472808,away,Vasco da Gama,Matheus França,matheus-franca,Matheus França,F,9,184.0,3705,M,1116593,EUR,1080777600,F,9,9,True,7.0,7.0,,,0.0,,,7.0,7.0,,,,10.0,12.0,6.6,4.0,0.0100487,1,,1.0,,,1.0,,,,,,,,,,,,Matheus França,,1.0,,,0.0289,,,1.0,,,,,,1.0,,,,,
13472808,away,Vasco da Gama,Leandrinho,leandrinho,Leandrinho,M,12,170.0,995,M,1589416,EUR,1111017600,D,66,66,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,2.0,,1.0,0.00087389,0,,1.0,,,,,,,,,,,,,,,Leandro Viana,da Silva Gama,,,,,,,,,,,,,,,,,,
13472808,away,Vasco da Gama,Daniel Fuzato,daniel-fuzato,D. Fuzato,G,13,190.0,953,M,863276,EUR,867974400,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472808,away,Vasco da Gama,Lucas Freitas,lucas-freitas,L. Freitas,D,43,184.0,1198,M,1069729,EUR,979948800,D,43,43,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472808,away,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180.0,1394,M,1391962,EUR,1016409600,M,85,85,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Matheus Carvalho,,,,,,,,,,,,,,,,,,,
13472808,away,Vasco da Gama,Paulinho Paula,paulinho-paula,Paulinho,M,18,173.0,1795,M,879902,EUR,852681600,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472808,away,Vasco da Gama,Lucas Oliveira,lucas-oliveira,L. Oliveira,M,29,187.0,766,M,867907,EUR,823219200,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472808,away,Vasco da Gama,Diego Minete,diego-minete,D. Minete,F,90,,247,,1878736,EUR,1232928000,F,90,90,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Diego,Minete,,,,,,,,,,,,,,,,,,
