match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_goalAssist,stat_outfielderBlock,stat_dispossessed,player_firstName,player_lastName,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves
11703896,home,Borussia M'gladbach,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,13,13,False,7.0,5.0,,,1.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,,1.0,,,65.0,20.0,8.7,5.0,5,,,,,1.0,,3.0,2.0,,,1.0,,,,,,,,2.0,,1.0,2.0,2.0,,,
11703896,home,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,878,M,837205,EUR,858470400,M,10,10,True,10.0,9.0,2.0,1.0,5.0,5.0,4.0,5.0,,,,,1.0,1.0,,,25.0,13.0,6.4,1.0,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11703896,home,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,23,23,True,29.0,26.0,2.0,1.0,19.0,21.0,7.0,8.0,,2.0,1.0,2.0,,2.0,,,25.0,31.0,6.6,3.0,0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11703896,home,Borussia M'gladbach,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190,840,M,929163,EUR,966124800,F,31,31,True,4.0,3.0,1.0,,1.0,1.0,2.0,3.0,2.0,,6.0,,,,,,25.0,7.0,6.2,3.0,1,,,1.0,,,,,,,,2.0,,,1.0,,,,,,,1.0,,,1.0,,
11703896,home,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,8.0,7.0,1.0,,7.0,7.0,,1.0,1.0,,1.0,,,1.0,,,14.0,8.0,6.2,1.0,0,,,,,,,,,,,,,,,Fabio Chiarodia,,,,,,,,,,,
11703896,home,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1815,M,192308,EUR,731721600,F,14,14,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,,1.0,2.0,,,,,14.0,10.0,6.7,2.0,0,,,1.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,
11703896,home,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11703896,home,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,160,M,254449,EUR,818812800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11703896,home,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,723,M,280453,EUR,839721600,M,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11703896,home,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11703896,away,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,False,29.0,23.0,11.0,5.0,22.0,22.0,1.0,7.0,,,,,,6.0,,,90.0,33.0,6.1,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
11703896,away,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,False,52.0,43.0,6.0,3.0,27.0,30.0,16.0,23.0,1.0,,3.0,7.0,,3.0,,,90.0,77.0,6.9,19.0,0,1.0,,1.0,,3.0,3.0,2.0,,,4.0,1.0,,2.0,,,,,,,,,,,,,
11703896,away,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,321,M,254429,EUR,784080000,D,6,6,False,89.0,82.0,9.0,7.0,61.0,62.0,21.0,27.0,2.0,1.0,3.0,4.0,,2.0,,,90.0,97.0,6.9,7.0,1,,,,,2.0,2.0,,,4.0,1.0,,,,,,,True,1.0,,,1.0,,,,,
11703896,away,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,False,63.0,52.0,18.0,10.0,31.0,31.0,21.0,32.0,,,1.0,1.0,1.0,,,,45.0,67.0,6.3,11.0,0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
11703896,away,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,25.0,20.0,2.0,1.0,11.0,12.0,9.0,14.0,1.0,1.0,1.0,4.0,1.0,2.0,,,45.0,38.0,6.4,6.0,0,1.0,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,
11703896,away,1. FC Heidenheim,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,257,M,893962,EUR,939340800,M,33,33,False,44.0,42.0,3.0,3.0,24.0,24.0,18.0,20.0,,,2.0,,,7.0,,,45.0,50.0,6.5,3.0,0,,,,,,,1.0,,2.0,,1.0,,,,,,,1.0,,,,,,,,
11703896,away,1. FC Heidenheim,Kevin Sessa,sessa-kevin,K. Sessa,M,8,175,67,M,929806,EUR,962841600,M,16,16,False,29.0,24.0,2.0,2.0,9.0,10.0,15.0,21.0,6.0,1.0,10.0,2.0,2.0,2.0,,,90.0,42.0,6.4,10.0,0,2.0,,2.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,
11703896,away,1. FC Heidenheim,Denis Thomalla,denis-thomalla,D. Thomalla,M,,186,60,M,122578,EUR,713923200,M,11,11,False,46.0,40.0,1.0,1.0,16.0,16.0,24.0,30.0,1.0,2.0,2.0,4.0,,5.0,,,90.0,53.0,6.8,7.0,1,,,,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,
11703896,away,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,20,176,70,M,206620,EUR,810518400,M,17,17,False,29.0,20.0,2.0,,8.0,11.0,14.0,24.0,,2.0,4.0,4.0,1.0,6.0,,,90.0,48.0,6.4,20.0,1,6.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,,,2.0,,,,1.0,,1.0,,
11703896,away,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,326,M,909485,EUR,938995200,F,18,18,False,21.0,15.0,,,4.0,5.0,11.0,16.0,1.0,1.0,3.0,1.0,,1.0,,,54.0,25.0,6.4,7.0,0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
11703896,away,1. FC Heidenheim,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2513,M,228981,EUR,809827200,F,10,10,False,13.0,10.0,,,4.0,5.0,6.0,8.0,1.0,3.0,3.0,4.0,1.0,1.0,,,45.0,22.0,6.8,4.0,1,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,
11703896,away,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,True,37.0,31.0,5.0,3.0,21.0,22.0,10.0,18.0,,,1.0,,1.0,6.0,,,45.0,45.0,7.3,10.0,0,3.0,,1.0,,,,,2.0,1.0,,,1.0,,,,,,,,1.0,,,,,,
11703896,away,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,136,M,798936,EUR,856310400,D,5,5,True,52.0,49.0,7.0,4.0,42.0,42.0,7.0,10.0,,2.0,,6.0,2.0,3.0,,,45.0,66.0,7.4,3.0,0,,,,,2.0,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,
11703896,away,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,True,27.0,23.0,1.0,1.0,19.0,21.0,4.0,6.0,,2.0,,4.0,,5.0,,,45.0,30.0,6.8,4.0,0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
11703896,away,1. FC Heidenheim,Christian Kühlwetter,christian-kuhlwetter,C. Kühlwetter,M,30,182,58,M,326695,EUR,830044800,F,24,24,True,17.0,9.0,1.0,,2.0,2.0,8.0,17.0,1.0,2.0,5.0,2.0,1.0,1.0,,,45.0,22.0,6.5,10.0,0,2.0,1.0,,,,,1.0,,,,4.0,,,,Christian,Kühlwetter,,,,,,,,,,
11703896,away,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,110,M,845742,EUR,865814400,M,21,21,True,13.0,12.0,,,2.0,3.0,10.0,10.0,,,,2.0,,1.0,,,36.0,17.0,7.4,1.0,1,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0,,,
11703896,away,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11703896,away,1. FC Heidenheim,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1026,M,836711,EUR,915408000,M,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11703896,away,1. FC Heidenheim,Luka Janeš,luka-janes,L. Janeš,M,28,184,39,M,1481943,EUR,1074470400,M,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11703896,away,1. FC Heidenheim,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,849,M,1067120,EUR,1008201600,F,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
