match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,player_sofascoreId,stat_challengeLost,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_hitWoodwork
14065110,home,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,25.0,21.0,7.0,3.0,0.0,20.0,20.0,1.0,5.0,4.0,2.0,1.0,90.0,31.0,6.9,4.0,0.00026564,0.0431,0,0.0614,0.05,-0.02,0.17,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065110,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,38.0,31.0,4.0,1.0,0.0,16.0,18.0,15.0,20.0,4.0,,,90.0,53.0,6.9,11.0,0.0127385,,1,,-0.25,0.09,0.31,,3.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0222,-0.12,,,,,,,,,,,,,,,,,,,,
14065110,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,66.0,64.0,3.0,2.0,0.0,41.0,41.0,23.0,25.0,2.0,,,90.0,75.0,7.2,2.0,0.011383,,0,,0.07,0.25,0.46,,,1.0,3.0,1.0,,6.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
14065110,home,Borussia M'gladbach,Kevin Diks,kevin-diks,K. Diks,D,4,186,14792,M,583806,EUR,844560000,D,4,4,False,76.0,69.0,8.0,6.0,0.0,45.0,49.0,24.0,27.0,,,,90.0,82.0,7.5,7.0,0.0965749,,0,,0.27,0.12,0.17,,,5.0,4.0,6.0,,4.0,,1.0,1.0,,,,,,3.0,KevinDiks_,1.0,1.0,,,,,,,,,,,,,,,,
14065110,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,False,34.0,28.0,4.0,1.0,0.0,18.0,20.0,10.0,14.0,1.0,,,85.0,56.0,7.1,11.0,0.195621,,0,,0.27,0.0,0.16,,3.0,2.0,2.0,4.0,,3.0,,1.0,,2.0,,,,,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
14065110,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,24.0,17.0,,,0.0,8.0,10.0,9.0,14.0,4.0,,,69.0,47.0,6.8,18.0,0.0226827,,2,,-0.09,0.34,-0.05,,6.0,2.0,7.0,9.0,,1.0,,5.0,4.0,2.0,1.0,1.0,0.1421,-0.51,1.0,,2.0,,,2.0,2.0,1.0,,True,1.0,1.0,0.0248,,,,,,,
14065110,home,Borussia M'gladbach,Philipp Sander,philipp-sander,P. Sander,M,16,185,246,M,939880,EUR,888019200,M,16,16,False,55.0,48.0,7.0,6.0,0.0,24.0,25.0,24.0,30.0,7.0,,,81.0,68.0,7.4,8.0,0.226602,,1,,0.27,0.16,0.18,,1.0,2.0,5.0,6.0,,1.0,,4.0,2.0,,,4.0,0.0248,0.0,1.0,,,,1.0,,,,2.0,,1.0,,0.0151,,,,,,,
14065110,home,Borussia M'gladbach,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,6,184,362,M,990209,EUR,981504000,M,6,6,False,44.0,42.0,1.0,1.0,0.0,24.0,25.0,18.0,19.0,2.0,,,90.0,60.0,7.5,3.0,0.0950958,,1,,0.26,0.08,-0.02,,1.0,2.0,4.0,9.0,,3.0,,3.0,,,4.0,1.0,0.0415,-0.13,,,2.0,,1.0,1.0,,,,,1.0,,0.0182,,,,,,,
14065110,home,Borussia M'gladbach,Jens Castrop,jens-castrop,J. Castrop,M,17,177,962,M,1019312,EUR,1059436800,M,17,17,False,26.0,24.0,3.0,2.0,0.0,11.0,12.0,13.0,14.0,6.0,,,90.0,53.0,6.9,11.0,0.0189315,,0,,-0.01,0.1,0.24,,,1.0,10.0,8.0,,,,6.0,4.0,4.0,1.0,2.0,,,1.0,,2.0,1.0,,,5.0,,4.0,,,,,,,,,,,
14065110,home,Borussia M'gladbach,Haris Tabaković,haris-tabakovic,H. Tabaković,F,15,196,2741,M,259803,EUR,772070400,F,15,15,False,14.0,8.0,,,0.0,2.0,5.0,6.0,9.0,,,,69.0,29.0,6.3,11.0,0.00514261,,1,,-0.17,0.16,0.2,,,4.0,6.0,4.0,1.0,7.0,,,,3.0,,2.0,0.1598,-0.53,3.0,,,,,,2.0,,,,,,,,,,,,,
14065110,home,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,F,10,10,False,34.0,27.0,4.0,2.0,0.0,8.0,8.0,19.0,26.0,2.0,,,81.0,42.0,6.8,11.0,0.111597,,3,,0.35,0.03,0.18,,1.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,0.1913,-0.44,,,,1.0,,,2.0,,,,2.0,,0.0686,,,,,,,
