match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_dispossessed,player_sofascoreId,captain,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11396454,home,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,False,10.0,6.0,,,3.0,4.0,3.0,6.0,1.0,,,,,,66.0,21.0,6.9,8.0,0.0363,0.0,0.152803,1,,,,,,8.0,3.0,12.0,5.0,,,2.0,2.0,,,1.0,,3.0,1.0,2.0,,,,,1.0,1.0,,,,,1.0,,,
11396454,home,FC Augsburg,Fredrik Jensen,fredrik-jensen,F. Jensen,M,97,183,325,M,846356,EUR,873763200,M,24,24,True,5.0,,1.0,,,2.0,2.0,6.0,1.0,2.0,,,,,24.0,14.0,6.7,7.0,0.0261,0.0,0.362353,1,,,,3.0,2.0,3.0,1.0,5.0,1.0,,,,2.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,
11396454,home,FC Augsburg,Robert Gumny,robert-gumny,R. Gumny,D,20,182,1253,M,834986,EUR,896918400,D,2,2,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,12.0,15.0,7.5,4.0,0.1711,0.1594,0.00171087,1,,,,,,,1.0,1.0,5.0,1.0,1.0,,1.0,,1.0,1.0,1.0,3.0,2.0,,,,,,,,1.0,,,,,,,
11396454,home,FC Augsburg,Tim Breithaupt,tim-breithaupt,T. Breithaupt,M,6,192,115,M,1049177,EUR,1013040000,M,18,18,True,3.0,2.0,,,1.0,2.0,1.0,1.0,2.0,1.0,,,,,12.0,5.0,6.6,1.0,0.0,0.0,0.00013833,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11396454,home,FC Augsburg,Irvin Cardona,irvin-cardona,I. Cardona,F,7,185,562,M,605552,EUR,870998400,F,48,48,True,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,12.0,4.0,6.7,1.0,0.1519,0.0,9.7e-07,1,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
11396454,home,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,1.0,,,,,,,1.0,,,,,,,8.0,1.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396454,home,FC Augsburg,Tomáš Koubek,tomas-koubek,T. Koubek,G,40,198,89,M,124294,EUR,714787200,G,40,40,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396454,home,FC Augsburg,Frederik Winther,frederik-winther,F. Winther,D,3,186,112,M,985738,EUR,978566400,D,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396454,home,FC Augsburg,David Čolina,david-colina,D. Čolina,D,38,174,444,M,826020,EUR,963964800,D,38,38,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,David,Čolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396454,home,FC Augsburg,Nathanaël Mbuku,nathanael-mbuku,N. Mbuku,F,7,170,6689,M,963399,EUR,1016236800,F,34,34,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396454,away,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,56.0,40.0,24.0,9.0,28.0,30.0,12.0,26.0,,10.0,,2.0,2.0,,90.0,58.0,6.7,16.0,0.0,0.0,0.0166912,0,-0.4624,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
11396454,away,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,D,4,4,False,31.0,26.0,1.0,,12.0,14.0,14.0,17.0,1.0,3.0,,,,,90.0,46.0,6.6,8.0,0.1018,0.0,0.0341777,3,,,,,,1.0,1.0,2.0,3.0,,1.0,,1.0,,,1.0,1.0,,,2.0,1.0,,,,,,,3.0,,,,,,
11396454,away,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,75.0,54.0,11.0,5.0,38.0,44.0,16.0,31.0,6.0,7.0,,,,,90.0,93.0,6.9,21.0,0.0,0.0,0.0422412,0,,,,,,3.0,12.0,4.0,17.0,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,
11396454,away,VfL Bochum 1848,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,5,5,False,67.0,53.0,11.0,4.0,36.0,40.0,18.0,28.0,3.0,10.0,,,,,89.0,84.0,7.0,14.0,0.0,0.0,0.0450141,0,,,,1.0,1.0,4.0,3.0,4.0,8.0,2.0,,1.0,1.0,,,5.0,2.0,,,,,,,,,,,,,,,,,
11396454,away,VfL Bochum 1848,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,M,15,15,False,34.0,29.0,,,12.0,14.0,18.0,23.0,1.0,2.0,,,,,90.0,51.0,6.5,12.0,0.0069,0.0,0.107239,1,,,,3.0,1.0,1.0,,6.0,1.0,1.0,,1.0,4.0,2.0,,1.0,,,,3.0,2.0,,,,,1.0,,,,,,,,
11396454,away,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,66.0,46.0,9.0,5.0,18.0,20.0,29.0,50.0,1.0,9.0,,,,,90.0,82.0,8.5,24.0,0.2651,0.5992,0.690042,6,,,,4.0,1.0,,1.0,4.0,3.0,,1.0,1.0,4.0,2.0,,1.0,1.0,,,,1.0,,,1.0,2.0,1.0,3.0,2.0,,,,,,
11396454,away,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,41.0,30.0,1.0,,12.0,14.0,18.0,28.0,5.0,8.0,,,,,90.0,59.0,6.7,14.0,0.0,0.0,0.00781262,0,,,,1.0,,2.0,4.0,6.0,7.0,,,1.0,,2.0,,2.0,1.0,2.0,1.0,1.0,,,True,,,,,,,,,,,
11396454,away,VfL Bochum 1848,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,19,19,False,18.0,12.0,,,6.0,7.0,6.0,12.0,,2.0,,,,,81.0,28.0,6.1,12.0,0.2988,0.4748,0.00697963,1,,,,1.0,,2.0,1.0,7.0,3.0,,1.0,3.0,1.0,,,1.0,,1.0,,2.0,1.0,,,,,,1.0,,,1.0,,1.0,,
11396454,away,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,M,32,32,False,31.0,19.0,8.0,1.0,7.0,13.0,15.0,23.0,1.0,6.0,,,,,90.0,66.0,7.2,19.0,0.0214,0.0,0.165883,1,,,,5.0,3.0,3.0,,5.0,8.0,,3.0,1.0,1.0,1.0,,4.0,4.0,1.0,1.0,2.0,,,,,,1.0,,,,,1.0,,,
11396454,away,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,309546,EUR,784425600,F,11,11,False,16.0,10.0,1.0,,1.0,2.0,9.0,16.0,,3.0,,,,,81.0,34.0,8.9,13.0,0.7837,2.2762,0.0955056,6,,,,2.0,,4.0,,5.0,5.0,,2.0,,,,,,,3.0,3.0,4.0,1.0,,,,,,4.0,2.0,2.0,,,,,
11396454,away,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,22.0,13.0,,,3.0,4.0,10.0,18.0,,1.0,,,,,71.0,25.0,7.3,10.0,0.1231,0.0,0.124078,1,,,,,,1.0,6.0,2.0,6.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,
11396454,away,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,F,22,22,True,4.0,2.0,,,,,2.0,5.0,,1.0,,,,,19.0,7.0,6.5,5.0,0.0,0.0,0.00086007,0,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,
11396454,away,VfL Bochum 1848,Lukas Daschner,lukas-daschner,L. Daschner,M,10,185,114,M,877297,EUR,907200000,M,13,13,True,1.0,1.0,,,,,1.0,1.0,,,,,,,9.0,7.0,6.8,1.0,0.0339,0.0,0.00322298,1,,,,,,,,1.0,2.0,,2.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,
11396454,away,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,F,29,29,True,,,,,,,,,,,,,,,9.0,1.0,6.3,1.0,0.0,0.0,0.0,0,,,,,,4.0,,7.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
11396454,away,VfL Bochum 1848,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,True,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,3.0,,1.0,0.0731,0.0,0.00751775,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11396454,away,VfL Bochum 1848,Niclas Thiede,niclas-thiede,N. Thiede,G,22,185,50,M,921031,EUR,924048000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396454,away,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396454,away,VfL Bochum 1848,Noah Loosli,noah-loosli,N. Loosli,D,20,185,73,M,789138,EUR,853977600,D,41,41,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396454,away,VfL Bochum 1848,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396454,away,VfL Bochum 1848,Danilo Soares,danilo-soares,Danilo Soares,M,3,170,111,M,121551,EUR,688694400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
