match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_totalClearance,stat_penaltyConceded,stat_goalAssist,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon
10438021,home,Marítimo,Renê Santos,,,rene-santos,R. Santos,M,,184,16,M,218804,EUR,703814400,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438021,home,Marítimo,Jesús Ramírez,,,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438021,away,Vitória SC,Bruno Varela,,,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,43.0,19.0,31.0,7.0,12.0,18.0,7.0,25.0,15.0,,,4.0,90.0,54.0,7.3,24.0,0,,,1.0,,1.0,,,,,,,,,,,,True,,,,,3.0,,,,,,,,2.0,2.0,1.0,1.0,
10438021,away,Vitória SC,Mamadou Tounkara,,,mamadou-tounkara,M. Tounkara,D,29,192,198,M,208636,EUR,1008288000,D,83,83,False,38.0,29.0,8.0,3.0,21.0,25.0,8.0,13.0,4.0,,,,90.0,50.0,6.9,10.0,0,,,2.0,3.0,4.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,1.0,,1.0,,5.0,,,,,,,,,,,,
10438021,away,Vitória SC,Ibrahima Bamba,Ibrahima Bamba,,ibrahima-bamba,I. Bamba,D,22,184,312,M,1131044,EUR,1019433600,D,22,22,False,22.0,19.0,1.0,,12.0,12.0,7.0,10.0,5.0,,,,90.0,41.0,6.9,5.0,0,,,1.0,6.0,5.0,1.0,,,,,3.0,2.0,1.0,,3.0,,,,,1.0,2.0,3.0,,,1.0,1.0,,,,,,,,
10438021,away,Vitória SC,Mikel Villanueva,,,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,False,31.0,28.0,4.0,3.0,18.0,20.0,10.0,11.0,2.0,,,,90.0,41.0,6.8,3.0,0,,,3.0,2.0,3.0,,,,,,,,,,,,,2.0,,2.0,,5.0,,,,,,,,,,,,
10438021,away,Vitória SC,Miguel Maga,Miguel Maga,,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,M,2,2,False,23.0,19.0,1.0,,14.0,16.0,5.0,7.0,6.0,,,,90.0,46.0,7.4,10.0,0,,,,1.0,5.0,,,,,,,5.0,4.0,,,,,,,3.0,,3.0,,,1.0,,,,,,,,,
10438021,away,Vitória SC,Tiago Silva,,,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,35.0,30.0,3.0,1.0,16.0,17.0,15.0,20.0,4.0,,,,53.0,46.0,7.6,9.0,1,2.0,1.0,,2.0,2.0,,,,,,,1.0,,3.0,1.0,3.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,
10438021,away,Vitória SC,Tomás Händel,Tomás Händel,,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,51.0,45.0,,,22.0,24.0,23.0,27.0,8.0,,,,84.0,68.0,7.2,9.0,1,,,,6.0,9.0,2.0,1.0,,,1.0,,4.0,3.0,1.0,2.0,1.0,,1.0,,1.0,4.0,1.0,,,1.0,1.0,,,,,,,,
10438021,away,Vitória SC,Afonso Freitas,,,afonso-freitas,A. Freitas,D,25,180,35,M,928812,EUR,955065600,M,72,72,False,31.0,22.0,4.0,,7.0,9.0,15.0,23.0,4.0,,,,90.0,47.0,6.3,12.0,0,1.0,,,6.0,2.0,,,,,,1.0,1.0,1.0,1.0,2.0,,,1.0,,,1.0,2.0,,,3.0,,,,,,,,,
10438021,away,Vitória SC,Jota Silva,,,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,11,11,False,18.0,14.0,1.0,1.0,10.0,12.0,4.0,6.0,5.0,,,,53.0,32.0,6.6,11.0,1,,,1.0,8.0,6.0,4.0,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,4.0,1.0,,,1.0,2.0,,,,,,,,1.0
10438021,away,Vitória SC,André Silva,,,andre-silva,A. Silva,F,17,181,2951,M,925072,EUR,865296000,F,17,17,False,32.0,25.0,1.0,1.0,6.0,9.0,19.0,23.0,4.0,,,,84.0,46.0,7.5,12.0,4,,,3.0,13.0,5.0,2.0,1.0,,2.0,,,1.0,1.0,2.0,2.0,,,7.0,2.0,,,,,,1.0,2.0,,,1.0,,,,,
10438021,away,Vitória SC,Michael Johnston,,,michael-johnston,M. Johnston,M,11,171,843,M,847125,EUR,924480000,F,90,90,False,18.0,17.0,,,5.0,5.0,13.0,16.0,2.0,,,,75.0,33.0,7.3,6.0,4,3.0,1.0,,6.0,4.0,2.0,1.0,,2.0,,,1.0,1.0,,,1.0,,2.0,2.0,,2.0,,,,1.0,2.0,,,,,,,,
10438021,away,Vitória SC,Rúben Lameiras,,,ruben-lameiras,R. Lameiras,M,22,175,78,M,793154,EUR,788054400,M,7,7,True,10.0,7.0,,,1.0,3.0,6.0,8.0,2.0,,,,37.0,15.0,6.4,6.0,0,1.0,,,2.0,1.0,,,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,
10438021,away,Vitória SC,Zé Carlos,Zé Carlos,,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,28,28,True,28.0,25.0,4.0,3.0,12.0,12.0,13.0,16.0,2.0,,,,37.0,35.0,6.6,6.0,0,,,,4.0,2.0,2.0,2.0,,,,,,,1.0,2.0,1.0,,,,1.0,,,,,1.0,2.0,,,,,,,,
10438021,away,Vitória SC,Nelson Luz,,,nelson-luz,N. Luz,M,10,177,198,M,841743,EUR,886550400,F,20,20,True,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,,,,15.0,8.0,6.3,5.0,0,,,,4.0,1.0,2.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,
10438021,away,Vitória SC,Jorge Fernandes,,,jorge-fernandes,J. Fernandes,D,44,193,145,M,814673,EUR,859939200,D,44,44,True,3.0,1.0,1.0,,1.0,2.0,,1.0,,,,,19.0,7.0,6.4,2.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
10438021,away,Vitória SC,Alisson Safira,,,allison-safira,A. Safira,F,25,178,356,M,870927,EUR,795398400,F,9,9,True,7.0,6.0,,,3.0,3.0,3.0,4.0,1.0,,,,19.0,7.0,6.5,1.0,0,,,2.0,5.0,2.0,,,,,,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,
10438021,away,Vitória SC,Celton Biai,Celton,Biai,celton-biai,C. Biai,G,63,188,249,M,976399,EUR,966124800,G,63,63,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438021,away,Vitória SC,Helder Sá,Helder Sá,,helder-sa,H. Sá,D,28,184,56,M,1113073,EUR,1036886400,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438021,away,Vitória SC,Bruno Gaspar,,,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,D,76,76,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438021,away,Vitória SC,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,F,98,98,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
