match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,player_firstName,stat_aerialWon,stat_fouls,stat_challengeLost,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,player_lastName,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_goodHighClaim,stat_outfielderBlock,stat_clearanceOffLine,stat_hitWoodwork
13981589,home,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196.0,580,M,850952,EUR,942278400,G,13,13,False,33.0,21.0,18.0,6.0,0.0,18.0,20.0,3.0,13.0,1.0,1.0,2.0,2.0,12.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,90.0,46.0,8.0,12.0,0.0013257,73.28350798149,11.0,7.35,11.235,0.8761,0,1.3286,0.05,-0.05,0.27,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981589,home,Bologna,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187.0,1108,M,928104,EUR,929750400,D,20,20,False,31.0,27.0,3.0,1.0,1.0,7.0,7.0,20.0,24.0,2.0,3.0,6.0,,6.0,1.0,1.0,2.0,,,,,88.0,53.0,7.0,9.0,0.0837481,160.10732150436,16.0,117.39,34.86,,2,,0.22,0.31,-0.17,,5.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0858,83.17921000799,3.0,1.0,-0.36,,,,,,,,,,,,,,,,,,,
13981589,home,Bologna,Martin Vitík,martin-vitik,M. Vitík,D,41,192.0,1125,M,1085913,EUR,1043107200,D,41,41,False,54.0,51.0,3.0,2.0,0.0,26.0,27.0,25.0,27.0,,2.0,3.0,,4.0,2.0,1.0,,,,,,90.0,64.0,6.9,4.0,0.0222439,185.54384650752,24.0,93.975,22.68,,1,,0.25,0.25,-0.13,,,,,1.0,,,1.0,3.0,0.0374,24.840286310749,1.0,1.0,-0.2,Martin Vitík,1.0,1.0,,,,,,,,,,,,,,,,
13981589,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185.0,4571,M,818481,EUR,898819200,D,26,26,False,70.0,63.0,6.0,3.0,0.0,29.0,30.0,34.0,40.0,3.0,5.0,3.0,2.0,5.0,1.0,,1.0,,,,,90.0,78.0,6.3,8.0,0.0323933,306.07675350839,34.0,145.005,17.325,,0,,0.26,0.19,-0.46,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
13981589,home,Bologna,Juan Miranda,juan-miranda,J. Miranda,D,33,185.0,2208,M,855829,EUR,948240000,D,33,33,False,50.0,44.0,5.0,2.0,0.0,14.0,15.0,30.0,35.0,1.0,2.0,5.0,3.0,3.0,1.0,1.0,2.0,,,,,90.0,74.0,6.9,13.0,0.0789843,108.13473438483,12.0,98.07,20.055,,1,,0.27,0.09,-0.16,,5.0,2.0,,,,,1.0,,0.0273,15.54,1.0,3.0,-0.11,,2.0,1.0,,,,,,,,,,,,,,,,
13981589,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182.0,2495,M,814882,EUR,889660800,M,6,6,False,75.0,62.0,12.0,8.0,0.0,20.0,22.0,42.0,53.0,,2.0,3.0,3.0,9.0,2.0,,1.0,,,,,90.0,93.0,7.7,18.0,0.369683,296.89956934783,37.0,87.15,13.755,,1,,0.51,0.4,-0.05,,6.0,2.0,,,,,1.0,2.0,0.0313,54.276702396601,4.0,2.0,-0.19,,,1.0,1.0,,,,,,,,,,,,,,,
13981589,home,Bologna,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188.0,1344,M,928796,EUR,931996800,M,4,4,False,48.0,39.0,5.0,1.0,0.0,12.0,12.0,27.0,36.0,,8.0,10.0,2.0,4.0,4.0,3.0,4.0,,,,,90.0,70.0,7.2,12.0,0.344283,124.50778332154,16.0,7.98,16.17,,1,,0.32,0.1,0.14,,,,1.0,1.0,1.0,1.0,,2.0,0.0304,21.66310125536,1.0,1.0,0.0,,1.0,6.0,1.0,,2.0,1.0,0.0704,,,,,,,,,,,
13981589,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183.0,5740,M,793645,EUR,854064000,M,7,7,False,23.0,16.0,1.0,,0.0,4.0,6.0,12.0,17.0,1.0,4.0,4.0,,3.0,,,2.0,,,,,71.0,38.0,6.4,14.0,0.0134358,110.03489040277,13.0,37.275,15.855,,2,,-0.09,0.26,-0.06,,2.0,,,4.0,1.0,,1.0,,0.0414,29.656910363626,2.0,,-0.09,,1.0,1.0,,,2.0,1.0,0.009,True,,,,,,,,,,
13981589,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186.0,1385,M,1067204,EUR,1042502400,M,80,80,False,19.0,18.0,2.0,2.0,0.0,4.0,4.0,14.0,15.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,70.0,28.0,7.4,3.0,0.033426,79.271249622694,9.0,18.48,5.355,,2,,-0.06,0.11,-0.05,,,,1.0,1.0,,,,,0.2782,17.305373760772,1.0,1.0,0.51,,,2.0,,,,2.0,0.9179,,,1.0,,,,,,,,
13981589,home,Bologna,Jonathan Rowe,jonathan-rowe,J. Rowe,F,11,173.0,2307,M,1065261,EUR,1051660800,M,11,11,False,20.0,18.0,1.0,1.0,0.0,5.0,5.0,13.0,15.0,3.0,10.0,9.0,,2.0,2.0,2.0,4.0,,,,,84.0,43.0,6.8,13.0,0.0625554,260.97927851662,19.0,90.72,57.33,,2,,0.08,0.38,-0.04,,5.0,1.0,2.0,5.0,2.0,,,1.0,0.0327,149.70909734811,5.0,3.0,0.0,Jon Rowe,1.0,2.0,,,2.0,1.0,0.0139,,,,1.0,,,,,,,
