match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_totalCross,stat_dispossessed,stat_unsuccessfulTouch,stat_totalOffside,stat_challengeLost,stat_shotOffTarget,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_errorLeadToAGoal
10408399,home,Getafe,David Soria,david-soria,D. Soria,G,13,192,676,M,604258,EUR,733881600,G,13,13,False,34.0,18.0,33.0,17.0,4.0,4.0,14.0,30.0,1.0,16.0,1.0,1.0,4.0,1.0,90.0,42.0,7.6,17.0,0.0,0.0,0.0068268,0,0.8231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408399,home,Getafe,Djené,djene,Djené,D,2,178,2527,M,307702,EUR,694137600,D,2,2,False,26.0,18.0,8.0,3.0,9.0,11.0,9.0,15.0,2.0,7.0,,,,,90.0,33.0,6.9,9.0,0.0,0.0,0.00961735,0,,True,1.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10408399,home,Getafe,Stefan Mitrović,stefan-mitrovic,S. Mitrović,D,23,189,417,M,108736,EUR,643334400,D,23,23,False,32.0,21.0,5.0,1.0,15.0,18.0,6.0,14.0,1.0,5.0,,,,,90.0,35.0,6.8,11.0,0.0,0.0,0.0134835,0,,,3.0,3.0,4.0,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10408399,home,Getafe,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184,491,M,980578,EUR,953856000,D,4,4,False,30.0,16.0,10.0,2.0,8.0,12.0,8.0,18.0,,2.0,,,,,90.0,33.0,6.7,14.0,0.0,0.0,0.00880813,0,,,2.0,1.0,4.0,4.0,2.0,2.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10408399,home,Getafe,Damián Suárez,damian-suarez,D. Suárez,D,22,172,368,M,36982,EUR,578102400,M,22,22,False,20.0,15.0,2.0,1.0,7.0,9.0,8.0,12.0,,7.0,,,,,62.0,42.0,6.7,12.0,0.0,0.0,0.00886789,0,,,1.0,1.0,3.0,5.0,2.0,1.0,2.0,,,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
10408399,home,Getafe,Nemanja Maksimović,nemanja-maksimovic,N. Maksimović,M,88,184,1287,M,331449,EUR,791078400,M,20,20,False,19.0,15.0,4.0,2.0,9.0,11.0,6.0,8.0,,4.0,,,,,70.0,23.0,6.6,4.0,0.0,0.0,0.00547925,0,,,1.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10408399,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175,1429,M,811629,EUR,781488000,M,5,5,False,30.0,25.0,5.0,2.0,10.0,10.0,15.0,21.0,,7.0,,,,,83.0,46.0,6.9,10.0,0.0322,0.0,0.0224379,2,,,1.0,1.0,7.0,6.0,3.0,2.0,2.0,3.0,,2.0,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,
10408399,home,Getafe,Portu,portu,Portu,F,8,167,868,M,218616,EUR,706406400,M,9,9,False,22.0,13.0,3.0,1.0,3.0,6.0,11.0,21.0,1.0,3.0,,,,,90.0,45.0,7.2,15.0,0.0914,0.0,0.027795,1,,,1.0,3.0,3.0,5.0,1.0,1.0,,1.0,,5.0,1.0,1.0,5.0,,1.0,,1.0,,2.0,,,1.0,1.0,,,,,,,
10408399,home,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182,2532,M,604954,EUR,860198400,F,19,19,False,17.0,11.0,2.0,1.0,1.0,2.0,10.0,16.0,,1.0,,,,,84.0,29.0,7.2,11.0,0.0519,0.0,0.44002,1,,,2.0,2.0,8.0,7.0,,,1.0,,,,6.0,4.0,1.0,2.0,,,2.0,,3.0,,,,1.0,1.0,2.0,,,,,
10408399,home,Getafe,Enes Ünal,enes-unal,E. Ünal,F,26,185,3634,M,336655,EUR,863222400,F,10,10,False,26.0,20.0,,,4.0,4.0,16.0,23.0,1.0,4.0,,,,,90.0,49.0,7.8,13.0,0.6086,1.1119,0.0628325,4,,,2.0,6.0,10.0,12.0,4.0,2.0,2.0,2.0,,,,,1.0,4.0,2.0,,2.0,2.0,,,,,,,,EnesUnal16,2.0,1.0,,
10408399,home,Getafe,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,17,17,False,28.0,20.0,1.0,,5.0,5.0,18.0,31.0,,4.0,,,,,70.0,47.0,7.3,17.0,0.6277,0.5735,0.057673,3,,,1.0,3.0,5.0,4.0,,,,1.0,,,2.0,1.0,8.0,2.0,1.0,2.0,,1.0,,,,3.0,1.0,,,,1.0,1.0,1.0,
10408399,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185,520,M,949707,EUR,899424000,D,21,21,True,3.0,1.0,1.0,,1.0,1.0,1.0,3.0,,1.0,,,,,28.0,7.0,6.6,2.0,0.0,0.0,0.106238,0,,,,,3.0,1.0,1.0,1.0,,2.0,,,,,1.0,,,,1.0,,2.0,,,1.0,,,,,,,,
10408399,home,Getafe,Ángel Algobia,angel-algobia,Á. Algobia,M,27,186,39,M,966219,EUR,930096000,M,16,16,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,20.0,4.0,6.2,1.0,0.0,0.0,0.00043783,0,,,1.0,1.0,5.0,1.0,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,
10408399,home,Getafe,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,24,24,True,1.0,1.0,,,,,2.0,2.0,,,,,,,20.0,6.0,6.7,2.0,0.0,0.0,0.1704,0,,,,,3.0,,,,,3.0,,1.0,,,1.0,,2.0,,,,1.0,,,1.0,,,1.0,,,,,
