match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_wonTackle,stat_ownGoals,stat_totalContest,stat_wonContest,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_keyPass,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltySave,stat_penaltyFaced,player_sofascoreId,stat_penaltyConceded
11124857,home,KV Kortrijk,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190,77,M,1046454,EUR,714009600,G,1,1,False,14.0,4.0,13.0,3.0,1.0,2.0,3.0,12.0,1.0,1.0,8.0,2.0,5.0,90.0,26.0,6.2,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124857,home,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,6,187,281,M,1068519,EUR,916272000,D,44,44,False,27.0,14.0,9.0,3.0,8.0,12.0,6.0,15.0,3.0,,4.0,,,89.0,40.0,6.4,15.0,1,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11124857,home,KV Kortrijk,Tsuyoshi Watanabe,,,tsuyoshi-watanabe,T. Watanabe,D,4,187,1372,M,942213,EUR,855100800,D,4,4,False,52.0,38.0,8.0,4.0,29.0,36.0,9.0,16.0,2.0,1.0,9.0,,,90.0,71.0,6.7,14.0,0,1.0,8.0,,,,5.0,,6.0,4.0,,,,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11124857,home,KV Kortrijk,Martin Wasinski,Martin Wasinski,,martin-wasinski,M. Wasinski,D,2,185,167,M,1131054,EUR,1081296000,D,21,21,False,48.0,38.0,5.0,1.0,25.0,28.0,13.0,20.0,4.0,,11.0,,,90.0,62.0,6.3,11.0,0,,7.0,1.0,,,5.0,,1.0,2.0,,,3.0,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
11124857,home,KV Kortrijk,Oleksii Sych,,,oleksii-sych,O. Sych,D,77,185,129,M,1022525,EUR,986083200,M,6,6,False,15.0,9.0,1.0,,6.0,10.0,4.0,6.0,4.0,2.0,5.0,,,74.0,37.0,6.8,10.0,0,,5.0,,,,1.0,1.0,4.0,3.0,,2.0,1.0,,2.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
11124857,home,KV Kortrijk,Stjepan Lončar,,,stjepan-loncar,S. Lončar,M,10,187,317,M,842571,EUR,847584000,M,33,33,False,35.0,23.0,3.0,1.0,18.0,21.0,5.0,14.0,3.0,2.0,5.0,,,84.0,55.0,6.5,18.0,0,,4.0,1.0,,,2.0,,1.0,3.0,,3.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,
11124857,home,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,M,25,25,False,23.0,18.0,2.0,2.0,12.0,14.0,6.0,9.0,3.0,,6.0,,,73.0,35.0,6.3,9.0,2,,3.0,3.0,1.0,,,,,3.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
11124857,home,KV Kortrijk,Kristof D'Haene,,,kristof-dhaene,K. D'Haene,M,,171,15,,121602,EUR,644630400,M,30,30,False,32.0,24.0,4.0,,11.0,13.0,14.0,20.0,3.0,,7.0,,,89.0,47.0,6.8,9.0,2,,3.0,1.0,2.0,1.0,,,,1.0,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,True,1.0,1.0,1.0,,,,,,,,
11124857,home,KV Kortrijk,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170,2010,M,1007528,EUR,961804800,F,18,18,False,60.0,48.0,3.0,2.0,20.0,23.0,28.0,37.0,8.0,1.0,12.0,,,90.0,81.0,6.7,23.0,1,1.0,7.0,2.0,,,,,,1.0,,5.0,1.0,,1.0,,8.0,5.0,1.0,,,,1.0,,,,,1.0,,,,,,,
11124857,home,KV Kortrijk,Felipe Avenatti,,,felipe-avenatti,F. Avenatti,F,9,194,145,M,308058,EUR,767318400,F,20,20,False,25.0,21.0,2.0,1.0,11.0,11.0,10.0,14.0,5.0,,4.0,,,90.0,35.0,6.5,10.0,1,2.0,4.0,,,,1.0,,,1.0,,4.0,1.0,3.0,1.0,,2.0,,,,,,1.0,,,,,2.0,,,,,,,
