match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_bigChanceCreated,stat_shotOffTarget,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,captain,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_penaltyWon,stat_goalAssist,stat_totalOffside,stat_hitWoodwork,stat_penaltyMiss,stat_goals
11450171,home,Gaziantep FK,Denis Drăguş,denis-dragus,D. Drăguş,F,184,2440,M,841199,EUR,931219200,F,70,70,False,21.0,14.0,2.0,1.0,5.0,5.0,9.0,16.0,4.0,,,,,,,90.0,44.0,7.1,12.0,0.0235361,3,,70,,,14.0,7.0,,,3.0,,4.0,2.0,2.0,,,8.0,1.0,1.0,1.0,,1.0,6.0,0.2631,1.0,1.0,,3.0,1.0,2.0,2.0,0.6231,,,,,,,,
11450171,home,Gaziantep FK,Brayan Riascos,brayan-riascos,B. Riascos,F,180,239,M,537040,EUR,781747200,F,94,94,True,7.0,3.0,,,1.0,2.0,2.0,5.0,2.0,,,,,,,20.0,12.0,6.4,6.0,0.0108345,0,,94,,,6.0,1.0,,1.0,,,,,,,,1.0,,,,,,3.0,,,,,2.0,1.0,,,,,,,,,,,
11450171,home,Gaziantep FK,Marko Jevtović,marko-jevtovic,M. Jevtović,M,194,134,M,310068,EUR,743472000,M,8,8,True,7.0,6.0,1.0,,4.0,4.0,2.0,3.0,1.0,,,,,,,12.0,10.0,6.3,2.0,0.00020694,0,,16,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450171,home,Gaziantep FK,Oğulcan Çağlayan,ogulcan-caglayan,O. Çağlayan,F,188,194,M,387050,EUR,827452800,F,23,23,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,,,,,9.0,5.0,6.5,,0.00027462,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450171,home,Gaziantep FK,Batuhan Şen,batuhan-ahmet-sen,B. A. Şen,G,192,1076,M,867595,EUR,918000000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450171,home,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,185,88,M,355004,EUR,855792000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450171,home,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,179,17,M,1016384,EUR,933033600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450171,home,Gaziantep FK,Mirza Cihan,mirza-cihan,M. Cihan,M,175,29,M,909289,EUR,972518400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450171,home,Gaziantep FK,Bahadır Gölgeli,bahadir-golgeli,B. Gölgeli,M,185,12,M,1121262,EUR,1057017600,M,91,91,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Bahadir Golgeli,,,,,,,,,,,,,,,,,,,,,,,,,
11450171,home,Gaziantep FK,Júnior Morais,junior-morais,J. Morais,M,176,58,M,79056,EUR,522374400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,12,,,,,,,,,,,,Júnior,Morais,,,,,,,,,,,,,,,,,,,,,,,,
11450171,home,Gaziantep FK,İlker Karakaş,ilker-karakas,İ. Karakaş,F,187,26,M,921406,EUR,916012800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450171,away,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,186,12815,M,190419,EUR,789609600,G,40,40,False,12.0,12.0,3.0,3.0,12.0,12.0,,,6.0,,3.0,,4.0,2.0,2.0,90.0,20.0,7.8,,0.00011946,0,0.9669,40,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,Livakovic40,,,,,,,
11450171,away,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,184,2870,M,836683,EUR,923097600,D,16,16,False,44.0,38.0,1.0,1.0,21.0,22.0,17.0,23.0,2.0,,,,,,,90.0,79.0,7.4,14.0,0.0264361,1,,18,1.0,,3.0,2.0,,,3.0,2.0,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,,0.0399,,,,2.0,,,,,,,,,,,,
11450171,away,Fenerbahçe,Serdar Aziz,serdar-aziz,S. Aziz,D,183,609,M,43528,EUR,656640000,D,4,4,False,24.0,23.0,1.0,1.0,10.0,11.0,13.0,13.0,4.0,,,,,,,38.0,26.0,6.8,1.0,0.00529268,1,,,,,2.0,3.0,1.0,,,,,,,,,1.0,3.0,,1.0,,1.0,,0.0234,,,,,,,,,,,,,,,,
11450171,away,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,189,3123,M,1048324,EUR,988243200,D,24,24,False,57.0,47.0,2.0,1.0,25.0,30.0,22.0,28.0,6.0,,,,,,,90.0,64.0,7.2,11.0,0.0834535,0,,24,1.0,,1.0,6.0,1.0,,2.0,,1.0,1.0,,Jayden Oosterwolde,,,2.0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,
11450171,away,Fenerbahçe,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,174,20994,M,825844,EUR,939254400,D,7,7,False,56.0,47.0,3.0,2.0,15.0,16.0,34.0,42.0,5.0,,,,,,,90.0,80.0,7.2,13.0,0.191225,0,,24,2.0,2.0,3.0,4.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,2.0,1.0,,,,,1.0,,,,,ferdikadioglu,,,,,,,
11450171,away,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,183,3147,M,952600,EUR,917308800,M,5,5,False,59.0,48.0,6.0,4.0,24.0,25.0,24.0,34.0,7.0,,,,,,,64.0,67.0,7.1,13.0,0.0140369,2,,5,,,5.0,6.0,,1.0,,1.0,1.0,1.0,1.0,,,4.0,4.0,,1.0,,,,0.0596,,,,1.0,1.0,,,,,1.0,,,,,,
11450171,away,Fenerbahçe,Fred,fred,Fred,M,169,11619,M,243623,EUR,731289600,M,35,35,False,70.0,61.0,7.0,5.0,23.0,24.0,39.0,48.0,12.0,,,,,,,90.0,106.0,8.2,20.0,0.240876,4,,7,2.0,1.0,8.0,6.0,,3.0,2.0,2.0,3.0,3.0,3.0,,,,,,1.0,,2.0,2.0,0.3418,1.0,,,4.0,1.0,,1.0,0.3236,fred08,2.0,1.0,,,,,
11450171,away,Fenerbahçe,Cengiz Ünder,cengiz-under,C. Ünder,F,173,4739,M,758876,EUR,868838400,M,20,20,False,19.0,14.0,,,5.0,6.0,11.0,18.0,2.0,,,,,,,64.0,31.0,6.9,12.0,0.134805,1,,11,5.0,2.0,2.0,,,,1.0,,,,2.0,,,,,,,,,1.0,0.0463,2.0,,,2.0,,,1.0,0.086,cengizunder,,,,,,,
11450171,away,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,174,10874,M,847983,EUR,926294400,M,53,53,False,36.0,30.0,1.0,,14.0,17.0,20.0,28.0,4.0,,,,,,,90.0,59.0,7.1,16.0,0.261079,3,,17,9.0,4.0,6.0,1.0,2.0,1.0,,,1.0,1.0,3.0,,,1.0,,1.0,1.0,,,1.0,0.3148,4.0,,,1.0,,1.0,1.0,0.0241,szymanski_11,1.0,,1.0,1.0,,,
11450171,away,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,181,12216,M,38560,EUR,595987200,M,10,10,False,25.0,21.0,1.0,,3.0,4.0,19.0,32.0,1.0,,,,,,,79.0,49.0,7.5,16.0,0.103385,0,,10,11.0,1.0,3.0,8.0,1.0,1.0,,,3.0,2.0,,,,,,1.0,,,1.0,,,1.0,,,5.0,4.0,,,,dusantadic,,,,1.0,,,
11450171,away,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,193,23278,M,14990,EUR,511401600,F,9,9,False,19.0,15.0,1.0,1.0,3.0,4.0,12.0,16.0,,,,,,,,90.0,36.0,5.9,10.0,0.0405483,4,,10,1.0,,5.0,3.0,,1.0,1.0,,1.0,,2.0,,,1.0,1.0,,3.0,,,1.0,1.0013,,,True,3.0,1.0,2.0,,,EDzeko,1.0,,,,1.0,1.0,
11450171,away,Fenerbahçe,Leonardo Bonucci,leonardo-bonucci,L. Bonucci,D,190,2802,M,15444,EUR,546825600,D,19,19,True,50.0,36.0,12.0,4.0,29.0,32.0,7.0,18.0,11.0,,,,,,,52.0,56.0,6.8,15.0,0.0057241,0,,19,,,1.0,4.0,,,4.0,1.0,,,1.0,,,,4.0,,,,,1.0,,,,,,,,,,bonuccileo,,,,,,,
11450171,away,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,180,4224,M,226986,EUR,805766400,M,17,17,True,9.0,6.0,2.0,,2.0,3.0,4.0,6.0,3.0,,,,,,,26.0,22.0,7.6,4.0,0.00316459,2,,71,,,1.0,6.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,4.0,,0.1659,,,,1.0,1.0,1.0,2.0,0.8132,irfankahveci,,,,,,,1.0
11450171,away,Fenerbahçe,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,185,6844,M,147745,EUR,749520000,F,23,23,True,9.0,7.0,3.0,2.0,2.0,2.0,5.0,7.0,1.0,,,,,,,26.0,13.0,6.4,3.0,0.0488432,2,,22,,,2.0,,,,,1.0,,,,,,,,,1.0,,,1.0,0.6297,,,,1.0,,1.0,1.0,0.4558,mbatshuayi,,,,,,,
11450171,away,Fenerbahçe,Joshua King,joshua-king,J. King,F,180,2230,M,100621,EUR,695433600,F,15,15,True,10.0,5.0,1.0,,1.0,1.0,4.0,9.0,1.0,,,,,,,11.0,11.0,7.1,6.0,0.219234,0,,7,,,1.0,1.0,,1.0,,,,,,,,,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,
11450171,away,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,193,1983,M,594618,EUR,891216000,G,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450171,away,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,174,1764,M,856849,EUR,777254400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450171,away,Fenerbahçe,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,179,1215,M,997165,EUR,1045612800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450171,away,Fenerbahçe,Ryan Kent,ryan-kent,R. Kent,M,172,1198,M,604838,EUR,847670400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450171,away,Fenerbahçe,Lincoln,lincoln,Lincoln,M,177,846,M,794928,EUR,910396800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450171,away,Fenerbahçe,Emre Mor,emre-mor,E. Mor,M,169,2594,M,826258,EUR,869702400,M,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
