match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,player_firstName,player_lastName,stat_interceptionWon,stat_totalOffside,stat_totalContest,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wonContest,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
12513710,home,Famalicão,Lazar Carević,lazar-carevic,L. Carević,G,25,195,237,M,886204,EUR,921542400,G,25,25,False,30.0,14.0,22.0,6.0,0.0,12.0,14.0,2.0,16.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,90.0,36.0,7.0,17.0,0.00035071,0,0.1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513710,home,Famalicão,Rodrigo Pinheiro,pinheiro-rodrigo,R. Pinheiro,D,17,181,262,M,991924,EUR,1030492800,D,17,17,False,26.0,19.0,3.0,1.0,0.0,15.0,19.0,6.0,11.0,,1.0,4.0,3.0,,,,,90.0,44.0,7.0,11.0,0.422694,1,,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.1279,1.0,,,,,,,,,,,,,,,,,,,,
12513710,home,Famalicão,Enea Mihaj,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,39.0,33.0,8.0,3.0,0.0,25.0,26.0,8.0,13.0,2.0,4.0,5.0,6.0,1.0,,,,90.0,48.0,7.2,6.0,0.00203865,0,,,,2.0,,,,2.0,2.0,,,,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12513710,home,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,38.0,32.0,7.0,4.0,0.0,23.0,26.0,9.0,12.0,,3.0,7.0,3.0,,,,,90.0,53.0,7.4,6.0,0.00304566,0,,,,3.0,,,,3.0,1.0,,3.0,,,,,,,,,4.0,1.0,,,,,,,,,,,,
12513710,home,Famalicão,Pedro Bondo,pedro-bondo,P. Bondo,D,28,178,481,M,1102988,EUR,1100563200,D,13,13,False,29.0,19.0,5.0,,1.0,14.0,17.0,6.0,17.0,1.0,6.0,2.0,8.0,4.0,,,,90.0,55.0,7.9,18.0,0.203367,0,,5.0,1.0,1.0,2.0,,,1.0,,2.0,,,2.0,,1.0,,,Pedro,Bondo Francisco,,,,,,,,,,,,,,
12513710,home,Famalicão,Tom Van De Looi,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,836676,EUR,930873600,M,6,6,False,37.0,24.0,5.0,2.0,0.0,17.0,21.0,7.0,16.0,4.0,5.0,4.0,7.0,1.0,,,,90.0,45.0,6.7,13.0,0.00301297,0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
12513710,home,Famalicão,Mirko Topić,mirko-topic,M. Topić,M,22,190,486,M,980797,EUR,981331200,M,8,8,False,25.0,19.0,3.0,1.0,0.0,13.0,17.0,6.0,8.0,1.0,3.0,1.0,4.0,1.0,,,,90.0,39.0,6.3,9.0,0.00418304,0,,,,9.0,,,,1.0,1.0,1.0,5.0,,,,2.0,,,,,1.0,,2.0,,,,,,,,,,,
12513710,home,Famalicão,Sorriso,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,M,7,7,False,22.0,19.0,1.0,,1.0,8.0,8.0,12.0,18.0,,4.0,1.0,4.0,4.0,,,,90.0,42.0,8.0,10.0,0.474377,3,,4.0,1.0,6.0,1.0,1.0,1.0,,,2.0,2.0,0.5915,1.0,,2.0,,,Sorriso,,,,1.0,1.0,2.0,1.0,0.5134,,,,,,,
12513710,home,Famalicão,Gustavo Sá,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,30.0,18.0,2.0,,0.0,9.0,11.0,9.0,22.0,2.0,8.0,1.0,1.0,4.0,,,,87.0,46.0,6.5,17.0,0.0103085,1,,3.0,,7.0,,1.0,1.0,1.0,1.0,1.0,4.0,0.2017,,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,
12513710,home,Famalicão,Óscar Aranda,oscar-aranda,Ó. Aranda,F,11,178,568,M,984626,EUR,1020038400,M,11,11,False,18.0,18.0,5.0,5.0,1.0,8.0,8.0,10.0,12.0,,6.0,1.0,6.0,2.0,,,,89.0,35.0,6.9,8.0,0.360986,1,,2.0,,10.0,,1.0,1.0,1.0,,,2.0,0.4098,2.0,,2.0,1.0,,,,,,6.0,2.0,,,,3.0,,,,,,
