match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_outfielderBlock,player_firstName,player_lastName,player_sofascoreId,stat_accurateCross,stat_wonTackle,stat_totalOffside,stat_totalContest,stat_wonContest,captain,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_errorLeadToAShot
12504409,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,True,9.0,7.0,2.0,1.0,0.0,2.0,3.0,6.0,8.0,1.0,,,24.0,15.0,6.7,3.0,0.00848756,1,,2.0,,,,,,,,1.0,,,,0.031,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,
12504409,home,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,True,8.0,7.0,1.0,,0.0,5.0,5.0,3.0,4.0,,,,14.0,17.0,7.0,2.0,0.001802,1,,1.0,,4.0,,,,,1.0,,2.0,1.0,,0.0154,,,,,,,,,,,,1.0,2.0,,1.0,1.0,,1.0,,,,
12504409,home,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2109,M,189135,EUR,791683200,M,77,77,True,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,,,,10.0,10.0,6.8,1.0,0.00279306,1,,,,,,,,,,2.0,,,,0.0438,,,,,1.0,,,,,,,,,,,,,1.0,,,,
12504409,home,Torino,Alieu Njie,alieu-njie,A. Njie,F,92,185,349,M,1493157,EUR,1116028800,F,92,92,True,2.0,2.0,1.0,1.0,0.0,,,2.0,2.0,,,,10.0,2.0,6.6,,0.0058034,0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12504409,home,Torino,Antonio Donnarumma,antonio-donnarumma,A. Donnarumma,G,1,192,596,M,125921,EUR,647308800,G,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504409,home,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,344,M,259281,EUR,715046400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504409,home,Torino,Demyan Yesin,demyan-yesin,D. Yesin,M,,188,50,M,2034110,EUR,1177372800,F,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Demyan Yesin,,,,,,,,,,,,,
12504409,home,Torino,Aaron Ciammaglichella,ciammaglichella-aaron,A. Ciammaglichella,M,17,180,311,M,1114354,EUR,1106697600,M,72,72,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504409,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504409,away,Cagliari,Elia Caprile,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,False,28.0,23.0,16.0,11.0,0.0,17.0,18.0,6.0,10.0,11.0,3.0,4.0,90.0,42.0,7.6,5.0,0.00159235,0,0.171,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
12504409,away,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,False,38.0,27.0,6.0,2.0,0.0,14.0,19.0,15.0,23.0,1.0,,,90.0,60.0,6.4,17.0,0.0499346,0,,4.0,,,,,,,2.0,,,,,,,,,,3.0,1.0,,1.0,,,,2.0,,,,,,,,,,1.0
12504409,away,Cagliari,Yerry Mina,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,False,53.0,48.0,5.0,3.0,0.0,41.0,44.0,7.0,9.0,5.0,,,90.0,74.0,7.3,6.0,0.00168574,1,,,1.0,4.0,,,,,7.0,3.0,2.0,,1.0,0.0871,,2.0,,,1.0,,,2.0,,,yerrymina,,1.0,,,,,1.0,,,,
12504409,away,Cagliari,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,52.0,46.0,3.0,1.0,0.0,35.0,40.0,11.0,12.0,2.0,,,90.0,62.0,6.7,7.0,0.0162077,1,,,1.0,1.0,,,,,4.0,,1.0,,,0.0275,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,
12504409,away,Cagliari,Adam Obert,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,D,33,33,False,36.0,26.0,9.0,3.0,0.0,15.0,15.0,11.0,21.0,4.0,,,57.0,55.0,6.8,14.0,0.00666793,0,,,2.0,4.0,1.0,,,,3.0,,2.0,,1.0,,,2.0,,,3.0,,,1.0,,,,,1.0,,,,,,,,,
12504409,away,Cagliari,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,M,19,19,False,23.0,16.0,1.0,,0.0,7.0,9.0,11.0,18.0,1.0,,,90.0,42.0,6.0,16.0,0.0790447,0,,4.0,9.0,3.0,2.0,1.0,,,,1.0,1.0,1.0,2.0,,,,,,2.0,2.0,,,,,,2.0,,,5.0,1.0,,,,,,
12504409,away,Cagliari,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,False,26.0,22.0,3.0,1.0,0.0,11.0,12.0,12.0,15.0,1.0,,,58.0,28.0,6.6,4.0,0.172142,0,,1.0,2.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
12504409,away,Cagliari,Alessandro Deiola,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,False,20.0,16.0,3.0,2.0,0.0,11.0,14.0,5.0,7.0,1.0,,,58.0,33.0,7.0,7.0,0.0182649,0,,1.0,3.0,4.0,1.0,,,,2.0,3.0,2.0,1.0,,,,1.0,,,2.0,,2.0,1.0,,,,,2.0,,,,True,,,,,
12504409,away,Cagliari,Mattia Felici,felici-mattia,M. Felici,M,17,180,329,M,975811,EUR,987465600,M,97,97,False,27.0,20.0,,,0.0,7.0,12.0,13.0,15.0,5.0,,,90.0,48.0,6.5,13.0,0.0116787,0,,,4.0,6.0,1.0,,,,2.0,,2.0,2.0,1.0,,,,,,3.0,,,,,,,,2.0,,4.0,2.0,,,,,,
12504409,away,Cagliari,Gianluca Gaetano,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,F,70,70,False,13.0,10.0,1.0,,0.0,4.0,4.0,6.0,10.0,,,,58.0,22.0,6.6,6.0,0.00235641,0,,1.0,4.0,2.0,,1.0,,,,,,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,
12504409,away,Cagliari,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,False,14.0,11.0,,,0.0,4.0,4.0,7.0,10.0,1.0,,,76.0,21.0,6.7,5.0,0.00576984,1,,,6.0,4.0,,,,,,,1.0,2.0,,0.1014,,1.0,,1.0,2.0,,6.0,1.0,,,,,,,,,,,,,,
12504409,away,Cagliari,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,D,3,3,True,23.0,20.0,2.0,,0.0,7.0,9.0,14.0,25.0,2.0,,,33.0,40.0,6.6,13.0,0.0661704,0,,11.0,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
12504409,away,Cagliari,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,True,21.0,19.0,1.0,1.0,0.0,5.0,5.0,14.0,17.0,1.0,,,32.0,28.0,6.6,7.0,0.0172628,0,,1.0,1.0,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,
12504409,away,Cagliari,Antoine Makoumbou,antoine-makoumbou,A. Makoumbou,M,29,186,535,M,920391,EUR,900720000,M,29,29,True,30.0,27.0,3.0,1.0,0.0,10.0,11.0,17.0,19.0,,,,32.0,32.0,6.5,4.0,0.0204187,0,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12504409,away,Cagliari,Leonardo Pavoletti,leonardo-pavoletti,L. Pavoletti,F,30,188,554,M,132704,EUR,596505600,F,30,30,True,9.0,5.0,,,0.0,3.0,3.0,2.0,6.0,1.0,,,32.0,14.0,6.9,6.0,0.00599413,3,,,1.0,2.0,,,,1.0,,,,,1.0,0.1415,0.0331,2.0,,,2.0,,1.0,,,,,,,1.0,,,,2.0,,,,
12504409,away,Cagliari,Gianluca Lapadula,gianluca-lapadula,G. Lapadula,F,10,178,4596,M,147368,EUR,634348800,F,9,9,True,7.0,6.0,,,0.0,3.0,4.0,3.0,3.0,,,,14.0,8.0,6.5,1.0,0.00648037,0,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,gianlucalapadula,,,,,,,,,,,
12504409,away,Cagliari,Alen Sherri,alen-sherri,A. Sherri,G,12,196,357,M,363380,EUR,882144000,G,71,71,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504409,away,Cagliari,Velizar-Iliya Iliev,iliev-velizar-iliya,V. Iliev,G,31,194,139,M,1137731,EUR,1121817600,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504409,away,Cagliari,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,79680,EUR,631497600,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,José,Luis Palomino,,,,,,,,,,,,
12504409,away,Cagliari,Jakub Jankto,jakub-jankto,J. Jankto,M,,180,320,M,569556,EUR,822009600,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504409,away,Cagliari,Matteo Prati,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504409,away,Cagliari,Nicolas Viola,nicolas-viola,N. Viola,F,10,180,280,M,21608,EUR,624153600,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504409,away,Cagliari,Kingstone Mutandwa,mutandwa-kingstone,K. Mutandwa,F,7,180,472,M,1471569,EUR,1041724800,F,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
