match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_totalClearance,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAShot,stat_outfielderBlock,player_sofascoreId,stat_goals
12764115,home,Maccabi Tel Aviv,Roei Mashpati,Roei,Mashpati,roei-mashpati,R. Mashpati,G,90,186.0,74,M,138515,EUR,722390400,G,90,90,False,31.0,24.0,9.0,4.0,0.0,24.0,30.0,1.0,14.0,1.0,1.0,3.0,5.0,1.0,1.0,90.0,47.0,7.0,7.0,0.00016591,0,0.2981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764115,home,Maccabi Tel Aviv,Stav Lemkin,,,stav-lemkin,S. Lemkin,D,23,190.0,317,M,1091923,EUR,1049241600,D,4,4,False,35.0,33.0,,,0.0,24.0,25.0,12.0,5.0,,,,,,,71.0,53.0,6.7,6.0,0.00850295,1,,9.0,2.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,0.2365,,,,,,,,,,,,,,,,,,
12764115,home,Maccabi Tel Aviv,Nemanja Stojić,,,nemanja-stojic,N. Stojić,D,44,190.0,433,M,1029781,EUR,884822400,D,18,18,False,71.0,63.0,8.0,3.0,0.0,44.0,48.0,23.0,5.0,,,,,,,90.0,79.0,6.7,8.0,0.0249933,0,,19.0,,,,3.0,,,,,2.0,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,
12764115,home,Maccabi Tel Aviv,Raz Shlomo,Raz,Shlomo,raz-shlomo,R. Shlomo,D,13,188.0,104,M,861825,EUR,934502400,D,13,13,False,71.0,62.0,10.0,8.0,0.0,38.0,40.0,31.0,3.0,,,,,,,90.0,88.0,7.4,11.0,0.287096,4,,24.0,,1.0,2.0,4.0,,,2.0,,3.0,2.0,2.0,1.0,,0.1741,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
12764115,home,Maccabi Tel Aviv,Idan Nachmias,,,idan-nachmias,I. Nachmias,D,55,190.0,152,M,827424,EUR,858556800,D,5,5,False,52.0,40.0,4.0,2.0,0.0,17.0,23.0,29.0,4.0,,,,,,,90.0,78.0,6.6,15.0,0.0161261,1,,23.0,,,4.0,10.0,,,1.0,,1.0,4.0,1.0,1.0,2.0,0.0368,4.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,
12764115,home,Maccabi Tel Aviv,Dor Peretz,Dor,Peretz,dor-peretz,D. Peretz,M,42,185.0,476,M,186953,EUR,800668800,M,42,42,False,45.0,40.0,2.0,2.0,0.0,9.0,9.0,37.0,8.0,,,,,,,90.0,67.0,6.5,12.0,0.120417,5,,31.0,1.0,5.0,8.0,2.0,,2.0,2.0,,,,,2.0,,1.2891,1.0,,1.0,1.0,1.0,2.0,,1.0,True,2.0,0.7414,,,,,,,
12764115,home,Maccabi Tel Aviv,Issouf Sissokho,,,sissokho-issouf,I. Sissokho,M,28,173.0,268,M,1104948,EUR,1012348800,M,28,28,False,78.0,71.0,8.0,5.0,0.0,30.0,31.0,47.0,11.0,,,,,,,90.0,93.0,7.1,10.0,0.0379578,1,,41.0,,,8.0,5.0,4.0,,,,3.0,3.0,3.0,1.0,2.0,0.05,,1.0,,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,
12764115,home,Maccabi Tel Aviv,Joris van Overeem,,,joris-van-overeem,J. v. Overeem,M,6,181.0,103,M,138842,EUR,770428800,M,14,14,False,59.0,47.0,5.0,1.0,0.0,15.0,20.0,42.0,4.0,,,,,,,90.0,72.0,7.2,17.0,0.0953808,1,,33.0,3.0,,3.0,4.0,,,1.0,,3.0,2.0,2.0,1.0,2.0,0.0547,1.0,,1.0,3.0,,1.0,,,,,,1.0,,,,,,
12764115,home,Maccabi Tel Aviv,Osher Davida,Osher,Davida,davida-osher,O. Davida,M,77,175.0,195,M,1004222,EUR,982454400,F,77,77,False,28.0,22.0,5.0,4.0,0.0,5.0,5.0,29.0,3.0,,,,,,,83.0,54.0,6.8,18.0,0.209396,1,,19.0,6.0,,8.0,4.0,,,,,,1.0,,,1.0,0.0945,,1.0,1.0,1.0,1.0,8.0,2.0,,,1.0,0.0459,2.0,,,,,,
12764115,home,Maccabi Tel Aviv,Elad Madmon,Elad Madmon,,madmon-elad,E. Madmon,F,19,175.0,125,M,1434753,EUR,1076371200,F,19,19,False,20.0,16.0,,,0.0,6.0,6.0,14.0,2.0,,,,,,,72.0,33.0,7.2,8.0,0.0758656,2,,10.0,,1.0,4.0,6.0,,,,,,2.0,1.0,2.0,1.0,0.4236,2.0,,,2.0,1.0,3.0,2.0,1.0,,1.0,0.1725,,1.0,,,,,
12764115,home,Maccabi Tel Aviv,Hisham Layous,Hisham,Layous,layous-hisham,H. Layous,M,7,175.0,101,M,1002898,EUR,973987200,F,33,33,False,28.0,22.0,,,0.0,4.0,4.0,24.0,4.0,,,,,,,72.0,38.0,7.5,9.0,0.680849,3,,18.0,,,2.0,2.0,1.0,,2.0,,,2.0,1.0,2.0,1.0,0.12,,,,2.0,,,,1.0,,,,,,1.0,,,,
12764115,home,Maccabi Tel Aviv,Avishai Cohen,,,avishai-cohen,A. Cohen,D,2,181.0,23,M,552982,EUR,803520000,D,2,2,True,19.0,13.0,1.0,,0.0,4.0,6.0,14.0,1.0,,,,,,,19.0,28.0,6.4,8.0,0.0093983,0,,9.0,1.0,2.0,3.0,3.0,1.0,,,,1.0,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,
