match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_totalContest,stat_shotOffTarget,stat_wasFouled,player_firstName,stat_wonContest,stat_unsuccessfulTouch,stat_totalOffside,player_lastName,player_sofascoreId,stat_dispossessed,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_errorLeadToAShot,stat_ownGoals
14773709,home,Al-Fayha,Jason,jason,Jason,M,23,179.0,257,M,330677,EUR,773452800.0,F,23,23,False,13.0,11.0,1.0,,0.0,5.0,5.0,6.0,8.0,2.0,,,80.0,24.0,6.6,7.0,0.00814093,76.870586319294,5.0,6.4981746135908,,0,,0.05,-0.1,-0.03,,,1.0,4.0,,,1.0,,,3.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,2.0,,,2.0,,,,1.0,,,,,,,,,
14773709,home,Al-Fayha,Rayan Enad,rayan-enad,R. Enad,M,77,170.0,21,M,1549104,EUR,977702400.0,F,77,77,True,9.0,8.0,,,0.0,,,8.0,9.0,,,,14.0,14.0,6.8,2.0,0.0144819,25.405442312944,2.0,4.5822724812839,,0,,0.16,-0.5,0.16,,,,,,,,,,2.0,,,,,,,,,,,2.0,1.0,,,,,Rayan Enad,,1.0,,,,,,,,,,,,,
14773709,home,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,948046,EUR,908150400.0,M,7,7,True,11.0,11.0,,,0.0,6.0,6.0,5.0,5.0,1.0,,,13.0,13.0,6.4,,0.00309532,81.873257151107,7.0,41.747543194381,,0,,-0.1,0.03,-0.1,,,1.0,2.0,,,1.0,,,1.0,,,,,25.209114969864,28.423302060106,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
14773709,home,Al-Fayha,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191.0,746,M,787448,EUR,836006400.0,F,35,35,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,2.0,,,10.0,12.0,6.9,2.0,0.0894915,29.441131093863,4.0,14.644834117034,,0,,0.19,0.11,0.16,,,,3.0,1.0,,,1.0,1.0,4.0,,,,,5.1826340419599,8.6963139317759,1.0,1.0,,,,,,4.0,,1.0,,2.0,,,,,,,,,,,,,,
14773709,home,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,921767,EUR,927158400.0,D,2,2,True,,,,,0.0,,,,,,,,1.0,2.0,,2.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773709,home,Al-Fayha,Abdullah Al-Jawaey,abdullah-al-jawaey,A. Al-Jawaey,M,11,173.0,18,M,868945,EUR,826329600.0,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,1.0,,,0.00016881,,,,,0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773709,home,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773709,home,Al-Fayha,Khalid Al Rammah,khalid-al-rammah,K. A. Rammah,D,75,,16,M,1542651,EUR,1114819200.0,D,75,75,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Khalid Al Rammah,,,,,,,,,,,,,,,
14773709,home,Al-Fayha,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,831259,EUR,782352000.0,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773709,home,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400.0,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773709,away,Al-Khaleej,Anthony Moris,anthony-moris,A. Moris,G,49,184.0,295,M,39457,EUR,641347200.0,G,49,49,False,24.0,20.0,8.0,5.0,0.0,20.0,22.0,,2.0,3.0,,,90.0,26.0,6.2,4.0,0.00017421,37.247528206824,7.0,23.838298303823,,0,-1.5607,0.02,-0.03,-0.33,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,
14773709,away,Al-Khaleej,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600.0,D,39,39,False,29.0,27.0,2.0,1.0,0.0,13.0,14.0,14.0,15.0,3.0,,,85.0,50.0,5.3,7.0,0.0194768,103.74467479465,9.0,47.517974227729,,1,,0.1,0.02,-1.0,,,,9.0,1.0,,1.0,1.0,1.0,4.0,,,0.0231,,,,,1.0,0.0,7.0,2.0,2.0,4.0,1.0,,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,
14773709,away,Al-Khaleej,Bart Schenkeveld,bart-schenkeveld,B. Schenkeveld,D,4,184.0,280,M,99150,EUR,683337600.0,D,4,4,False,33.0,32.0,1.0,1.0,0.0,21.0,22.0,11.0,11.0,1.0,,,45.0,37.0,5.8,1.0,0.00914562,129.06205433764,17.0,80.93067750606,,1,,0.13,0.07,-0.54,,,,2.0,1.0,,,2.0,,1.0,,,0.0866,,,,,1.0,-0.31,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
14773709,away,Al-Khaleej,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600.0,D,17,17,False,88.0,79.0,9.0,4.0,1.0,39.0,39.0,40.0,49.0,2.0,,,90.0,102.0,6.9,12.0,0.334114,416.30212558071,43.0,284.50063878253,,1,,0.34,0.3,-0.54,,,1.0,5.0,1.0,,,1.0,2.0,7.0,1.0,,0.0407,0.2514,17.573793396449,34.577860105191,2.0,1.0,-0.08,2.0,3.0,2.0,,,,2.0,,,2.0,,,,1.0,1.0,,,,,,1.0,,
14773709,away,Al-Khaleej,Pedro Rebocho,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200.0,D,5,5,False,68.0,61.0,1.0,,0.0,12.0,12.0,49.0,56.0,10.0,,,89.0,90.0,6.2,16.0,0.103587,265.29162556742,32.0,71.458153395242,,1,,0.02,0.12,-0.51,,,,1.0,1.0,,1.0,,,4.0,,,0.0134,,24.486034478,41.751968529637,2.0,4.0,0.01,,2.0,1.0,5.0,1.0,,1.0,,1.0,3.0,1.0,,,1.0,,,,,1.0,,,,
14773709,away,Al-Khaleej,Dimitrios Kourbelis,dimitrios-kourbelis,D. Kourbelis,M,21,182.0,579,M,128089,EUR,752198400.0,M,21,21,False,64.0,56.0,3.0,1.0,0.0,23.0,23.0,33.0,41.0,9.0,,,90.0,81.0,6.1,17.0,0.0404578,85.98734596491,16.0,30.176102363442,,0,,0.07,0.07,-0.27,,,1.0,11.0,,,2.0,2.0,,4.0,,,,,,,,,,3.0,3.0,3.0,,2.0,,1.0,,,4.0,,,,3.0,,,,,,,,,
14773709,away,Al-Khaleej,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200.0,M,12,12,False,47.0,42.0,2.0,2.0,0.0,12.0,13.0,30.0,34.0,7.0,,,79.0,68.0,6.5,14.0,0.0420586,111.58896782323,15.0,63.951317010202,,1,,-0.33,0.14,-0.25,,,,2.0,1.0,,,,,5.0,1.0,,0.0506,0.0913,,,,1.0,0.02,,2.0,2.0,7.0,1.0,,2.0,,1.0,1.0,,,,2.0,,,,1.0,,,,1.0,
14773709,away,Al-Khaleej,Hussain Al Sultan,hussain-al-sultan,H. A. Sultan,F,71,183.0,17,M,2033144,EUR,1078790400.0,M,71,71,False,19.0,15.0,2.0,,0.0,3.0,3.0,12.0,16.0,5.0,,,45.0,27.0,5.6,8.0,0.142531,95.817152255688,10.0,48.963408584078,,0,,0.01,0.13,-0.72,,,2.0,4.0,,,,,1.0,3.0,,,,,15.414232554597,34.218859465038,2.0,1.0,,,1.0,,,2.0,,1.0,Hussain Al Sultan,,1.0,,,,,,,,,,,,,1.0
14773709,away,Al-Khaleej,Paolo Fernandes,fernandes-paolo,P. Fernandes,M,11,167.0,402,M,851099,EUR,902620800.0,M,11,11,False,45.0,37.0,4.0,3.0,0.0,6.0,6.0,31.0,39.0,3.0,,,90.0,76.0,5.8,23.0,0.103877,213.45190794294,29.0,87.34074902162,,7,,-0.11,0.34,-0.24,,,,9.0,,,1.0,2.0,,2.0,4.0,,0.2921,0.3423,12.852325118843,24.149163552763,2.0,1.0,-0.61,1.0,1.0,1.0,7.0,6.0,3.0,,,1.0,1.0,,,,2.0,1.0,,,1.0,,,,,
14773709,away,Al-Khaleej,Giorgos Masouras,giorgos-masouras,G. Masouras,M,9,184.0,1890,M,592560,EUR,757382400.0,M,9,9,False,42.0,33.0,2.0,1.0,0.0,6.0,6.0,27.0,36.0,1.0,,,90.0,60.0,7.2,18.0,0.416663,137.07792425578,19.0,29.076991172835,,3,,-0.1,0.3,-0.2,,,1.0,2.0,,,,1.0,,,1.0,1.0,0.1631,0.8162,,,,1.0,0.5,,,,8.0,,,,,,1.0,,,,,,,,1.0,2.0,,,,
14773709,away,Al-Khaleej,Joshua King,joshua-king,J. King,F,7,180.0,2230,M,100621,EUR,695433600.0,F,7,7,False,20.0,18.0,,,0.0,7.0,8.0,11.0,12.0,,,,90.0,33.0,6.6,7.0,0.113192,38.862921225368,6.0,11.416731415603,,2,,-0.38,0.01,0.13,,,3.0,8.0,1.0,,,1.0,1.0,3.0,2.0,,0.3099,1.0825,,,,1.0,0.31,,,,,4.0,,,,2.0,1.0,,,,2.0,,,,,,,,,
14773709,away,Al-Khaleej,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800.0,D,33,33,True,32.0,28.0,1.0,1.0,0.0,8.0,8.0,20.0,24.0,,,,45.0,40.0,7.0,5.0,0.0177373,56.526128926864,8.0,13.602588368128,,0,,0.04,-0.05,0.0,,,,,,,,,2.0,3.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
14773709,away,Al-Khaleej,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800.0,D,13,13,True,38.0,37.0,2.0,2.0,0.0,21.0,21.0,16.0,17.0,7.0,,,45.0,45.0,7.0,1.0,0.00645326,160.87003828898,17.0,88.842401445685,,1,,0.13,0.08,0.2,,,,1.0,2.0,,2.0,1.0,,1.0,,,0.0285,,,,,,-0.09,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
14773709,away,Al-Khaleej,Abdullah Alzaynaldeen,abdullah-alzaynaldeen,A. Alzaynaldeen,,27,172.0,0,M,2438442,EUR,,F,27,27,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,,,11.0,13.0,6.4,3.0,0.0162873,12.092913771629,2.0,8.4392179926426,,1,,-0.06,-0.06,0.0,,,,3.0,,,,,,1.0,,,0.0188,,,,,1.0,0.01,,,,,2.0,1.0,1.0,Abdullah Alzaynaldeen,,,,,,1.0,,,,,,,,,
14773709,away,Al-Khaleej,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800.0,F,15,15,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,11.0,6.0,6.7,1.0,0.00093762,,,,,0,,-0.01,-0.11,0.13,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,
14773709,away,Al-Khaleej,Bader Munshi,bader-munshi,B. Munshi,M,16,178.0,9,M,1102071,EUR,929836800.0,M,16,16,True,7.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,1.0,,,1.0,8.0,,1.0,0.00892941,13.301574415716,2.0,10.520111358173,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Bader Munshi,,,,,,,,,,,,,,,
14773709,away,Al-Khaleej,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200.0,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773709,away,Al-Khaleej,Arif Al-Haydar,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800.0,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arif Al-Haydar,,,,,,,,,,,,,,,
14773709,away,Al-Khaleej,Abdoulie Mboge,abdoulie-mboge,A. Mboge,M,8,,12,M,2370113,EUR,,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdoulie Mboge,,,,,,,,,,,,,,,
14773709,away,Al-Khaleej,Raed Al Shanqiti,raed-al-shanqiti,R. A. Shanqiti,,26,,2,M,2438441,EUR,,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raed Al Shanqiti,,,,,,,,,,,,,,,
