match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_goalAssist,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_errorLeadToAGoal,stat_fouls,captain,player_sofascoreId,stat_accurateCross,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,player_lastName,stat_shotOffTarget,stat_totalOffside,stat_goodHighClaim
10408266,home,Girona FC,Reinier,reinier,Reinier,F,19,185,23831,M,978562,EUR,1011398400,M,19,19,True,5.0,5.0,,,2.0,2.0,3.0,3.0,1.0,,,18.0,7.0,6.4,1.0,0.0,0.0,0.0146463,0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,reinier.jesus,,,1.0,,,,,,
10408266,home,Girona FC,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,16,16,True,11.0,7.0,1.0,,2.0,3.0,5.0,8.0,,,,12.0,14.0,6.4,4.0,0.0,0.0,0.00902756,0,,,,,1.0,2.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10408266,home,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,13,195,276,M,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408266,home,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408266,home,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,11,11,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408266,home,Girona FC,Bernardo Espinosa,bernardo-espinosa,Bernardo,D,,192,218,M,139919,EUR,616118400,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408266,home,Girona FC,Alexander Callens,alexander-callens,A. Callens,D,18,186,1345,M,331575,EUR,704937600,D,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408266,home,Girona FC,Ricard Artero,ricard-artero,R. Artero,M,36,181,42,M,1134432,EUR,1044403200,M,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,Ricard Artero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408266,home,Girona FC,Joel Roca,joel-roca,J. Roca,F,3,176,596,M,1391616,EUR,1118102400,M,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408266,away,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,26937,EUR,399600000,G,1,1,False,21.0,18.0,11.0,8.0,16.0,18.0,2.0,3.0,7.0,1.0,2.0,90.0,30.0,6.7,3.0,0.0,0.0,0.00060728,0,0.176,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,1.0
10408266,away,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,8,187,6465,M,873189,EUR,884563200,D,8,8,False,39.0,37.0,3.0,3.0,25.0,26.0,12.0,13.0,4.0,,,68.0,55.0,6.8,3.0,0.0,0.0,0.00280464,0,,,,,5.0,3.0,,1.0,1.0,,,,,2.0,1.0,,,3.0,,1.0,,1.0,,juanfoyth,,,1.0,,,,,,
10408266,away,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,122810,EUR,688089600,D,23,23,False,73.0,69.0,4.0,2.0,59.0,60.0,10.0,13.0,6.0,,,90.0,85.0,6.9,5.0,0.0,0.0,0.00309778,0,,,,,3.0,3.0,1.0,,,,,5.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,aissamandi23,,1.0,,,,,,,
10408266,away,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,5,5,False,64.0,60.0,2.0,,44.0,45.0,16.0,19.0,6.0,,,90.0,84.0,7.4,5.0,0.0,0.0,0.00716947,0,,,,,2.0,4.0,,,,,,13.0,,2.0,2.0,,,2.0,2.0,2.0,,,,,,,,,,,,,
10408266,away,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184,576,M,797290,EUR,829008000,D,24,24,False,29.0,23.0,4.0,1.0,15.0,17.0,9.0,17.0,6.0,,,63.0,42.0,6.8,11.0,0.0,0.0,0.136214,0,,,,5.0,,2.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,
10408266,away,Villarreal,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179,517,M,1088565,EUR,971827200,M,39,39,False,37.0,34.0,2.0,2.0,16.0,19.0,18.0,19.0,6.0,,,62.0,52.0,7.1,8.0,0.0197,0.0,0.0163575,1,,Ramón Terrats,,1.0,1.0,6.0,1.0,,,,,,1.0,3.0,,3.0,1.0,,,,,,,,,4.0,,,,,1.0,,
10408266,away,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,,187,342,M,16701,EUR,584582400,M,6,6,False,61.0,53.0,5.0,4.0,30.0,35.0,23.0,26.0,7.0,,,90.0,73.0,7.0,11.0,0.0178,0.0796,0.0251305,1,,,,,4.0,5.0,2.0,3.0,2.0,,,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,
10408266,away,Villarreal,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,822470,EUR,927331200,M,11,11,False,25.0,20.0,1.0,,10.0,12.0,10.0,13.0,6.0,,,62.0,38.0,6.3,8.0,0.0,0.0,0.0441025,0,,,,,8.0,7.0,3.0,4.0,3.0,,,1.0,,1.0,1.0,3.0,,,,,,3.0,,chukwuezesamuel8,,,1.0,,,,,,
10408266,away,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,False,45.0,36.0,8.0,5.0,14.0,16.0,22.0,30.0,5.0,,,90.0,64.0,6.6,18.0,0.1063,0.0,0.17107,2,,,,1.0,8.0,4.0,2.0,2.0,1.0,,2.0,,1.0,3.0,2.0,,1.0,,,,,3.0,,alexbaena,,5.0,2.0,,,,,1.0,
10408266,away,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,M,21,21,False,27.0,21.0,,,8.0,10.0,13.0,17.0,2.0,,,80.0,43.0,7.0,11.0,1.0603,0.8346,0.054618,3,,,,,7.0,6.0,2.0,4.0,2.0,,2.0,1.0,1.0,3.0,3.0,1.0,,1.0,,,,1.0,,,,2.0,1.0,1.0,1.0,,,,
10408266,away,Villarreal,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,1085381,EUR,992995200,F,15,15,False,27.0,23.0,1.0,1.0,9.0,9.0,15.0,19.0,2.0,,,90.0,45.0,8.4,9.0,0.0,0.0,1.00452,0,,Nicolas Jackson,2.0,1.0,3.0,9.0,,3.0,3.0,2.0,,,,2.0,1.0,3.0,4.0,,1.0,,,1.0,,NJackson11,1.0,2.0,2.0,,,,,1.0,
10408266,away,Villarreal,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,True,12.0,11.0,,,4.0,5.0,7.0,8.0,1.0,,,27.0,17.0,6.7,3.0,0.0,0.0,0.00408124,0,,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
10408266,away,Villarreal,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177,15743,M,798835,EUR,829008000,M,17,17,True,19.0,19.0,1.0,1.0,7.0,7.0,13.0,13.0,,,,28.0,22.0,6.7,,0.0,0.0,0.0646703,0,,,,1.0,3.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,1.0,,locelso_giovani,1.0,,,,,,,,
10408266,away,Villarreal,Gerard Moreno,gerard-moreno,G. Moreno,F,7,180,4001,M,146866,EUR,702604800,F,7,7,True,16.0,14.0,1.0,1.0,4.0,5.0,10.0,12.0,3.0,,,28.0,25.0,7.5,5.0,0.7029,0.8118,0.0324559,2,,,,1.0,2.0,3.0,1.0,2.0,1.0,,,,,,,1.0,,,1.0,,,,,GerardMoreno9,,1.0,,2.0,1.0,,,,
10408266,away,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176,444,M,53739,EUR,665452800,D,2,2,True,10.0,10.0,1.0,1.0,6.0,6.0,4.0,4.0,1.0,,,22.0,17.0,7.0,1.0,0.0,0.0,0.00325789,0,,,,,,2.0,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
10408266,away,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,14,178,191,M,153966,EUR,687657600,M,14,14,True,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,2.0,,,10.0,9.0,6.5,4.0,0.0385,0.2083,0.00177407,1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
10408266,away,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,962053,EUR,1018915200,G,35,35,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,filipjorgensen1,,,,,,,,,
10408266,away,Villarreal,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408266,away,Villarreal,Haissem Hassan,haissem-hassan,H. Hassan,M,10,173,5683,M,942836,EUR,1013126400,F,40,40,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408266,away,Villarreal,Carlo Adriano García,carlo-adriano-garcia,C. A. García,M,4,181,50,M,1021217,EUR,981936000,M,28,28,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408266,away,Villarreal,Jorge Pascual,jorge-pascual,J. Pascual,F,19,183,263,M,1142260,EUR,1049846400,F,43,43,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
