match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_interceptionWon,stat_errorLeadToAGoal,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoalsOnTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,captain,stat_ownGoals,stat_goodHighClaim,player_sofascoreId
14053726,home,NEC Nijmegen,Gonzalo Crettaz,,,gonzalo-crettaz,G. Crettaz,G,1,181.0,168,M,990798,EUR,951696000,G,1,1,False,40.0,18.0,31.0,9.0,0.0,10.0,13.0,8.0,27.0,1.0,2.0,8.0,4.0,6.0,2.0,2.0,90.0,50.0,6.3,22.0,0.0276697,88.381946896315,11.0,31.71,19.53,0.2669,1.0,0,-0.6681,0.15,-0.04,-0.16,-0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053726,home,NEC Nijmegen,Eli Dasa,,,eli-dasa,E. Dasa,D,14,177.0,314,M,127846,EUR,723340800,D,14,14,False,28.0,22.0,3.0,,0.0,9.0,10.0,13.0,18.0,,4.0,3.0,,,,,90.0,52.0,6.6,10.0,0.0359768,138.74436949187,10.0,105.985,40.11,,2.0,1,,0.05,0.13,-0.24,,4.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0328,90.146812809667,3.0,0.0,,,,,,,,,,,,,,,,,,
14053726,home,NEC Nijmegen,Philippe Sandler,,,philippe-sandler,P. Sandler,D,3,188.0,233,M,842275,EUR,855532800,D,3,3,False,36.0,33.0,4.0,1.0,0.0,16.0,17.0,17.0,19.0,,1.0,6.0,,,,,90.0,44.0,5.9,4.0,0.0605158,83.326288225787,8.0,61.74,21.21,,,0,,0.38,0.05,-0.64,,,,4.0,5.0,1.0,,1.0,,,,1.0,,21.211744011278,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
14053726,home,NEC Nijmegen,Ahmetcan Kaplan,,,ahmetcan-kaplan,A. Kaplan,D,4,189.0,1602,M,1064177,EUR,1042675200,D,4,4,False,47.0,40.0,4.0,1.0,0.0,21.0,23.0,19.0,24.0,,7.0,3.0,,,,,90.0,71.0,7.1,10.0,0.0306497,156.0773179299,19.0,55.755,18.48,,2.0,0,,0.18,0.01,0.21,,,,,1.0,6.0,,,,,2.0,1.0,,19.117563024612,1.0,,1.0,,3.0,2.0,1.0,1.0,,,,,,,,,,,,
14053726,home,NEC Nijmegen,Sami Ouaissa,Sami Ouaissa,,sami-ouaissa,S. Ouaissa,M,25,180.0,488,M,1394147,EUR,1096675200,M,25,25,False,13.0,10.0,2.0,1.0,0.0,2.0,2.0,8.0,11.0,,,2.0,,,,,59.0,25.0,7.3,9.0,0.166447,121.89174463131,12.0,21.945,47.04,,1.0,2,,0.38,0.12,-0.16,,1.0,,,4.0,3.0,1.0,4.0,2.0,1.0,,,0.2052,47.568632353685,1.0,0.53,,,1.0,,,1.0,1.0,1.0,3.0,1.0,0.777,,,,,,,
14053726,home,NEC Nijmegen,Kodai Sano,Kodai Sano,,kodai-sano,K. Sano,M,23,176.0,1274,M,1184054,EUR,1064448000,M,23,23,False,33.0,26.0,2.0,2.0,0.0,10.0,13.0,16.0,20.0,1.0,,8.0,,,,,90.0,58.0,7.6,14.0,0.207997,156.67420440422,13.0,96.6,13.86,,1.0,1,,0.26,0.35,-0.22,,3.0,1.0,1.0,8.0,11.0,4.0,5.0,4.0,,6.0,1.0,0.072,41.12791399553,3.0,0.01,,,,,5.0,1.0,,,1.0,,,1.0,1.0,,,,,
14053726,home,NEC Nijmegen,Darko Nejašmić,,,darko-nejasmic,D. Nejašmić,M,6,184.0,324,M,897603,EUR,917222400,M,6,6,False,49.0,41.0,9.0,7.0,0.0,17.0,19.0,24.0,30.0,,1.0,9.0,,,,,90.0,70.0,7.4,11.0,0.372169,187.50857068285,19.0,70.77,30.345,,2.0,1,,0.52,-0.01,-0.1,,1.0,1.0,,4.0,5.0,3.0,1.0,1.0,,2.0,,0.0574,66.55375777216,3.0,-0.05,1.0,,2.0,1.0,1.0,1.0,1.0,,2.0,,0.2789,,,,,,,
14053726,home,NEC Nijmegen,Başar Önal,Basar Onal,,basar-onal,B. Önal,F,11,173.0,621,M,1193676,EUR,1089072000,M,11,11,False,25.0,20.0,3.0,2.0,0.0,6.0,8.0,14.0,17.0,,,3.0,,,,,74.0,39.0,6.0,14.0,0.0345536,141.34690385154,12.0,83.41,23.94,,,3,,-0.32,0.58,-0.27,,,,2.0,8.0,3.0,3.0,2.0,1.0,1.0,,,0.4599,73.961558264639,4.0,-0.55,,,2.0,,,1.0,1.0,,7.0,,0.0382,1.0,1.0,1.0,,,,
14053726,home,NEC Nijmegen,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170.0,874,M,35208,EUR,581385600,F,10,10,False,25.0,20.0,2.0,1.0,0.0,7.0,8.0,13.0,17.0,,,3.0,,,,,75.0,37.0,6.3,11.0,0.0381783,139.93747288086,11.0,57.855,43.47,,,1,,-0.26,0.24,0.23,,4.0,,2.0,4.0,2.0,1.0,,,1.0,2.0,,0.0508,76.721962671572,2.0,-0.33,,,,1.0,1.0,,,,1.0,2.0,,1.0,,,True,,,
14053726,home,NEC Nijmegen,Koki Ogawa,,,koki-ogawa,K. Ogawa,F,18,186.0,1469,M,831860,EUR,870998400,F,18,18,False,12.0,10.0,,,0.0,2.0,2.0,8.0,10.0,,,1.0,,,,,63.0,19.0,7.1,5.0,0.00927807,38.320022277973,4.0,-2.415,6.93,,,2,,-0.15,0.04,-0.01,,,,2.0,2.0,5.0,,1.0,1.0,1.0,,1.0,0.494,,,0.24,,,3.0,,,,1.0,,3.0,,0.9614,,,1.0,,,,
