match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_wonContest,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_wonTackle,stat_keyPass,stat_bigChanceCreated,player_sofascoreId,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12437490,home,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,1,1,False,32.0,29.0,4.0,1.0,0.0,29.0,30.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,90.0,38.0,6.6,3.0,0.0001171,0,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437490,home,Mallorca,Mateu Morey,mateu-morey,M. Morey,D,2,171,594,M,879543,EUR,951955200,D,2,2,False,42.0,39.0,2.0,1.0,0.0,27.0,27.0,16.0,5.0,6.0,,,,,70.0,62.0,6.5,7.0,0.00310871,0,,,,12.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437490,home,Mallorca,Martin Valjent,martin-valjent,M. Valjent,D,24,187,757,M,300522,EUR,818640000,D,24,24,False,89.0,83.0,6.0,3.0,0.0,59.0,60.0,31.0,7.0,7.0,,,,,90.0,106.0,6.9,8.0,0.0121455,0,,,,25.0,2.0,2.0,5.0,,1.0,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12437490,home,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,100.0,86.0,5.0,4.0,0.0,56.0,64.0,36.0,8.0,6.0,,,,,90.0,118.0,7.3,14.0,0.0101392,2,,,,30.0,,8.0,6.0,,,,1.0,,,,7.0,5.0,,,True,1.0,1.0,1.0,2.0,2.0,0.1129,,,,,,,,,,,
12437490,home,Mallorca,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,22,22,False,60.0,47.0,11.0,4.0,0.0,22.0,27.0,40.0,3.0,12.0,,,,,90.0,95.0,6.6,23.0,0.0565061,0,,,,26.0,7.0,3.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,
12437490,home,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,False,80.0,64.0,7.0,4.0,0.0,25.0,30.0,52.0,1.0,5.0,,,,,90.0,90.0,6.8,19.0,0.0889926,1,,,,39.0,2.0,4.0,2.0,,,1.0,,1.0,,,2.0,2.0,1.0,,,,,1.0,,1.0,0.0356,,,,,,,,,,,
12437490,home,Mallorca,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,12,12,False,43.0,30.0,1.0,1.0,0.0,16.0,22.0,22.0,1.0,2.0,,,,,79.0,56.0,6.5,17.0,0.00432211,1,,,,14.0,1.0,11.0,8.0,2.0,,1.0,3.0,1.0,1.0,,2.0,4.0,2.0,,,,1.0,,,5.0,0.0222,1.0,,,,,,,,,,
12437490,home,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,M,23,23,False,15.0,11.0,2.0,1.0,0.0,4.0,4.0,15.0,2.0,1.0,,,,,59.0,28.0,6.6,8.0,0.0679587,0,,,,8.0,4.0,4.0,3.0,,1.0,,,1.0,1.0,1.0,3.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,
12437490,home,Mallorca,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,49.0,38.0,1.0,,1.0,9.0,12.0,48.0,2.0,4.0,,,,,90.0,72.0,7.1,22.0,0.308415,0,,,,33.0,11.0,5.0,1.0,,4.0,,,,,4.0,1.0,,,1.0,,,,,,1.0,,,4.0,2.0,,,,,,,,
12437490,home,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,M,14,14,False,15.0,11.0,4.0,,0.0,4.0,6.0,9.0,4.0,3.0,,,,,71.0,31.0,6.6,8.0,0.00292149,2,,,,7.0,,4.0,7.0,2.0,1.0,,3.0,1.0,1.0,,,3.0,,,,,2.0,,,1.0,0.0293,2.0,,,,,,,,,,
