match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_shotOffTarget,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_bigChanceMissed
14572800,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193.0,2046,M,584722,EUR,844041600,G,33,33,False,33.0,29.0,7.0,3.0,0.0,28.0,31.0,1.0,2.0,2.0,1.0,1.0,90.0,35.0,6.3,4.0,0.00015582,55.788777453102,10.0,30.555,10.29,0.008,0,-0.866,0.0,0.05,-0.12,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572800,home,VfB Stuttgart,Lorenz Assignon,,,lorenz-assignon,L. Assignon,M,22,179.0,651,M,1009334,EUR,961632000,D,22,22,False,41.0,38.0,3.0,2.0,0.0,13.0,14.0,25.0,27.0,3.0,,,89.0,63.0,7.1,9.0,0.149334,83.991276758241,12.0,38.01,15.54,,1,,0.32,-0.52,-0.15,,1.0,3.0,3.0,12.0,4.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,5.0,0.264,0.6289,0.52,,,,,,,,,,,,,,,,,,
14572800,home,VfB Stuttgart,Finn Jeltsch,Finn Jeltsch,,jeltsch-finn,F. Jeltsch,D,29,188.0,1208,M,1418649,EUR,1153094400,D,29,29,False,64.0,60.0,4.0,2.0,0.0,33.0,33.0,27.0,31.0,4.0,,,90.0,73.0,6.4,6.0,0.0176596,336.00659027442,32.0,181.44,21.945,,0,,0.08,0.26,-0.06,,,6.0,1.0,9.0,2.0,,,,,1.0,1.0,2.0,2.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
14572800,home,VfB Stuttgart,Ramon Hendriks,,,ramon-hendriks,R. Hendriks,D,3,189.0,431,M,916943,EUR,995414400,D,3,3,False,107.0,104.0,5.0,3.0,0.0,57.0,57.0,47.0,50.0,6.0,,,90.0,114.0,7.0,5.0,0.0253162,346.8031765674,36.0,159.915,33.6,,0,,0.35,0.17,-0.16,,,2.0,2.0,3.0,3.0,,,,,2.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
14572800,home,VfB Stuttgart,Maximilian Mittelstädt,,,maximilian-mittelstadt,M. Mittelstädt,D,7,178.0,2368,M,788949,EUR,858643200,D,7,7,False,71.0,63.0,4.0,3.0,1.0,26.0,26.0,37.0,45.0,6.0,,,90.0,100.0,8.7,14.0,0.185801,230.72266160931,28.0,108.78,31.92,,1,,0.34,0.23,-0.07,,6.0,1.0,3.0,3.0,13.0,6.0,4.0,1.0,1.0,1.0,,1.0,,,0.7884,0.8216,0.32,,5.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
14572800,home,VfB Stuttgart,Atakan Karazor,,,atakan-karazor,A. Karazor,M,16,190.0,1077,M,801030,EUR,845164800,M,16,16,False,55.0,48.0,2.0,2.0,0.0,17.0,17.0,31.0,38.0,1.0,,,90.0,61.0,7.1,8.0,0.0201907,93.3053664288,15.0,-7.56,9.975,,0,,-0.28,0.26,0.0,,,,3.0,,7.0,,,,,1.0,,,1.0,,,,,,1.0,,,,3.0,,True,,,,,,,,,,
14572800,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183.0,7435,M,901882,EUR,986342400,M,6,6,False,60.0,58.0,3.0,3.0,0.0,24.0,24.0,34.0,36.0,4.0,,,62.0,68.0,7.5,5.0,0.51266,101.74490134592,15.0,26.88,12.81,,0,,0.55,0.17,-0.08,,2.0,,,1.0,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,3.0,,,,,,,,,,,
14572800,home,VfB Stuttgart,Lazar Jovanović,Lazar Jovanovic,,lazar-jovanovic,L. Jovanović,M,45,182.0,989,M,1427148,EUR,1164844800,M,45,45,False,21.0,19.0,,,0.0,3.0,4.0,16.0,17.0,3.0,,,74.0,41.0,6.5,8.0,0.0413881,141.8828821196,12.0,34.965,17.325,,3,,-0.04,0.25,-0.09,,4.0,2.0,2.0,5.0,5.0,1.0,1.0,1.0,,2.0,,2.0,1.0,2.0,0.1271,0.2305,-0.12,,,,,,2.0,,,1.0,2.0,,,,,,,,
14572800,home,VfB Stuttgart,Tiago Tomás,,,tiago-tomas,T. Tomás,F,8,180.0,1358,M,983540,EUR,1024185600,M,8,8,False,20.0,14.0,,,0.0,1.0,1.0,13.0,19.0,1.0,,,62.0,34.0,7.7,10.0,0.0810049,20.000995888049,4.0,12.705,7.245,,1,,-0.26,0.29,-0.05,,,1.0,,3.0,7.0,3.0,2.0,1.0,1.0,,,,2.0,,0.1265,0.9252,0.51,,2.0,2.0,,,3.0,1.0,,1.0,,1.0,,,,,,,
14572800,home,VfB Stuttgart,Chris Führich,,,chris-fuhrich,C. Führich,M,10,178.0,1567,M,891510,EUR,884304000,M,10,10,False,58.0,51.0,3.0,1.0,0.0,8.0,9.0,43.0,49.0,3.0,,,90.0,83.0,7.9,13.0,0.379102,254.08165857016,31.0,147.63,24.36,,1,,0.67,0.47,-0.11,,7.0,,,1.0,4.0,4.0,4.0,,,,,1.0,2.0,,0.0423,,-0.18,1.0,,,3.0,,,4.0,,,,,1.0,,,,,,
