match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_challengeLost,stat_wonContest,stat_outfielderBlock,captain,stat_interceptionWon,stat_keyPass,stat_wonTackle,stat_fouls,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
11391323,home,Nice,Jérémie Boga,jeremie-boga,J. Boga,F,13,172,4912,M,jeremieboga,367056,EUR,852249600,F,7,7,False,21.0,19.0,1.0,1.0,7.0,7.0,,,4.0,4.0,,,,,,,,,,,77.0,33.0,6.7,6.0,,0.0280573,0,,,,12.0,14.0,1.0,4.0,,,1.0,2.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,
11391323,home,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,,930245,EUR,993945600,F,29,29,True,2.0,2.0,,,,,,,2.0,3.0,,,,,,,,,,,31.0,13.0,6.9,4.0,,0.0036433,0,,,,2.0,3.0,,2.0,,,1.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,
11391323,home,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186,6281,M,,1120615,EUR,1085529600,D,33,33,True,14.0,10.0,1.0,,7.0,9.0,3.0,3.0,5.0,5.0,1.0,1.0,1.0,,,,,,,,30.0,26.0,6.5,7.0,0.1035,0.00504534,2,,,,4.0,6.0,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,0.4597,,1.0,,,,
11391323,home,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173,502,M,,906075,EUR,973468800,D,26,26,True,10.0,9.0,1.0,,4.0,4.0,,,,,,,,,,,,,,,30.0,14.0,6.5,2.0,0.011,0.00177548,1,,,,5.0,7.0,,,,,,,1.0,,,,,,,,,,1.0,,0.1306,,,,,,
11391323,home,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,848,M,,149730,EUR,767923200,F,24,24,True,3.0,2.0,,,,,2.0,,2.0,,,,,,,,,,,,13.0,5.0,6.7,1.0,,0.11248,0,,,,3.0,4.0,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,
11391323,home,Nice,Aliou Balde,aliou-balde,A. Balde,F,14,163,3537,M,,1002357,EUR,1039651200,F,27,27,True,7.0,6.0,,,1.0,2.0,,,,3.0,,,,,,,,,,,15.0,15.0,6.9,3.0,0.0359,0.00815484,1,,,,5.0,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,
11391323,home,Nice,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391323,home,Nice,Amidou Doumbouya,amidou-doumbouya,A. Doumbouya,D,24,182,136,M,,1551013,EUR,1186272000,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391323,home,Nice,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,797,M,,842419,EUR,840412800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391323,home,Nice,Daouda Traore,daouda-traore,D. Traore,M,66,186,118,M,,1390279,EUR,1153526400,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391323,away,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,,826201,EUR,917049600,G,1,1,False,31.0,18.0,20.0,7.0,14.0,16.0,,3.0,,3.0,,2.0,10.0,3.0,,1.0,2.0,2.0,,,90.0,46.0,7.5,13.0,,0.00115178,0,0.4436,,,4.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
11391323,away,Nantes,Kelvin Amian,kelvin-amian,K. Amian,D,98,179,199,M,,802143,EUR,886896000,D,98,98,False,30.0,20.0,6.0,1.0,10.0,13.0,1.0,,3.0,3.0,1.0,3.0,2.0,,,,,,,,90.0,52.0,7.0,12.0,0.0511,0.187807,1,,,,11.0,19.0,,2.0,,1.0,,,2.0,,2.0,,,,1.0,,2.0,1.0,,,,,,1.0,1.0,,
11391323,away,Nantes,Jean-Charles Castelletto,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,,191204,EUR,791078400,D,21,21,False,37.0,29.0,8.0,1.0,23.0,24.0,1.0,2.0,1.0,4.0,,3.0,,,,,,,,,90.0,42.0,6.5,8.0,,0.00366057,0,,,,6.0,13.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
11391323,away,Nantes,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,,814023,EUR,886550400,D,24,24,False,37.0,35.0,2.0,1.0,24.0,24.0,1.0,,4.0,,,6.0,2.0,,,,,,,,90.0,47.0,6.6,2.0,,0.00450412,0,,,,11.0,13.0,,,,,,,,,,3.0,,1.0,,,3.0,,,,,,1.0,,,,
11391323,away,Nantes,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,184,M,,886286,EUR,915753600,D,3,3,False,30.0,28.0,2.0,1.0,14.0,14.0,1.0,,4.0,1.0,,2.0,4.0,,,,,,,,90.0,44.0,6.5,5.0,,0.0111834,0,,,,14.0,17.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
11391323,away,Nantes,Douglas Augusto,douglas-augusto,D. Augusto,M,66,173,491,M,,809034,EUR,853113600,M,6,6,False,42.0,40.0,6.0,4.0,19.0,19.0,1.0,,3.0,1.0,1.0,4.0,3.0,,,,,,,,89.0,53.0,6.7,5.0,0.0212,0.0178965,1,,,,22.0,24.0,,,,,2.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,
11391323,away,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,,799216,EUR,864345600,M,5,5,False,49.0,45.0,5.0,3.0,21.0,22.0,,2.0,3.0,10.0,,,10.0,,,,,,,,90.0,64.0,7.5,7.0,,0.0331908,0,,,,24.0,28.0,,1.0,,5.0,,2.0,1.0,1.0,1.0,,True,2.0,2.0,4.0,2.0,,,,,,,,,,
11391323,away,Nantes,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,,234230,EUR,690508800,M,25,25,False,37.0,34.0,2.0,1.0,18.0,19.0,,,5.0,2.0,2.0,2.0,4.0,,,,,,,,87.0,55.0,7.1,8.0,0.3047,0.0121539,4,,,,16.0,21.0,1.0,1.0,2.0,2.0,,,3.0,2.0,,1.0,,,1.0,2.0,1.0,,,,,,,,,1.0,
11391323,away,Nantes,Moussa Sissoko,moussa-sissoko,M. Sissoko,M,17,187,1081,M,,27014,EUR,619228800,M,17,17,False,33.0,28.0,2.0,1.0,8.0,9.0,1.0,,4.0,1.0,1.0,,7.0,,,,,,,,90.0,43.0,6.6,10.0,0.3901,0.0290274,2,,,,20.0,25.0,1.0,1.0,,,3.0,,1.0,,1.0,,,,1.0,,2.0,,1.0,,0.3127,,,,,1.0,1.0
11391323,away,Nantes,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,,999070,EUR,1048809600,M,39,39,False,28.0,22.0,1.0,1.0,12.0,13.0,2.0,1.0,10.0,5.0,,,4.0,,,,,,,,79.0,46.0,7.7,14.0,0.1139,0.0296182,3,,,,11.0,17.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,,,,2.0,1.0,2.0,1.0,2.0,1.0,1.1523,1.0,,,,,
11391323,away,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,mostafamohamed11,873551,EUR,880675200,F,31,31,False,14.0,13.0,,,5.0,5.0,3.0,,7.0,4.0,1.0,1.0,2.0,,,,,,,,87.0,27.0,7.9,4.0,0.812,0.171828,2,,,,9.0,10.0,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,2.0,2.0,1.0,1.0,1.0,0.9929,,,,1.0,1.0,
11391323,away,Nantes,Tino Kadewere,tino-kadewere,T. Kadewere,M,9,180,935,M,,810535,EUR,820800000,F,15,15,True,7.0,5.0,,,2.0,2.0,,2.0,5.0,2.0,,3.0,,,,,,,,,11.0,14.0,6.3,5.0,,0.00066796,0,,,,3.0,6.0,1.0,,,,1.0,,1.0,2.0,,,,,,,3.0,,,,,,,,,,
11391323,away,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,,785418,EUR,835574400,F,11,11,True,,,,,,,1.0,1.0,4.0,1.0,,1.0,1.0,,,,,,,,12.0,4.0,6.3,2.0,,,0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,
11391323,away,Nantes,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6604,M,,892624,EUR,839808000,M,8,8,True,4.0,2.0,1.0,,1.0,2.0,,,,,,,2.0,,,,,,,,12.0,4.0,6.5,2.0,,0.0006638,0,,Samuel,Moutoussamy,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11391323,away,Nantes,Nathan Zeze,zeze-nathan,N. Zeze,D,44,190,847,M,,1154687,EUR,1119052800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0,,Nathan Zeze,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391323,away,Nantes,Denis Petrić,denis-petric,D. Petrić,G,,186,72,M,,20705,EUR,580435200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391323,away,Nantes,Nicolas Pallois,nicolas-pallois,N. Pallois,D,5,190,248,M,,106496,EUR,559008000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391323,away,Nantes,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,,845930,EUR,868665600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391323,away,Nantes,Abdoul Kader Bamba,abdoul-kader-bamba,K. Bamba,M,32,176,177,M,,938270,EUR,769824000,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391323,away,Nantes,Bénie Traoré,benie-traore,B. Traore,M,11,172,1378,M,,1099792,EUR,1038614400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Benie Traore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
