match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_keyPass,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
10407251,home,KV Oostende,Nick Bätzner,,,nick-batzner,N. Bätzner,M,9,170,71,M,959635,EUR,953078400,F,34,34,False,22.0,15.0,2.0,,5.0,7.0,10.0,15.0,,,,,,64.0,33.0,6.3,13.0,0,,,1.0,,5.0,1.0,2.0,,1.0,,1.0,1.0,,,,,2.0,,,2.0,,,,,,,,,,
10407251,home,KV Oostende,Kenny Rocha Santos,,,kenny-rocha-santos,K. R. Santos,M,10,174,107,M,867520,EUR,946857600,M,10,10,True,35.0,22.0,10.0,3.0,7.0,9.0,17.0,31.0,7.0,,,,,45.0,50.0,7.3,17.0,0,5.0,2.0,2.0,,3.0,6.0,1.0,,,5.0,,4.0,,,,2.0,,,,1.0,,1.0,,,,,,,,
10407251,home,KV Oostende,Brecht Capon,,,brecht-capon,B. Capon,D,,179,7,,42106,EUR,577670400,D,27,27,True,31.0,27.0,3.0,,14.0,15.0,13.0,16.0,1.0,,,,,26.0,35.0,6.8,5.0,2,,,,,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,
10407251,home,KV Oostende,Cameron McGeehan,,,cameron-mcgeehan,C. McGeehan,M,8,180,57,M,149817,EUR,797126400,M,8,8,True,12.0,9.0,,,5.0,5.0,4.0,8.0,3.0,,,,,26.0,19.0,6.3,7.0,1,1.0,,3.0,,5.0,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10407251,home,KV Oostende,Fraser Hornby,,,fraser-hornby,F. Hornby,F,9,195,394,M,914877,EUR,937180800,F,39,39,True,12.0,10.0,,,2.0,2.0,8.0,10.0,1.0,,,,,26.0,14.0,6.5,4.0,0,,,4.0,2.0,5.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
10407251,home,KV Oostende,Théo Ndicka Matam,,,theo-ndicka-matam,T. N. Matam,D,,169,57,M,963070,EUR,956188800,D,7,7,True,2.0,2.0,,,,,2.0,2.0,,,,,,1.0,8.0,,3.0,0,,,,,2.0,2.0,,,,,1.0,,,,,,,,,3.0,,1.0,,,,,,,,
10407251,home,KV Oostende,Dillon Phillips,,,dillon-phillips,D. Phillips,G,12,188,49,M,377166,EUR,802828800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407251,home,KV Oostende,Siebe Wylin,,,wylin-siebe,S. Wylin,D,96,180,59,M,1146792,EUR,1053993600,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407251,away,Sint-Truidense VV,Daniel Schmidt,,,daniel-schmidt,D. Schmidt,G,1,196,252,M,997499,EUR,697075200,G,21,21,False,43.0,28.0,24.0,9.0,22.0,26.0,6.0,17.0,15.0,,4.0,3.0,6.0,90.0,62.0,8.3,15.0,0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
10407251,away,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185,39,M,794418,EUR,789782400,D,22,22,False,46.0,35.0,11.0,4.0,24.0,27.0,11.0,19.0,5.0,,,,,90.0,60.0,7.3,11.0,0,,,2.0,2.0,8.0,5.0,,3.0,4.0,2.0,1.0,,,,,1.0,,3.0,3.0,,,,,,,,,,,
10407251,away,Sint-Truidense VV,Toni Leistner,,,toni-leistner,T. Leistner,D,37,190,101,M,137053,EUR,651024000,D,37,37,False,55.0,45.0,13.0,9.0,38.0,40.0,7.0,15.0,5.0,,,,,90.0,62.0,8.0,10.0,2,,,1.0,3.0,1.0,3.0,,2.0,1.0,,,,True,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,
10407251,away,Sint-Truidense VV,Ameen Al-Dakhil,Ameen,Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,551,M,1979970,EUR,1015372800,D,3,3,False,59.0,52.0,6.0,2.0,44.0,47.0,8.0,12.0,5.0,,,,,90.0,77.0,7.6,9.0,1,,,,1.0,1.0,4.0,,5.0,5.0,3.0,,,,1.0,,3.0,1.0,1.0,,,,,,,,,,,,
10407251,away,Sint-Truidense VV,Daiki Hashioka,,,daiki-hashioka,D. Hashioka,D,4,185,1033,M,897334,EUR,926899200,M,4,4,False,21.0,13.0,1.0,1.0,4.0,6.0,9.0,18.0,1.0,,,,,83.0,48.0,6.3,20.0,1,3.0,,2.0,2.0,8.0,3.0,1.0,,4.0,,1.0,,,1.0,,,2.0,2.0,1.0,2.0,,,,,,,,,,
10407251,away,Sint-Truidense VV,Frank Boya,,,frank-boya,F. Boya,M,34,190,311,M,865796,EUR,836179200,M,27,27,False,51.0,36.0,6.0,4.0,21.0,27.0,15.0,24.0,11.0,,,,,90.0,62.0,7.5,15.0,2,,,2.0,7.0,6.0,13.0,,1.0,2.0,5.0,,,,1.0,1.0,,,3.0,1.0,1.0,,1.0,,,,,,,,
10407251,away,Sint-Truidense VV,Christian Brüls,,,christian-bruls,C. Brüls,M,22,179,63,M,43432,EUR,591580800,M,44,44,False,35.0,19.0,2.0,1.0,9.0,12.0,14.0,29.0,3.0,,,,,90.0,60.0,7.5,27.0,1,6.0,4.0,3.0,2.0,10.0,8.0,1.0,,3.0,1.0,4.0,3.0,,,,1.0,2.0,1.0,2.0,4.0,,1.0,1.0,,,,,1.0,,
10407251,away,Sint-Truidense VV,Mory Konate,,,mory-konate,M. Konate,M,8,191,1286,M,889927,EUR,753321600,M,6,6,False,27.0,19.0,3.0,2.0,9.0,12.0,10.0,15.0,4.0,,,,,90.0,42.0,6.3,14.0,0,,,1.0,2.0,8.0,6.0,3.0,1.0,,2.0,2.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
10407251,away,Sint-Truidense VV,Stan Van Dessel,,,van-dessel-stan,S. V. Dessel,M,8,162,52,M,990146,EUR,995932800,M,19,19,False,26.0,17.0,6.0,5.0,13.0,18.0,5.0,14.0,4.0,,,,,78.0,54.0,7.2,22.0,0,6.0,1.0,,,,2.0,,3.0,1.0,,1.0,1.0,,,,,2.0,,,1.0,,1.0,,,,,,,1.0,
10407251,away,Sint-Truidense VV,Shinji Kagawa,,,shinji-kagawa,S. Kagawa,M,8,175,1076,M,34853,EUR,606096000,F,10,10,False,39.0,30.0,5.0,4.0,16.0,18.0,14.0,21.0,6.0,,,,,87.0,51.0,6.9,11.0,0,,,3.0,1.0,6.0,5.0,1.0,1.0,1.0,,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,
10407251,away,Sint-Truidense VV,Shinji Okazaki,,,shinji-okazaki,S. Okazaki,F,,174,438,M,19303,EUR,513993600,F,30,30,False,15.0,10.0,,,5.0,6.0,5.0,9.0,3.0,,,,,90.0,30.0,6.5,13.0,1,,,3.0,1.0,10.0,3.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,5.0,4.0,,2.0,,,,2.0,,,,,,1.0
10407251,away,Sint-Truidense VV,Aboubakary Koita,,,aboubakary-koita,A. Koita,M,11,175,1941,M,890110,EUR,906249600,F,7,7,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,,,12.0,8.0,6.5,2.0,1,,,,,2.0,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,
10407251,away,Sint-Truidense VV,Robert Bauer,,,robert-bauer,R. Bauer,D,,183,117,M,253871,EUR,797385600,D,20,20,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,13.0,6.0,6.5,,0,,,,,3.0,2.0,,1.0,,2.0,,,,,,1.0,,1.0,2.0,,1.0,,,,,,,,,
10407251,away,Sint-Truidense VV,Gianni Bruno,,,gianni-bruno,G. Bruno,F,9,180,177,M,100680,EUR,682560000,F,91,91,True,3.0,3.0,,,,,3.0,3.0,,,,,,9.0,4.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
10407251,away,Sint-Truidense VV,Jo Coppens,,,jo-coppens,J. Coppens,G,12,190,46,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407251,away,Sint-Truidense VV,Matte Smets,,,smets-matte,M. Smets,D,6,184,951,M,1392905,EUR,1073174400,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407251,away,Sint-Truidense VV,Olivier Dumont,Olivier Dumont,,olivier-dumont,O. Dumont,M,14,182,40,M,1127338,EUR,1015372800,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407251,away,Sint-Truidense VV,Fatih Kaya,,,fatih-kaya,F. Kaya,F,29,183,261,M,930697,EUR,942364800,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
