match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_interceptionWon,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_hitWoodwork,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
11453127,home,Al-Hazem,Vina,vina,Vina,M,29,177,1454,M,1101714,EUR,671673600,F,29,29,False,25.0,22.0,2.0,2.0,9.0,9.0,13.0,16.0,,,,1.0,,,,,45.0,29.0,6.7,5.0,0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11453127,home,Al-Hazem,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170,52,M,917232,EUR,881625600,F,7,7,True,12.0,9.0,1.0,1.0,3.0,4.0,6.0,8.0,,,,2.0,,,,,45.0,17.0,7.1,4.0,2,,,2.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,
11453127,home,Al-Hazem,Mohammed Abusabaan,mohammed-abusabaan,M. Abusabaan,M,,176,2,M,232202,EUR,632793600,M,88,88,True,4.0,2.0,1.0,,1.0,2.0,1.0,2.0,,,2.0,1.0,,,,,11.0,10.0,6.3,3.0,0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11453127,home,Al-Hazem,Nawaf Al-Habashi,nawaf-al-habashi,N. Al-Habashi,M,19,184,28,M,954528,EUR,898560000,M,19,19,True,2.0,1.0,,,1.0,2.0,,,,1.0,,,,,,,11.0,5.0,6.2,2.0,0,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11453127,home,Al-Hazem,Muhammed Badamosi,muhammed-badammosi,M. Badamosi,F,15,198,404,M,919496,EUR,914716800,F,90,90,True,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,11.0,2.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453127,home,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190,14,M,328745,EUR,632966400,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453127,home,Al-Hazem,Yazeed Al Bakr,yazeed-al-bakr,Y. A. Bakr,D,13,178,6,M,914887,EUR,816048000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453127,home,Al-Hazem,Farhan Al-Azmi,farhan-al-azmi,F. Al-Azmi,D,,175,13,M,1127129,EUR,775612800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Farhan Al-Azmi,,,,,,,,,,,,,,,,,,,
11453127,home,Al-Hazem,Ahmad Al Mhemaid,ahmad-al-mhemaid,A. A. Mhemaid,M,99,179,11,M,1085117,EUR,930787200,D,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Ahmad Al Mhemaid,,,,,,,,,,,,,,,,,,,
11453127,home,Al-Hazem,Ahmed Al Juwayd,ahmed-al-jaweed,A. Al Juwayd,M,6,177,7,M,1854090,EUR,791769600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Ahmed Al Juwayd,,,,,,,,,,,,,,,,,,,
11453127,away,Al-Ittihad,Abdullah Al-Mayouf,abdullah-al-mayouf,A. Al-Mayouf,G,,187,197,M,118159,EUR,538358400,G,1,1,False,26.0,19.0,11.0,4.0,15.0,15.0,4.0,11.0,2.0,2.0,1.0,6.0,,3.0,3.0,1.0,90.0,37.0,7.0,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
11453127,away,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176,240,M,818572,EUR,830217600,D,37,37,False,47.0,40.0,2.0,1.0,11.0,12.0,30.0,40.0,1.0,1.0,,5.0,,,,,90.0,59.0,6.6,12.0,0,,,,,,,,,,,,,,,5.0,1.0,,,,2.0,,,,,,,,,,,,
11453127,away,Al-Ittihad,Ahmed Hegazy,ahmed-hegazy,A. Hegazy,D,26,194,4623,M,159653,EUR,664761600,D,26,26,False,58.0,51.0,9.0,5.0,38.0,39.0,14.0,21.0,4.0,6.0,6.0,4.0,,,,,90.0,73.0,7.8,9.0,3,True,1.0,1.0,,1.0,,3.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,ahmedhegazy6
11453127,away,Al-Ittihad,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179,398,M,847235,EUR,712627200,D,15,15,False,59.0,56.0,1.0,1.0,40.0,41.0,16.0,18.0,,,2.0,1.0,,,,,90.0,65.0,6.6,3.0,0,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,
11453127,away,Al-Ittihad,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170,81,M,818813,EUR,777772800,D,33,33,False,50.0,46.0,1.0,1.0,17.0,18.0,29.0,35.0,,2.0,1.0,4.0,,,,,90.0,73.0,6.9,10.0,1,,1.0,5.0,3.0,,,1.0,2.0,2.0,,4.0,1.0,,,3.0,,,,1.0,,1.0,,,,,,,1.0,,,,
11453127,away,Al-Ittihad,Romarinho,romarinho,Romarinho,M,,176,1742,M,797619,EUR,660960000,M,90,90,False,35.0,30.0,2.0,,12.0,13.0,19.0,24.0,2.0,6.0,1.0,8.0,,,,,70.0,53.0,7.6,11.0,3,,,,,,,1.0,1.0,1.0,2.0,1.0,5.0,,,2.0,1.0,1.0,,,2.0,,1.0,,1.0,1.0,,1.0,,,,,
11453127,away,Al-Ittihad,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182,373,M,1134250,EUR,1039478400,M,30,30,False,29.0,26.0,3.0,3.0,16.0,16.0,10.0,13.0,,6.0,1.0,3.0,,,,,69.0,45.0,7.1,4.0,0,,1.0,3.0,1.0,2.0,,,3.0,3.0,2.0,,,Saad Al-Mousa,,,,1.0,,,,1.0,1.0,,,,,,,,,,
11453127,away,Al-Ittihad,Farhah Ali Alshamrani,alshamrani-farhah-ali,F. A. Alshamrani,M,29,166,121,M,1501453,EUR,1140998400,M,29,29,False,49.0,43.0,5.0,3.0,16.0,18.0,28.0,32.0,2.0,8.0,1.0,8.0,,,,,90.0,62.0,7.0,7.0,0,,1.0,7.0,2.0,,3.0,,4.0,4.0,2.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,
11453127,away,Al-Ittihad,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176,147,M,791578,EUR,750556800,M,77,77,False,35.0,30.0,2.0,1.0,6.0,8.0,32.0,43.0,,4.0,,6.0,,,,,89.0,68.0,8.4,16.0,4,,,2.0,,,1.0,1.0,,,3.0,,2.0,,,16.0,8.0,1.0,,,5.0,1.0,1.0,,1.0,2.0,1.0,,,,,,
11453127,away,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184,194410,M,3306,EUR,566870400,F,9,9,False,45.0,39.0,1.0,1.0,3.0,3.0,36.0,42.0,1.0,7.0,1.0,3.0,,,,,90.0,66.0,7.9,11.0,6,,1.0,4.0,1.0,,,,2.0,2.0,2.0,,2.0,,,,,2.0,,,2.0,2.0,2.0,1.0,2.0,4.0,,,,,,,KBenz9
11453127,away,Al-Ittihad,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182,11081,M,826961,EUR,661392000,F,99,99,False,26.0,14.0,,,3.0,5.0,12.0,22.0,1.0,3.0,,2.0,,,,,90.0,40.0,7.0,19.0,3,,4.0,10.0,,,1.0,2.0,,,2.0,,2.0,,,1.0,1.0,2.0,,,2.0,3.0,,,,1.0,,,,,,,abderrazak_hamdallah
11453127,away,Al-Ittihad,Jota,jota,Jota,F,7,175,5337,M,845786,EUR,922752000,F,11,11,True,7.0,6.0,,,,,8.0,12.0,,1.0,,1.0,,,,,21.0,19.0,7.1,8.0,1,,,2.0,,,,,,,,,1.0,,,5.0,2.0,3.0,1.0,,4.0,,1.0,,1.0,,,,,,,,jotafilipe_7
11453127,away,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173,417,M,894437,EUR,921196800,D,13,13,True,17.0,15.0,2.0,1.0,5.0,5.0,10.0,12.0,,,,2.0,,,,,20.0,25.0,6.7,4.0,2,,,1.0,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,
11453127,away,Al-Ittihad,Hammam Al-Hammami,al-hammami-hammam,H. Al-Hammami,F,22,169,198,M,1836904,EUR,1075420800,M,22,22,True,,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,Hammam Al-Hammami,,,,,,,,,,,,,,,,,,,
11453127,away,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180,55,M,1018709,EUR,862185600,G,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453127,away,Al-Ittihad,Omar Hawsawi,omar-hawsawi,O. Hawsawi,D,,184,54,M,350072,EUR,496627200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453127,away,Al-Ittihad,Turki Al-Jaadi,turki-al-jaadi,T. Al-Jaadi,D,12,170,28,M,1542114,EUR,1048982400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Turki Al Jaadi,,,,,,,,,,,,,,,,,,,
11453127,away,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162,225,M,985140,EUR,923011200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453127,away,Al-Ittihad,Talal Abubakr Haji,haji-talal-abubakr,T. A. Haji,F,90,175,455,M,1501473,EUR,1189900800,F,52,52,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
