match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_wonContest,stat_interceptionWon,captain,stat_aerialWon,stat_wonTackle,stat_fouls,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_totalOffside,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim
12436548,home,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,7,7,False,18.0,16.0,1.0,1.0,0.0,3.0,3.0,13.0,15.0,2.0,,,,,69.0,38.0,7.0,7.0,0.0379762,3,,,,,6.0,7.0,2.0,,4.0,1.0,,2.0,,,1.0,3.0,,2.0,,4.0,,,1.0,,0.7221,,2.0,1.0,,0.3403,,1.0,,
12436548,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,True,42.0,30.0,13.0,6.0,0.0,12.0,12.0,19.0,38.0,2.0,,,,,45.0,61.0,7.4,19.0,0.311968,1,,,,8.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,2.0,,0.0058,1.0,1.0,,,,,,,
12436548,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,9,9,True,4.0,4.0,,,0.0,1.0,1.0,4.0,4.0,1.0,,,,,29.0,10.0,6.8,1.0,0.0343412,1,,,,1.0,1.0,3.0,,,1.0,1.0,,,1.0,,2.0,1.0,,1.0,,,,1.0,2.0,,0.5083,,,1.0,,0.2543,,1.0,,
12436548,home,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,True,14.0,9.0,2.0,,0.0,4.0,5.0,5.0,9.0,1.0,,,,,28.0,23.0,6.3,10.0,0.00479555,2,,,,,4.0,,1.0,,,3.0,,,1.0,,,,1.0,2.0,,,,,,1.0,0.3393,,1.0,,,,,1.0,1.0,
12436548,home,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178,19869,M,endowataru,143040,EUR,729216000,M,3,3,True,26.0,26.0,,,0.0,12.0,12.0,14.0,14.0,2.0,,,,,21.0,33.0,7.0,,0.00790092,0,,,,,1.0,3.0,,1.0,1.0,,1.0,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
12436548,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,9.0,6.0,2.0,,0.0,5.0,5.0,1.0,4.0,1.0,,,,,11.0,9.0,6.4,3.0,0.00050167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436548,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436548,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436548,home,Liverpool,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10315,M,jarellquansah,1003339,EUR,1043798400,D,78,78,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436548,home,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436548,away,Crystal Palace,Dean Henderson,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,36.0,15.0,26.0,5.0,0.0,13.0,14.0,2.0,22.0,11.0,2.0,2.0,,,90.0,46.0,6.8,21.0,0.00040256,0,0.4369,,,,,1.0,,,,,1.0,,,True,1.0,,,,,,,,1.0,,,,,,,,,,,2.0
12436548,away,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2004,M,,931844,EUR,954201600,D,26,26,False,17.0,13.0,3.0,1.0,0.0,10.0,12.0,3.0,5.0,1.0,,,,,90.0,30.0,6.9,4.0,0.00410903,0,,,,,1.0,4.0,,11.0,1.0,,,,,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,
12436548,away,Crystal Palace,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6873,M,,879674,EUR,954979200,D,5,5,False,23.0,16.0,9.0,4.0,0.0,15.0,19.0,2.0,5.0,2.0,,,,,90.0,42.0,7.4,7.0,0.0492966,0,,,,1.0,1.0,3.0,,10.0,1.0,,,,1.0,,2.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,3.0,,,
12436548,away,Crystal Palace,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,D,8,8,False,25.0,20.0,4.0,1.0,0.0,15.0,18.0,6.0,8.0,5.0,,,,,90.0,51.0,7.2,8.0,0.00442056,0,,,,1.0,1.0,2.0,,12.0,1.0,,,,5.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
12436548,away,Crystal Palace,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12060,M,daniel.chitiva,870360,EUR,833068800,M,12,12,False,24.0,18.0,4.0,1.0,0.0,13.0,16.0,5.0,9.0,6.0,,,,,90.0,42.0,6.5,9.0,0.00690433,0,,,,1.0,7.0,3.0,1.0,3.0,3.0,,,,2.0,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,
12436548,away,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,,193554,EUR,798076800,M,19,19,False,26.0,20.0,1.0,1.0,0.0,12.0,15.0,8.0,11.0,5.0,,,,,79.0,45.0,6.9,10.0,0.00907066,1,,,,,6.0,5.0,1.0,4.0,3.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,3.0,,,1.0,1.0,0.0153,,,,,,,,,
12436548,away,Crystal Palace,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6890,M,kamadadaichi,794338,EUR,839203200,M,18,18,False,44.0,35.0,6.0,4.0,0.0,21.0,26.0,14.0,18.0,7.0,,,,,90.0,54.0,6.9,11.0,0.00911214,0,,,,,3.0,4.0,1.0,,1.0,1.0,2.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
12436548,away,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,M,3,3,False,31.0,24.0,6.0,3.0,1.0,14.0,18.0,10.0,16.0,9.0,,,,,90.0,67.0,7.8,14.0,0.0192179,0,,,,3.0,4.0,8.0,3.0,8.0,3.0,2.0,1.0,2.0,5.0,,2.0,1.0,2.0,,1.0,,,,1.0,,,1.0,,,,,,,,
12436548,away,Crystal Palace,Ismaïla Sarr,ismaila-sarr,I. Sarr,F,7,185,26789,M,ismaila_sarr18,845286,EUR,888364800,F,7,7,False,19.0,12.0,2.0,,0.0,9.0,10.0,3.0,9.0,4.0,,,,,90.0,33.0,7.0,14.0,0.0987211,2,,,,,7.0,4.0,4.0,2.0,1.0,3.0,1.0,,,,2.0,,1.0,1.0,1.0,,,,1.0,,0.6837,,,2.0,1.0,1.34,,,,
12436548,away,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,eze,864921,EUR,899078400,F,10,10,False,23.0,16.0,,,0.0,10.0,11.0,6.0,12.0,8.0,,,,,62.0,29.0,7.1,9.0,0.592326,0,,,,,2.0,3.0,4.0,1.0,,,,3.0,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,
12436548,away,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,1.0,,,,,62.0,16.0,6.4,5.0,0.00296538,2,,,,,8.0,1.0,,1.0,1.0,1.0,,,,,,,,6.0,,2.0,1.0,,,,0.6843,,1.0,1.0,,0.0149,,1.0,1.0,
12436548,away,Crystal Palace,Justin Devenny,devenny-justin,J. Devenny,M,55,184,726,M,,1084311,EUR,1065830400,M,55,55,True,12.0,9.0,1.0,,0.0,4.0,4.0,5.0,8.0,,,,,,28.0,16.0,6.9,3.0,0.00889224,1,,,,,1.0,3.0,,,3.0,,,,,,,3.0,,,1.0,,,,,,0.0791,,,1.0,,0.0592,,,,
12436548,away,Crystal Palace,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,9,9,True,3.0,1.0,,,0.0,1.0,2.0,,1.0,,,,,,28.0,7.0,6.4,5.0,5.12e-06,1,,,,,6.0,,1.0,,,1.0,,,,,,,1.0,3.0,,1.0,,,,,0.224,,,1.0,,0.9153,,,,
12436548,away,Crystal Palace,Romain Esse,romain-esse,R. Esse,M,14,178,1101,M,,1438837,EUR,1115942400,M,21,21,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,2.0,,,,,10.0,12.0,6.4,4.0,0.00065453,0,,,,,2.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
12436548,away,Crystal Palace,Matheus França,matheus-franca,Matheus França,F,9,184,3714,M,,1116593,EUR,1080777600,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,1.0,2.0,,,0.00566993,1,,Matheus França,,,,,,,,,,,,,,,,,,,,,,,0.0872,,1.0,,,,,,,
12436548,away,Crystal Palace,Matt Turner,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436548,away,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,,39183,EUR,625622400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436548,away,Crystal Palace,Caleb Kporha,caleb-kporha,C. Kporha,D,15,179,284,M,,1465401,EUR,1152921600,D,58,58,True,,,,,,,,,,,,,,,,,,,,0,,Caleb,Kporha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
