match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_keyPass,captain,stat_goalAssist,stat_accurateCross,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
10411540,home,Salernitana,Guillermo Ochoa,guillermo-ochoa,G. Ochoa,G,13,185.0,4425,M,15497,EUR,490060800,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GuiOchoa,,,
10411540,home,Salernitana,Domen Črnigoj,domen-crnigoj,D. Črnigoj,M,89,187.0,119,M,232096,EUR,816652800,M,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411540,home,Salernitana,Giulio Maggiore,giulio-maggiore,G. Maggiore,M,18,184.0,222,M,848185,EUR,889660800,M,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411540,home,Salernitana,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182.0,985,M,284363,EUR,864172800,F,9,9,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411540,away,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191.0,324,M,43970,EUR,667872000,G,1,1,False,19.0,13.0,6.0,,13.0,15.0,,4.0,1.0,,,,90.0,25.0,5.7,6.0,0.0,0.0,2.426e-05,0,-0.8258,,,,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10411540,away,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184.0,3369,M,913401,EUR,961804800,D,18,18,False,49.0,44.0,9.0,5.0,25.0,25.0,19.0,25.0,10.0,,,,90.0,65.0,6.7,6.0,0.0,0.0,0.00575412,0,,,,2.0,6.0,1.0,,5.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,
10411540,away,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192.0,2511,M,886930,EUR,918172800,D,29,29,False,63.0,54.0,8.0,4.0,43.0,47.0,11.0,16.0,10.0,,,,90.0,80.0,7.4,10.0,0.0,0.0,0.209766,0,,1.0,3.0,6.0,8.0,3.0,1.0,5.0,2.0,1.0,,,,,,2.0,5.0,,,,,,,,1.0,,,,,1.0,,
10411540,away,Udinese,Adam Masina,adam-masina,A. Masina,D,,189.0,5428,M,259995,EUR,757468800,D,3,3,False,50.0,43.0,5.0,3.0,31.0,36.0,12.0,15.0,7.0,,,,86.0,61.0,6.5,8.0,0.0,0.0,0.00504482,0,,2.0,3.0,6.0,6.0,1.0,,3.0,1.0,,,,,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,
10411540,away,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184.0,1199,M,122701,EUR,663206400,M,37,37,False,35.0,24.0,8.0,2.0,11.0,16.0,14.0,20.0,4.0,,,,90.0,46.0,6.4,14.0,0.0,0.0,0.605178,0,,1.0,,8.0,3.0,2.0,1.0,,,,1.0,,,,,,1.0,4.0,4.0,2.0,1.0,,,,2.0,True,1.0,1.0,,1.0,,
10411540,away,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183.0,4807,M,980624,EUR,1014508800,M,24,24,False,47.0,35.0,6.0,3.0,17.0,21.0,18.0,28.0,8.0,,,,90.0,64.0,6.4,17.0,0.0836,0.0,0.0208472,2,,,,8.0,8.0,1.0,,2.0,,1.0,3.0,,,,,,4.0,3.0,4.0,3.0,2.0,,1.0,1.0,1.0,,,,lakisamar10,,,
10411540,away,Udinese,Walace,walace,Walace,M,5,188.0,1455,M,553686,EUR,796953600,M,11,11,False,53.0,44.0,3.0,1.0,29.0,35.0,15.0,18.0,6.0,,,,90.0,62.0,6.9,10.0,0.0,0.0,0.00849035,0,,,2.0,2.0,5.0,3.0,,3.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,
10411540,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180.0,807,M,575852,EUR,891043200,M,4,4,False,27.0,23.0,1.0,,12.0,12.0,11.0,15.0,5.0,,,,90.0,37.0,7.0,8.0,0.0,0.0,0.0782132,0,,2.0,,3.0,1.0,,2.0,1.0,1.0,4.0,,,,,,,,1.0,,,,,,,2.0,,1.0,,,1.0,,
10411540,away,Udinese,Marvin Zeegelaar,marvin-zeegelaar,M. Zeegelaar,D,,186.0,84,,74506,EUR,650419200,M,8,8,False,32.0,24.0,4.0,1.0,13.0,14.0,12.0,20.0,5.0,,,,87.0,52.0,6.8,15.0,0.0691,0.51,0.107403,1,,,1.0,7.0,6.0,,,,,3.0,1.0,,,1.0,1.0,,4.0,,4.0,4.0,2.0,3.0,,,1.0,,,1.0,,,1.0,
10411540,away,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179.0,8040,M,148824,EUR,728006400,F,26,26,False,32.0,23.0,4.0,2.0,7.0,12.0,16.0,21.0,5.0,,,,76.0,48.0,6.9,16.0,0.2556,0.0287,0.119178,2,,,1.0,8.0,5.0,,,1.0,1.0,2.0,1.0,,,1.0,,,1.0,3.0,5.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,
10411540,away,Udinese,Ilija Nestorovski,ilija-nestorovski,I. Nestorovski,F,90,182.0,255,M,55314,EUR,637200000,F,30,30,False,17.0,12.0,1.0,1.0,6.0,7.0,6.0,10.0,1.0,,,,65.0,32.0,7.3,8.0,0.8334,0.8507,0.00660408,3,,4.0,1.0,10.0,4.0,2.0,1.0,1.0,1.0,,2.0,Ilija,Nestorovski,1.0,1.0,1.0,2.0,2.0,,,,2.0,,2.0,,,,,,,,
10411540,away,Udinese,Beto,beto,Beto,F,9,194.0,3398,M,987489,EUR,886204800,F,9,9,True,3.0,2.0,,,1.0,2.0,1.0,1.0,,,,,25.0,11.0,6.5,4.0,0.5177,0.5574,0.379098,1,,1.0,1.0,4.0,1.0,1.0,,,,1.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,1.0,,1.0
10411540,away,Udinese,Tolgay Arslan,tolgay-arslan,T. Arslan,F,30,180.0,393,M,71203,EUR,650764800,M,5,5,True,11.0,11.0,1.0,1.0,3.0,3.0,8.0,8.0,1.0,,,,14.0,14.0,6.3,,0.5157,0.0,0.00176034,1,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,1.0
10411540,away,Udinese,Leonardo Buta,leonardo-buta,L. Buta,D,24,182.0,172,M,1120038,EUR,1023235200,D,15,15,True,,,,,,,,,,,,,12.0,1.0,6.2,,0.0,0.0,2.3e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411540,away,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191.0,196,M,2899,EUR,499046400,G,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411540,away,Udinese,Edoardo Piana,edoardo-piana,E. Piana,G,22,197.0,81,M,1001017,EUR,1064793600,G,99,99,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411540,away,Udinese,James Abankwah,james-abankwah,J. Abankwah,D,25,188.0,423,M,1127232,EUR,1074211200,D,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411540,away,Udinese,Axel Guessand,axel-guessand,A. Guessand,D,19,192.0,119,M,1136819,EUR,1099699200,D,67,67,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Axel Guessand,,,,,,,,,,,,,,,,,,,,
10411540,away,Udinese,Niccolò Cocetta,niccolo-cocetta,N. Cocetta,D,72,190.0,25,M,1171621,EUR,1071792000,D,72,72,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411540,away,Udinese,Alberto Centis,centis-alberto,A. Centis,M,7,,11,M,1133120,EUR,1076630400,M,73,73,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Alberto,Centis,,,,,,,,,,,,,,,,,,,
10411540,away,Udinese,Matteo Bassi,matteo-bassi,M. Bassi,M,75,188.0,18,M,1133111,EUR,1073520000,M,75,75,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Matteo,Bassi,,,,,,,,,,,,,,,,,,,
10411540,away,Udinese,Vivaldo,vivaldo,V. Semedo,F,18,192.0,416,M,1414275,EUR,1106870400,F,39,39,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411540,away,Udinese,Diego Russo,russo-diego,D. Russo,F,19,186.0,18,M,1397672,EUR,1113955200,F,74,74,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
