match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_totalOffside,stat_keyPass,captain,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_goalAssist,stat_punches,stat_errorLeadToAGoal,stat_outfielderBlock,stat_bigChanceCreated
10437972,home,Santa Clara,Walter González,,,walter-gonzalez,W. González,F,9,185,74,M,805142,EUR,801014400,F,24,24,False,14.0,11.0,,,2.0,2.0,9.0,12.0,2.0,,,90.0,32.0,6.7,10.0,3,,4.0,8.0,6.0,3.0,,,,3.0,1.0,1.0,4.0,,3.0,4.0,,1.0,,2.0,1.0,,,,,,,,,
10437972,home,Santa Clara,Nanú,,,nanu,Nanú,D,14,177,273,M,343965,EUR,769132800,D,31,31,True,19.0,17.0,1.0,,10.0,11.0,7.0,10.0,4.0,,,45.0,26.0,6.4,5.0,0,2.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
10437972,home,Santa Clara,Filip Stevanović,,,filip-stevanovic,F. Stevanović,F,80,177,754,M,966503,EUR,1032825600,F,22,22,True,13.0,8.0,1.0,1.0,3.0,3.0,5.0,10.0,1.0,,,32.0,19.0,6.8,5.0,1,,,1.0,4.0,1.0,,1.0,1.0,,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,
10437972,home,Santa Clara,Rildo,,,rildo,Rildo,F,37,178,262,M,1047095,EUR,948412800,F,37,37,True,8.0,8.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,,,13.0,13.0,7.0,1.0,1,,1.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,
10437972,home,Santa Clara,Xavi Quintilla,,,xavier-quintilla,X. Quintilla,D,19,177,87,M,286153,EUR,840758400,D,3,3,True,2.0,1.0,,,,,3.0,4.0,,,,9.0,5.0,6.8,1.0,0,2.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,2.0,,,,,
10437972,home,Santa Clara,Marcos Díaz,,,marcos-diaz,M. Díaz,G,,186,29,M,105935,EUR,507945600,G,74,74,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437972,home,Santa Clara,Ygor Nogueira,,,ygor-nogueira,Y. Nogueira,D,40,187,112,M,757980,EUR,796262400,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437972,home,Santa Clara,Bruno Jordão,,,bruno-jordao,B. Jordão,M,6,180,275,M,845791,EUR,908150400,M,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437972,home,Santa Clara,Bruno Almeida,,,bruno-almeida,B. Almeida,M,10,172,75,M,941314,EUR,842227200,M,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437972,home,Santa Clara,Kyosuke Tagawa,,,kyosuke-tagawa,K. Tagawa,F,11,181,119,M,858886,EUR,918691200,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437972,away,Boavista,Rafael Bracali,,,rafael-bracali,R. Bracali,G,,182,29,,44676,EUR,357868800,G,1,1,False,25.0,11.0,23.0,9.0,2.0,4.0,9.0,21.0,7.0,,1.0,90.0,29.0,6.0,14.0,0,,,,1.0,,,,,,,,1.0,,,1.0,,,True,,,,,,,,1.0,,,
10437972,away,Boavista,Pedro Malheiro,,,pedro-malheiro,P. Malheiro,D,79,179,415,M,1131249,EUR,980035200,D,79,79,False,39.0,22.0,11.0,3.0,12.0,18.0,10.0,25.0,8.0,,,90.0,76.0,5.8,27.0,0,4.0,1.0,7.0,3.0,1.0,4.0,1.0,,,1.0,,,4.0,,4.0,,,,2.0,1.0,,,,,,,,,
10437972,away,Boavista,Vincent Sasso,,,vincent-sasso,V. Sasso,D,23,190,44,M,74071,EUR,666662400,D,23,23,False,20.0,8.0,5.0,,8.0,13.0,,7.0,4.0,,,90.0,31.0,8.3,12.0,2,,2.0,4.0,6.0,,1.0,2.0,2.0,,1.0,1.0,3.0,1.0,,4.0,,,,,,,2.0,2.0,,,,,,
10437972,away,Boavista,Rodrigo Abascal,,,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,22.0,12.0,12.0,4.0,7.0,12.0,5.0,10.0,2.0,,,90.0,37.0,6.1,12.0,0,,1.0,1.0,2.0,,1.0,1.0,,1.0,,,1.0,,,10.0,,,,,,,,,,,,1.0,,
10437972,away,Boavista,Bruno Onyemaechi,,,bruno-onyemaechi,B. Onyemaechi,D,70,182,5807,M,1134441,EUR,923097600,D,70,70,False,17.0,5.0,4.0,1.0,2.0,8.0,3.0,11.0,2.0,,,90.0,39.0,6.2,19.0,1,2.0,,4.0,4.0,2.0,1.0,1.0,,,1.0,2.0,1.0,,1.0,3.0,,,,1.0,1.0,,,,,,,,,
10437972,away,Boavista,Ilija Vukotić,Ilija,Vukotić,ilija-vukotic,I. Vukotić,M,8,191,158,M,891881,EUR,915667200,M,18,18,False,35.0,24.0,6.0,,16.0,19.0,8.0,20.0,7.0,,,86.0,50.0,6.9,15.0,0,4.0,1.0,3.0,6.0,,2.0,4.0,3.0,,,1.0,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,
10437972,away,Boavista,Ibrahima Camará,,,ibrahima-camara,I. Camará,M,2,190,520,M,976145,EUR,917222400,M,6,6,False,23.0,18.0,5.0,3.0,4.0,4.0,14.0,20.0,4.0,,,90.0,40.0,6.5,11.0,2,1.0,4.0,8.0,3.0,2.0,2.0,,,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,1.0,
10437972,away,Boavista,Salvador Agra,,,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,M,21,21,False,12.0,9.0,,,4.0,6.0,8.0,12.0,3.0,,,65.0,24.0,7.9,8.0,1,6.0,,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,,,1.0,,3.0,2.0,,,,1.0
10437972,away,Boavista,Gaius Makouta,,,makouta-gaius,G. Makouta,M,42,180,299,M,847013,EUR,869788800,M,42,42,False,32.0,22.0,4.0,,12.0,14.0,10.0,18.0,5.0,,,90.0,44.0,6.4,14.0,0,,,2.0,6.0,,,1.0,1.0,3.0,2.0,,3.0,1.0,,3.0,,,,1.0,,,,,,,,,,
10437972,away,Boavista,Ricardo Mangas,Ricardo,Mangas,mangas-ricardo,R. Mangas,D,91,179,1156,M,878496,EUR,890179200,M,19,19,False,7.0,3.0,1.0,,2.0,4.0,1.0,3.0,4.0,,,77.0,18.0,6.2,10.0,0,,4.0,8.0,3.0,,1.0,,,3.0,2.0,1.0,1.0,,,1.0,,1.0,,3.0,,,,,,,,,,
10437972,away,Boavista,Yusupha Njie,,,yusupha-njie,Y. Njie,F,9,188,325,M,887517,EUR,757555200,F,11,11,False,15.0,11.0,1.0,,5.0,6.0,6.0,9.0,3.0,,,90.0,32.0,6.5,11.0,0,,7.0,12.0,5.0,1.0,,,,5.0,3.0,3.0,1.0,,,2.0,,,,2.0,1.0,,,,,,,,,
10437972,away,Boavista,Bruno Lourenço,,,bruno-lourenco,B. Lourenço,M,8,179,99,M,984810,EUR,886377600,F,8,8,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,25.0,11.0,6.4,3.0,0,,,2.0,2.0,2.0,,,,2.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,
10437972,away,Boavista,Reggie Cannon,,,reggie-cannon,R. Cannon,D,4,180,224,M,864226,EUR,897523200,D,2,2,True,9.0,6.0,2.0,,6.0,8.0,,1.0,3.0,,,13.0,13.0,6.3,4.0,0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,
10437972,away,Boavista,Kenji Gorré,,,kenji-gorre,K. Gorré,M,11,177,223,M,796142,EUR,780796800,F,7,7,True,,,,,,,,,,,,9.0,1.0,6.5,,0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10437972,away,Boavista,João Gonçalves,,,joao-goncalves,J. Gonçalves,G,,188,61,M,987596,EUR,974246400,G,99,99,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437972,away,Boavista,Luís Santos,,,luis-santos,L. Santos,M,17,176,37,M,1035183,EUR,948326400,F,77,77,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437972,away,Boavista,Joel Silva,Joel Silva,,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437972,away,Boavista,Masaki Watai,,,masaki-watai,M. Watai,M,11,168,73,M,926641,EUR,932256000,M,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437972,away,Boavista,Róbert Boženík,,,robert-bozenik,R. Boženík,F,11,188,1028,M,912033,EUR,942883200,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437972,away,Boavista,Martim Tavares,,,tavares-martim,M. Tavares,F,79,183,92,M,1136423,EUR,1068422400,F,59,59,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
