match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoalsOnTarget,captain,stat_errorLeadToAGoal,stat_dispossessed,stat_shotOffTarget,player_firstName,player_lastName,stat_goals,player_sofascoreId,stat_totalOffside,stat_outfielderBlock,stat_hitWoodwork
11407439,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,False,25.0,18.0,,,10.0,11.0,8.0,14.0,6.0,,,,,,90.0,52.0,6.7,18.0,0.011649,5,,,,,2.0,5.0,9.0,10.0,,6.0,3.0,,2.0,1.0,4.0,0.726,,1.0,,,,,2.0,1.0,,,,3.0,3.0,,,,duvanzapata91,1.0,,
11407439,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,M,16,16,True,29.0,25.0,1.0,1.0,11.0,12.0,16.0,20.0,4.0,,,,,,81.0,43.0,8.8,6.0,0.6669,2,,,3.0,2.0,1.0,,2.0,4.0,,1.0,1.0,2.0,,,1.0,0.2375,5.0,,2.0,,3.0,2.0,,1.0,0.8172,,,,,,,1.0,niksivlasic_,2.0,,
11407439,home,Torino,David Zima,zima-david,D. Zima,D,4,190,298,M,963084,EUR,973641600,D,6,6,True,22.0,18.0,3.0,,15.0,18.0,3.0,4.0,4.0,,,,,,46.0,27.0,6.7,4.0,0.00089102,0,,,,,,,,1.0,,,,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
11407439,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,D,20,20,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,,,,12.0,7.0,6.6,1.0,0.00874489,1,,,,,,,,,,,,,1.0,1.0,,0.2655,,1.0,,,,,,,,,,,,,,,,,,
11407439,home,Torino,Nemanja Radonjić,nemanja-radonjic,N. Radonjić,F,49,185,4597,M,802665,EUR,824342400,M,10,10,True,2.0,1.0,,,,,1.0,2.0,,,,,,,12.0,2.0,6.5,1.0,0.00456152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n.radonjic7,,,
11407439,home,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185,85,M,876235,EUR,962582400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407439,home,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407439,home,Torino,Ange N'Guessan,ange-nguessan,A. N'Guessan,D,16,187,76,M,1177441,EUR,1062374400,D,94,94,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ange,N'Guessan,,,,,
11407439,home,Torino,Saba Sazonov,saba-sazonov,S. Sazonov,D,15,194,1128,M,1101751,EUR,1012521600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saba,Sazonov,,,,,
11407439,home,Torino,Demba Seck,demba-seck,D. Seck,M,19,190,1111,M,1012248,EUR,981763200,F,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407439,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407439,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407439,home,Torino,Pietro Pellegri,pietro-pellegri,P. Pellegri,F,9,188,924,M,839226,EUR,984787200,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407439,away,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,,189,262,M,38618,EUR,538704000,G,47,47,False,35.0,30.0,16.0,11.0,27.0,28.0,3.0,7.0,12.0,1.0,5.0,7.0,1.0,1.0,90.0,55.0,8.4,6.0,0.00110704,0,0.2337,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
11407439,away,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,22,182,343,M,149606,EUR,776304000,D,22,22,False,39.0,28.0,7.0,2.0,13.0,16.0,15.0,23.0,3.0,,,,,,90.0,53.0,6.4,14.0,0.00745661,0,,,,,1.0,,2.0,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,1.0,
11407439,away,Sassuolo,Martin Erlić,martin-erlic,M. Erlić,D,6,192,1953,M,789234,EUR,885600000,D,5,5,False,44.0,33.0,4.0,1.0,27.0,34.0,6.0,10.0,3.0,,,,,,90.0,61.0,7.1,12.0,0.00265494,0,,,,,3.0,2.0,4.0,11.0,1.0,,,,,,1.0,,,,,5.0,7.0,4.0,2.0,,,True,,,,,,,,,1.0,
11407439,away,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,,189,224,M,170887,EUR,705888000,D,13,13,False,55.0,40.0,11.0,1.0,24.0,27.0,16.0,28.0,3.0,,,,,,90.0,64.0,6.5,15.0,0.0556794,0,,,,,1.0,1.0,1.0,3.0,,,,,,1.0,,,,,,2.0,,,2.0,,,,,,,,,,,,1.0,
11407439,away,Sassuolo,Matías Viña,matias-vina,M. Viña,D,18,180,7106,M,875295,EUR,879033600,D,17,17,False,30.0,23.0,7.0,2.0,12.0,14.0,11.0,19.0,2.0,,,,,,90.0,57.0,6.5,14.0,0.023904,1,,,3.0,,1.0,1.0,4.0,4.0,2.0,1.0,,,,1.0,1.0,0.0678,2.0,1.0,,3.0,3.0,1.0,,,,,,,1.0,,,,matiasv17,,,
11407439,away,Sassuolo,Daniel Boloca,boloca-daniel,D. Boloca,M,11,185,442,M,882592,EUR,914284800,M,24,24,False,54.0,50.0,3.0,2.0,27.0,28.0,23.0,26.0,10.0,,,,,,89.0,65.0,6.6,7.0,0.017454,0,,,,,2.0,,5.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,1.0,
11407439,away,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,42,187,1387,M,924973,EUR,921283200,M,42,42,False,32.0,24.0,3.0,2.0,5.0,8.0,19.0,25.0,2.0,,,,,,79.0,43.0,7.5,11.0,0.116445,1,,,1.0,,,2.0,1.0,4.0,,,,,,2.0,1.0,0.1261,1.0,,1.0,1.0,,,2.0,2.0,0.4319,,,,,,,1.0,,,,
11407439,away,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,10,185,5071,M,253367,EUR,775699200,M,10,10,False,29.0,18.0,7.0,1.0,8.0,10.0,10.0,22.0,6.0,,,,,,90.0,47.0,6.5,19.0,0.0561794,1,,1.0,3.0,,3.0,,9.0,2.0,,1.0,,,,1.0,1.0,0.026,1.0,,,1.0,,,2.0,3.0,,,,2.0,1.0,,,,berardi25,,,
11407439,away,Sassuolo,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,14,179,1671,M,825861,EUR,920160000,M,11,11,False,15.0,11.0,1.0,,2.0,3.0,9.0,12.0,1.0,,,,,,45.0,18.0,6.4,6.0,0.0136079,0,,,,,,,,1.0,,,,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,
11407439,away,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,45,177,2531,M,932643,EUR,912729600,M,45,45,False,25.0,19.0,1.0,,8.0,10.0,11.0,17.0,3.0,,,,,,87.0,40.0,6.9,14.0,0.112511,1,,,2.0,,1.0,1.0,3.0,4.0,,2.0,1.0,,,,3.0,0.1776,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,1.0
11407439,away,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185,2688,M,826198,EUR,927072000,F,9,9,False,13.0,9.0,,,5.0,5.0,4.0,8.0,1.0,,,,,,80.0,26.0,6.4,9.0,0.00352694,1,,,,,,,5.0,,,1.0,,,,,,0.0935,,,1.0,2.0,,,,,0.0541,,,4.0,,,,,,,,
11407439,away,Sassuolo,Uroš Račić,uros-racic,U. Račić,M,10,193,669,M,839909,EUR,890092800,M,6,6,True,22.0,18.0,1.0,,11.0,13.0,7.0,9.0,5.0,,,,,,45.0,28.0,6.6,6.0,0.00446873,0,,,,,,,1.0,2.0,1.0,,,,,,2.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,
11407439,away,Sassuolo,Cristian Volpato,volpato-cristian,C. Volpato,M,7,187,875,M,1155625,EUR,1068854400,M,23,23,True,8.0,7.0,1.0,1.0,2.0,2.0,5.0,6.0,1.0,,,,,,11.0,9.0,6.7,1.0,0.00281659,0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11407439,away,Sassuolo,Grégoire Defrel,gregoire-defrel,G. Defrel,F,92,179,185,M,148566,EUR,677116800,F,92,92,True,,,,,,,,,,,,,,,10.0,3.0,6.5,2.0,,0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11407439,away,Sassuolo,Samu Castillejo,samu-castillejo,S. Castillejo,M,70,182,950,M,188405,EUR,790387200,M,20,20,True,2.0,,,,,,1.0,4.0,,,,,,,8.0,5.0,6.9,3.0,0.0622638,0,,,2.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
11407439,away,Sassuolo,Samuele Mulattieri,mulattieri-samuele,S. Mulattieri,F,7,183,531,M,927030,EUR,970876800,F,8,8,True,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407439,away,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,,182,58,M,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407439,away,Sassuolo,Alessio Cragno,alessio-cragno,A. Cragno,G,22,184,263,M,148740,EUR,772761600,G,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407439,away,Sassuolo,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,644,M,934409,EUR,963705600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407439,away,Sassuolo,Filippo Missori,filippo-missori,F. Missori,D,2,182,223,M,1121184,EUR,1080086400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407439,away,Sassuolo,Ruan,ruan,Ruan,D,4,187,1238,M,914487,EUR,928713600,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407439,away,Sassuolo,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407439,away,Sassuolo,Luca Lipani,luca-lipani,L. Lipani,M,35,185,442,M,1154898,EUR,1116374400,M,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luca Lipani,,,,,,
11407439,away,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,35,175,915,M,933263,EUR,999475200,F,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
