match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_wasFouled,stat_fouls,stat_dispossessed,stat_penaltyWon,stat_shotOffTarget,captain,stat_goals,stat_totalOffside,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded,stat_hitWoodwork,stat_errorLeadToAShot
12441727,home,PEC Zwolle,Filip Krastev,,,filip-krastev,F. Krastev,M,10,178,1203,M,935556,EUR,1003104000,F,50,50,False,45.0,39.0,1.0,1.0,0.0,12.0,12.0,29.0,36.0,2.0,11.0,1.0,5.0,,,,90.0,75.0,8.8,12.0,0.428786,5,,3.0,2.0,8.0,1.0,8.0,5.0,1.0,1.0,,,1.0,3.0,3.0,,0.4176,0.1686,4.0,2.0,,1.0,,2.0,,4.0,,1.0,1.0,,,,,
12441727,home,PEC Zwolle,Younes Namli,,,younes-namli,Y. Namli,M,9,180,239,M,235538,EUR,772070400,M,7,7,True,22.0,19.0,2.0,1.0,1.0,4.0,4.0,16.0,19.0,,,,3.0,,,,29.0,30.0,7.4,4.0,0.361398,5,,1.0,1.0,2.0,1.0,,,,2.0,2.0,,,,,,0.2352,0.349,1.0,,,,,1.0,,1.0,,,,,,,,
12441727,home,PEC Zwolle,Davy van den Berg,,,davy-van-den-berg,D. v. d. Berg,M,6,185,272,M,1001468,EUR,949622400,M,10,10,True,15.0,15.0,3.0,3.0,0.0,2.0,2.0,14.0,14.0,,,,,,,,15.0,17.0,6.8,1.0,0.117079,0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
12441727,home,PEC Zwolle,Nick Fichtinger,Nick,Fichtinger,fichtinger-nick,N. Fichtinger,M,34,178,50,M,1509752,EUR,1081209600,M,34,34,True,11.0,9.0,,,0.0,5.0,6.0,4.0,5.0,,1.0,,1.0,,,,15.0,13.0,6.4,2.0,0.0162703,0,,,,3.0,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
12441727,home,PEC Zwolle,Eliano Reijnders,,,eliano-reijnders,E. Reijnders,D,2,168,8068,M,960112,EUR,972259200,M,23,23,True,4.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,,,,,,11.0,5.0,6.5,2.0,0.00831179,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,eliano.r,,,,
12441727,home,PEC Zwolle,Kenneth Vermeer,Kenneth,Vermeer,kenneth-vermeer,K. Vermeer,G,,182,115,M,9874,EUR,505699200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441727,home,PEC Zwolle,Mike Hauptmeijer,,,mike-hauptmeijer,M. Hauptmeijer,G,1,190,66,M,376448,EUR,858643200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441727,home,PEC Zwolle,Thierry Lutonda,,,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441727,home,PEC Zwolle,Damian van der Haar,Damian van der Haar,,damian-van-der-haar,D. v. d. Haar,D,33,183,49,M,1172732,EUR,1074211200,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441727,home,PEC Zwolle,Odysseus Velanas,Odysseus,Velanas,odysseus-velanas,O. Velanas,M,18,180,83,M,846003,EUR,897004800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441727,home,PEC Zwolle,Kaj de Rooij,Kaj,de Rooij,kaj-de-rooij,K. d. Rooij,F,22,184,124,M,927605,EUR,975110400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441727,home,PEC Zwolle,Thomas Buitink,Thomas,Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,856736,EUR,960940800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441727,away,RKC Waalwijk,Jeroen Houwen,,,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,1,1,False,30.0,17.0,22.0,9.0,0.0,11.0,14.0,6.0,16.0,1.0,2.0,,6.0,6.0,9.0,,90.0,47.0,8.5,15.0,0.00503773,0,0.2739,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,
12441727,away,RKC Waalwijk,Faissal Al Mazyani,Faissal Al Mazyani,,faissal-al-mazyani,F. A. Mazyani,D,33,179,681,M,1195771,EUR,1106006400,D,33,33,False,31.0,23.0,6.0,3.0,0.0,15.0,19.0,8.0,13.0,1.0,6.0,2.0,2.0,,,,71.0,48.0,5.8,12.0,0.00657541,0,,1.0,,6.0,2.0,2.0,1.0,,,,,,4.0,1.0,,,,,1.0,,,2.0,,,,,,,,,1.0,,
12441727,away,RKC Waalwijk,Redouan El Yaakoubi,,,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182,100,M,887617,EUR,822528000,D,32,32,False,32.0,21.0,10.0,2.0,0.0,19.0,22.0,2.0,10.0,1.0,3.0,3.0,4.0,,,,67.0,43.0,6.5,12.0,0.00274746,0,,,,7.0,,2.0,1.0,,,,1.0,2.0,1.0,,,,,,2.0,,,4.0,,,,,,,,,,,
12441727,away,RKC Waalwijk,Liam van Gelderen,,,liam-van-gelderen,L. v. Gelderen,D,4,178,172,M,910049,EUR,985305600,D,4,4,False,37.0,33.0,5.0,3.0,0.0,29.0,29.0,4.0,8.0,2.0,8.0,7.0,5.0,,,,90.0,58.0,7.6,4.0,0.00219412,0,,,,2.0,,,,,,,3.0,2.0,4.0,2.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,
12441727,away,RKC Waalwijk,Julian Lelieveld,,,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,M,2,2,False,41.0,36.0,6.0,4.0,0.0,19.0,19.0,18.0,23.0,,,2.0,9.0,,,,90.0,59.0,6.7,8.0,0.0301552,0,,1.0,1.0,2.0,1.0,,,,,,1.0,2.0,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,
12441727,away,RKC Waalwijk,Tim van de Loo,Tim van de Loo,,tim-van-de-loo,T. v. d. Loo,M,22,180,36,M,1174460,EUR,1045872000,M,22,22,False,23.0,16.0,2.0,2.0,0.0,11.0,11.0,5.0,12.0,1.0,5.0,,4.0,,,,84.0,37.0,6.8,10.0,0.00866914,1,,,,5.0,1.0,,,,,,,2.0,4.0,4.0,1.0,0.0191,,,1.0,,,1.0,2.0,,1.0,,,,,,,1.0,
12441727,away,RKC Waalwijk,Yassin Oukili,,,oukili-yassin,Y. Oukili,M,5,195,495,M,1010846,EUR,978480000,M,6,6,False,8.0,5.0,1.0,,0.0,2.0,3.0,3.0,5.0,,2.0,,5.0,,,,45.0,14.0,6.4,5.0,0.00443626,0,,,,3.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,
12441727,away,RKC Waalwijk,Juan Familia-Castillo,,,juan-castillo,J. Familia-Castillo,D,5,175,185,M,856735,EUR,947721600,M,5,5,False,22.0,18.0,3.0,1.0,0.0,3.0,6.0,16.0,22.0,,2.0,4.0,2.0,,,,84.0,48.0,6.8,12.0,0.0689294,1,,6.0,1.0,4.0,1.0,1.0,,1.0,,1.0,,,2.0,1.0,1.0,0.0208,,1.0,1.0,,,1.0,,,,,,,,,,,1.0
12441727,away,RKC Waalwijk,Mohamed Ihattaren,,,mohamed-ihattaren,M. Ihattaren,M,52,182,2918,M,929633,EUR,1013472000,F,52,52,False,23.0,15.0,4.0,1.0,0.0,5.0,6.0,10.0,18.0,,2.0,1.0,3.0,,,,67.0,35.0,6.8,12.0,0.0223405,2,,1.0,,3.0,,1.0,,,1.0,1.0,,,2.0,1.0,1.0,0.048,0.3357,1.0,1.0,,,,1.0,,,,,,,,,,
12441727,away,RKC Waalwijk,Richonell Margaret,,,richonell-margaret,R. Margaret,F,18,191,393,M,973716,EUR,968284800,F,19,19,False,20.0,15.0,1.0,1.0,0.0,8.0,8.0,7.0,18.0,2.0,11.0,,4.0,,,,90.0,42.0,6.8,15.0,0.00663917,1,,6.0,,5.0,,4.0,3.0,,,,,,2.0,1.0,2.0,0.2113,,1.0,,1.0,4.0,3.0,1.0,,1.0,,,2.0,,,,,
12441727,away,RKC Waalwijk,Oskar Zawada,,,oskar-zawada,O. Zawada,F,19,192,705,M,318745,EUR,823132800,F,9,9,False,17.0,10.0,,,0.0,4.0,5.0,6.0,12.0,3.0,5.0,3.0,1.0,,,,90.0,23.0,6.8,7.0,0.00331809,1,,,,5.0,,,,,1.0,,,,1.0,1.0,,0.0802,0.6164,,5.0,,1.0,,,,,True,,1.0,,,,,
12441727,away,RKC Waalwijk,Richard van der Venne,,,richard-van-der-venne,R. v. d. Venne,M,10,178,80,M,804489,EUR,705974400,M,23,23,True,14.0,9.0,2.0,,0.0,6.0,8.0,3.0,6.0,,2.0,,2.0,,,,45.0,18.0,6.6,6.0,0.00225202,0,,,,1.0,1.0,,,,,,,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,
12441727,away,RKC Waalwijk,Chris Lokesa,,,lokesa-chris,C. Lokesa,M,5,175,140,M,1126518,EUR,1099785600,M,14,14,True,14.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,10.0,,3.0,,1.0,,,,23.0,19.0,6.8,2.0,0.0200003,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,
12441727,away,RKC Waalwijk,Denilho Cleonise,,,denilho-cleonise,D. Cleonise,F,7,179,62,M,971006,EUR,1007769600,F,7,7,True,1.0,,,,0.0,,,,2.0,,,,,,,,23.0,3.0,6.4,3.0,,0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12441727,away,RKC Waalwijk,Roshon van Eijma,,,roshon-van-eijma,R. v. Eijma,D,3,186,59,M,925930,EUR,897350400,D,17,17,True,6.0,3.0,3.0,,0.0,3.0,3.0,,3.0,,,1.0,1.0,,,,11.0,8.0,6.5,4.0,6.195e-05,0,,,,2.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
12441727,away,RKC Waalwijk,Aaron Meijers,Aaron,Meijers,aaron-meijers,A. Meijers,D,14,176,30,M,32386,EUR,562377600,D,28,28,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0,,,,,,,,11.0,9.0,6.6,1.0,0.00099265,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441727,away,RKC Waalwijk,Mark Spenkelink,,,mark-spenkelink,M. Spenkelink,G,16,196,33,M,875466,EUR,854323200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441727,away,RKC Waalwijk,Joey Kesting,Joey Kesting,,joey-kesting,J. Kesting,G,1,190,14,M,1166678,EUR,983923200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441727,away,RKC Waalwijk,Kevin Felida,,,kevin-felida,K. Felida,M,6,172,104,M,896215,EUR,942278400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441727,away,RKC Waalwijk,Silvester van der Water,Silvester,van der Water,silvester-van-der-water,S. v. d. Water,M,,184,93,M,807145,EUR,844041600,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441727,away,RKC Waalwijk,Patrick Vroegh,Patrick,Vroegh,patrick-vroegh,P. Vroegh,M,8,175,12,M,991846,EUR,943833600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441727,away,RKC Waalwijk,Godfried Roemeratoe,,,godfried-roemeratoe,G. Roemeratoe,M,6,178,106,M,825849,EUR,935020800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441727,away,RKC Waalwijk,Michiel Kramer,,,michiel-kramer,M. Kramer,F,29,195,192,M,36781,EUR,597110400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
