match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,stat_shotOffTarget,stat_wasFouled,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim
12514012,home,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9533,M,anatoliytrubin81,966616,EUR,996624000,G,1,1,False,19.0,17.0,1.0,0.0,17.0,18.0,1.0,7.0,1.0,1.0,90.0,26.0,6.6,2.0,4.343e-05,0,0.0294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514012,home,Benfica,Alexander Bah,alexander-bah,A. Bah,D,6,183,2276,M,,850976,EUR,881625600,D,6,6,False,61.0,53.0,5.0,1.0,24.0,25.0,39.0,5.0,,,90.0,88.0,7.0,15.0,0.0794435,0,,,,2.0,29.0,3.0,1.0,2.0,8.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
12514012,home,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,antoniosilva.66,1006069,EUR,1067472000,D,4,4,False,78.0,75.0,5.0,0.0,44.0,45.0,33.0,4.0,,,90.0,85.0,7.6,3.0,0.0152704,1,,,,4.0,31.0,,2.0,3.0,4.0,6.0,1.0,,1.0,1.0,,1.0,2.0,1.0,2.0,,1.0,1.0,0.1121,0.493,,,,,,,,,,,,,
12514012,home,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,Notamendi30,74915,EUR,571622400,D,30,30,False,69.0,66.0,2.0,1.0,48.0,50.0,19.0,4.0,,,90.0,87.0,7.4,6.0,0.454337,0,,,,2.0,18.0,,1.0,3.0,3.0,7.0,1.0,,,,1.0,,4.0,4.0,1.0,1.0,,,,,True,1.0,4.0,1.0,1.0,,,,,,,,
12514012,home,Benfica,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,,1085081,EUR,1048377600,D,3,3,False,58.0,51.0,6.0,0.0,19.0,21.0,39.0,6.0,,,90.0,85.0,7.0,15.0,0.0435894,1,,,,4.0,32.0,2.0,1.0,1.0,4.0,4.0,,1.0,2.0,,,,3.0,,,3.0,,,0.0442,,,,1.0,,2.0,1.0,,,,,,,
12514012,home,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,,855845,EUR,935020800,M,61,61,False,64.0,57.0,7.0,0.0,30.0,31.0,33.0,4.0,,,90.0,74.0,7.6,8.0,0.0334784,1,,,,5.0,27.0,,,2.0,6.0,6.0,3.0,,,,,,4.0,3.0,4.0,,1.0,1.0,0.3719,0.8249,,,2.0,,1.0,,1.0,,,,,,
12514012,home,Benfica,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,12817,M,orkunkokcu,907461,EUR,978048000,M,10,10,False,79.0,67.0,8.0,2.0,27.0,27.0,54.0,7.0,,,82.0,90.0,8.6,16.0,0.584967,2,,,,6.0,42.0,2.0,1.0,,2.0,2.0,,1.0,1.0,1.0,,1.0,,,,3.0,,,0.1658,,,,,,2.0,,,2.0,2.0,1.0,,,
12514012,home,Benfica,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,ÁDiMaría,30027,EUR,571795200,M,11,11,False,45.0,38.0,4.0,0.0,10.0,11.0,43.0,3.0,,,73.0,69.0,7.9,22.0,0.379443,2,,,,3.0,30.0,9.0,1.0,,6.0,2.0,1.0,1.0,4.0,2.0,,,,,2.0,3.0,2.0,1.0,0.1704,0.2763,,,,,5.0,,1.0,2.0,,,,,
12514012,home,Benfica,Benjamín Rollheiser,benjamin-rollheiser,B. Rollheiser,M,32,175,4218,M,,922454,EUR,953856000,M,32,32,False,48.0,38.0,1.0,0.0,8.0,10.0,38.0,3.0,,,67.0,62.0,6.8,17.0,0.0687729,1,,,,1.0,30.0,,1.0,,6.0,4.0,,3.0,3.0,1.0,,,3.0,3.0,,,,,0.0422,,,,,,2.0,,,,1.0,,,,
12514012,home,Benfica,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24902,M,KAktürkoğlu,903324,EUR,908928000,M,17,17,False,29.0,21.0,,0.0,10.0,10.0,20.0,8.0,,,73.0,43.0,7.5,14.0,0.0187813,2,,,,,11.0,1.0,1.0,1.0,4.0,5.0,,1.0,4.0,2.0,,,1.0,1.0,,,2.0,1.0,0.3702,0.966,,,,,2.0,,1.0,,,1.0,,,
12514012,home,Benfica,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15120,M,vangelis_pavlidis,795236,EUR,911606400,F,14,14,False,17.0,12.0,,0.0,2.0,3.0,14.0,1.0,,,82.0,30.0,7.1,7.0,0.0651502,1,,,,,10.0,,,,1.0,4.0,,,3.0,3.0,,,,,1.0,1.0,,,0.1357,,,,1.0,,1.0,1.0,1.0,,,1.0,,,
12514012,home,Benfica,Zeki Amdouni,zeki-amdouni,Z. Amdouni,F,25,183,2739,M,,990550,EUR,975888000,F,7,7,True,5.0,3.0,2.0,0.0,1.0,2.0,3.0,,,,23.0,11.0,6.5,3.0,0.00356897,2,,,,1.0,2.0,,1.0,,2.0,2.0,,1.0,,,,,1.0,1.0,,,,,0.7617,,,,,,,,,,2.0,1.0,1.0,1.0,
12514012,home,Benfica,Gianluca Prestianni,gianluca-prestianni,G. Prestianni,M,25,165,7794,M,,1201395,EUR,1138665600,F,25,25,True,7.0,7.0,,0.0,3.0,3.0,5.0,1.0,,,17.0,16.0,6.8,4.0,0.0126841,0,,Gianluca Prestianni,,,4.0,1.0,,,3.0,4.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,2.0,,,,,2.0,,,
