match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,stat_outfielderBlock,stat_lastManTackle,stat_aerialWon,player_firstName,player_lastName,stat_bigChanceCreated,stat_wonContest,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot,stat_goals
12450266,home,Angers,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194,3568,M,yahia.fofana_,877977,EUR,966816000,G,30,30,False,23.0,15.0,12.0,4.0,0.0,13.0,13.0,2.0,10.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,90.0,32.0,6.3,8.0,0.00031104,0,-0.8057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450266,home,Angers,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180,5908,M,,794373,EUR,835920000,D,2,2,False,42.0,33.0,6.0,4.0,0.0,16.0,21.0,17.0,23.0,6.0,4.0,1.0,,,,,71.0,61.0,6.8,14.0,0.0625733,0,,2.0,2.0,6.0,1.0,1.0,5.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450266,home,Angers,Abdoulaye Bamba,abdoulaye-bamba,A. Bamba,D,25,182,172,M,,121180,EUR,641001600,D,25,25,False,38.0,36.0,3.0,2.0,0.0,30.0,30.0,6.0,8.0,2.0,3.0,2.0,,,,,90.0,53.0,6.2,3.0,0.00129822,1,,,3.0,5.0,1.0,,,,,,,True,1.0,1.0,1.0,6.0,2.0,0.0818,,,,,,,,,,,,,,,,
12450266,home,Angers,Jordan Lefort,jordan-lefort,J. Lefort,D,21,184,183,M,,363042,EUR,741225600,D,21,21,False,55.0,49.0,11.0,5.0,0.0,42.0,44.0,7.0,11.0,5.0,1.0,,,,,,90.0,65.0,6.9,7.0,0.0192704,0,,,1.0,2.0,,1.0,5.0,3.0,,,,,,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,,
12450266,home,Angers,Florent Hanin,florent-hanin,F. Hanin,D,26,177,69,M,,170129,EUR,634089600,D,26,26,False,61.0,58.0,6.0,5.0,0.0,35.0,35.0,23.0,28.0,5.0,4.0,3.0,,,,,90.0,90.0,7.0,8.0,0.0145616,0,,2.0,,2.0,,1.0,2.0,,1.0,1.0,1.0,,,,,,1.0,,3.0,,1.0,,,,,,,,,,,,,
12450266,home,Angers,Yassin Belkhdim,belkhdim-yassin,Y. Belkhdim,M,14,175,1155,M,,1195241,EUR,1013644800,M,14,14,False,33.0,27.0,4.0,4.0,0.0,11.0,14.0,16.0,21.0,3.0,4.0,,,,,,76.0,42.0,7.1,8.0,0.236376,0,,2.0,2.0,2.0,,,3.0,,,,1.0,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,
12450266,home,Angers,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177,1877,M,,580642,EUR,759715200,M,93,93,False,11.0,9.0,2.0,1.0,0.0,7.0,8.0,2.0,3.0,3.0,2.0,1.0,,,,,31.0,18.0,6.8,3.0,0.00102571,0,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
12450266,home,Angers,Jean-Eudes Aholou,jean-eudes-aholou,J. Aholou,M,6,187,438,M,,156004,EUR,764121600,M,6,6,False,26.0,16.0,2.0,1.0,0.0,7.0,11.0,9.0,15.0,7.0,1.0,2.0,,,,,71.0,35.0,7.0,12.0,0.0374579,0,,,,,,,1.0,,2.0,,2.0,,,,,,,,,,4.0,,,1.0,,,,,,,,,,
12450266,home,Angers,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,,988632,EUR,793843200,F,18,18,False,10.0,10.0,,,0.0,5.0,5.0,6.0,10.0,2.0,3.0,,,,,,71.0,22.0,7.0,6.0,0.164924,3,,5.0,,2.0,,1.0,1.0,,,,2.0,,2.0,1.0,,,,0.4366,,,,,,1.0,1.0,1.0,2.0,1.0,0.2888,,,,,
12450266,home,Angers,Esteban Lepaul,lepaul-esteban,E. Lepaul,F,9,177,1997,M,,966621,EUR,956016000,F,19,19,False,21.0,16.0,,,0.0,8.0,9.0,8.0,13.0,6.0,2.0,2.0,,,,,90.0,35.0,6.6,8.0,0.00699403,2,,1.0,4.0,7.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,0.2157,1.0,,3.0,,,,,,1.0,1.0,0.5151,,,,,
