match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_challengeLost,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_goals,stat_totalOffside,player_sofascoreId,stat_totalCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_hitWoodwork
14062208,home,Eintracht Frankfurt,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3554,M,954061,EUR,1011484800,F,25,25,False,,,,,0.0,,,,,,,,,,,,,17.0,1.0,6.6,,,,,,,,1,,,,0.0,,,,,,,,,,,,1.0,1.0,,,0.0944,0.1977,0.09,,,,,,1.0,,,,,,,,,,,,,,
14062208,home,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,True,19.0,14.0,2.0,,0.0,6.0,9.0,10.0,,2.0,2.0,1.0,,,,,,73.0,27.0,6.6,7.0,0.00862228,52.919727429545,7.0,28.927721372656,0.0,,1,,-0.21,0.11,0.35,,8.0,,2.0,,,2.0,1.0,,,,,,,2.0,0.0308,,-0.34,,,,,,,,,1.0,,1.0,,,,,1.0,,,,
14062208,home,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,True,25.0,22.0,4.0,2.0,0.0,17.0,18.0,7.0,,4.0,3.0,2.0,,,,,,45.0,43.0,7.1,6.0,0.00699239,76.340824747512,10.0,-32.97561056533,0.0,,0,,0.12,0.13,-0.01,,5.0,,1.0,1.0,3.0,3.0,1.0,,,1.0,,,,3.0,,,,,,,2.0,,,,,,,,Nnamdi Collins,,,,,,,,
14062208,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,7,7,True,3.0,1.0,,,0.0,1.0,1.0,2.0,,2.0,,,,,,,,20.0,11.0,7.7,6.0,1.15e-06,19.333714076711,1.0,15.258265132988,1.0,,2,,-0.13,0.4,0.0,,,2.0,2.0,1.0,,1.0,,15.258265132988,19.333714076711,1.0,1.0,2.0,,1.0,0.9655,1.0204,0.49,,,,4.0,1.0,,,,,,,,,,,,,,,
14062208,home,Eintracht Frankfurt,Love Arrhov,love-arrhov,L. Arrhov,M,31,178,403,M,1977245,EUR,1210982400,M,31,31,True,6.0,5.0,,,0.0,1.0,1.0,5.0,,,,,,,,,,11.0,7.0,6.5,2.0,0.0127921,25.000524065965,2.0,-7.5199324901231,0.0,,0,,0.19,-0.28,0.0,,4.0,,3.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062208,home,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,True,7.0,6.0,1.0,,0.0,3.0,3.0,4.0,,2.0,,3.0,1.0,,,,,11.0,9.0,6.8,1.0,0.00201137,13.561227181528,2.0,11.566973329707,0.0,,0,,0.07,0.01,0.13,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,ellyes_skhiri,,,,,,,,,,,,,
14062208,home,Eintracht Frankfurt,Jens Grahl,jens-grahl,J. Grahl,G,33,193,154,M,27214,EUR,590889600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062208,home,Eintracht Frankfurt,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062208,home,Eintracht Frankfurt,Keita Kosugi,kosugi-keita,K. Kosugi,D,26,172,1309,M,1501641,EUR,1142640000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062208,home,Eintracht Frankfurt,Elias Baum,elias-baum,E. Baum,D,2,180,826,M,1403018,EUR,1130284800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062208,away,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,31.0,26.0,7.0,2.0,0.0,25.0,27.0,4.0,1.0,1.0,,12.0,,,3.0,6.0,,90.0,45.0,8.0,5.0,0.00037853,76.532761537749,14.0,37.360513289063,0.0,0.9214,0,-0.0212,0.05,0.01,-0.14,0.66,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
14062208,away,Borussia M'gladbach,Philipp Sander,philipp-sander,P. Sander,M,16,185,246,M,939880,EUR,888019200,D,16,16,False,22.0,19.0,3.0,2.0,0.0,9.0,9.0,13.0,1.0,4.0,,1.0,,,,,,45.0,38.0,6.4,10.0,0.631428,55.579725105434,6.0,-3.2740575613132,0.0,,2,,0.29,-0.19,-0.4,,10.0,1.0,4.0,2.0,2.0,3.0,,,,,,,,2.0,0.07,,-0.16,,1.0,,,,,,2.0,,,1.0,,,,1.0,1.0,,,,
14062208,away,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,60.0,58.0,2.0,2.0,0.0,31.0,31.0,29.0,1.0,3.0,5.0,2.0,1.0,,,,,90.0,78.0,6.5,5.0,0.0185125,435.15465072069,37.0,275.84952445307,5.0,,1,,0.05,0.34,-0.23,,27.0,2.0,4.0,1.0,1.0,1.0,,25.536130703916,126.39152755351,,,,2.0,,0.0138,,-0.1,,,,,,,,,1.0,,,,,,,1.0,,,,
14062208,away,Borussia M'gladbach,Kota Takai,kota-takai,K. Takai,D,14,192,3523,M,1144143,EUR,1094256000,D,14,14,False,79.0,76.0,3.0,3.0,0.0,47.0,49.0,30.0,1.0,4.0,1.0,3.0,1.0,,,,,90.0,90.0,5.8,6.0,0.027172,387.96634636022,47.0,194.3176141874,2.0,,2,,0.07,0.17,-0.85,,29.0,1.0,4.0,1.0,1.0,2.0,1.0,30.807418856637,46.396589089271,,,1.0,,1.0,0.0815,0.1326,-0.25,,1.0,,1.0,,,,,,,,Kota Takai,,,,1.0,,,1.0,
14062208,away,Borussia M'gladbach,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,6,184,362,M,990209,EUR,981504000,M,6,6,False,59.0,56.0,5.0,4.0,0.0,22.0,22.0,37.0,,1.0,1.0,4.0,,,,,,90.0,72.0,6.5,5.0,0.092332,255.756444171,23.0,128.26832570403,4.0,,2,,-0.03,0.28,-0.12,,34.0,1.0,4.0,1.0,1.0,1.0,1.0,39.605176522766,90.691172634659,,,,,1.0,0.0768,,-0.25,,1.0,,1.0,,,,,,,3.0,,,,,2.0,,,,
14062208,away,Borussia M'gladbach,Jens Castrop,jens-castrop,J. Castrop,M,17,177,962,M,1019312,EUR,1059436800,M,17,17,False,16.0,15.0,1.0,1.0,0.0,4.0,4.0,12.0,,6.0,,4.0,2.0,,,,,65.0,33.0,6.3,6.0,0.012678,44.465137236139,5.0,30.52624936368,1.0,,3,,-0.12,0.03,-0.12,,11.0,,7.0,5.0,1.0,1.0,3.0,18.271443002405,21.7048052053,3.0,,,,,0.1277,,0.0,,,,1.0,,,,,2.0,,1.0,,,,3.0,,,,,
14062208,away,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,31.0,25.0,,,0.0,11.0,12.0,19.0,1.0,3.0,1.0,3.0,2.0,,,,,90.0,48.0,6.3,15.0,0.0946109,64.048100003776,9.0,19.768220130831,0.0,,1,,0.09,0.28,-0.18,,14.0,1.0,6.0,1.0,,,2.0,,,,,,,,0.0735,,-0.19,True,1.0,,2.0,,1.0,,5.0,2.0,,1.0,,,1.0,1.0,,,,,
14062208,away,Borussia M'gladbach,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,31.0,24.0,1.0,1.0,0.0,10.0,11.0,20.0,,2.0,,1.0,,,,,,65.0,44.0,6.4,11.0,0.0945091,93.195034508811,11.0,-6.3384307925487,1.0,,2,,0.17,0.08,-0.19,,14.0,1.0,4.0,,,2.0,1.0,10.436208152023,10.440781771496,,,,,2.0,0.0669,,-0.16,,2.0,,2.0,,,,3.0,,,1.0,,,1.0,1.0,1.0,,,,
14062208,away,Borussia M'gladbach,Lukas Ullrich,lukas-ullrich,L. Ullrich,D,26,177,362,M,1083382,EUR,1079395200,M,26,26,False,44.0,39.0,2.0,,0.0,19.0,22.0,22.0,5.0,9.0,6.0,3.0,2.0,,,,,90.0,72.0,6.7,15.0,0.022122,201.07988317327,25.0,97.348375172517,3.0,,1,,0.01,0.23,-0.15,,20.0,,4.0,2.0,,,3.0,17.508641690547,56.850671705033,2.0,,,,,0.0743,,-0.07,,,,5.0,,,,4.0,1.0,,1.0,Lukas Ullrich,,,,1.0,,,,
14062208,away,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,F,9,9,False,41.0,35.0,3.0,2.0,0.0,9.0,9.0,32.0,,4.0,1.0,3.0,1.0,,,,,90.0,65.0,7.2,18.0,0.340765,112.9781720345,12.0,72.50344421378,3.0,,0,,0.22,0.3,0.0,,26.0,,3.0,4.0,,1.0,,23.711461013569,52.76563196124,2.0,,,,1.0,,,,,1.0,,1.0,,,,9.0,,,5.0,,,2.0,,,,,,
14062208,away,Borussia M'gladbach,Haris Tabaković,haris-tabakovic,H. Tabaković,F,15,196,2741,M,259803,EUR,772070400,F,15,15,False,15.0,11.0,,,0.0,5.0,6.0,9.0,2.0,3.0,,1.0,1.0,,,,,79.0,23.0,6.1,5.0,0.0136281,16.457781345695,3.0,9.7220955962294,0.0,,3,,-0.27,0.05,-0.01,,6.0,3.0,4.0,,,,,,,,,1.0,,,0.3711,0.2906,-0.59,,,,,,,,,1.0,,,,,,2.0,,,,,
14062208,away,Borussia M'gladbach,Shuto Machino,shuto-machino,S. Machino,F,18,185,1746,M,925910,EUR,938649600,F,18,18,True,11.0,11.0,1.0,1.0,0.0,1.0,1.0,10.0,,,,,,,,,,45.0,15.0,6.7,3.0,0.0655862,32.435827935392,4.0,9.9262686852559,0.0,,0,,0.12,0.01,-0.05,,10.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
14062208,away,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,True,13.0,13.0,3.0,3.0,0.0,5.0,5.0,8.0,,2.0,,,1.0,,,,,25.0,18.0,6.6,1.0,0.00622281,45.023217114438,8.0,1.8022928602388,0.0,,0,,0.08,-0.05,-0.22,,8.0,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
14062208,away,Borussia M'gladbach,Hugo Bolin,bolin-hugo,H. Bolin,M,38,179,800,M,1142210,EUR,1059004800,M,38,38,True,7.0,6.0,,,0.0,1.0,2.0,5.0,,,,4.0,,,,,,25.0,13.0,6.2,3.0,0.00389655,51.912658315577,8.0,4.9890793545749,1.0,,2,,-0.02,0.22,-0.17,,5.0,,2.0,2.0,,,,13.076920448367,13.150396039664,,,,,,0.1393,,-0.52,,,1.0,,,,,,,,,Hugo Bolin,,,,2.0,,,,
14062208,away,Borussia M'gladbach,Wael Mohya,wael-mohya,W. Mohya,M,36,176,520,M,1995809,EUR,1230681600,M,36,36,True,3.0,2.0,,,0.0,1.0,1.0,2.0,,,,,,,,,,11.0,6.0,7.1,2.0,0.00407027,59.578767563267,3.0,48.28056050084,2.0,,1,,0.0,0.2,0.0,,1.0,1.0,1.0,,,,,35.132450905095,49.982030409422,,,1.0,,,0.099,0.6839,0.32,,,,1.0,,,,,,,,Wael Mohya,,,,,,,,1.0
14062208,away,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062208,away,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062208,away,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fabio Chiarodia,,,,,,,,
14062208,away,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062208,away,Borussia M'gladbach,Jan Urbich,urbich-jan,J. Urbich,F,40,188,63,M,1521250,EUR,1087948800,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
