match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_lastManTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_expectedGoals,stat_shotValueNormalized,stat_outfielderBlock,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_hitWoodwork
14566656,home,Paris Saint-Germain,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21392,M,996953,EUR,1005004800,G,30,30,False,27.0,24.0,8.0,5.0,0.0,22.0,22.0,2.0,5.0,9.0,3.0,3.0,1.0,1.0,90.0,34.0,7.4,3.0,0.00307724,22.104,5.39076,0.0,0.6036,0,-0.0679,0.04,0.02,-0.17,0.48,3.88,1.34,0.12,0.05,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566656,home,Paris Saint-Germain,Achraf Hakimi,,,hakimi-achraf,A. Hakimi,D,2,181,124695,M,814594,EUR,910137600,D,2,2,False,34.0,28.0,1.0,1.0,0.0,22.0,24.0,6.0,10.0,2.0,,,,,44.0,46.0,6.1,9.0,0.026327,30.096,5.82915,7.0,,0,,-0.07,0.01,-0.44,,1.5,2.85,0.92,0.39,0.18,AHakimi,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14566656,home,Paris Saint-Germain,Marquinhos,,,marquinhos,Marquinhos,D,5,183,36487,M,155995,EUR,768873600,D,5,5,False,80.0,73.0,5.0,2.0,0.0,38.0,39.0,35.0,41.0,4.0,,,,,90.0,93.0,6.5,8.0,0.0435114,27.648,10.86481,5.0,,1,,0.26,0.21,-0.32,,3.08,5.54,1.65,0.49,0.1,marquinhosm5,,3.0,4.0,5.0,1.0,1.0,2.0,,,,1.0,True,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0648,-0.11,,,,,,,,,,,,,,
14566656,home,Paris Saint-Germain,Willian Pacho,,,willian-pacho,W. Pacho,D,51,187,25706,M,979480,EUR,1003190400,D,51,51,False,64.0,57.0,4.0,1.0,0.0,35.0,42.0,22.0,22.0,7.0,,,,,90.0,72.0,6.1,7.0,0.0184936,26.244,10.30872,4.0,,0,,0.1,0.09,-0.18,,3.25,5.07,1.42,0.48,0.08,pachowilliam,,,5.0,1.0,,1.0,1.0,,,,,,3.0,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
14566656,home,Paris Saint-Germain,Nuno Mendes,,,nuno-mendes,N. Mendes,D,25,180,37488,M,989768,EUR,1024444800,D,25,25,False,73.0,64.0,3.0,2.0,0.0,25.0,30.0,39.0,43.0,13.0,,,,,90.0,113.0,6.4,25.0,0.0995041,29.808,10.30763,12.0,,1,,0.28,0.11,-0.42,,3.3,4.79,1.35,0.62,0.26,nunomendes_5,8.0,1.0,6.0,7.0,,2.0,3.0,,4.0,1.0,,,,1.0,,3.0,,,,0.0613,-0.22,,1.0,6.0,2.0,1.0,1.0,1.0,,,,,,,
14566656,home,Paris Saint-Germain,Warren Zaïre-Emery,,,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16174,M,1142672,EUR,1141776000,M,33,33,False,65.0,64.0,1.0,1.0,0.0,15.0,15.0,49.0,50.0,3.0,,,,,90.0,86.0,7.1,6.0,0.064744,29.664,13.44974,11.0,,1,,-0.22,0.19,0.58,,2.91,7.01,2.52,0.71,0.31,wzairemery6,1.0,,4.0,5.0,2.0,3.0,3.0,,1.0,2.0,2.0,,,,,,,2.0,,0.4443,-0.28,,,1.0,,,1.0,,1.0,1.0,0.2739,,,,
14566656,home,Paris Saint-Germain,Vitinha,,,vitinha,Vitinha,M,17,172,50727,M,902029,EUR,950400000,M,17,17,False,123.0,116.0,3.0,2.0,0.0,36.0,39.0,80.0,84.0,4.0,,,,,90.0,137.0,7.4,10.0,0.608848,26.748,12.12285,5.0,,6,,0.47,0.47,-0.13,,3.21,6.3,1.87,0.65,0.09,vitinha,1.0,,3.0,2.0,1.0,,2.0,,,,2.0,,,1.0,,,,1.0,,0.1484,-0.12,,,,,3.0,1.0,,,3.0,0.4117,,,,
14566656,home,Paris Saint-Germain,Fabián Ruiz,,,fabian-ruiz,F. Ruiz,M,8,189,21886,M,784655,EUR,828489600,M,8,8,False,50.0,47.0,2.0,2.0,0.0,19.0,19.0,28.0,31.0,2.0,,,,,66.0,65.0,6.6,7.0,0.0330317,26.568,8.99569,3.0,,3,,-0.16,0.3,-0.01,,1.9,5.18,1.64,0.22,0.05,fabianruiz52,,,4.0,2.0,1.0,1.0,2.0,,1.0,,2.0,,,1.0,3.0,1.0,,2.0,,0.1931,-0.38,,,,,,2.0,,,,,1.0,,,
14566656,home,Paris Saint-Germain,Bradley Barcola,,,barcola-bradley,B. Barcola,F,29,182,37545,M,996952,EUR,1030924800,F,29,29,False,23.0,16.0,,,0.0,5.0,8.0,11.0,15.0,1.0,,,,,66.0,45.0,6.5,16.0,0.0840753,30.888,7.67447,11.0,,1,,-0.05,0.39,-0.19,,2.51,3.54,0.94,0.46,0.23,bradley_b,,,5.0,4.0,1.0,,1.0,1.0,5.0,1.0,3.0,,,1.0,,,,1.0,,0.2119,-0.46,,,5.0,2.0,,,,1.0,1.0,0.2115,,,,
14566656,home,Paris Saint-Germain,Ousmane Dembélé,,,ousmane-dembele,O. Dembélé,F,10,178,239860,M,818244,EUR,863654400,F,10,10,False,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,,,,,25.0,6.0,6.6,,0.130898,27.072,2.85824,1.0,,0,,0.13,0.01,0.13,,0.75,1.44,0.43,0.21,0.03,ODembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
