match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_wonContest,stat_hitWoodwork,stat_interceptionWon,stat_accurateCross,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_goals,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed
12624950,home,Al Raed,Mshari Sanyoor,mshari-sanyoor,M. Sanyoor,G,50,181.0,64,M,972698,EUR,1007510400,G,50,50,False,22.0,16.0,10.0,4.0,0.0,15.0,17.0,1.0,5.0,3.0,2.0,90.0,27.0,6.6,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624950,home,Al Raed,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000,D,94,94,False,20.0,14.0,3.0,1.0,0.0,9.0,10.0,5.0,11.0,1.0,,45.0,32.0,6.3,10.0,0,Mubarak Abdul Rahman Al Rajeh,,1.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12624950,home,Al Raed,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,21,186.0,312,M,842744,EUR,888364800,D,21,21,False,44.0,39.0,2.0,1.0,0.0,32.0,36.0,7.0,8.0,12.0,,90.0,58.0,6.7,7.0,1,,,,1.0,4.0,4.0,,1.0,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12624950,home,Al Raed,Ayoub Qasmi,qasmi-ayoub,A. Qasmi,D,16,178.0,88,M,919697,EUR,748396800,D,16,16,False,46.0,42.0,5.0,2.0,0.0,30.0,31.0,12.0,16.0,6.0,,90.0,55.0,6.5,5.0,0,,,1.0,1.0,3.0,1.0,,,5.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12624950,home,Al Raed,Hamad Al-Jayzani,hamad-al-jayzani,H. Al-Jayzani,D,28,176.0,11,M,802975,EUR,731203200,D,28,28,False,30.0,28.0,1.0,,0.0,13.0,14.0,15.0,16.0,3.0,,65.0,47.0,6.9,3.0,1,,,,1.0,3.0,5.0,,2.0,1.0,2.0,2.0,1.0,,1.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,
12624950,home,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200,M,32,32,False,48.0,40.0,3.0,,0.0,17.0,19.0,23.0,32.0,10.0,,90.0,78.0,7.5,15.0,0,,,3.0,1.0,4.0,13.0,1.0,4.0,2.0,6.0,4.0,,1.0,,,1.0,3.0,1.0,,3.0,,1.0,,,,,,,,,,,,
12624950,home,Al Raed,Khalid Alsubaie,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,893373,EUR,940896000,M,24,24,False,57.0,40.0,7.0,6.0,0.0,22.0,30.0,20.0,32.0,3.0,,89.0,76.0,6.7,23.0,0,,,5.0,1.0,5.0,2.0,,3.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,
12624950,home,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200,M,18,18,False,39.0,32.0,1.0,,0.0,17.0,19.0,15.0,20.0,6.0,,84.0,53.0,6.9,10.0,0,,,,2.0,3.0,5.0,,,,4.0,3.0,,,,,3.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,
12624950,home,Al Raed,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,791578,EUR,750556800,M,15,15,False,37.0,26.0,2.0,1.0,0.0,12.0,15.0,14.0,24.0,5.0,,66.0,55.0,7.1,18.0,3,,,2.0,,4.0,4.0,2.0,2.0,,1.0,,,2.0,2.0,,2.0,,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,
12624950,home,Al Raed,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800,F,7,7,False,41.0,31.0,,,0.0,8.0,9.0,23.0,37.0,5.0,,90.0,57.0,7.2,17.0,3,,,5.0,,3.0,4.0,,3.0,,,,,,,,,2.0,2.0,,2.0,,,,1.0,1.0,2.0,,,,,,,,
