match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,captain,stat_bigChanceCreated,stat_keyPass,stat_goalAssist,stat_totalCross,stat_totalContest,stat_errorLeadToAShot,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_dispossessed,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_clearanceOffLine
11369790,home,Sint-Truidense VV,Daniel Schmidt,daniel-schmidt,D. Schmidt,G,1,196.0,258,M,997499,EUR,697075200,G,21,21,False,33.0,27.0,10.0,5.0,25.0,28.0,2.0,5.0,1.0,15.0,3.0,1.0,4.0,4.0,90.0,48.0,7.6,6.0,0.0,0.0,0.024808,0,0.1326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369790,home,Sint-Truidense VV,Rein Van Helden,rein-van-helden,R. V. Helden,D,20,187.0,193,M,1047163,EUR,1027468800,D,20,20,False,72.0,61.0,9.0,6.0,47.0,51.0,14.0,21.0,3.0,7.0,,,,,90.0,85.0,7.3,13.0,0.0,0.0,0.00573523,0,,,,1.0,1.0,3.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11369790,home,Sint-Truidense VV,Matte Smets,smets-matte,M. Smets,D,6,184.0,963,M,1392905,EUR,1073174400,D,16,16,False,65.0,62.0,5.0,5.0,57.0,60.0,5.0,5.0,,3.0,,,,,90.0,75.0,7.3,4.0,0.2061,0.0,0.00187778,1,,,,3.0,1.0,3.0,3.0,,3.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11369790,home,Sint-Truidense VV,Bruno Godeau,bruno-godeau,B. Godeau,D,31,190.0,68,M,247321,EUR,705456000,D,31,31,False,88.0,74.0,12.0,7.0,54.0,60.0,20.0,28.0,3.0,7.0,,,,,90.0,95.0,7.5,14.0,0.0,0.0,0.495732,0,,,,3.0,2.0,5.0,2.0,,1.0,,,,,,2.0,,,1.0,True,1.0,1.0,,,,,,,,,,,,
11369790,home,Sint-Truidense VV,Frederic Ananou,frederic-ananou,F. Ananou,D,27,182.0,65,M,842276,EUR,874713600,M,27,27,False,43.0,38.0,1.0,,20.0,22.0,18.0,23.0,,3.0,,,,,90.0,58.0,7.4,7.0,0.0,0.0,0.0631657,0,,,,2.0,2.0,5.0,6.0,2.0,2.0,,3.0,2.0,,1.0,1.0,,,,,,3.0,1.0,2.0,,,,,,,,,,
11369790,home,Sint-Truidense VV,Mathias Delorge,mathias-delorge-knieper,M. Delorge,M,17,189.0,582,M,1124749,EUR,1091232000,M,17,17,False,49.0,43.0,5.0,4.0,24.0,27.0,19.0,22.0,,7.0,,,,,85.0,57.0,6.7,10.0,0.0,0.0,0.0424398,0,,Mathias Delorge-Knieper,,,1.0,4.0,2.0,2.0,1.0,,1.0,1.0,2.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,
11369790,home,Sint-Truidense VV,Ryotaro Ito,ryotaro-ito,R. Ito,M,13,174.0,672,M,831697,EUR,886723200,M,13,13,False,39.0,34.0,,,21.0,21.0,13.0,18.0,,4.0,,,,,65.0,50.0,6.8,10.0,0.0301,0.0,0.013908,1,,Ryotaro,Ito,,,5.0,4.0,1.0,1.0,,,,2.0,,2.0,,,,,,,,,6.0,,4.0,1.0,1.0,,,,,
11369790,home,Sint-Truidense VV,Eric Bocat,eric-bocat,E. Bocat,D,17,182.0,70,M,1017684,EUR,932083200,M,77,77,False,66.0,57.0,1.0,,35.0,38.0,22.0,30.0,,9.0,,,,,90.0,96.0,7.1,18.0,0.041,0.0304,0.0711454,1,,,,2.0,1.0,7.0,4.0,,3.0,,,,2.0,2.0,1.0,,1.0,,,,1.0,,2.0,3.0,,1.0,,,2.0,,,,
11369790,home,Sint-Truidense VV,Jarne Steuckers,steuckers-jarne,J. Steuckers,M,7,179.0,987,M,1099462,EUR,1012780800,F,18,18,False,54.0,39.0,10.0,4.0,24.0,26.0,15.0,31.0,,6.0,,,,,89.0,65.0,6.8,21.0,0.0805,0.0,0.0226323,2,,,,,1.0,2.0,2.0,2.0,,,,,3.0,,,,,,,,,,3.0,1.0,,1.0,2.0,,,,,,
11369790,home,Sint-Truidense VV,Aboubakary Koita,aboubakary-koita,A. Koita,M,11,175.0,1938,M,890110,EUR,906249600,F,7,7,False,29.0,25.0,1.0,1.0,7.0,8.0,19.0,24.0,,7.0,,,,,89.0,56.0,7.8,14.0,0.1236,0.383,0.21119,3,,,,2.0,,9.0,6.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,,1.0,,,,3.0,,3.0,5.0,,3.0,,,3.0,1.0,2.0,1.0,
