match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_shotOffTarget,stat_errorLeadToAShot,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceMissed,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12117091,home,Fortaleza,Juan Martín Lucero,juan-martin-lucero,J. M. Lucero,F,9,179,1899,M,359024,EUR,691459200,F,9,9,False,15.0,12.0,1.0,1.0,0.0,4.0,4.0,8.0,11.0,,,,,,,87.0,25.0,8.5,5.0,0.00696395,4,,,,1.0,1.0,3.0,2.0,,1.0,,0.4755,,,,,1.0,1.0,,,,1.0,1.0,,,3.0,2.0,1.2871,,,,,,,,
12117091,home,Fortaleza,Lucas Sasha,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,True,20.0,16.0,2.0,,0.0,3.0,4.0,13.0,16.0,,,,,,,82.0,27.0,6.2,6.0,0.0146118,0,,,,2.0,,11.0,1.0,,,3.0,,1.0,,1.0,,1.0,,3.0,,,5.0,,1.0,,,,,,,,,,,,
12117091,home,Fortaleza,Pedro Rocha,pedro-rocha,Pedro Rocha,F,32,178,1163,M,794930,EUR,780969600,F,32,32,True,3.0,3.0,,,1.0,,,3.0,5.0,,,,,,,22.0,12.0,6.8,6.0,0.00103212,0,,,2.0,,,3.0,3.0,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,4.0,2.0,,,,Pedro,Rocha,,,,,,
12117091,home,Fortaleza,Felipe Jonatan,felipe-jonatan,F. Jonatan,D,16,176,464,M,931574,EUR,887500800,D,36,36,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,1.0,,,,,,3.0,5.0,,1.0,0.00067224,0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,
12117091,home,Fortaleza,Renato Kayzer,renato-kayzer,R. Kayzer,F,79,178,1333,M,814723,EUR,824515200,F,79,79,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,3.0,4.0,,1.0,0.00059043,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12117091,home,Fortaleza,Mauricio Kozlinski,mauricio-kozlinski,Mauricio Kozlinski,G,30,190,95,M,879859,EUR,677203200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117091,home,Fortaleza,Bruno Guimaraes,guimaraes-bruno,Bruno Guimarães,G,12,192,21,M,1119341,EUR,1023494400,G,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117091,home,Fortaleza,Titi,titi,Titi,D,4,187,324,M,243435,EUR,574128000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117091,home,Fortaleza,Dudu,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117091,home,Fortaleza,Jhonathan,jhonathan,Jhonathan,D,3,186,72,M,1467761,EUR,931824000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117091,home,Fortaleza,Kauan Rodrigues,kauan-rodrigues,K. Rodrigues,M,8,174,283,M,1516708,EUR,1113609600,F,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117091,home,Fortaleza,Alexsandro Amorim,amorim,Amorim,M,4,177,456,M,1511706,EUR,1116374400,F,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117091,home,Fortaleza,Iarley,iarley,Iarley,F,34,173,70,M,1155416,EUR,1050364800,F,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117091,away,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,243529,EUR,566352000,G,21,21,False,19.0,16.0,10.0,7.0,0.0,14.0,15.0,2.0,4.0,,5.0,,2.0,3.0,,90.0,26.0,6.3,4.0,0.0016647,0,-0.7305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weverton,1.0,1.0,
12117091,away,Palmeiras,Marcos Rocha,marcos-rocha,M. Rocha,D,14,176,2464,M,82576,EUR,597801600,D,2,2,False,53.0,43.0,8.0,3.0,0.0,16.0,18.0,27.0,37.0,1.0,4.0,,,,,61.0,71.0,6.6,16.0,0.0153844,0,,True,2.0,1.0,,4.0,3.0,,,,,,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,
12117091,away,Palmeiras,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1828,M,1167068,EUR,1020816000,D,34,34,False,29.0,24.0,3.0,3.0,0.0,14.0,16.0,10.0,13.0,1.0,4.0,,,,,45.0,34.0,6.9,6.0,0.143097,1,,,,,4.0,1.0,4.0,,,2.0,0.0263,1.0,,,,1.0,,1.0,1.0,,,,,,,,,Kaiky Naves,,,,,,,
12117091,away,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,874729,EUR,859420800,D,26,26,False,48.0,38.0,4.0,3.0,0.0,22.0,27.0,16.0,21.0,3.0,2.0,,,,,74.0,56.0,6.7,10.0,0.00843272,0,,,,,,1.0,2.0,,,1.0,,,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,
12117091,away,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,273329,EUR,721353600,M,12,12,False,58.0,48.0,5.0,2.0,0.0,16.0,19.0,34.0,43.0,1.0,5.0,,,,,90.0,77.0,7.2,12.0,0.120223,1,,,4.0,4.0,4.0,7.0,9.0,,,,0.0838,2.0,,4.0,4.0,,,2.0,1.0,,1.0,,1.0,1.0,,,,,,2.0,,,,,
12117091,away,Palmeiras,Aníbal Moreno,anibal-moreno,A. Moreno,M,5,177,5203,M,977677,EUR,926553600,M,5,5,False,76.0,60.0,7.0,3.0,0.0,21.0,23.0,40.0,54.0,2.0,7.0,,,,,90.0,92.0,7.2,17.0,0.156982,2,,,1.0,1.0,1.0,4.0,8.0,,1.0,1.0,0.0831,1.0,,2.0,2.0,1.0,4.0,2.0,1.0,,2.0,,1.0,1.0,,,,,,1.0,,,,,
12117091,away,Palmeiras,Zé Rafael,ze-rafael,Z. Rafael,M,6,175,2603,M,329069,EUR,740188800,M,8,8,False,42.0,38.0,2.0,1.0,0.0,22.0,23.0,16.0,19.0,2.0,3.0,,,,,90.0,62.0,6.7,10.0,0.0144725,1,,,,3.0,,7.0,7.0,,1.0,2.0,0.0302,1.0,,2.0,2.0,4.0,4.0,1.0,,,2.0,1.0,2.0,1.0,,,,,,,,,,,
12117091,away,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,881110,EUR,903916800,M,22,22,False,45.0,40.0,3.0,2.0,0.0,19.0,23.0,23.0,29.0,1.0,3.0,,,,,90.0,65.0,7.1,10.0,0.149755,2,,,7.0,,,2.0,2.0,,,1.0,0.0299,2.0,,1.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,2.0,,,,,
12117091,away,Palmeiras,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,974556,EUR,970185600,F,25,25,False,28.0,20.0,2.0,1.0,0.0,4.0,4.0,19.0,29.0,,1.0,,,,,39.0,45.0,6.8,16.0,0.108702,2,,,5.0,,2.0,5.0,4.0,,,,0.4919,2.0,,,,3.0,2.0,,1.0,,3.0,1.0,2.0,,1.0,,0.2956,,,3.0,1.0,,,,
12117091,away,Palmeiras,Caio Paulista,caio-paulista,C. Paulista,D,38,184,1649,M,931591,EUR,894844800,F,16,16,False,14.0,12.0,,,0.0,4.0,4.0,8.0,12.0,,4.0,,,,,61.0,29.0,6.5,10.0,0.0131985,0,,,2.0,1.0,,5.0,5.0,,,,,1.0,,2.0,1.0,1.0,1.0,,,1.0,,2.0,4.0,2.0,,,,,,,,,,,
12117091,away,Palmeiras,Rony,rony,Rony,F,11,167,5631,M,835260,EUR,800150400,F,10,10,False,18.0,14.0,,,0.0,7.0,7.0,7.0,13.0,,3.0,,,,,90.0,26.0,7.0,6.0,0.0146251,3,,,2.0,3.0,,4.0,1.0,,1.0,,0.157,1.0,,,,,1.0,,,,1.0,,,,2.0,,0.4599,,,,,Rony,,,2.0
12117091,away,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,1094179,EUR,976060800,F,42,42,True,13.0,9.0,1.0,,0.0,2.0,2.0,7.0,12.0,,1.0,,,,,51.0,24.0,6.9,8.0,0.00616002,2,,,1.0,1.0,3.0,2.0,6.0,,1.0,,0.166,,,,,1.0,1.0,,,,,,3.0,2.0,1.0,,0.3564,José López,,,,,,,
12117091,away,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,840020,EUR,803520000,M,23,23,True,39.0,35.0,4.0,2.0,0.0,11.0,11.0,25.0,33.0,,2.0,,,,,45.0,49.0,7.1,9.0,0.0705699,2,,,5.0,,1.0,,2.0,,,,0.085,1.0,,,,,1.0,,,,,,,,2.0,,0.483,,,1.0,,raphaelveiga,,,
12117091,away,Palmeiras,Estêvão,estevao,Estêvão,M,41,176,196577,M,1597265,EUR,1177372800,F,41,41,True,13.0,11.0,,,0.0,3.0,3.0,8.0,11.0,,1.0,,,,,29.0,21.0,6.4,7.0,0.00927251,0,,,1.0,,,4.0,1.0,,,,,,,,,2.0,,2.0,,,1.0,,2.0,1.0,,,,Estêvão,,,,Estêvão,,,
12117091,away,Palmeiras,Dudu,dudu,Dudu,F,92,167,5188,M,147464,EUR,694742400,F,7,7,True,15.0,12.0,1.0,,0.0,3.0,3.0,9.0,12.0,,3.0,,,,,29.0,20.0,6.6,5.0,0.00777742,1,,,,2.0,,3.0,,,,,0.0464,,,,,1.0,,,,,,,1.0,,1.0,,0.1993,,,,,7_dudu,,,
12117091,away,Palmeiras,Vitor Reis,reis-vitor,V. Reis,D,12,186,12928,M,1485300,EUR,1137024000,D,44,44,True,20.0,18.0,1.0,1.0,0.0,7.0,7.0,11.0,13.0,2.0,1.0,,,,,16.0,24.0,6.8,2.0,0.0040427,0,,,,1.0,,1.0,2.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,vitorreiss_06,,,
12117091,away,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,34141,EUR,535248000,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117091,away,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183,1727,M,1067640,EUR,1031356800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vanderlan,,,,,,,
12117091,away,Palmeiras,Gustavo García,gustavo-garcia,G. García,D,2,175,676,M,1002443,EUR,1010102400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117091,away,Palmeiras,Patrick,patrick-silva,Patrick,M,20,187,803,M,1485290,EUR,1079654400,M,65,65,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117091,away,Palmeiras,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,1167069,EUR,1031529600,M,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jhon Jhon,,,,,,,
12117091,away,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178,1291,M,1117513,EUR,1018310400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117091,away,Palmeiras,Luighi Hanri,luighi,Luighi,F,31,182,3805,M,1597267,EUR,1146355200,F,57,57,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luighi,,,,,,,
