match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_fouls,stat_challengeLost,stat_dispossessed,stat_accurateCross,stat_wonContest,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
12765119,home,Jagiellonia Białystok,Sławomir Abramowicz,,,slawomir-abramowicz,S. Abramowicz,G,50,188.0,489,M,1152849,EUR,1086739200,G,50,50,False,11.0,10.0,1.0,0.0,10.0,10.0,1.0,1.0,4.0,1.0,1.0,90.0,16.0,6.8,1.0,4.292e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765119,home,Jagiellonia Białystok,Michal Sáček,,,michal-sacek,M. Sáček,D,61,175.0,123,M,837203,EUR,843091200,D,16,16,False,99.0,95.0,2.0,0.0,45.0,45.0,56.0,,6.0,,,90.0,119.0,7.7,10.0,0.0638836,1,2.0,50.0,2.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0123,1.0,,,,,,,,,,,,,,,,
12765119,home,Jagiellonia Białystok,Dušan Stojinović,,,dusan-stojinovic,D. Stojinović,D,3,185.0,96,M,925880,EUR,967248000,D,3,3,False,94.0,91.0,1.0,0.0,53.0,54.0,40.0,2.0,5.0,,,90.0,100.0,7.5,3.0,0.356433,0,,38.0,,,,1.0,2.0,,1.0,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,
12765119,home,Jagiellonia Białystok,Adrián Diéguez,,,adrian-dieguez,A. Diéguez,D,26,188.0,93,M,851890,EUR,823392000,D,17,17,False,114.0,102.0,14.0,0.0,57.0,57.0,57.0,2.0,5.0,,,90.0,122.0,7.5,14.0,0.0478909,1,9.0,45.0,,1.0,2.0,3.0,4.0,,1.0,1.0,,2.0,1.0,1.0,,0.0163,1.0,,1.0,1.0,,,,,,,,,,,,,
12765119,home,Jagiellonia Białystok,João Moutinho,,,joao-moutinho,J. Moutinho,D,4,183.0,347,M,928431,EUR,884563200,D,44,44,False,67.0,57.0,6.0,0.0,29.0,30.0,44.0,2.0,3.0,,,90.0,96.0,7.3,20.0,0.0556454,1,2.0,30.0,7.0,1.0,2.0,5.0,5.0,1.0,,,2.0,1.0,,1.0,1.0,0.0108,,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,
12765119,home,Jagiellonia Białystok,Taras Romanczuk,,,taras-romanczuk,T. Romanczuk,M,6,186.0,490,M,578364,EUR,690076800,M,6,6,False,68.0,63.0,4.0,0.0,23.0,23.0,45.0,1.0,4.0,,,90.0,80.0,7.5,7.0,0.186111,1,4.0,40.0,,1.0,1.0,3.0,3.0,,,,4.0,,,,2.0,0.0461,1.0,,1.0,1.0,,,,True,1.0,1.0,0.028,,,,,,
12765119,home,Jagiellonia Białystok,Jarosław Kubicki,,,jaroslaw-kubicki,J. Kubicki,M,14,179.0,124,M,559968,EUR,807753600,M,14,14,False,30.0,25.0,1.0,0.0,5.0,5.0,26.0,,2.0,,,61.0,44.0,7.0,8.0,0.519514,0,,21.0,1.0,,2.0,2.0,5.0,1.0,,,2.0,2.0,1.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
12765119,home,Jagiellonia Białystok,Kristoffer Normann Hansen,,,kristoffer-normann-hansen,K. N. Hansen,M,,180.0,120,M,230288,EUR,776649600,M,99,99,False,15.0,11.0,1.0,0.0,3.0,3.0,18.0,,2.0,,,61.0,28.0,6.9,10.0,0.0207103,2,,9.0,6.0,1.0,,3.0,2.0,1.0,,1.0,1.0,1.0,,,,0.1569,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
12765119,home,Jagiellonia Białystok,Jesús Imaz,,,jesus-imaz,J. Imaz,M,11,174.0,626,M,175177,EUR,654307200,M,11,11,False,38.0,33.0,,0.0,8.0,8.0,31.0,2.0,6.0,,,90.0,48.0,6.0,7.0,0.122837,3,,26.0,1.0,1.0,,4.0,1.0,,,,,1.0,,,,0.8243,1.0,1.0,,2.0,1.0,,1.0,,2.0,,0.4721,3.0,1.0,,,,
12765119,home,Jagiellonia Białystok,Darko Churlinov,,,darko-churlinov,D. Churlinov,M,17,180.0,491,M,876345,EUR,963273600,M,21,21,False,28.0,23.0,,0.0,5.0,5.0,23.0,,11.0,,,78.0,44.0,7.0,13.0,0.0421752,2,,18.0,,,,6.0,3.0,3.0,,1.0,1.0,,,1.0,1.0,0.1924,1.0,1.0,,4.0,,2.0,1.0,,,,,,,,,,
12765119,home,Jagiellonia Białystok,Afimico Pululu,,,afimico-pululu,A. Pululu,F,10,175.0,3202,M,886127,EUR,922147200,F,10,10,False,19.0,14.0,,0.0,1.0,1.0,18.0,,1.0,,,87.0,42.0,8.5,16.0,0.220978,4,,13.0,,2.0,1.0,9.0,6.0,2.0,1.0,,,1.0,1.0,5.0,3.0,1.3007,2.0,1.0,,5.0,,1.0,2.0,,2.0,,1.2717,1.0,,2.0,,,
12765119,home,Jagiellonia Białystok,Nené,,,nene,Nené,M,18,184.0,149,M,364608,EUR,802742400,M,8,8,True,9.0,7.0,,0.0,4.0,4.0,7.0,,1.0,,,29.0,17.0,6.6,6.0,0.00293605,1,,3.0,2.0,,,4.0,,1.0,,,1.0,,,1.0,,0.0529,,3.0,,,,,,,1.0,1.0,0.052,,,,,,
12765119,home,Jagiellonia Białystok,Miguel Villar Miki,,,miguel-villar-miki,Miki,M,23,173.0,96,M,950032,EUR,843091200,M,20,20,True,13.0,12.0,,1.0,6.0,6.0,7.0,,,,,26.0,16.0,6.9,2.0,0.045565,1,,6.0,,,,1.0,,1.0,,,,,,,,0.0277,2.0,,,,,,1.0,,,,,,,,,,
12765119,home,Jagiellonia Białystok,Marcin Listkowski,,,listkowski-marcin,M. Listkowski,F,10,178.0,280,M,796673,EUR,887068800,F,29,29,True,3.0,2.0,,0.0,1.0,1.0,2.0,,1.0,,,12.0,5.0,6.4,2.0,0.00131669,0,,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
12765119,home,Jagiellonia Białystok,Peter Kováčik,,,peter-kovacik,P. Kováčik,M,77,177.0,224,M,1031562,EUR,1007164800,M,22,22,True,,,,0.0,,,,,,,,10.0,,6.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765119,home,Jagiellonia Białystok,Aurélien Nguiamba,Aurélien,Nguiamba,aurelien-nguiamba,A. Nguiamba,M,10,179.0,90,M,826206,EUR,916531200,M,39,39,True,6.0,4.0,,0.0,4.0,4.0,2.0,,1.0,,,10.0,7.0,6.6,2.0,0.00013608,0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12765119,home,Jagiellonia Białystok,Miłosz Piekutowski,Milosz Piekutowski,,milosz-piekutowski,M. Piekutowski,G,22,188.0,231,M,1390323,EUR,1147046400,G,66,66,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
