match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_dispossessed,stat_hitWoodwork,stat_outfielderBlock,stat_totalTackle,stat_keyPass,stat_wonContest,stat_wonTackle,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,captain,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_errorLeadToAShot,stat_penaltyWon,stat_errorLeadToAGoal
12504403,home,Como,Patrick Cutrone,patrick-cutrone,P. Cutrone,F,10,183.0,2328,M,795044,EUR,883785600,F,10,10,False,16.0,10.0,,,1.0,4.0,4.0,7.0,14.0,,1.0,2.0,,2.0,,,,,,,,,64.0,25.0,7.2,8.0,0.234303,1,,,,1.0,,1.0,,,1.0,2.0,0.049,,,,,,,1.0,,,,2.0,1.0,,,True,1.0,,,,,
12504403,home,Como,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180.0,1415,M,802142,EUR,894067200,F,19,19,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,26.0,7.0,6.6,1.0,0.0029568,0,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,
12504403,home,Como,Ignace Van der Brempt,ignace-van-der-brempt,I. V. d. Brempt,D,77,187.0,738,M,989186,EUR,1017619200,D,77,77,True,,,,,0.0,,,,,,,1.0,,1.0,,,,,,,,,6.0,5.0,,2.0,0.00027538,0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12504403,home,Como,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184.0,4342,M,894863,EUR,933552000,F,11,11,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,,1.0,,,,,,,,,17.0,8.0,6.7,3.0,0.00328091,0,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12504403,home,Como,Fellipe Jack,jack-fellipe,F. Jack,D,6,190.0,438,M,1804801,EUR,1137024000,D,15,15,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,11.0,7.0,6.5,1.0,0.00070027,0,,,,,,,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
12504403,home,Como,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,6,184.0,363,M,990209,EUR,981504000,M,26,26,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,1.0,,,,,,,11.0,5.0,6.3,1.0,0.00015757,0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12504403,home,Como,Pepe Reina,pepe-reina,P. Reina,G,,188.0,1240,M,26937,EUR,399600000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504403,home,Como,Mauro Vigorito,mauro-vigorito,M. Vigorito,G,22,186.0,221,M,41444,EUR,643334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504403,home,Como,Sven Lesjak,sven-lesjak,S. Lesjak,D,2,190.0,76,M,1540194,EUR,1156291200,D,94,94,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Sven Lesjak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504403,home,Como,Alessio Iovine,alessio-iovine,A. Iovine,D,,174.0,111,M,350882,EUR,665366400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504403,home,Como,Maxence Caqueret,maxence-caqueret,M. Caqueret,M,6,174.0,2464,M,859027,EUR,950572800,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504403,home,Como,Matthias Braunöder,matthias-braunoder,M. Braunöder,M,27,173.0,418,M,962282,EUR,1017187200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504403,home,Como,Federico Chinetti,federico-chinetti,F. Chinetti,F,71,,35,M,1620519,EUR,1131062400,F,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Federico,Chinetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504403,away,Juventus,Michele Di Gregorio,michele-di-gregorio,M. Di Gregorio,G,16,187.0,8129,M,844609,EUR,869961600,G,29,29,False,26.0,13.0,19.0,6.0,0.0,7.0,9.0,6.0,17.0,,,,1.0,5.0,,,4.0,,5.0,1.0,,,90.0,36.0,7.5,13.0,0.00242135,0,0.8019,,,,,,,,,,,,,,,,,,,,L'UomoTigre,,,,,,,,1.0,,,
12504403,away,Juventus,Timothy Weah,weah-timothy,T. Weah,M,22,185.0,11671,M,855810,EUR,951177600,D,22,22,False,43.0,39.0,6.0,4.0,0.0,17.0,18.0,22.0,29.0,2.0,3.0,9.0,2.0,3.0,,1.0,,,,,,,90.0,76.0,7.5,12.0,0.0091949,0,,,,2.0,1.0,,,2.0,2.0,2.0,,,,,,1.0,4.0,,1.0,2.0,timothyweah,4.0,,,,,,,,,,
12504403,away,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190.0,4940,M,1128063,EUR,898646400,D,4,4,False,50.0,46.0,6.0,3.0,0.0,30.0,32.0,16.0,18.0,1.0,2.0,3.0,2.0,5.0,,,,,,,,,90.0,63.0,7.1,7.0,0.0126318,1,,Federico Gatti,,1.0,,,1.0,1.0,3.0,2.0,0.0764,0.3205,1.0,,,,,,,,FedericoGatti,,,,,,,,,1.0,1.0,
12504403,away,Juventus,Renato Veiga,renato-veiga,R. Veiga,D,12,190.0,11718,M,1087359,EUR,1059436800,D,12,12,False,58.0,48.0,11.0,5.0,0.0,37.0,40.0,11.0,18.0,1.0,,1.0,4.0,7.0,,,,,,,,,90.0,70.0,7.1,10.0,0.00968822,0,,,,,,,,2.0,,,,,,,,2.0,,,,,renatoveiga95,,,,,,,,,,,
12504403,away,Juventus,Nicolò Savona,nicolo-savona,N. Savona,D,37,192.0,2582,M,1010220,EUR,1048032000,D,37,37,False,16.0,13.0,1.0,,0.0,9.0,12.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,,1.0,,,,,,,45.0,31.0,6.4,4.0,0.00135798,0,,,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
12504403,away,Juventus,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183.0,6981,M,803033,EUR,888624000,M,8,8,False,17.0,14.0,1.0,,0.0,8.0,9.0,6.0,8.0,1.0,1.0,2.0,3.0,4.0,,,,,,,,,61.0,24.0,6.3,4.0,0.00897093,0,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,1.0,teunkoopmeiners,,,,,,,,,,,1.0
12504403,away,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185.0,8228,M,363860,EUR,884217600,M,5,5,False,41.0,36.0,7.0,4.0,0.0,13.0,15.0,23.0,26.0,1.0,2.0,4.0,5.0,3.0,,2.0,,,,,,,61.0,53.0,7.0,6.0,0.0282694,0,,,,,,,,1.0,1.0,,,,,,,1.0,3.0,,,1.0,locamanuel73,,,,,True,,,,,,
12504403,away,Juventus,Nicolás González,nicolas-gonzalez,N. González,M,23,180.0,17229,M,901325,EUR,891820800,M,11,11,False,19.0,13.0,1.0,,1.0,4.0,5.0,9.0,15.0,4.0,7.0,7.0,1.0,4.0,,2.0,,,,,,,76.0,36.0,7.3,13.0,0.013466,3,,,,3.0,1.0,3.0,,1.0,4.0,2.0,0.0848,,1.0,,,,2.0,1.0,,1.0,nicoigonzalez,1.0,,,,,1.0,,,,,
12504403,away,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185.0,7292,M,881931,EUR,904262400,M,16,16,False,31.0,27.0,,,0.0,7.0,8.0,20.0,25.0,3.0,8.0,10.0,2.0,2.0,,2.0,,,,,,,90.0,60.0,7.1,14.0,0.113427,0,,,,3.0,3.0,,,2.0,2.0,3.0,,,,3.0,,,2.0,3.0,2.0,1.0,west.mckennie,2.0,,,,,,,,,,
12504403,away,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187.0,82614,M,1149011,EUR,1115164800,M,10,10,False,17.0,14.0,1.0,1.0,0.0,6.0,7.0,9.0,13.0,,9.0,8.0,,5.0,,1.0,,,,,,,67.0,37.0,6.5,11.0,0.127044,0,,Kenan Yıldız,,2.0,4.0,,,,1.0,3.0,,,1.0,3.0,,,3.0,1.0,2.0,,KenanYıldız,3.0,1.0,,,,,,,,,
12504403,away,Juventus,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187.0,23659,M,871706,EUR,912816000,F,20,20,False,9.0,7.0,,,0.0,1.0,1.0,6.0,9.0,1.0,10.0,7.0,1.0,3.0,,3.0,,,,,,,90.0,29.0,8.3,9.0,0.0118387,2,,,,4.0,4.0,,2.0,,4.0,,0.8841,1.1073,1.0,1.0,,,3.0,,3.0,1.0,RKM,1.0,,,2.0,,,3.0,,,,
12504403,away,Juventus,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191.0,3053,M,865167,EUR,907632000,D,6,6,True,14.0,8.0,3.0,,0.0,5.0,9.0,3.0,5.0,1.0,2.0,3.0,1.0,,,1.0,,,,,,,45.0,24.0,6.6,8.0,0.00042265,1,,,,1.0,,,,,,1.0,0.0278,,,,,,1.0,,,,,,,1.0,,,,,,,,
12504403,away,Juventus,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175.0,11801,M,867887,EUR,894672000,M,26,26,True,20.0,18.0,,,0.0,9.0,9.0,9.0,12.0,,2.0,1.0,,3.0,,,,,,,,,29.0,26.0,6.6,6.0,0.309551,1,,,,,1.0,,,,1.0,,0.0711,,,1.0,,,1.0,,,1.0,Douglas_Luiz,1.0,,1.0,,,,,,,,
12504403,away,Juventus,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191.0,11655,M,904832,EUR,985564800,M,19,19,True,16.0,15.0,1.0,1.0,0.0,8.0,9.0,7.0,7.0,,3.0,1.0,,3.0,,1.0,,,,,,,29.0,18.0,6.5,2.0,0.00678264,0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,k_thuram,,,,,,,,,,,
12504403,away,Juventus,Samuel Mbangula,samuel-mbangula,S. Mbangula,M,7,180.0,4367,M,1100836,EUR,1074211200,F,51,51,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,1.0,,3.0,,2.0,,,,,,,,,23.0,9.0,6.8,2.0,0.00144814,0,,Samuel,Mbangula,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,Samu,,,,,,,,,,,
12504403,away,Juventus,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170.0,19864,M,979222,EUR,1039824000,F,7,7,True,4.0,3.0,,,0.0,,,3.0,4.0,,3.0,,,,,1.0,,,,,,,14.0,9.0,6.3,4.0,0.00345439,0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,FConceicao_7,,,,,,,,,,,
12504403,away,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194.0,2090,M,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504403,away,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188.0,3256,M,79645,EUR,721353600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504403,away,Juventus,Jonas Rouhi,rouhi-jonas,J. Rouhi,D,73,183.0,1883,M,1087749,EUR,1073433600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504403,away,Juventus,Alberto Costa,alberto-baio,A. Costa,D,20,185.0,2748,M,1160957,EUR,1064793600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Alberto Baio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504403,away,Juventus,Vasilije Adžić,vasilije-adzic,V. Adžić,M,17,187.0,5124,M,1149288,EUR,1147392000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Vasilije,Adžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504403,away,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190.0,43057,M,832208,EUR,949017600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,DV9,,,,,,,,,,,
