match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,player_sofascoreId,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_penaltyWon,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_bigChanceMissed
12441715,home,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,262,M,94835,EUR,648432000,G,1,1,False,True,25.0,21.0,4.0,0.0,21.0,22.0,3.0,1.0,3.0,2.0,2.0,90.0,31.0,5.9,4.0,2.81e-05,0,-2.5477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441715,home,FC Twente,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174,341,M,946506,EUR,990835200,D,28,28,False,,47.0,37.0,4.0,0.0,21.0,24.0,25.0,3.0,3.0,,,90.0,72.0,6.1,13.0,0.0524468,1,,,,4.0,16.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0339,,,,,,,,,,,,,,,,,,,,,,
12441715,home,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8914,M,1014288,EUR,989712000,D,2,2,False,,57.0,47.0,11.0,0.0,30.0,33.0,24.0,5.0,2.0,,,81.0,69.0,6.1,10.0,0.0250901,0,,,,3.0,17.0,,1.0,1.0,5.0,5.0,,,,1.0,1.0,3.0,,meeshilgerss,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
12441715,home,FC Twente,Gustaf Lagerbielke,gustaf-lagerbielke,G. Lagerbielke,D,14,193,476,M,965263,EUR,955324800,D,3,3,False,,89.0,76.0,13.0,0.0,47.0,47.0,42.0,3.0,6.0,,,90.0,103.0,6.2,14.0,0.0519625,0,,,,5.0,29.0,,3.0,2.0,6.0,7.0,,,,2.0,,1.0,,,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12441715,home,FC Twente,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,148,M,339879,EUR,777081600,D,5,5,False,,31.0,22.0,2.0,0.0,15.0,18.0,16.0,3.0,1.0,,,80.0,53.0,6.3,12.0,0.00794577,1,,,,,8.0,3.0,1.0,1.0,1.0,4.0,1.0,,1.0,,1.0,,0.0096,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
12441715,home,FC Twente,Gijs Besselink,besselink-gijs,G. Besselink,M,6,180,107,M,1440801,EUR,1087344000,M,41,41,False,,19.0,11.0,1.0,0.0,10.0,13.0,6.0,,4.0,,,63.0,27.0,6.1,9.0,0.00048511,0,,,,,1.0,,2.0,1.0,5.0,4.0,3.0,,,,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,
12441715,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,168,M,966546,EUR,993600000,M,4,4,False,,26.0,21.0,7.0,0.0,17.0,20.0,6.0,1.0,3.0,,,45.0,29.0,5.9,6.0,0.00363756,0,,,,4.0,4.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,
12441715,home,FC Twente,Taylor Booth,taylor-booth,T. Booth,M,8,173,528,M,906024,EUR,991267200,M,8,8,False,,20.0,11.0,3.0,0.0,4.0,7.0,14.0,,3.0,,,63.0,34.0,6.7,14.0,0.0210648,1,,,,,7.0,1.0,1.0,,3.0,5.0,,,,,2.0,,0.0425,,1.0,3.0,1.0,2.0,1.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,
12441715,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,,28.0,23.0,3.0,0.0,10.0,11.0,17.0,1.0,4.0,,,90.0,39.0,7.8,10.0,0.0360516,3,,,,2.0,13.0,,,2.0,2.0,3.0,,,,,1.0,,0.9063,,1.0,,,1.0,1.0,,,1.0,,4.0,,,2.0,2.0,1.606,,,,,,
12441715,home,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,,49.0,44.0,3.0,1.0,20.0,21.0,31.0,1.0,6.0,,,90.0,69.0,7.3,10.0,0.263004,2,,,,2.0,26.0,3.0,2.0,2.0,6.0,7.0,2.0,2.0,,,2.0,2.0,0.0486,,,1.0,1.0,1.0,2.0,2.0,2.0,,,2.0,,,,,,1.0,,,,,
12441715,home,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,506,M,1048430,EUR,996019200,F,11,11,False,,15.0,13.0,,0.0,5.0,6.0,9.0,,2.0,,,90.0,22.0,6.5,7.0,0.0385554,1,,,,,8.0,,5.0,1.0,8.0,2.0,,,,,,1.0,0.0085,,,1.0,1.0,,2.0,,,,,1.0,,1.0,1.0,,0.0415,,,,,,
12441715,home,FC Twente,Sayfallah Ltaief,sayfallah-ltaief,S. Ltaief,M,47,180,1621,M,1032926,EUR,956361600,M,30,30,True,,11.0,7.0,,0.0,2.0,2.0,9.0,,1.0,,,45.0,18.0,6.4,7.0,0.00581593,0,,,,,5.0,,,,1.0,3.0,2.0,,,,,,,,,2.0,2.0,,,,1.0,,,2.0,,,,,,,,,,,
12441715,home,FC Twente,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1157,M,954317,EUR,1055462400,M,37,37,True,,10.0,9.0,,0.0,2.0,2.0,10.0,1.0,1.0,,,27.0,21.0,6.3,8.0,0.019013,0,,,,,7.0,2.0,,,3.0,1.0,4.0,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,
12441715,home,FC Twente,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,32,32,True,,14.0,13.0,1.0,0.0,8.0,8.0,7.0,,1.0,,,27.0,16.0,6.6,2.0,0.00424713,0,,,,1.0,5.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441715,home,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186,105,M,1091627,EUR,1036540800,M,38,38,True,,7.0,6.0,,0.0,2.0,2.0,5.0,,1.0,,,10.0,7.0,6.4,1.0,0.00182762,0,,Max Bruns,,,4.0,,,1.0,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12441715,home,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,118,M,974203,EUR,914976000,D,17,17,True,,6.0,5.0,1.0,0.0,,,7.0,,,,,9.0,9.0,6.3,2.0,0.0220908,0,,,,,5.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12441715,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,461,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441715,home,FC Twente,Sam Karssies,sam-karssies,S. Karssies,G,21,186,88,M,1201942,EUR,1046217600,G,21,21,True,,,,,,,,,,,,,,,,,,0,,Sam Karssies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441715,home,FC Twente,Ruud Nijstad,ruud-nijstad,R. Nijstad,D,43,192,374,M,1890313,EUR,1200528000,D,43,43,True,,,,,,,,,,,,,,,,,,0,,Ruud,Nijstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441715,home,FC Twente,Julien Mesbahi,mesbahi-julien,J. Mesbahi,D,24,181,458,M,1470014,EUR,1138665600,D,24,24,True,,,,,,,,,,,,,,,,,,0,,Juliën Mesbahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441715,home,FC Twente,Younes Taha,younes-taha,Y. Taha,M,10,176,1409,M,1146623,EUR,1038355200,F,19,19,True,,,,,,,,,,,,,,,,,,0,,Younes Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441715,home,FC Twente,Harrie Kuster,harrie-kuster,H. Kuster,M,20,179,96,M,1512238,EUR,1126396800,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441715,home,FC Twente,Lucas Vennegoor of Hesselink,lucas-vennegoor-of-hesselink,L. V. o. Hesselink,F,25,188,150,M,1634542,EUR,1142294400,F,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441715,away,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186,589,M,253875,EUR,817948800,G,22,22,False,,35.0,21.0,25.0,0.0,18.0,22.0,13.0,1.0,6.0,,1.0,90.0,42.0,6.6,15.0,0.00098451,0,-0.3524,,,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,,
12441715,away,Feyenoord,Givairo Read,givairo-read,G. Read,D,26,175,1840,M,1388535,EUR,1149206400,D,26,26,False,,41.0,34.0,8.0,3.0,15.0,16.0,27.0,4.0,4.0,,,90.0,67.0,8.5,12.0,1.10197,0,,,,3.0,20.0,2.0,,,2.0,2.0,1.0,,,2.0,,,,,1.0,2.0,1.0,4.0,,1.0,,,,1.0,,,,,,3.0,,,,,
12441715,away,Feyenoord,Gernot Trauner,gernot-trauner,G. Trauner,D,18,183,605,M,121588,EUR,701481600,D,18,18,False,True,33.0,27.0,2.0,0.0,17.0,19.0,14.0,5.0,3.0,,,66.0,42.0,6.6,6.0,0.0120223,0,,,,1.0,10.0,,1.0,3.0,2.0,4.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12441715,away,Feyenoord,Thomas Beelen,thomas-beelen,T. Beelen,D,3,190,421,M,1127916,EUR,992217600,D,3,3,False,,52.0,49.0,3.0,0.0,32.0,34.0,18.0,7.0,6.0,,,90.0,65.0,7.0,3.0,0.00786138,2,,,,2.0,17.0,,,3.0,1.0,4.0,,1.0,,2.0,,1.0,0.2347,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12441715,away,Feyenoord,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,1013928,EUR,1032307200,D,16,16,False,,25.0,17.0,4.0,0.0,6.0,10.0,15.0,1.0,3.0,,,57.0,37.0,6.0,10.0,0.00500925,1,,,,,11.0,,,1.0,4.0,1.0,1.0,1.0,1.0,,,2.0,0.0286,,,,,,1.0,,,,,,,,,,,,,,,1.0,
