match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,player_sofascoreId,stat_challengeLost,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_lastManTackle,stat_hitWoodwork
10433985,home,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186,93,M,758606,EUR,763603200,G,1,1,False,40.0,33.0,11.0,4.0,31.0,33.0,2.0,7.0,2.0,6.0,3.0,90.0,49.0,6.8,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433985,home,Hatayspor,Kamil Ahmet Çörekçi,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173,57,M,124728,EUR,696902400,D,12,12,False,58.0,50.0,4.0,2.0,32.0,35.0,19.0,27.0,2.0,9.0,,90.0,85.0,7.1,17.0,0,,,True,4.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
10433985,home,Hatayspor,Ognjen Vranješ,ognjen-vranjes,O. Vranješ,D,,183,137,M,44310,EUR,625190400,D,5,5,False,90.0,85.0,7.0,4.0,56.0,58.0,29.0,32.0,4.0,6.0,,90.0,101.0,7.3,5.0,0,,,,,,3.0,6.0,,,,2.0,2.0,,2.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,
10433985,home,Hatayspor,Burak Öksüz,burak-oksuz,B. Öksüz,D,53,185,10,M,816313,EUR,822528000,D,53,53,False,82.0,77.0,4.0,3.0,58.0,59.0,19.0,23.0,1.0,3.0,,90.0,85.0,6.6,5.0,0,,,,,,2.0,2.0,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,
10433985,home,Hatayspor,Sam Adekugbe,sam-adekugbe,S. Adekugbe,D,3,175,284,M,362042,EUR,790214400,D,23,23,False,57.0,44.0,4.0,3.0,18.0,22.0,27.0,37.0,,3.0,,90.0,75.0,7.1,14.0,0,,,,2.0,1.0,1.0,6.0,,1.0,1.0,1.0,1.0,,,2.0,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,
10433985,home,Hatayspor,Onur Ergün,onur-ergun,O. Ergün,M,4,185,45,M,893009,EUR,721785600,M,4,4,False,52.0,48.0,1.0,1.0,24.0,24.0,24.0,28.0,1.0,8.0,,90.0,63.0,6.7,7.0,2,,,,,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,
10433985,home,Hatayspor,Musa Çağıran,musa-cagiran,M. Çağıran,D,35,185,36,M,60363,EUR,721958400,M,6,6,False,41.0,36.0,3.0,1.0,19.0,21.0,17.0,20.0,4.0,4.0,,62.0,51.0,7.0,5.0,0,,,,,,,4.0,,,,2.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
10433985,home,Hatayspor,Ayoub El Kaabi,ayoub-el-kaabi,A. E. Kaabi,F,9,182,27969,M,919793,EUR,740966400,M,25,25,False,31.0,24.0,2.0,1.0,8.0,10.0,16.0,21.0,,2.0,,62.0,40.0,6.5,10.0,2,,,,,,5.0,2.0,,3.0,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,ayoub_elkaabii,1.0,1.0,,,,,,,
10433985,home,Hatayspor,Rúben Ribeiro,ruben-ribeiro,R. Ribeiro,F,,175,55,M,44653,EUR,554774400,M,7,7,False,67.0,57.0,7.0,1.0,25.0,26.0,33.0,44.0,,5.0,,90.0,91.0,7.1,17.0,3,,,,3.0,1.0,7.0,7.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,,,1.0,3.0,2.0,,2.0,2.0,,,1.0,1.0,,,,,,,
10433985,home,Hatayspor,Saba Lobjanidze,saba-lobjanidze,S. Lobjanidze,M,9,175,886,M,286923,EUR,787708800,M,11,11,False,41.0,35.0,1.0,1.0,14.0,16.0,21.0,30.0,,6.0,,90.0,58.0,6.7,16.0,2,,,,5.0,,3.0,3.0,1.0,1.0,1.0,,,2.0,,,,,2.0,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,
10433985,home,Hatayspor,Zé Luís,ze-luis,Z. Luís,F,,185,233,M,101973,EUR,664675200,F,29,29,False,22.0,18.0,1.0,,2.0,2.0,16.0,20.0,,,,72.0,28.0,6.9,7.0,0,,,,,,4.0,5.0,,5.0,3.0,,,1.0,1.0,2.0,,,,1.0,,2.0,,,,,,,,,,,,
10433985,home,Hatayspor,Rayane Aabid,rayane-aabid,R. Aabid,M,14,178,224,M,297510,EUR,695779200,M,10,10,True,45.0,40.0,3.0,3.0,18.0,18.0,22.0,27.0,,,,28.0,46.0,6.7,5.0,0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10433985,home,Hatayspor,Kévin Soni,kevin-soni,K. Soni,F,,183,80,M,789199,EUR,892771200,F,93,93,True,18.0,15.0,,,5.0,5.0,10.0,13.0,,4.0,,28.0,26.0,7.6,4.0,1,,,,,,2.0,4.0,1.0,4.0,4.0,,,,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,
10433985,home,Hatayspor,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1621,M,1382235,EUR,1026432000,F,99,99,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,,,18.0,6.0,7.4,1.0,1,Bertug Yildirim,,,,,2.0,2.0,,,,,,,1.0,2.0,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,
10433985,home,Hatayspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189,39,M,827515,EUR,951004800,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433985,home,Hatayspor,Engin Aksoy,engin-aksoy,E. Aksoy,D,13,184,16,M,1166884,EUR,1068768000,D,57,57,True,,,,,,,,,,,,,,,,0,Engin Aksoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433985,home,Hatayspor,Sadik Bas,sadik-bas,S. Bas,D,,180,4,M,859172,EUR,768614400,M,77,77,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433985,home,Hatayspor,Simon Falette,simon-falette,S. Falette,D,3,184,230,M,201918,EUR,698457600,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433985,home,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,904172,EUR,817430400,D,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433985,home,Hatayspor,Muhammed Mert,muhammed-mert,M. Mert,M,25,171,13,M,227468,EUR,792288000,M,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433985,home,Hatayspor,Dylan Saint-Louis,dylan-saint-louis,D. Saint-Louis,F,,184,99,M,788833,EUR,798854400,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
