match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_interceptionWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_blockedScoringAttempt,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,captain,stat_errorLeadToAShot,stat_totalOffside,player_firstName,player_lastName,stat_goals,stat_punches,player_sofascoreId,stat_penaltyWon,stat_errorLeadToAGoal,stat_goalAssist,stat_lastManTackle
10433850,home,Adana Demirspor,Ertaç Özbir,ertac-ozbir,E. Özbir,G,186,92,M,126077,EUR,625276800,G,25,25,False,30.0,27.0,8.0,5.0,27.0,27.0,3.0,2.0,1.0,2.0,1.0,10.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,90.0,43.0,4.9,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433850,home,Adana Demirspor,İsmail Çokçalış,ismail-cokcalis,İ. Çokçalış,D,176,32,M,906050,EUR,961545600,D,16,16,False,35.0,30.0,1.0,1.0,12.0,15.0,22.0,3.0,8.0,7.0,1.0,9.0,1.0,,,,,,,,,90.0,57.0,5.7,11.0,1,16,18.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10433850,home,Adana Demirspor,Jorge Morel,jorge-morel,J. Morel,M,180,146,M,1175757,EUR,885427200,D,5,5,False,31.0,27.0,,,24.0,25.0,6.0,2.0,5.0,3.0,5.0,10.0,1.0,,2.0,,,,,,,90.0,43.0,6.0,5.0,0,5,3.0,,1.0,2.0,,1.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,
10433850,home,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,184,112,M,325155,EUR,786153600,D,4,4,False,46.0,38.0,9.0,4.0,24.0,28.0,18.0,,3.0,1.0,4.0,6.0,,,,,,,,,,90.0,55.0,6.1,9.0,1,6,14.0,,,2.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
10433850,home,Adana Demirspor,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,169,248,M,234232,EUR,762825600,D,77,77,False,40.0,32.0,3.0,,15.0,16.0,30.0,2.0,5.0,8.0,3.0,6.0,2.0,,,,,,,,,90.0,78.0,6.6,19.0,2,77,18.0,6.0,1.0,2.0,1.0,4.0,3.0,,1.0,,1.0,,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,
10433850,home,Adana Demirspor,Yusuf Sarı,yusuf-sari,Y. Sarı,M,168,562,M,896364,EUR,911520000,M,26,26,False,34.0,30.0,4.0,4.0,10.0,11.0,27.0,,8.0,11.0,,4.0,5.0,,2.0,,,,,,,90.0,69.0,7.4,17.0,6,7,23.0,4.0,,1.0,2.0,10.0,7.0,1.0,3.0,2.0,,3.0,,3.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,
10433850,home,Adana Demirspor,Benjamin Stambouli,benjamin-stambouli,B. Stambouli,M,180,161,M,105951,EUR,650505600,M,90,90,False,42.0,31.0,7.0,5.0,14.0,16.0,26.0,1.0,2.0,5.0,1.0,3.0,3.0,,1.0,,,,,,,86.0,54.0,7.4,15.0,0,21,17.0,,,1.0,,2.0,2.0,,1.0,,1.0,,,,,1.0,3.0,,,True,1.0,,,,,,,,,,
10433850,home,Adana Demirspor,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,180,427,M,228342,EUR,656985600,M,17,17,False,38.0,33.0,5.0,4.0,12.0,13.0,26.0,,12.0,8.0,2.0,4.0,4.0,,4.0,,,,,,,90.0,60.0,6.6,11.0,2,,22.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,,,2.0,,,1.0,,6.0,2.0,,,,,,,,,,,,,,
10433850,home,Adana Demirspor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,178,297,M,798676,EUR,821491200,M,11,11,False,18.0,17.0,,,4.0,4.0,14.0,,9.0,7.0,,2.0,,,,,,,,,,73.0,37.0,6.1,7.0,3,11,13.0,,1.0,2.0,4.0,5.0,3.0,2.0,3.0,2.0,,,1.0,,1.0,1.0,,,1.0,,,2.0,,,,,,,,,
10433850,home,Adana Demirspor,Cherif Ndiaye,ndiaye-cherif,C. Ndiaye,F,188,6602,M,868268,EUR,822355200,F,29,29,False,17.0,13.0,1.0,1.0,6.0,6.0,11.0,,4.0,5.0,1.0,1.0,2.0,1.0,2.0,,,,,,,90.0,30.0,6.0,8.0,1,19,7.0,,2.0,,1.0,1.0,1.0,,,,,,,,1.0,4.0,,,1.0,,,1.0,,,,,,,,,
10433850,home,Adana Demirspor,Younès Belhanda,younes-belhanda,Y. Belhanda,M,177,1189,M,72999,EUR,635904000,F,10,10,False,47.0,40.0,1.0,,16.0,18.0,35.0,,2.0,3.0,,5.0,,,,,,,,,,89.0,61.0,8.0,15.0,2,10,24.0,6.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,,2.0,1.0,,,,,Younès,Belhanda,1.0,,,,,,
10433850,home,Adana Demirspor,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,175,741,M,809220,EUR,865468800,F,7,7,True,4.0,4.0,,,1.0,1.0,3.0,,1.0,2.0,,,1.0,,,,,,,,,17.0,9.0,6.7,2.0,1,7,3.0,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
10433850,home,Adana Demirspor,Gökhan Inler,gokhan-inler,G. Inler,M,183,108,M,4252,EUR,457142400,M,88,88,True,13.0,9.0,3.0,,3.0,3.0,10.0,,3.0,1.0,,,,,1.0,,,,,,,16.0,15.0,6.1,5.0,0,,6.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10433850,home,Adana Demirspor,Fredrik Gulbrandsen,fredrik-gulbrandsen,F. Gulbrandsen,F,178,352,M,51833,EUR,716083200,F,23,23,True,,,,,,,1.0,,,,,,,,,,,,,,,12.0,1.0,6.8,,0,8,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
10433850,home,Adana Demirspor,Goran Karačić,goran-karacic,G. Karačić,G,196,101,M,797966,EUR,840326400,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433850,home,Adana Demirspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,176,46,M,883275,EUR,912470400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433850,home,Adana Demirspor,Jovan Manev,jovan-manev,J. Manev,D,185,186,M,1111781,EUR,980380800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,,,,,,,,,,,,,,,,,,,,,,,Jovan Manev,,,,,,,,
10433850,home,Adana Demirspor,Mert Çetin,mert-cetin,M. Çetin,D,189,161,M,858148,EUR,852076800,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433850,home,Adana Demirspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,180,414,M,343527,EUR,718156800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433850,home,Adana Demirspor,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,175,70,M,226992,EUR,802915200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433850,home,Adana Demirspor,Yusuf Erdoğan,yusuf-erdogan,Y. Erdoğan,M,172,204,M,256663,EUR,713145600,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433850,away,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,196,4070,M,39573,EUR,604713600,G,34,34,False,35.0,18.0,28.0,11.0,12.0,14.0,21.0,2.0,,2.0,1.0,11.0,,,,1.0,3.0,,5.0,1.0,1.0,90.0,49.0,7.6,17.0,0,34,6.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
10433850,away,Beşiktaş JK,Valentin Rosier,valentin-rosier,V. Rosier,D,175,795,M,842419,EUR,840412800,D,2,2,False,31.0,27.0,4.0,2.0,16.0,16.0,21.0,2.0,5.0,10.0,1.0,4.0,3.0,,1.0,,,,,,,90.0,65.0,7.1,17.0,2,19,12.0,6.0,,1.0,1.0,4.0,2.0,,5.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10433850,away,Beşiktaş JK,Romain Saïss,romain-saiss,R. Saiss,D,190,7929,M,187729,EUR,638409600,D,26,26,False,40.0,35.0,3.0,1.0,29.0,31.0,9.0,1.0,2.0,5.0,3.0,4.0,1.0,,1.0,,,,,,,90.0,55.0,7.9,6.0,1,29,6.0,,1.0,,,,,1.0,3.0,2.0,2.0,,4.0,,,1.0,,,,,,,,,,,romain_saiss27,1.0,,,
10433850,away,Beşiktaş JK,Omar Colley,omar-colley,O. Colley,D,190,966,M,238408,EUR,719798400,D,6,6,False,41.0,35.0,5.0,2.0,29.0,32.0,9.0,2.0,2.0,3.0,3.0,3.0,1.0,,1.0,,,,,,,90.0,50.0,5.9,7.0,2,15,6.0,,,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,
10433850,away,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,179,10350,M,174975,EUR,752630400,D,25,25,False,33.0,28.0,2.0,1.0,16.0,20.0,19.0,,10.0,4.0,1.0,10.0,3.0,,,,,,,,,90.0,69.0,6.4,19.0,0,27,15.0,6.0,1.0,5.0,1.0,5.0,2.0,,2.0,,2.0,,1.0,3.0,,,3.0,,,,,,,,,,masuaku26,,,,
10433850,away,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,182,1367,M,135695,EUR,757814400,M,8,8,False,34.0,29.0,1.0,1.0,19.0,21.0,14.0,,7.0,6.0,1.0,8.0,1.0,,5.0,,,,,,,85.0,48.0,6.9,8.0,1,8,10.0,1.0,,1.0,1.0,2.0,2.0,,3.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,
10433850,away,Beşiktaş JK,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,179,1356,M,795421,EUR,857779200,M,19,19,False,39.0,34.0,3.0,2.0,22.0,24.0,19.0,1.0,6.0,4.0,5.0,8.0,,,3.0,,,,,,,89.0,57.0,8.0,7.0,0,20,14.0,4.0,,3.0,,,,,2.0,1.0,3.0,,1.0,2.0,,1.0,5.0,,,,,,,,,,,,,2.0,1.0
10433850,away,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,184,5232,M,862055,EUR,915840000,M,83,83,False,32.0,22.0,5.0,1.0,9.0,12.0,20.0,,11.0,10.0,,8.0,3.0,,2.0,,,,,,,90.0,53.0,7.3,15.0,3,83,13.0,,1.0,6.0,1.0,4.0,3.0,,5.0,1.0,1.0,3.0,,,,2.0,1.0,,,,1.0,,,,1.0,,gedson_83,1.0,,,
10433850,away,Beşiktaş JK,Nathan Redmond,nathan-redmond,N. Redmond,M,173,416,M,115346,EUR,762912000,F,15,15,False,33.0,28.0,1.0,1.0,15.0,16.0,18.0,,5.0,6.0,,2.0,3.0,,1.0,,,,,,,89.0,53.0,6.9,13.0,0,,13.0,1.0,,1.0,,9.0,6.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
10433850,away,Beşiktaş JK,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,184,11201,M,116869,EUR,696038400,F,10,10,False,17.0,16.0,1.0,,9.0,9.0,8.0,,5.0,3.0,1.0,1.0,2.0,,,,,,,,,89.0,34.0,7.8,4.0,5,45,7.0,,3.0,1.0,,2.0,1.0,2.0,,,,2.0,,,1.0,2.0,,,1.0,,,2.0,,,2.0,,aboubakarvincent,,,,
10433850,away,Beşiktaş JK,Cenk Tosun,cenk-tosun,C. Tosun,F,183,2904,M,72127,EUR,676252800,F,9,9,False,15.0,11.0,1.0,,5.0,5.0,10.0,2.0,8.0,5.0,,2.0,2.0,,1.0,,,,,,,85.0,25.0,7.1,7.0,3,23,6.0,,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,,1.0,1.0,,,,True,,1.0,,,1.0,,,,,,
10433850,away,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,180,1751,M,43394,EUR,664675200,D,20,20,True,4.0,4.0,,,3.0,3.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,16.0,6.0,6.7,,0,20,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
