match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,from,player_id,player_name,playerName,reason,rescinded,confirmed,length
10433850,FT,1.0,4.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10433850,,,,,90,8.0,,1,,,substitution,121798630.0,False,False,regular,,,,,,,,
10433850,,,,,90,7.0,,1,,,substitution,121798628.0,False,False,regular,,,,,,,,
10433850,,,,,90,6.0,,1,,,substitution,121798629.0,False,False,regular,,,,,,,,
10433850,,1.0,4.0,,90,5.0,,1,,,goal,168887108.0,,False,penalty,penalty,116869.0,Vincent Aboubakar,,,,,
10433850,,,,,90,4.0,,1,,,card,120773553.0,,True,yellow,,126077.0,Ertaç Özbir,Ertaç Özbir,Foul,False,,
10433850,,,,,90,3.0,,1,,,varDecision,17622.0,,False,penaltyNotAwarded,,862055.0,Gedson Fernandes,,,,False,
10433850,,,,,90,,,1,,,substitution,121798573.0,False,True,regular,,,,,,,,
10433850,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,,8.0
10433850,,,,,86,,,5,,,substitution,121798559.0,False,True,regular,,,,,,,,
10433850,,,,,85,,,6,,,substitution,121798561.0,False,False,regular,,,,,,,,
10433850,,,,,85,,,6,,,substitution,121798560.0,False,False,regular,,,,,,,,
10433850,,,,,81,,,10,,,card,120773532.0,,False,yellow,,795421.0,Amir Hadžiahmetović,Amir Hadžiahmetović,Foul,False,,
10433850,,,,,73,,,18,,,substitution,121798479.0,False,True,regular,,,,,,,,
10433850,,1.0,3.0,,72,,,19,,,goal,168886971.0,,False,penalty,penalty,72127.0,Cenk Tosun,,,,,
10433850,,,,,72,,,19,,,card,120773495.0,,True,yellow,,234232.0,Kévin Rodrigues,Kévin Rodrigues,Argument,False,,
10433850,,,,,53,,,38,,,card,120773440.0,,False,yellow,,238408.0,Omar Colley,Omar Colley,Foul,False,,
10433850,,,,,52,,,39,,,card,120773439.0,,False,yellow,,842419.0,Valentin Rosier,Valentin Rosier,Foul,False,,
10433850,,,,,48,,,43,,,card,120773427.0,,False,yellow,,135695.0,Salih Uçan,Salih Uçan,Argument,False,,
10433850,,,,,48,,,43,,,card,120773420.0,,True,yellow,,798676.0,Babajide David Akintola,Babajide David Akintola,Argument,False,,
10433850,,1.0,2.0,,46,,,45,,,goal,168886606.0,,False,regular,,862055.0,Gedson Fernandes,,,,,
10433850,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10433850,,1.0,1.0,,45,4.0,,1,,,goal,168886251.0,,False,regular,,116869.0,Vincent Aboubakar,,,,,
10433850,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,,6.0
10433850,,,,,23,,,23,,,card,120773202.0,,False,yellow,,862055.0,Gedson Fernandes,Gedson Fernandes,Off the ball foul,False,,
10433850,,1.0,0.0,,19,,,27,,,goal,168885637.0,,True,regular,,72999.0,Younès Belhanda,,,,,
10433850,,,,,-5,,,6,,,card,120773512.0,,True,red,,,,Vincenzo Montella,Argument,False,,
