match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goodHighClaim,stat_ownGoals,stat_goals,player_sofascoreId,stat_goalAssist
11396319,home,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,56.0,48.0,19.0,11.0,41.0,43.0,7.0,13.0,1.0,14.0,1.0,2.0,90.0,66.0,7.0,8.0,0.0044316,0,0.1387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396319,home,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,False,46.0,37.0,5.0,2.0,20.0,22.0,18.0,29.0,,5.0,,,90.0,76.0,7.3,19.0,0.040004,0,,,,5.0,1.0,2.0,2.0,4.0,7.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11396319,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,70.0,53.0,10.0,3.0,38.0,44.0,15.0,26.0,3.0,8.0,,,90.0,84.0,7.0,17.0,0.0119667,1,,,,,,1.0,2.0,2.0,7.0,1.0,1.0,1.0,4.0,3.0,,,,True,1.0,1.0,1.0,1.0,0.5493,,,,,,,,,,,,
11396319,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,70.0,64.0,7.0,4.0,56.0,56.0,8.0,14.0,2.0,5.0,,,90.0,85.0,7.6,6.0,0.456237,1,,,,,,4.0,,6.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,,,1.0,2.0,0.0327,1.0,1.0,,,,,,,,,,
11396319,home,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,31.0,24.0,4.0,1.0,18.0,21.0,6.0,12.0,3.0,3.0,,,90.0,54.0,6.9,13.0,0.0148375,0,,,,2.0,,,,1.0,4.0,1.0,,1.0,3.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,
11396319,home,1. FC Heidenheim,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,256,M,893962,EUR,939340800,M,33,33,False,34.0,28.0,4.0,3.0,20.0,22.0,8.0,12.0,1.0,4.0,,,72.0,38.0,6.8,6.0,0.00739605,0,,,,,,1.0,2.0,1.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396319,home,1. FC Heidenheim,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,M,8,8,False,25.0,16.0,2.0,,4.0,5.0,14.0,24.0,,,,,82.0,46.0,6.3,21.0,0.30464,0,,,,4.0,2.0,1.0,,7.0,2.0,5.0,1.0,,1.0,,3.0,,,,,,,,,1.0,3.0,2.0,,,,,,,,,
11396319,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,False,60.0,44.0,2.0,,19.0,24.0,25.0,36.0,,14.0,,,90.0,81.0,7.1,24.0,0.101522,1,,,,,,,1.0,8.0,9.0,5.0,4.0,,4.0,3.0,4.0,,2.0,,2.0,,1.0,,0.0227,,,3.0,,,,,,,,,
11396319,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,30.0,16.0,1.0,,8.0,10.0,8.0,21.0,2.0,4.0,,,90.0,44.0,7.1,18.0,0.217717,1,,,,1.0,,1.0,3.0,3.0,5.0,,,,1.0,1.0,2.0,1.0,1.0,,,,,,0.0175,,,1.0,1.0,1.0,0.0856,,,,,,
11396319,home,1. FC Heidenheim,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1027,M,836711,EUR,915408000,M,37,37,False,38.0,23.0,4.0,1.0,6.0,13.0,22.0,36.0,1.0,15.0,,,89.0,75.0,7.0,28.0,0.44911,3,,,,11.0,5.0,,,7.0,6.0,5.0,1.0,,1.0,1.0,,4.0,,,1.0,,,,0.1328,1.0,3.0,2.0,,,,3.0,,,,,
11396319,home,1. FC Heidenheim,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,10,10,False,29.0,22.0,1.0,,5.0,5.0,17.0,25.0,,1.0,,,90.0,47.0,7.4,16.0,0.0248113,4,,,,1.0,,5.0,6.0,11.0,8.0,,,,2.0,2.0,5.0,,4.0,,,2.0,2.0,,0.339,,1.0,2.0,2.0,1.0,1.33,,,,,,
11396319,home,1. FC Heidenheim,Kevin Sessa,sessa-kevin,K. Sessa,M,8,175,67,M,929806,EUR,962841600,M,16,16,True,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,1.0,,,18.0,13.0,6.6,3.0,0.00760619,1,,,,,,,,1.0,3.0,1.0,,,3.0,,1.0,,,,,,1.0,,0.0297,,,,,,,,,,,,
11396319,home,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,20,176,70,M,206620,EUR,810518400,M,17,17,True,6.0,3.0,1.0,,,,3.0,6.0,,,,,8.0,9.0,6.6,4.0,0.012276,0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11396319,home,1. FC Heidenheim,Nikola Dovedan,nikola-dovedan,N. Dovedan,M,37,172,321,M,138143,EUR,773452800,F,20,20,True,1.0,1.0,,,,,1.0,1.0,,2.0,,,1.0,2.0,,,0.00046118,0,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11396319,home,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396319,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396319,home,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396319,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396319,home,1. FC Heidenheim,Luka Janeš,luka-janes,L. Janeš,M,28,184,39,M,1481943,EUR,1074470400,M,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396319,home,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396319,away,VfL Wolfsburg,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1416,M,70987,EUR,709430400,G,1,1,False,37.0,28.0,19.0,10.0,26.0,28.0,2.0,9.0,,5.0,3.0,3.0,90.0,45.0,7.2,9.0,0.00112037,0,0.4156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
11396319,away,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,D,21,21,False,39.0,33.0,4.0,2.0,14.0,15.0,19.0,25.0,4.0,3.0,,,90.0,64.0,7.4,9.0,0.0990242,2,,,,1.0,,1.0,,2.0,2.0,1.0,,2.0,2.0,2.0,,,,,,,,1.0,0.1625,,1.0,,1.0,,0.0567,1.0,,,,,
11396319,away,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,False,50.0,42.0,10.0,4.0,28.0,30.0,14.0,20.0,7.0,10.0,,,76.0,67.0,7.5,8.0,0.0100416,0,,,,,,3.0,4.0,3.0,6.0,,,3.0,2.0,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,
11396319,away,VfL Wolfsburg,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,25,25,False,49.0,43.0,6.0,1.0,34.0,36.0,9.0,13.0,10.0,9.0,,,90.0,71.0,7.3,7.0,0.059804,0,,,,,,,2.0,1.0,7.0,,,3.0,4.0,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,
11396319,away,VfL Wolfsburg,Rogério,rogerio,Rogério,D,13,178,291,M,830551,EUR,884649600,D,13,13,False,39.0,31.0,7.0,2.0,15.0,19.0,17.0,21.0,2.0,5.0,,,90.0,61.0,6.7,9.0,0.060955,0,,,,1.0,1.0,,,2.0,4.0,,,,3.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,
11396319,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,False,50.0,38.0,6.0,2.0,21.0,24.0,18.0,27.0,,5.0,,,89.0,60.0,6.3,15.0,0.0506416,0,,,,1.0,1.0,3.0,1.0,11.0,5.0,,,1.0,3.0,,,1.0,1.0,,4.0,,,,,,2.0,3.0,,,,,,,,,
11396319,away,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,68.0,53.0,15.0,4.0,32.0,36.0,22.0,36.0,2.0,9.0,,,90.0,89.0,7.0,20.0,0.0433201,1,,,,4.0,1.0,2.0,,6.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,True,,,1.0,,0.0256,,1.0,1.0,,,,,,,,,
11396319,away,VfL Wolfsburg,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3495,M,280631,EUR,877046400,M,7,7,False,31.0,22.0,5.0,1.0,6.0,10.0,16.0,25.0,1.0,8.0,,,76.0,47.0,7.4,17.0,0.324673,3,,,,4.0,,,,5.0,2.0,3.0,1.0,,1.0,1.0,2.0,,2.0,,1.0,,1.0,,0.362,,1.0,,1.0,1.0,0.8975,1.0,,,1.0,,
11396319,away,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,19,19,False,13.0,8.0,1.0,,4.0,5.0,4.0,10.0,1.0,3.0,,,45.0,22.0,6.3,10.0,0.0114489,0,,,,2.0,,1.0,,4.0,1.0,1.0,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,lovromajer,
11396319,away,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,False,18.0,17.0,1.0,,6.0,6.0,11.0,13.0,1.0,6.0,,,62.0,37.0,6.3,10.0,0.111592,1,,,,1.0,,3.0,,10.0,4.0,3.0,,2.0,2.0,1.0,2.0,2.0,,,1.0,,1.0,,0.0177,,,3.0,,,,,,,,jakub.kaminskii,
11396319,away,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,34.0,28.0,2.0,2.0,7.0,8.0,21.0,26.0,2.0,2.0,,,90.0,53.0,7.6,13.0,0.26922,2,,,,,,2.0,5.0,6.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,,,,0.1958,1.0,1.0,4.0,1.0,,0.1845,1.0,,,,,1.0
11396319,away,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,11,11,True,11.0,7.0,,,4.0,4.0,3.0,9.0,1.0,2.0,,,45.0,27.0,6.6,13.0,0.00263957,2,,,,2.0,,,1.0,4.0,3.0,3.0,1.0,1.0,1.0,,3.0,,,,,,2.0,,0.2289,,,2.0,,,,,,,,,
11396319,away,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,True,9.0,7.0,1.0,,2.0,3.0,5.0,8.0,,,,,28.0,17.0,6.4,7.0,0.00772214,0,,,,2.0,,1.0,1.0,5.0,3.0,1.0,,,1.0,,1.0,1.0,,,2.0,,,,,,,1.0,,,,,,,,,
11396319,away,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6983,M,879674,EUR,954979200,D,4,4,True,14.0,9.0,4.0,1.0,7.0,8.0,2.0,6.0,2.0,1.0,,,14.0,17.0,6.6,5.0,0.00118841,0,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11396319,away,VfL Wolfsburg,Dženan Pejčinović,dzenan-pejcinovic,D. Pejčinović,F,17,188,1114,M,1127790,EUR,1108425600,F,18,18,True,7.0,5.0,,,2.0,2.0,3.0,5.0,,2.0,,,14.0,11.0,6.9,2.0,0.0151146,2,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,0.1187,,1.0,,,,,1.0,,,,,
11396319,away,VfL Wolfsburg,Kofi Jeremy Amoako,amoako-kofi-jeremy,K. J. Amoako,M,6,186,163,M,1467703,EUR,1115337600,M,41,41,True,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396319,away,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396319,away,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396319,away,VfL Wolfsburg,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,183,M,886286,EUR,915753600,D,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396319,away,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
