match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_errorLeadToAGoal,stat_expectedGoals,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_wonTackle,stat_dispossessed,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
12764018,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12685,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,True,40.0,25.0,21.0,7.0,0.0,23.0,28.0,2.0,12.0,1.0,14.0,1.0,1.0,90.0,50.0,6.5,16.0,0.00082828,0,-0.3942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764018,home,FC Porto,João Mário,joao-mario,J. Mário,D,17,178,3130,M,,902031,EUR,946857600,D,23,23,False,,33.0,25.0,4.0,3.0,0.0,15.0,19.0,11.0,19.0,2.0,4.0,,,73.0,52.0,6.9,14.0,0.0114057,0,,,,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12764018,home,FC Porto,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3341,M,,913401,EUR,961804800,D,24,24,False,,66.0,58.0,7.0,3.0,0.0,43.0,48.0,15.0,18.0,3.0,4.0,,,90.0,77.0,6.4,11.0,0.0113955,1,,,,,,1.0,3.0,,,,,3.0,,1.0,3.0,1.0,2.0,1.0,0.1218,,,,,,,,,,,,,,,
12764018,home,FC Porto,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2986,M,,892735,EUR,955238400,D,3,3,False,,48.0,43.0,,,0.0,41.0,43.0,2.0,5.0,4.0,3.0,,,90.0,66.0,6.8,8.0,0.00631951,1,,,,,,6.0,6.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,,0.0791,2.0,2.0,1.0,3.0,,,,,,,,,,,
12764018,home,FC Porto,Francisco Moura,francisco-moura,F. Moura,D,74,181,1196,M,,985138,EUR,934761600,D,74,74,False,,42.0,34.0,2.0,2.0,0.0,23.0,26.0,11.0,17.0,,4.0,,,81.0,63.0,6.9,14.0,0.0308852,0,,,,1.0,,5.0,9.0,1.0,1.0,,2.0,,1.0,,6.0,,,,,4.0,,,1.0,1.0,,,,,,,,,,
12764018,home,FC Porto,Nico González,nico-gonzalez,N. González,M,14,186,19848,M,nico14,954056,EUR,1010016000,M,16,16,False,,57.0,45.0,6.0,3.0,0.0,15.0,21.0,30.0,36.0,,4.0,,,90.0,71.0,7.2,15.0,0.0787543,0,,,,,,9.0,12.0,2.0,2.0,,3.0,1.0,3.0,3.0,4.0,,,,,4.0,,,3.0,2.0,1.0,,,,,,,,,
12764018,home,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5673,M,alan_varela01,1066560,EUR,994204800,M,22,22,False,,67.0,52.0,12.0,7.0,0.0,33.0,36.0,19.0,31.0,4.0,8.0,,,90.0,83.0,7.2,17.0,0.0810682,2,,Alan Varela,,,,4.0,4.0,,,1.0,1.0,2.0,2.0,,1.0,2.0,1.0,,0.121,3.0,1.0,,1.0,,1.0,,,,,,,,,
12764018,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5002,M,pepe,882664,EUR,856742400,M,11,11,False,,21.0,19.0,2.0,1.0,0.0,7.0,8.0,14.0,15.0,,2.0,,,59.0,36.0,7.2,6.0,0.0605767,1,,,,2.0,2.0,3.0,8.0,1.0,,,2.0,1.0,4.0,,2.0,,,,0.0213,,,1.0,1.0,2.0,1.0,,,,,,,,,
12764018,home,FC Porto,Rodrigo Mora,mora-rodrigo,R. Mora,M,86,168,13992,M,,1410240,EUR,1178323200,M,86,86,False,,27.0,21.0,1.0,1.0,0.0,9.0,11.0,12.0,17.0,1.0,2.0,,,73.0,45.0,6.6,15.0,0.135913,3,,Rodrigo Mora,,1.0,,7.0,4.0,3.0,1.0,,,4.0,3.0,,1.0,2.0,,,0.1527,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,
12764018,home,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4322,M,w_galeno90,845754,EUR,877478400,M,13,13,False,,31.0,25.0,2.0,,0.0,7.0,9.0,18.0,23.0,2.0,4.0,,,90.0,55.0,6.9,13.0,0.0791556,5,,,,1.0,,8.0,4.0,1.0,,,2.0,,1.0,1.0,2.0,3.0,,,0.145,2.0,2.0,1.0,,2.0,2.0,1.0,0.0541,,,,,,,
12764018,home,FC Porto,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14712,M,samuaghehowa9,1503836,EUR,1083715200,F,9,9,False,,14.0,11.0,1.0,,0.0,6.0,6.0,5.0,8.0,,1.0,,,80.0,22.0,6.3,6.0,0.333364,0,,Samuel,Aghehowa,,,10.0,3.0,,,,,,1.0,1.0,2.0,,,,,6.0,,,,3.0,,,,2.0,,,,,,
