match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,captain,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_lastManTackle,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated
14035896,home,RC Sporting Charleroi,Aurélien Scheidler,aurelien-scheidler,A. Scheidler,F,21,192.0,170,M,915567,EUR,896918400,F,21,21,False,18.0,11.0,,,0.0,1.0,2.0,10.0,16.0,,2.0,,,90.0,31.0,6.4,13.0,0.0681712,,0,,-0.14,0.2,-0.07,,,,1.0,,7.0,,,,4.0,1.0,,,,4.0,3.0,6.0,,,,,3.0,,2.0,1.0,1.0,,,,,,,,,
14035896,home,RC Sporting Charleroi,Mardochee Nzita,mardochee-nzita,M. Nzita,D,24,178.0,111,M,990726,EUR,951350400,D,24,24,True,29.0,25.0,2.0,1.0,0.0,12.0,12.0,13.0,17.0,,2.0,,,45.0,49.0,7.5,14.0,0.0750842,,0,,0.3,0.08,0.51,,,,10.0,1.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,
14035896,home,RC Sporting Charleroi,Filip Szymczak,szymczak-filip,F. Szymczak,F,9,187.0,570,M,1012192,EUR,1020643200,F,9,9,True,10.0,8.0,,,0.0,1.0,1.0,7.0,9.0,,1.0,,,45.0,18.0,6.3,7.0,0.0633045,,1,,-0.14,0.3,-0.06,,,,1.0,,4.0,2.0,,,2.0,1.0,0.0871,-0.14,,,2.0,2.0,,,,,,,1.0,1.0,,,1.0,0.1676,,,,,,
14035896,home,RC Sporting Charleroi,Lewin Blum,lewin-blum,L. Blum,D,27,181.0,164,M,966670,EUR,996192000,D,27,27,True,17.0,16.0,1.0,1.0,0.0,3.0,3.0,13.0,14.0,,1.0,,,22.0,26.0,7.0,5.0,0.164996,,0,,0.37,0.04,-0.06,,,,4.0,,2.0,1.0,,,,1.0,,,,,1.0,2.0,,1.0,,,,,,1.0,,1.0,,,,,,,,
14035896,home,RC Sporting Charleroi,Raymond Asante,raymond-asante,R. Asante,F,20,186.0,138,M,1414276,EUR,1085616000,F,28,28,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,,,12.0,12.0,6.7,4.0,0.00447368,,1,,-0.03,0.03,0.15,,,,2.0,,2.0,,,,,,0.0273,-0.03,,1.0,,3.0,1.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,
14035896,home,RC Sporting Charleroi,Isaac Mbenza,isaac-mbenza,I. Mbenza,F,7,188.0,141,M,789000,EUR,826243200,F,7,7,True,8.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,6.0,,,,,11.0,12.0,6.4,3.0,0.00785195,,0,,-0.06,0.03,0.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14035896,home,RC Sporting Charleroi,Mohamed Koné,mohamed-kone,M. Koné,G,30,186.0,1004,M,1131009,EUR,1015459200,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohamed Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035896,home,RC Sporting Charleroi,Mehdi Boukamir,mehdi-boukamir,M. Boukamir,D,32,188.0,1014,M,1131463,EUR,1075075200,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Mehdi Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035896,home,RC Sporting Charleroi,Quentin Benaets,quentin-benaets,Q. Benaets,F,43,,30,M,1396504,EUR,1061769600,F,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035896,home,RC Sporting Charleroi,Antoine Colassin,antoine-colassin,A. Colassin,F,25,188.0,181,M,909965,EUR,983145600,F,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035896,away,KV Mechelen,Nacho Miras,nacho-miras,N. Miras,G,13,187.0,111,M,1010556,EUR,869270400,G,13,13,False,25.0,15.0,17.0,8.0,0.0,8.0,9.0,7.0,16.0,,15.0,1.0,6.0,90.0,40.0,8.1,10.0,0.00261128,0.2826,0,0.8775,0.13,-0.01,0.41,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
14035896,away,KV Mechelen,Redouane Halhal,redouane-halhal,R. Halhal,D,2,187.0,649,M,1143667,EUR,1046822400,D,2,2,False,30.0,23.0,4.0,,0.0,17.0,20.0,6.0,10.0,7.0,5.0,,,90.0,50.0,6.9,8.0,0.00441687,,0,,0.06,0.06,0.25,,Redouane Halal,,,,7.0,1.0,,,,3.0,,,,3.0,4.0,6.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14035896,away,KV Mechelen,Mory Konate,mory-konate,M. Konate,M,8,191.0,1273,M,889927,EUR,753321600,D,8,8,False,25.0,21.0,2.0,1.0,0.0,15.0,17.0,6.0,8.0,7.0,2.0,,,90.0,41.0,7.1,6.0,0.00265172,,0,,0.05,0.0,0.64,,,,,,1.0,,,,2.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,2.0,,,
14035896,away,KV Mechelen,Gora Diouf,diouf-gora,G. Diouf,D,4,185.0,134,M,1407164,EUR,1064016000,D,4,4,False,27.0,22.0,4.0,2.0,1.0,18.0,21.0,4.0,6.0,10.0,,,,90.0,44.0,7.6,5.0,0.00441956,,0,,0.08,0.03,1.0,,Gora Diouf,,,,2.0,,,,,,,,,2.0,1.0,4.0,,1.0,3.0,3.0,,,1.0,,,,,,1.0,,,,,
14035896,away,KV Mechelen,Thérence Koudou,koudou-therence,T. Koudou,D,7,178.0,221,M,1392080,EUR,1102896000,M,7,7,False,40.0,29.0,7.0,4.0,0.0,12.0,18.0,17.0,22.0,1.0,5.0,,,90.0,64.0,6.7,20.0,0.0139537,,0,,-0.22,-0.39,0.17,,,,3.0,,4.0,4.0,,,,2.0,,,,,1.0,6.0,,,3.0,3.0,,,,,,2.0,,,,,,,,
14035896,away,KV Mechelen,Fredrik Hammar,fredrik-hammar,F. Hammar,M,6,181.0,204,M,946959,EUR,983145600,M,6,6,False,30.0,27.0,5.0,3.0,0.0,18.0,20.0,9.0,10.0,6.0,7.0,,,90.0,49.0,7.1,6.0,0.00935962,,0,,0.12,0.08,-0.03,,,,,,4.0,2.0,,,2.0,2.0,,,True,,2.0,8.0,,,4.0,3.0,1.0,,,1.0,,1.0,,,,,1.0,,,
14035896,away,KV Mechelen,Mathis Servais,mathis-servais,M. Servais,M,17,182.0,258,M,1093876,EUR,1101168000,M,17,17,False,28.0,25.0,6.0,3.0,0.0,16.0,17.0,9.0,11.0,3.0,6.0,,,90.0,41.0,6.6,7.0,0.0118461,,2,,0.25,0.12,0.16,,Mathis,Servais,1.0,,7.0,4.0,2.0,,,1.0,0.4536,-0.51,,2.0,1.0,3.0,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,
14035896,away,KV Mechelen,José Marsà,jose-marsa,J. Martinez,D,3,181.0,217,M,962625,EUR,1015200000,M,3,3,False,26.0,19.0,4.0,,0.0,12.0,15.0,7.0,11.0,4.0,3.0,,,86.0,48.0,6.9,14.0,0.00970092,,0,,-0.07,0.13,0.15,,,,3.0,,2.0,2.0,,,1.0,,,,,,1.0,4.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,
14035896,away,KV Mechelen,Bilal Bafdili,bafdili-bilal,B. Bafdili,M,11,180.0,191,M,1445119,EUR,1091491200,F,11,11,False,23.0,12.0,6.0,1.0,0.0,5.0,7.0,7.0,16.0,1.0,5.0,,,64.0,34.0,6.1,17.0,0.00713408,,0,,-0.26,0.11,-0.07,,,,,,8.0,3.0,,,2.0,,,,,2.0,,2.0,,,1.0,1.0,,,1.0,2.0,2.0,1.0,,,,,,,,
14035896,away,KV Mechelen,Lion Lauberbach,lion-lauberbach,L. Lauberbach,F,29,197.0,268,M,886171,EUR,887500800,F,20,20,False,22.0,15.0,1.0,1.0,0.0,4.0,9.0,11.0,13.0,2.0,4.0,,,90.0,35.0,7.7,13.0,0.202663,,2,,-0.09,0.11,-0.01,,,,,,8.0,1.0,,,4.0,1.0,0.5565,0.66,,4.0,3.0,3.0,,,,,,,1.0,1.0,1.0,,2.0,1.6662,,,,,1.0,
14035896,away,KV Mechelen,Myron Van Brederode,myron-van-brederode,M. V. Brederode,M,9,172.0,395,M,1012925,EUR,1057449600,F,9,9,False,23.0,20.0,1.0,1.0,1.0,7.0,8.0,13.0,15.0,,4.0,,,78.0,29.0,8.0,6.0,0.462811,,1,,0.05,0.26,0.19,,,,1.0,,3.0,2.0,,,1.0,,0.0231,0.54,,2.0,,1.0,,1.0,,,,,2.0,,,1.0,1.0,0.2052,,,,,1.0,2.0
14035896,away,KV Mechelen,Kerim Mrabti,kerim-mrabti,K. Mrabti,F,19,175.0,187,M,338869,EUR,769392000,F,19,19,True,10.0,8.0,1.0,,0.0,3.0,3.0,5.0,7.0,1.0,,,,26.0,17.0,6.5,5.0,0.0121026,,0,,0.04,0.02,0.16,,,,,,2.0,,,,1.0,,,,,,2.0,2.0,,,,,,,,,2.0,,,,,,,,,
14035896,away,KV Mechelen,Bill Antonio,bill-antonio,B. Antonio,F,38,177.0,214,M,1158921,EUR,1031011200,F,38,38,True,1.0,,,,0.0,,,,1.0,,2.0,,,12.0,5.0,6.3,4.0,,,0,,-0.07,0.06,0.13,,Bill Antonio,,,,3.0,3.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,
14035896,away,KV Mechelen,Ian Struyf,ian-struyf,I. Struyf,D,18,191.0,75,M,2192147,EUR,1187740800,D,18,18,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,9.0,4.0,6.6,,0.00099139,,0,,0.04,,0.13,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14035896,away,KV Mechelen,Ortwin De Wolf,de-wolf-ortwin,O. D. Wolf,G,1,190.0,160,M,877292,EUR,830217600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035896,away,KV Mechelen,Tijn Van Ingelgom,tijn-van-ingelgom,T. V. Ingelgom,G,15,194.0,48,M,1547695,EUR,1173052800,G,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Tijn Van Ingelgom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035896,away,KV Mechelen,Moncef Zekri,moncef-zekri,M. Zekri,D,23,171.0,1104,M,1931586,EUR,1221868800,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Moncef Zekri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035896,away,KV Mechelen,Massimo Decoene,massimo-decoene,M. Decoene,D,39,183.0,44,M,1391861,EUR,1076457600,M,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Massimo Decoene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035896,away,KV Mechelen,Lovro Golič,lovro-golic,L. Golič,D,22,195.0,169,M,1215063,EUR,1141516800,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035896,away,KV Mechelen,Ryan Teague,ryan-teague,R. Teague,M,8,182.0,158,M,1002317,EUR,1011830400,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
