match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_challengeLost,stat_totalOffside,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,player_firstName,stat_shotOffTarget,stat_bigChanceMissed,player_lastName,stat_goalAssist,stat_goals
11352308,home,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,,11.0,9.0,,,4.0,4.0,5.0,7.0,,,,,,83.0,27.0,6.6,7.0,0.00322583,1,,,9.0,5.0,1.0,3.0,2.0,1.0,,,,3.0,2.0,1.0,,6.0,1.0,,,,,,1.0,0.0591,,,,,,,,
11352308,home,Bournemouth,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,5,5,True,,23.0,16.0,4.0,2.0,9.0,11.0,7.0,12.0,6.0,,,,,35.0,32.0,6.2,10.0,0.00304641,0,,,3.0,3.0,1.0,,,,,2.0,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
11352308,home,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2382,M,,1104986,EUR,1061424000,M,14,14,True,,11.0,8.0,,,5.0,6.0,3.0,5.0,,,,,,35.0,24.0,6.7,6.0,0.00084639,1,,,3.0,6.0,,1.0,1.0,,1.0,3.0,1.0,3.0,2.0,,,3.0,,,,,,,,0.0308,,,Alex Scott,1.0,,,,
11352308,home,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,True,,7.0,6.0,2.0,2.0,2.0,2.0,6.0,8.0,2.0,,,,,21.0,19.0,6.7,3.0,0.0489351,2,,3.0,2.0,3.0,,4.0,3.0,,,,,,,,1.0,1.0,,,,,1.0,,,0.5058,,2.0,,2.0,1.0,,,
11352308,home,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,M,29,29,True,,3.0,2.0,,,2.0,3.0,,,,,,,,16.0,5.0,6.4,1.0,8.174e-05,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352308,home,Bournemouth,Kieffer Moore,kieffer-moore,K. Moore,F,19,195,1373,M,,298366,EUR,713232000,F,21,21,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,16.0,6.0,6.2,2.0,0.00763132,1,,,2.0,1.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,0.409,,,,1.0,1.0,,,
11352308,home,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352308,home,Bournemouth,Gavin Kilkenny,gavin-kilkenny,G. Kilkenny,M,18,175,126,M,,989345,EUR,949363200,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352308,home,Bournemouth,Ben Greenwood,greenwood-ben,B. Greenwood,M,,170,29,M,,1130223,EUR,1045699200,D,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Ben,,,Greenwood,,
11352308,home,Bournemouth,Emiliano Marcondes,emiliano-marcondes,E. Marcondes,M,11,185,258,M,,186809,EUR,794707200,M,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352308,away,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,,41.0,34.0,12.0,7.0,33.0,36.0,1.0,5.0,6.0,,1.0,1.0,,90.0,47.0,7.0,8.0,0.0002565,0,0.1602,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352308,away,Liverpool,Conor Bradley,bradley-conor,C. Bradley,D,12,181,15946,M,conorbradley03,1008402,EUR,1057708800,D,84,84,False,,33.0,21.0,5.0,,9.0,13.0,13.0,24.0,4.0,,,,,83.0,76.0,7.0,24.0,0.0790256,3,,4.0,9.0,7.0,2.0,4.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,,2.0,,2.0,,,1.0,1.0,0.2713,0.4493,1.0,,1.0,,,1.0,
11352308,away,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,,83.0,71.0,12.0,5.0,38.0,42.0,33.0,41.0,5.0,,,,,90.0,100.0,7.8,12.0,0.0278475,0,,,3.0,12.0,,2.0,2.0,9.0,1.0,1.0,1.0,,1.0,,1.0,2.0,8.0,,1.0,,,,,,,,,,,,,
11352308,away,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,True,52.0,47.0,4.0,1.0,36.0,38.0,11.0,14.0,6.0,,,,,90.0,64.0,7.6,5.0,0.00306405,0,,,3.0,3.0,,,,4.0,,,,,,1.0,,2.0,3.0,5.0,,,,,,,,,,,,,,
11352308,away,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,False,,55.0,44.0,7.0,4.0,22.0,25.0,23.0,31.0,4.0,,,,,90.0,77.0,7.1,17.0,0.180896,1,,1.0,9.0,4.0,2.0,2.0,1.0,4.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,,1.0,,1.0,0.0212,,1.0,,,,,1.0,
11352308,away,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,False,,40.0,35.0,1.0,1.0,14.0,15.0,21.0,31.0,4.0,,,,,64.0,56.0,7.5,13.0,0.0573828,1,,6.0,2.0,4.0,1.0,,,1.0,,4.0,4.0,1.0,,1.0,,,,,,,,,1.0,0.1694,,,,,,,,
11352308,away,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,,72.0,63.0,9.0,5.0,36.0,40.0,28.0,33.0,15.0,,,,,90.0,98.0,7.8,12.0,0.0375746,1,,1.0,6.0,14.0,,1.0,,1.0,3.0,9.0,3.0,2.0,3.0,,4.0,,2.0,,5.0,,,,,0.017,,1.0,,1.0,,,,
11352308,away,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,False,,52.0,49.0,2.0,2.0,20.0,21.0,29.0,33.0,9.0,,,,,83.0,70.0,7.4,8.0,0.0631154,1,,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,,,,1.0,,,,,,,,0.0976,,,,1.0,,,,
11352308,away,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,7,7,False,,19.0,17.0,2.0,2.0,6.0,6.0,11.0,14.0,2.0,,,,,64.0,32.0,6.7,7.0,0.0404353,1,,1.0,5.0,2.0,2.0,1.0,,,,1.0,,1.0,,,,1.0,1.0,,1.0,,,1.0,,0.019,0.1122,,,,,,,
11352308,away,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,False,,26.0,19.0,4.0,3.0,2.0,3.0,17.0,23.0,5.0,,,,,89.0,51.0,9.2,19.0,0.38936,2,,,11.0,6.0,1.0,3.0,,,1.0,3.0,2.0,8.0,2.0,3.0,1.0,2.0,1.0,,2.0,,1.0,2.0,,0.1356,0.466,,,,,,1.0,2.0
11352308,away,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,9,9,False,,25.0,20.0,5.0,3.0,4.0,6.0,17.0,20.0,2.0,,,,,90.0,45.0,8.9,14.0,0.403135,3,,1.0,8.0,6.0,2.0,3.0,1.0,,,3.0,2.0,4.0,,2.0,3.0,1.0,2.0,1.0,1.0,,,3.0,,0.7972,1.8418,1.0,,,,,,2.0
11352308,away,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,True,,12.0,7.0,1.0,1.0,1.0,3.0,6.0,9.0,3.0,,,,,26.0,15.0,6.9,7.0,0.090562,0,,,2.0,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,
11352308,away,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,,9.0,6.0,,,3.0,4.0,3.0,5.0,1.0,,,,,26.0,19.0,6.7,4.0,0.0008932,1,,,2.0,4.0,,3.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,0.0428,,,,,,,,
11352308,away,Liverpool,Owen Beck,owen-beck,O. Beck,D,33,177,656,M,,979114,EUR,1028851200,D,63,63,True,,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,16.0,10.0,6.6,3.0,0.00057049,0,,,1.0,2.0,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11352308,away,Liverpool,Bobby Clark,bobby-clark,B. Clark,M,42,178,1774,M,,1142638,EUR,1107734400,M,42,42,True,,2.0,2.0,,,,,2.0,2.0,1.0,,,,,16.0,8.0,6.2,3.0,0.00062091,0,,,4.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,
11352308,away,Liverpool,Kaide Gordon,kaide-gordon,K. Gordon,F,99,173,1654,M,,1096447,EUR,1096934400,F,49,49,True,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,2.0,,1.0,0.00360423,0,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,Kaide Gordon,,,,,
11352308,away,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352308,away,Liverpool,Adrián,adrian,Adrián,G,13,190,2131,M,,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352308,away,Liverpool,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10315,M,jarellquansah,1003339,EUR,1043798400,D,78,78,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352308,away,Liverpool,James McConnell,mcconnell-james,J. McConnell,M,16,180,2779,M,,1138428,EUR,1095033600,M,53,53,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,James McConnell,,,,,
