match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_fouls,stat_aerialWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_penaltyWon,stat_totalClearance,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_totalOffside,stat_keyPass,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated
10389760,home,Clermont Foot,Mory Diaw,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,31.0,24.0,16.0,9.0,19.0,21.0,5.0,10.0,5.0,1.0,1.0,90.0,37.0,6.5,7.0,0.0,0.0,0.00178351,0,-0.0129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389760,home,Clermont Foot,Cheick Konaté,cheick-konate,C. Konaté,D,22,173,567,M,1469500,EUR,1080864000,D,15,15,False,43.0,33.0,5.0,3.0,23.0,26.0,10.0,17.0,4.0,,,64.0,62.0,5.9,14.0,0.0,0.0,0.00374745,0,,Cheick Konate,,1.0,7.0,7.0,1.0,1.0,7.0,6.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10389760,home,Clermont Foot,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,4,4,False,81.0,73.0,10.0,8.0,58.0,60.0,15.0,21.0,8.0,,,90.0,90.0,7.4,9.0,0.0,0.0,0.00554946,0,,,,1.0,2.0,9.0,,,,,1.0,,,1.0,4.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,
10389760,home,Clermont Foot,Alidu Seidu,alidu-seidu,A. Seidu,D,36,173,2225,M,1049515,EUR,960076800,D,36,36,False,71.0,66.0,3.0,1.0,49.0,51.0,17.0,20.0,5.0,,,80.0,82.0,6.8,6.0,0.0,0.0,0.00548755,0,,Alidu Seidu,,1.0,2.0,4.0,,,,,1.0,1.0,,1.0,1.0,1.0,,2.0,,3.0,,,,,,,,,,,,,,,,
10389760,home,Clermont Foot,Neto Borges,neto-borges,N. Borges,D,21,183,239,M,920008,EUR,842572800,D,3,3,False,54.0,41.0,2.0,1.0,19.0,21.0,23.0,41.0,9.0,,,90.0,101.0,8.1,28.0,0.0251,0.4704,0.0763185,1,,,,1.0,3.0,19.0,1.0,1.0,6.0,6.0,3.0,2.0,,,7.0,,6.0,3.0,1.0,3.0,8.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
10389760,home,Clermont Foot,Maxime Gonalons,maxime-gonalons,M. Gonalons,M,,186,154,M,82555,EUR,605491200,M,12,12,False,52.0,46.0,9.0,8.0,26.0,28.0,20.0,25.0,9.0,,,81.0,63.0,6.5,9.0,0.0323,0.0,0.0195981,1,,,,1.0,8.0,6.0,4.0,,2.0,1.0,1.0,,,2.0,1.0,,1.0,3.0,,,1.0,,,,,True,1.0,,,,,,,,,
10389760,home,Clermont Foot,Johan Gastien,johan-gastien,J. Gastien,M,25,179,44,M,216222,EUR,570067200,M,25,25,False,87.0,78.0,15.0,11.0,28.0,29.0,52.0,63.0,9.0,,,90.0,105.0,7.7,13.0,0.0,0.0,0.501409,0,,,,1.0,5.0,8.0,3.0,,1.0,1.0,3.0,2.0,,1.0,,1.0,1.0,4.0,,,5.0,2.0,,,2.0,,,,,,,,,,,
10389760,home,Clermont Foot,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,M,11,11,False,28.0,25.0,,,13.0,14.0,13.0,18.0,3.0,,,90.0,49.0,6.6,9.0,0.2581,0.0,0.0380329,3,,,,,6.0,9.0,2.0,1.0,5.0,3.0,1.0,1.0,,1.0,2.0,,,3.0,,,4.0,1.0,,,1.0,,3.0,1.0,,,,,,,,
10389760,home,Clermont Foot,Saîf-Eddine Khaoui,saif-eddine-khaoui,S. Khaoui,M,10,180,616,M,346262,EUR,798940800,M,10,10,False,22.0,14.0,,,5.0,5.0,9.0,17.0,1.0,,,58.0,29.0,6.5,10.0,0.0203,0.013,0.0155765,1,,,,1.0,4.0,3.0,3.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,
10389760,home,Clermont Foot,Elbasan Rashani,elbasan-rashani,E. Rashani,F,11,181,221,M,113409,EUR,736905600,M,18,18,False,19.0,17.0,,,2.0,2.0,16.0,18.0,1.0,,,80.0,38.0,6.4,10.0,0.2477,0.1867,0.102659,3,,,,2.0,8.0,5.0,,1.0,4.0,,1.0,1.0,,1.0,3.0,,3.0,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,
10389760,home,Clermont Foot,Grejohn Kyei,grejohn-kyei,G. Kyei,F,95,187,241,M,581146,EUR,808185600,F,95,95,False,24.0,19.0,,,7.0,8.0,12.0,17.0,2.0,,,90.0,39.0,7.8,14.0,1.6466,1.964,0.0368735,3,,,,3.0,8.0,2.0,,1.0,2.0,1.0,,,,3.0,1.0,,5.0,,,,1.0,,2.0,,,,1.0,,,2.0,,,,,,
10389760,home,Clermont Foot,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,M,70,70,True,16.0,12.0,,,3.0,3.0,9.0,13.0,1.0,,,32.0,19.0,6.8,5.0,0.1276,0.0145,0.0109192,2,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,
10389760,home,Clermont Foot,Maximiliano Caufriez,maximiliano-caufriez,M. Caufriez,D,5,189,161,M,800349,EUR,856051200,D,5,5,True,18.0,15.0,1.0,1.0,9.0,10.0,6.0,8.0,1.0,,,26.0,18.0,6.5,3.0,0.0,0.0,0.00350884,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10389760,home,Clermont Foot,Florent Ogier,florent-ogier,F. Ogier,D,69,182,26,M,122943,EUR,606441600,D,21,21,True,8.0,7.0,1.0,1.0,5.0,5.0,2.0,3.0,1.0,,,10.0,11.0,6.9,1.0,0.0,0.0,0.00088711,0,,,,,,2.0,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10389760,home,Clermont Foot,Aïman Maurer,aiman-maurer,A. Maurer,M,29,173,360,M,1146941,EUR,1096070400,F,22,22,True,3.0,3.0,,,,,3.0,6.0,2.0,,,10.0,13.0,6.6,7.0,0.0,0.0,0.0272492,0,,,,,3.0,2.0,1.0,1.0,3.0,2.0,,,,,,,2.0,,,,3.0,,,,,,,,,,,,,,,
10389760,home,Clermont Foot,Yohann Magnin,yohann-magnin,Y. Magnin,M,8,183,60,M,942840,EUR,866851200,M,7,7,True,9.0,9.0,,,3.0,3.0,6.0,6.0,,,,9.0,11.0,6.6,,0.0,0.0,0.00505655,0,,,,1.0,2.0,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10389760,home,Clermont Foot,Ouparine Djoco,ouparine-djoco,O. Djoco,G,,188,75,M,942838,EUR,893203200,G,40,40,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389760,home,Clermont Foot,Oliver Kamdem,kamdem-oliver,O. Kamdem,D,71,178,124,M,1171604,EUR,1034640000,D,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389760,home,Clermont Foot,Stan Berkani,berkani-stan,S. Berkani,M,24,178,201,M,1477015,EUR,1060732800,M,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,Stan Berkani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389760,home,Clermont Foot,Jérémie Bela,jeremie-bela,J. Bela,M,,173,189,M,282917,EUR,734227200,F,91,91,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389760,away,Ajaccio,Benjamin Leroy,benjamin-leroy,B. Leroy,G,16,184,45,M,80392,EUR,607910400,G,1,1,False,32.0,12.0,27.0,7.0,7.0,12.0,5.0,20.0,10.0,1.0,4.0,90.0,39.0,6.5,20.0,0.0,0.0,0.00059627,0,0.6486,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,1.0,,,,
10389760,away,Ajaccio,Mickaël Alphonse,mickael-alphonse,M. Alphonse,D,3,182,18,M,142061,EUR,616204800,D,2,2,False,28.0,14.0,8.0,1.0,8.0,13.0,6.0,15.0,7.0,,,90.0,52.0,5.7,22.0,0.0,0.0,0.00454081,0,,,,3.0,8.0,6.0,2.0,,2.0,,1.0,1.0,,1.0,3.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,1.0,,,
10389760,away,Ajaccio,Fernand Mayembo,fernand-mayembo,F. Mayembo,D,5,184,73,M,857267,EUR,821145600,D,77,77,False,30.0,23.0,5.0,2.0,18.0,20.0,5.0,10.0,7.0,,,90.0,49.0,7.1,9.0,0.0,0.0,0.00120565,0,,,,1.0,3.0,11.0,1.0,,4.0,3.0,2.0,1.0,,,2.0,4.0,1.0,4.0,,3.0,,,,,,,,,,,,,,,,
10389760,away,Ajaccio,Clement Vidal,clement-vidal,C. Vidal,D,5,181,43,M,940993,EUR,961286400,D,15,15,False,19.0,12.0,4.0,2.0,8.0,12.0,4.0,7.0,4.0,,,90.0,27.0,5.9,8.0,0.0,0.0,0.00068225,0,,,,3.0,5.0,3.0,1.0,,,,2.0,1.0,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,1.0,,,
10389760,away,Ajaccio,Youssouf Koné,youssouf-kone,Y. Koné,D,,174,242,M,333243,EUR,804902400,D,99,99,False,16.0,10.0,3.0,,5.0,9.0,6.0,9.0,4.0,,,65.0,32.0,6.6,12.0,0.0,0.0,0.0198292,0,,,,1.0,4.0,5.0,,,5.0,3.0,2.0,2.0,,1.0,,,2.0,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,
