match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goals,stat_goalAssist
10382160,home,Fortuna Sittard,Burak Yılmaz,burak-yilmaz,B. Yılmaz,F,,188,1198,,18864,EUR,490233600,F,17,17,False,7.0,6.0,,,2.0,2.0,4.0,5.0,,1.0,1.0,,,,,,90.0,18.0,6.2,5.0,3,,4.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,2.0,,1.0,,1.0,True,1.0,2.0,5.0,,,
10382160,home,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170,144,M,1035696,EUR,986083200,D,61,61,True,13.0,9.0,2.0,1.0,5.0,6.0,4.0,8.0,1.0,3.0,,2.0,,,,,45.0,25.0,6.2,10.0,2,1.0,5.0,2.0,2.0,1.0,,1.0,2.0,,,,,,2.0,,2.0,,,,,,,,1.0,,,,,
10382160,home,Fortuna Sittard,Thomas Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,856736,EUR,960940800,F,29,29,True,6.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,,1.0,,2.0,,,,,45.0,15.0,6.4,5.0,2,1.0,5.0,2.0,,,,,,,,Thomas,Buitink,,1.0,3.0,,1.0,1.0,,,1.0,2.0,,,,,,,
10382160,home,Fortuna Sittard,Deroy Duarte,deroy-duarte,D. Duarte,M,23,177,217,M,921089,EUR,931046400,M,6,6,True,11.0,8.0,1.0,,2.0,4.0,6.0,7.0,2.0,2.0,,1.0,,,,,22.0,12.0,6.8,3.0,0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,
10382160,home,Fortuna Sittard,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1224,M,1069244,EUR,931305600,F,77,77,True,8.0,7.0,1.0,1.0,2.0,2.0,5.0,10.0,,3.0,1.0,,,,,,22.0,20.0,6.6,7.0,0,4.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,
10382160,home,Fortuna Sittard,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,980612,EUR,1020038400,M,34,34,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,4.0,,,,,,,13.0,13.0,6.4,5.0,0,,7.0,3.0,2.0,1.0,1.0,1.0,,,,,,,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,
10382160,home,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382160,home,Fortuna Sittard,Yanick van Osch,yanick-van-osch,Y. van Osch,G,1,183,70,M,361764,EUR,859161600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382160,home,Fortuna Sittard,Roel Janssen,roel-janssen,R. Janssen,D,,177,10,M,110360,EUR,645494400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382160,home,Fortuna Sittard,Stipe Radić,stipe-radic,S. Radić,D,55,193,184,M,879729,EUR,960595200,D,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382160,home,Fortuna Sittard,Namory Cissé,namory-cisse,N. Cisse,F,27,192,503,M,1146282,EUR,1041724800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Namory Cisse,,,,,,,,,,,,,,,,,,
10382160,away,Go Ahead Eagles,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,623,M,803034,EUR,891388800,G,1,1,False,23.0,15.0,17.0,10.0,5.0,7.0,10.0,16.0,,,,7.0,,2.0,2.0,,90.0,26.0,7.6,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382160,away,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,43.0,30.0,5.0,,8.0,12.0,22.0,32.0,1.0,7.0,4.0,6.0,,,,,90.0,67.0,7.3,20.0,0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,2.0,1.0,,,,,,,,
10382160,away,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,False,18.0,15.0,2.0,,10.0,11.0,5.0,7.0,1.0,2.0,3.0,4.0,,,,,90.0,29.0,7.1,6.0,1,,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
10382160,away,Go Ahead Eagles,Jay Idzes,jay-idzes,J. Idzes,D,21,190,19136,M,933641,EUR,959904000,D,6,6,False,24.0,20.0,2.0,,13.0,14.0,7.0,10.0,,2.0,5.0,2.0,,,,,90.0,37.0,6.9,4.0,0,,7.0,,,,2.0,6.0,,,2.0,,,,,1.0,,,,,1.0,,,,,,,jayidzes,,
10382160,away,Go Ahead Eagles,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,29.0,16.0,11.0,3.0,6.0,10.0,13.0,27.0,,3.0,3.0,6.0,,,,,71.0,63.0,8.0,23.0,1,8.0,2.0,,1.0,1.0,2.0,1.0,,,4.0,,,,1.0,,,3.0,1.0,,2.0,,,True,,1.0,,,1.0,
10382160,away,Go Ahead Eagles,Tesfaldet Tekie,tesfaldet-tekie,T. Tekie,M,5,175,113,M,793754,EUR,865382400,M,15,15,False,49.0,43.0,5.0,1.0,27.0,29.0,16.0,20.0,,4.0,2.0,8.0,,,,,90.0,62.0,6.6,10.0,1,,5.0,2.0,3.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,
10382160,away,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,False,41.0,33.0,2.0,2.0,11.0,13.0,22.0,28.0,2.0,7.0,,14.0,,,,,90.0,52.0,7.8,10.0,0,,7.0,,5.0,5.0,,2.0,,,1.0,,,,1.0,2.0,3.0,,,1.0,3.0,,,,,,,,,1.0
10382160,away,Go Ahead Eagles,Willum Thor Willumsson,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,M,18,18,False,38.0,28.0,3.0,1.0,3.0,4.0,25.0,34.0,3.0,10.0,,7.0,,,,,90.0,63.0,7.8,20.0,5,,5.0,4.0,3.0,1.0,2.0,1.0,2.0,,,,,,6.0,,,,2.0,,4.0,2.0,1.0,,,2.0,,,,
10382160,away,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,M,11,11,False,14.0,10.0,2.0,1.0,2.0,2.0,9.0,14.0,,5.0,,1.0,,,,,64.0,34.0,8.4,9.0,3,2.0,4.0,3.0,,,2.0,2.0,1.0,1.0,,,,,3.0,2.0,,1.0,1.0,1.0,4.0,3.0,1.0,,,1.0,,,1.0,1.0
10382160,away,Go Ahead Eagles,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175,591,M,878599,EUR,921801600,M,23,23,False,27.0,19.0,2.0,1.0,9.0,10.0,11.0,22.0,2.0,5.0,2.0,8.0,,,,,86.0,48.0,7.1,16.0,2,5.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,2.0,1.0,,1.0,,,1.0,,,,,1.0,,,,
10382160,away,Go Ahead Eagles,Isac Lidberg,isac-lidberg,I. Lidberg,F,7,185,1089,M,798175,EUR,905212800,F,9,9,False,17.0,13.0,,,5.0,6.0,8.0,11.0,2.0,5.0,2.0,2.0,,,,,87.0,41.0,6.9,10.0,6,,6.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,4.0,1.0,,,2.0,,,1.0,3.0,,,,1.0,,,
10382160,away,Go Ahead Eagles,Rashaan Fernandes,rashaan-fernandes,R. Fernandes,M,7,170,40,M,803024,EUR,901670400,F,7,7,True,17.0,16.0,,,3.0,3.0,13.0,14.0,1.0,4.0,1.0,2.0,,,,,26.0,25.0,7.0,3.0,1,,2.0,,2.0,1.0,1.0,,,,,,,,2.0,1.0,1.0,,,,2.0,,,,,1.0,,,,
10382160,away,Go Ahead Eagles,Jamal Amofa,jamal-amofa,J. Amofa,D,6,185,110,M,1049653,EUR,911952000,D,25,25,True,11.0,7.0,3.0,1.0,3.0,3.0,4.0,8.0,,1.0,,4.0,,,,,19.0,16.0,6.5,7.0,0,,1.0,1.0,1.0,,,,,,,Jamal Amofa,,,2.0,,,,,,,,,,,,,,,
10382160,away,Go Ahead Eagles,Jose Fontán,jose-fontan,J. Fontán,D,3,182,68,M,964609,EUR,950227200,D,4,4,True,3.0,2.0,,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,9.0,5.0,6.7,1.0,0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10382160,away,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,27,187,69,M,360006,EUR,829785600,F,27,27,True,7.0,6.0,,,1.0,1.0,5.0,6.0,,1.0,,1.0,,,,,8.0,10.0,6.4,3.0,0,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,
10382160,away,Go Ahead Eagles,Luca Plogmann,luca-plogmann,L. Plogmann,G,1,187,85,M,877840,EUR,952646400,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382160,away,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382160,away,Go Ahead Eagles,Justin Bakker,justin-bakker,J. Bakker,D,5,189,43,M,864153,EUR,888883200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382160,away,Go Ahead Eagles,Federico Mattiello,federico-mattiello,F. Mattiello,M,,182,46,,227866,EUR,805680000,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382160,away,Go Ahead Eagles,Xander Blomme,xander-blomme,X. Blomme,M,16,172,76,M,997161,EUR,1024617600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382160,away,Go Ahead Eagles,Jahnoah Markelo,jahnoah-markelo,J. Markelo,F,24,179,246,M,1142326,EUR,1041638400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Jahnoah Markelo,,,,,,,,,,,,,,,,,,
10382160,away,Go Ahead Eagles,Martijn Berden,martijn-berden,M. Berden,F,19,172,24,M,814901,EUR,870134400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Martijn,Berden,,,,,,,,,,,,,,,,,
10382160,away,Go Ahead Eagles,Sylla Sow,sylla-sow,S. Sow,F,88,182,143,M,845995,EUR,839462400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
