match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_errorLeadToAShot,stat_fouls,stat_totalCross,stat_accurateCross,stat_keyPass,stat_ownGoals,player_firstName,player_lastName,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside
13473359,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,11.0,9.0,,,0.0,3.0,3.0,6.0,8.0,1.0,3.0,,,,,79.0,24.0,8.4,4.0,0.0952188,2,,3.0,2.0,6.0,5.0,3.0,,,,,,,,,1.0,3.0,0.663,,1.0,1.0,,,,,,,2.0,1.5762,True,2.0,,,,,,
13473359,home,Vasco da Gama,Jair,jair,Jair,M,8,178,1707,M,,268419,EUR,777859200,M,8,8,True,13.0,9.0,1.0,1.0,0.0,1.0,1.0,8.0,12.0,,,,,,,28.0,18.0,6.6,5.0,0.019307,0,,,,1.0,2.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13473359,home,Vasco da Gama,Adson,adson,Adson,M,28,171,2153,M,,1105970,EUR,970790400,F,28,28,True,13.0,9.0,,,0.0,3.0,4.0,6.0,9.0,1.0,1.0,,,,,28.0,18.0,6.6,7.0,0.0234309,1,,,1.0,2.0,1.0,,,2.0,,,,,,,,,0.0382,,,1.0,,,,Adson,,,1.0,0.1747,,,,,,,,
13473359,home,Vasco da Gama,Dimitri Payet,dimitri-payet,D. Payet,M,,175,8203,M,payet27,14216,EUR,543974400,M,10,10,True,16.0,15.0,3.0,3.0,1.0,6.0,6.0,9.0,10.0,,3.0,,,,,21.0,19.0,7.2,2.0,0.0533813,0,,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,
13473359,home,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,,1464966,EUR,1154563200,F,77,77,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,1.0,,,,,11.0,8.0,7.6,1.0,0.00521508,1,,,1.0,,2.0,,,,,,,,,,,1.0,0.3549,,,,,,,Rayan,,,1.0,0.4974,,1.0,,,,,,
13473359,home,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,,39649,EUR,631584000,F,90,90,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,2.0,1.0,,,,,11.0,9.0,6.8,2.0,3.43e-06,0,,2.0,,5.0,2.0,1.0,,,,,,,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,
13473359,home,Vasco da Gama,Daniel Fuzato,daniel-fuzato,D. Fuzato,G,13,190,953,M,,863276,EUR,867974400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473359,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473359,home,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,,252781,EUR,740793600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473359,home,Vasco da Gama,Luiz Gustavo,gustavo-luiz,L. Gustavo,D,44,188,882,M,,1634148,EUR,1144800000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Luiz Gustavo Marinho Ribeiro dos Santos,,,,,,,,,,,,
13473359,home,Vasco da Gama,Paulinho Paula,paulinho-paula,Paulinho,M,18,173,1795,M,,879902,EUR,852681600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473359,home,Vasco da Gama,Loide Augusto,loide-augusto,L. Augusto,M,50,183,1033,M,,1110708,EUR,951523200,F,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Loide Augusto,,,,,,,,,,,,
13473359,home,Vasco da Gama,Souza,souza,Souza,M,5,188,541,M,,119035,EUR,603158400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473359,away,Sport Recife,Caíque França,caique-franca,C. França,G,22,186,465,M,,799667,EUR,802137600,G,22,22,False,22.0,20.0,5.0,3.0,0.0,20.0,20.0,,2.0,1.0,4.0,,,3.0,,90.0,29.0,6.7,3.0,0.00014838,0,-0.3812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,
13473359,away,Sport Recife,Diogo Hereda,diogo-hereda,D. Hereda,D,32,178,202,M,,981295,EUR,906249600,D,32,32,False,39.0,33.0,1.0,,0.0,10.0,10.0,23.0,29.0,1.0,7.0,,,,,90.0,61.0,6.4,14.0,0.0358257,1,,1.0,2.0,4.0,4.0,,,,,1.0,,,2.0,1.0,2.0,,0.0114,,3.0,3.0,,1.0,,,,,,,,,,,,,,
13473359,away,Sport Recife,João Silva,joao-silva,J. Silva,D,44,187,283,M,,1068519,EUR,916272000,D,6,6,False,57.0,47.0,12.0,8.0,0.0,27.0,32.0,20.0,25.0,3.0,3.0,,,,,90.0,65.0,6.5,12.0,0.0502054,0,,2.0,,2.0,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
13473359,away,Sport Recife,Lucas Cunha,lucas-cunha,L. Cunha,D,3,186,169,M,,794139,EUR,853977600,D,3,3,False,46.0,41.0,5.0,1.0,0.0,31.0,33.0,10.0,13.0,3.0,1.0,,,,,80.0,53.0,6.1,6.0,0.00607053,0,,4.0,,8.0,1.0,2.0,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
13473359,away,Sport Recife,Chico,chico,Chico,D,4,188,327,M,,877904,EUR,905731200,D,44,44,False,47.0,38.0,4.0,2.0,0.0,18.0,19.0,20.0,28.0,6.0,9.0,,,,,90.0,72.0,6.5,15.0,0.122288,1,,3.0,1.0,10.0,4.0,4.0,2.0,1.0,,,,2.0,2.0,1.0,1.0,1.0,0.1667,,,1.0,,1.0,,,,1.0,1.0,0.1996,,,,,1.0,,,
13473359,away,Sport Recife,Lucas Lima,lucas-lima,L. Lima,M,10,176,1742,M,,244589,EUR,647481600,M,10,10,False,35.0,30.0,2.0,2.0,0.0,8.0,8.0,22.0,27.0,,4.0,,,,,65.0,46.0,6.9,11.0,0.126918,1,,,,4.0,4.0,1.0,1.0,3.0,3.0,,,,,,1.0,1.0,0.0294,,2.0,4.0,,2.0,,,,1.0,,,True,,,,,1.0,,
13473359,away,Sport Recife,Du Queiroz,du-queiroz,D. Queiroz,M,37,172,752,M,,1128129,EUR,947203200,M,37,37,False,34.0,28.0,1.0,,0.0,8.0,8.0,20.0,26.0,,2.0,,,,,65.0,44.0,6.7,8.0,0.0987627,1,,,,4.0,3.0,,,2.0,,,,2.0,3.0,2.0,,,0.0445,,2.0,,,1.0,,,,,,,,,,,,1.0,,
13473359,away,Sport Recife,Christian Rivera,christian-rivera,C. Rivera,M,16,184,617,M,,832662,EUR,821577600,M,14,14,False,57.0,51.0,1.0,1.0,0.0,23.0,25.0,28.0,32.0,,4.0,,,,,90.0,67.0,6.6,8.0,0.0507049,1,,,4.0,5.0,7.0,3.0,,1.0,1.0,,,3.0,1.0,1.0,1.0,1.0,0.0287,,3.0,,,,,,,,,,,,,,,1.0,,
13473359,away,Sport Recife,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181,1610,M,,991493,EUR,707443200,M,27,27,False,54.0,43.0,8.0,3.0,0.0,22.0,23.0,21.0,31.0,,5.0,,,,,90.0,88.0,7.6,28.0,0.0840212,3,,1.0,,6.0,7.0,1.0,1.0,5.0,3.0,1.0,,2.0,2.0,2.0,1.0,2.0,0.1068,,1.0,13.0,,2.0,,,,,,,,,,,,2.0,,
13473359,away,Sport Recife,Chrystian Barletta,chrystian-barletta,C. Barletta,M,30,178,1164,M,,1035765,EUR,994291200,M,30,30,False,27.0,24.0,,,0.0,4.0,4.0,20.0,23.0,,4.0,,,,,90.0,49.0,5.9,14.0,0.110145,3,,1.0,1.0,11.0,2.0,2.0,3.0,5.0,1.0,1.0,,,,,2.0,,0.2442,,1.0,2.0,,,,,,,1.0,0.0177,,,,,1.0,1.0,1.0,
13473359,away,Sport Recife,Pablo,pablo,Pablo,F,92,185,909,M,,374486,EUR,709257600,F,92,92,False,17.0,16.0,,,0.0,6.0,6.0,10.0,11.0,,,,,,,41.0,25.0,6.5,4.0,0.00837126,2,,2.0,,3.0,1.0,,1.0,,,1.0,,,,,2.0,1.0,0.0546,,,,,,,,,,,,,,,,,1.0,,1.0
13473359,away,Sport Recife,Arthur Sousa,arthur-sousa,A. Sousa,F,39,183,412,M,,1170780,EUR,1047427200,F,38,38,True,10.0,10.0,,,0.0,3.0,3.0,7.0,7.0,,1.0,,,,,49.0,17.0,6.9,3.0,0.06135,3,,,1.0,1.0,2.0,,,,,,,,,,3.0,1.0,0.2049,,1.0,,,3.0,,,,,,,,,,,,3.0,,
13473359,away,Sport Recife,Fabricio Domínguez,fabricio-dominguez,F. Domínguez,M,2,177,626,M,,939934,EUR,898646400,M,8,8,True,7.0,6.0,,,0.0,,,6.0,7.0,,3.0,,,,,25.0,20.0,6.8,6.0,0.0566862,1,,,1.0,2.0,4.0,,1.0,2.0,1.0,1.0,,1.0,,,2.0,2.0,0.0774,,,1.0,,1.0,,,,,,,,,,,,,,
13473359,away,Sport Recife,Lenny Lobato,lenny-lobato,L. Lobato,M,70,174,420,M,,1104316,EUR,981158400,F,77,77,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,,,,,25.0,12.0,6.6,6.0,0.00273005,1,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,0.0242,,,3.0,,,,Lenny Lobato,,,,,,,,,,1.0,,
13473359,away,Sport Recife,Romarinho,romarinho,Romarinho,M,11,168,592,M,,870578,EUR,762480000,F,91,91,True,9.0,8.0,,,0.0,1.0,1.0,7.0,8.0,,,,,,,10.0,13.0,6.4,4.0,0.0125999,0,,2.0,,4.0,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
13473359,away,Sport Recife,Thiago Couto,thiago-couto,T. Couto,G,12,188,418,M,,871291,EUR,922406400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473359,away,Sport Recife,Davi Medeiros Serrano Lira,davi-medeiros-serrano-lira,D. M. S. Lira,G,1,192,47,M,,1633504,EUR,1111536000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473359,away,Sport Recife,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188,291,M,,953736,EUR,923443200,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473359,away,Sport Recife,Renzo,renzo,Renzo,D,13,188,119,M,,1105432,EUR,1003276800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473359,away,Sport Recife,Hyoran,hyoran,Hyoran,M,19,174,485,M,,551348,EUR,738288000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473359,away,Sport Recife,Rodrigo Atencio,atencio-rodrigo,R. Atencio,M,19,175,472,M,,1199246,EUR,1025395200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Rodrigo Atencio,,,,,,,,,,,,
13473359,away,Sport Recife,Gustavo Maia,gustavo-maia,G. Maia,M,11,167,383,M,,1023049,EUR,980121600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473359,away,Sport Recife,Christian Ortíz,christian-ortiz,C. Ortíz,F,8,170,251,M,,293235,EUR,714355200,F,59,59,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
