match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,player_id,player_name,playerName,rescinded,reason
11352390,FT,0.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
11352390,,,,,90,0.0,,1,,,injuryTime,8.0,,,,,,,,,
11352390,,,,,87,,,4,,,substitution,,122592616.0,False,True,regular,,,,,
11352390,,0.0,2.0,,87,,,4,,,goal,,181081639.0,,False,regular,555386.0,Ollie Watkins,,,
11352390,,0.0,1.0,,84,,,7,,,goal,,181081404.0,,False,regular,808590.0,Leon Bailey,,,
11352390,,,,,79,,,12,,,substitution,,122592599.0,True,False,injury,,,,,
11352390,,,,,79,,,12,,,substitution,,122592598.0,False,True,regular,,,,,
11352390,,,,,79,,,12,,,substitution,,122592597.0,False,True,regular,,,,,
11352390,,,,,67,,,24,,,substitution,,122592516.0,False,True,regular,,,,,
11352390,,,,,67,,,24,,,substitution,,122592515.0,False,True,regular,,,,,
11352390,,,,,63,,,28,,,card,,121265765.0,,True,yellow,836705.0,Kai Havertz,Kai Havertz,False,
11352390,,,,,61,,,30,,,substitution,,122592471.0,False,False,regular,,,,,
11352390,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
11352390,,,,,45,,,1,,,card,,121265560.0,,True,yellow,869792.0,Gabriel Magalhães,Gabriel Magalhães,False,Foul
11352390,,,,,45,0.0,,1,,,injuryTime,2.0,,,,,,,,,
11352390,,,,,36,,,10,,,card,,121265481.0,,True,yellow,846036.0,Ben White,Benjamin White,False,Foul
11352390,,,,,14,,,32,,,card,,121265390.0,,False,yellow,948261.0,Morgan Rogers,Morgan Rogers,False,Foul
