match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_fouls,stat_errorLeadToAShot,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,captain,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_lastManTackle,stat_goalAssist,stat_hitWoodwork,stat_goals
11352390,home,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,26.0,24.0,,,5.0,5.0,19.0,22.0,3.0,,,67.0,38.0,6.7,6.0,0.0726437,2,,1.0,3.0,2.0,,,1.0,,2.0,,2.0,,2.0,,,2.0,,,,,0.5341,,1.0,,1.0,,,1.0,1.0,0.8369,,,,,,,,,
11352390,home,Arsenal,Takehiro Tomiyasu,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,True,15.0,13.0,,,3.0,3.0,11.0,15.0,1.0,,,23.0,29.0,6.4,6.0,0.0421935,0,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
11352390,home,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,True,3.0,2.0,,,,,2.0,4.0,1.0,,,23.0,12.0,6.6,7.0,0.00615191,0,,1.0,3.0,2.0,,,,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
11352390,home,Arsenal,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,10.0,8.0,,,,,8.0,10.0,,,,11.0,10.0,6.3,2.0,0.00434363,0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11352390,home,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,True,19.0,15.0,2.0,2.0,3.0,3.0,12.0,16.0,1.0,,,11.0,20.0,6.6,4.0,0.0258257,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352390,home,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,True,3.0,1.0,,,,,1.0,3.0,,,,12.0,6.0,6.4,4.0,0.0024501,0,,,3.0,,,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11352390,home,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352390,home,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352390,home,Arsenal,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352390,home,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352390,away,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,56.0,42.0,21.0,7.0,36.0,40.0,6.0,16.0,9.0,,,90.0,63.0,7.7,15.0,0.00090573,0,1.9825,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,3.0,4.0,,,,
11352390,away,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,35.0,32.0,3.0,1.0,17.0,20.0,15.0,17.0,2.0,,,90.0,47.0,7.0,8.0,0.00644814,0,,2.0,1.0,3.0,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
11352390,away,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,,604232,EUR,732153600,D,3,3,False,59.0,54.0,4.0,1.0,44.0,46.0,10.0,13.0,4.0,,,90.0,66.0,7.2,5.0,0.0112615,0,,,3.0,2.0,,3.0,1.0,1.0,2.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,
11352390,away,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,14,14,False,76.0,66.0,6.0,3.0,51.0,55.0,15.0,21.0,5.0,,,90.0,89.0,7.2,11.0,0.00713633,0,,,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
11352390,away,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,False,29.0,19.0,3.0,,11.0,18.0,9.0,15.0,1.0,,,90.0,56.0,7.7,18.0,0.0360169,1,,4.0,3.0,1.0,,5.0,1.0,2.0,,,,,2.0,1.0,,2.0,,1.0,2.0,,0.105,,,,1.0,,1.0,,,,,,,,,,1.0,,
11352390,away,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,False,30.0,26.0,6.0,3.0,11.0,12.0,15.0,19.0,4.0,,,90.0,54.0,7.3,8.0,0.021144,1,,1.0,4.0,7.0,1.0,,1.0,3.0,3.0,1.0,,,,,1.0,,,,,,0.0328,True,5.0,3.0,1.0,1.0,,,,,,,,,,,,,
11352390,away,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,49.0,43.0,5.0,3.0,23.0,27.0,20.0,28.0,8.0,,,90.0,68.0,7.5,13.0,0.206764,1,,6.0,5.0,6.0,3.0,,,2.0,4.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,0.0195,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,
11352390,away,Aston Villa,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7575,M,moussadiaby,855817,EUR,931305600,M,19,19,False,16.0,13.0,,,6.0,6.0,7.0,10.0,9.0,,,61.0,22.0,6.6,5.0,0.00983202,1,,,3.0,2.0,,,,,2.0,2.0,,,,,,,,1.0,,,0.0262,,2.0,,1.0,,,,,,,,,,,,,,
11352390,away,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13638,M,mrogers,948261,EUR,1027641600,M,27,27,False,25.0,19.0,,,11.0,13.0,8.0,12.0,3.0,,,90.0,40.0,6.5,11.0,0.032029,1,,,5.0,7.0,,2.0,,,,,1.0,,,1.0,2.0,,,2.0,,,0.0478,,4.0,3.0,1.0,3.0,,,,,,,,,,,,,
11352390,away,Aston Villa,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189,9127,M,nicolozaniolo,864898,EUR,930873600,M,22,22,False,23.0,16.0,5.0,1.0,6.0,10.0,10.0,14.0,2.0,,,80.0,45.0,6.2,18.0,0.00851644,1,,1.0,9.0,6.0,,1.0,,,2.0,1.0,3.0,,1.0,1.0,2.0,2.0,,,,,0.0444,,7.0,2.0,1.0,1.0,,,,,,,,,,,,,
11352390,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,15.0,11.0,1.0,,3.0,4.0,8.0,11.0,2.0,,,90.0,28.0,7.7,8.0,0.013142,4,,,6.0,4.0,,,,,2.0,,2.0,,2.0,,2.0,,,4.0,,3.0,0.3151,,,,,2.0,,,1.0,0.9072,,,,,,,,1.0,1.0
11352390,away,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,True,10.0,8.0,,,2.0,2.0,6.0,8.0,1.0,,,29.0,18.0,7.3,4.0,0.00209444,1,,,2.0,3.0,,1.0,,,,,1.0,1.0,,2.0,,,,1.0,,,0.3454,,2.0,1.0,,1.0,,,1.0,0.0677,,,,,,,,,1.0
11352390,away,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,,294593,EUR,739497600,D,15,15,True,2.0,2.0,,,,,2.0,3.0,,,,10.0,9.0,6.8,2.0,0.0026393,0,,1.0,,2.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11352390,away,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352390,away,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352390,away,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352390,away,Aston Villa,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352390,away,Aston Villa,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182,764,M,,1085950,EUR,1056931200,M,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352390,away,Aston Villa,Kaine Kesler-Hayden,kaine-hayden,K. Kesler-Hayden,M,20,175,289,M,,1099074,EUR,1035331200,D,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352390,away,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
