match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_wasFouled,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_errorLeadToAShot,stat_clearanceOffLine,stat_errorLeadToAGoal,stat_totalOffside
14035835,home,KVC Westerlo,Andreas Jungdal,,,andreas-jungdal,A. Jungdal,G,99,195.0,289,M,963038,EUR,1014336000,G,99,99,False,38.0,27.0,18.0,7.0,0.0,22.0,23.0,5.0,15.0,7.0,1.0,3.0,90.0,46.0,7.0,11.0,0.00142449,0.3117,0,0.0065999999999999,0.09,0.11,-0.05,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035835,home,KVC Westerlo,Bryan Reynolds,,,bryan-reynolds,B. Reynolds,D,22,185.0,426,M,862075,EUR,993686400,D,22,22,False,34.0,23.0,4.0,2.0,0.0,11.0,12.0,12.0,22.0,5.0,,,90.0,54.0,6.8,16.0,0.0580316,,0,,0.17,0.19,-0.08,,4.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14035835,home,KVC Westerlo,Emin Bayram,,,emin-bayram,E. Bayram,D,40,193.0,768,M,997153,EUR,1049241600,D,40,40,False,61.0,51.0,9.0,4.0,1.0,38.0,40.0,13.0,21.0,4.0,,,90.0,76.0,6.8,10.0,0.0377318,,1,,0.29,0.03,-0.04,,,,,,2.0,,,,8.0,,,,,1.0,1.0,1.0,1.0,1.0,0.1154,-0.13,,,,,,,,,,,,,,,,,
14035835,home,KVC Westerlo,Roman Neustädter,,,roman-neustadter,R. Neustädter,D,33,190.0,122,M,38471,EUR,572140800,D,33,33,False,77.0,77.0,6.0,6.0,0.0,68.0,68.0,9.0,9.0,1.0,,,90.0,87.0,7.1,,0.00737114,,0,,0.25,0.05,0.16,,,,2.0,1.0,2.0,1.0,,,6.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14035835,home,KVC Westerlo,Tuur Rommens,,,rommens-tuur,T. Rommens,D,25,185.0,329,M,1130011,EUR,1048636800,D,25,25,False,51.0,41.0,2.0,,0.0,15.0,17.0,26.0,34.0,5.0,,,90.0,91.0,8.0,18.0,0.166841,,0,,0.45,0.45,-0.19,,6.0,2.0,1.0,1.0,3.0,16.0,7.0,7.0,5.0,1.0,5.0,4.0,3.0,1.0,,,,2.0,,,3.0,,,,,,,,,,,,,,,,
14035835,home,KVC Westerlo,Doğucan Haspolat,,,dogucan-haspolat,D. Haspolat,M,34,177.0,454,M,846087,EUR,950227200,M,34,34,False,46.0,34.0,13.0,6.0,0.0,16.0,19.0,18.0,27.0,2.0,,,90.0,61.0,6.9,19.0,0.0952985,,0,,0.22,0.02,-0.09,,6.0,1.0,,1.0,3.0,4.0,,,,2.0,3.0,2.0,1.0,1.0,,,,2.0,,,,True,1.0,,,,,,,,,,,,,,
14035835,home,KVC Westerlo,Thomas Van den Keybus,,,thomas-van-den-keybus,T. V. d. Keybus,M,39,179.0,112,M,997164,EUR,988156800,M,39,39,False,29.0,26.0,2.0,2.0,0.0,14.0,14.0,12.0,15.0,5.0,,,60.0,38.0,6.6,5.0,0.00806749,,0,,0.02,0.05,-0.03,,,,,,3.0,2.0,,,,,2.0,2.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,
14035835,home,KVC Westerlo,Griffin Yow,,,griffin-yow,G. Yow,M,18,173.0,283,M,979808,EUR,1032912000,M,18,18,False,10.0,3.0,1.0,,0.0,,2.0,3.0,8.0,2.0,,,60.0,25.0,7.1,12.0,0.00052102,,3,,-0.26,0.15,-0.2,,1.0,,,,4.0,2.0,2.0,1.0,,,,,3.0,,2.0,1.0,,1.0,0.2759,0.54,1.0,,,2.0,1.0,0.27,,,,,,,,,,,
14035835,home,KVC Westerlo,Isa Sakamoto,Issai Sakamoto,,isa-sakamoto,I. Sakamoto,M,13,174.0,492,M,1126245,EUR,1061856000,M,13,13,False,13.0,10.0,,,0.0,5.0,6.0,5.0,7.0,5.0,,,86.0,27.0,7.8,8.0,0.0310498,,3,,0.02,0.32,-0.07,,,,,1.0,4.0,5.0,3.0,2.0,,,1.0,,2.0,,1.0,,,,0.1284,0.52,1.0,,2.0,1.0,1.0,0.7469,2.0,,,,,,,,,,
14035835,home,KVC Westerlo,Josimar Alcócer,,,josimar-alcocer,J. Alcócer,M,77,185.0,655,M,1131598,EUR,1089158400,M,77,77,False,27.0,22.0,1.0,,0.0,7.0,7.0,15.0,20.0,1.0,,,90.0,43.0,8.4,7.0,0.0787092,,2,,0.0,0.9,-0.16,,,,2.0,,7.0,9.0,4.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,4.0,,,,0.0939,0.55,1.0,,,2.0,1.0,0.8408,,,,,,,,,,,
