match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_challengeLost,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_interceptionWon,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_punches
10629318,home,Manchester United,Anthony Martial,,,anthony-martial,A. Martial,M,9,181,16087,M,191176,EUR,818121600,F,9,9,False,16.0,14.0,,,2.0,2.0,14.0,,,,62.0,22.0,7.0,4.0,1,martial_9,12.0,,,3.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,1.0,,3.0,,,,,
10629318,home,Manchester United,Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,178,10484,M,979232,EUR,1019865600,F,36,36,True,7.0,5.0,,,,,7.0,,,,28.0,8.0,6.5,2.0,0,anthonyelanga,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629318,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20679,M,105734,EUR,698025600,M,14,14,True,17.0,17.0,3.0,3.0,6.0,6.0,13.0,4.0,,,28.0,22.0,7.4,1.0,1,chriseriksen8,12.0,2.0,,,,,,,,,,,,,5.0,,,,1.0,,,,1.0,,,,,1.0,,,,
10629318,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,137323,M,1135873,EUR,1088640000,M,49,49,True,13.0,13.0,,,4.0,4.0,10.0,3.0,,,28.0,23.0,7.4,4.0,2,AleGarnacho,10.0,1.0,,4.0,2.0,4.0,2.0,,,,,,1.0,,2.0,,,,1.0,,1.0,1.0,,,,,1.0,,2.0,1.0,,
10629318,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,85477,M,122951,EUR,698803200,M,18,18,True,7.0,5.0,1.0,1.0,,,7.0,1.0,,,8.0,7.0,6.5,2.0,0,Casemiro,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10629318,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51493,M,859999,EUR,885081600,D,6,6,True,3.0,1.0,,,,2.0,1.0,,,,8.0,4.0,6.6,2.0,0,LichaMartínez,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10629318,home,Manchester United,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23571,M,69378,EUR,657936000,G,1,1,True,,,,,,,,,,,,,,,0,d_degea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629318,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17999,M,190839,EUR,805507200,D,23,23,True,,,,,,,,,,,,,,,0,lukeshaw23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629318,home,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7618,M,989803,EUR,1008806400,M,28,28,True,,,,,,,,,,,,,,,0,facupellistri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629318,home,Manchester United,Shola Shoretire,,,shola-shoretire,S. Shoretire,F,7,170,2230,M,966655,EUR,1075680000,F,47,47,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629318,away,Aston Villa,Robin Olsen,,,robin-olsen,R. Olsen,G,30,198,1284,M,26025,EUR,631756800,G,25,25,False,46.0,36.0,11.0,2.0,36.0,40.0,6.0,7.0,2.0,4.0,90.0,58.0,5.8,10.0,0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
10629318,away,Aston Villa,Ashley Young,,,ashley-young,A. Young,D,15,180,1704,M,10589,EUR,489715200,D,18,18,False,28.0,17.0,5.0,3.0,9.0,15.0,15.0,3.0,,,74.0,56.0,6.8,15.0,2,,9.0,2.0,,2.0,5.0,2.0,1.0,2.0,2.0,2.0,,1.0,2.0,,,,,,1.0,1.0,,1.0,1.0,,,,,2.0,,,,
10629318,away,Aston Villa,Ezri Konsa,,,ezri-konsa,E. Konsa,D,4,183,3199,M,827679,EUR,877564800,D,4,4,False,27.0,23.0,3.0,3.0,20.0,24.0,3.0,2.0,,,59.0,32.0,6.6,6.0,0,,3.0,,,2.0,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,2.0,,,,,,
10629318,away,Aston Villa,Calum Chambers,,,calum-chambers,C. Chambers,D,12,183,600,M,227942,EUR,790560000,D,16,16,False,50.0,42.0,5.0,1.0,38.0,42.0,8.0,2.0,,,90.0,56.0,6.1,9.0,0,,4.0,,1.0,2.0,2.0,,,3.0,1.0,1.0,,,,,,,,,,2.0,,,,,,1.0,,,,,,
10629318,away,Aston Villa,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181,394,M,138546,EUR,766886400,D,17,17,False,23.0,18.0,1.0,,14.0,17.0,9.0,2.0,,,80.0,36.0,5.9,11.0,0,,4.0,3.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,
10629318,away,Aston Villa,Jacob Ramsey,,,jacob-ramsey,J. Ramsey,M,41,180,3212,M,975937,EUR,991008000,M,41,41,False,19.0,13.0,1.0,,8.0,9.0,11.0,6.0,,,59.0,32.0,6.8,12.0,0,,6.0,1.0,1.0,7.0,6.0,,,,3.0,1.0,,3.0,2.0,2.0,1.0,,,1.0,1.0,1.0,3.0,,,,,,1.0,,1.0,1.0,,
10629318,away,Aston Villa,Douglas Luiz,,,douglas-luiz,D. Luiz,M,21,175,11812,M,867887,EUR,894672000,M,6,6,False,37.0,30.0,7.0,2.0,24.0,27.0,13.0,7.0,,,90.0,49.0,6.0,13.0,0,Douglas_Luiz,6.0,3.0,1.0,4.0,2.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,2.0,,,,,,,1.0,,,,
10629318,away,Aston Villa,Boubacar Kamara,,,boubacar-kamara,B. Kamara,M,44,184,3380,M,826204,EUR,943315200,M,44,44,False,34.0,32.0,1.0,1.0,21.0,21.0,13.0,6.0,,,90.0,44.0,6.5,5.0,0,,11.0,,,5.0,3.0,,,,1.0,,,1.0,2.0,1.0,1.0,,,1.0,,1.0,2.0,,,,,1.0,,1.0,,,,
10629318,away,Aston Villa,John McGinn,,,john-mcginn,J. McGinn,M,7,175,3885,M,250223,EUR,782438400,M,7,7,False,21.0,15.0,3.0,1.0,9.0,11.0,11.0,4.0,,,90.0,36.0,6.5,10.0,0,,6.0,1.0,,7.0,7.0,2.0,,1.0,4.0,3.0,,1.0,1.0,2.0,,True,,2.0,,1.0,2.0,2.0,,,,,,1.0,,,,
10629318,away,Aston Villa,Danny Ings,,,danny-ings,D. Ings,F,9,178,1748,M,130181,EUR,711849600,F,9,9,False,10.0,7.0,1.0,,4.0,4.0,8.0,,,,59.0,19.0,6.4,8.0,0,,3.0,2.0,1.0,4.0,1.0,,,,,,,,,1.0,,,,,,1.0,2.0,,,,,1.0,1.0,,,,,
10629318,away,Aston Villa,Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,179,19707,M,555386,EUR,820281600,F,11,11,False,13.0,11.0,1.0,,3.0,3.0,10.0,2.0,,,90.0,30.0,7.3,7.0,2,OllieWatkins,8.0,,,4.0,5.0,,,2.0,1.0,1.0,,4.0,4.0,1.0,,,1.0,,,2.0,1.0,,1.0,,1.0,1.0,,,,,,
10629318,away,Aston Villa,Tyrone Mings,,,tyrone-mings,T. Mings,D,5,195,1989,M,303638,EUR,731980800,D,5,5,True,18.0,14.0,2.0,,13.0,14.0,4.0,1.0,,,31.0,21.0,6.2,4.0,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,
10629318,away,Aston Villa,Leon Bailey,,,leon-bailey,L. Bailey,M,31,178,7654,M,808590,EUR,871084800,F,31,31,True,6.0,5.0,1.0,1.0,3.0,3.0,3.0,1.0,,,31.0,14.0,6.8,5.0,1,leonbailey,2.0,,,5.0,2.0,3.0,,,1.0,1.0,,2.0,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,
10629318,away,Aston Villa,Emiliano Buendía,,,emiliano-buendia,E. Buendía,M,10,170,7662,M,783126,EUR,851472000,M,10,10,True,9.0,7.0,1.0,,3.0,3.0,6.0,3.0,,,31.0,15.0,6.2,4.0,0,EM10Buendia,4.0,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
10629318,away,Aston Villa,Matty Cash,,,matty-cash,M. Cash,D,2,185,9362,M,833956,EUR,870912000,D,2,2,True,4.0,3.0,,,3.0,4.0,1.0,,,,16.0,7.0,6.0,2.0,0,mattycash622,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10629318,away,Aston Villa,Lucas Digne,,,lucas-digne,L. Digne,D,12,178,4435,M,96538,EUR,743126400,D,27,27,True,8.0,7.0,,,6.0,6.0,2.0,1.0,,,10.0,10.0,6.4,1.0,0,LDigne,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10629318,away,Aston Villa,Emiliano Martínez,,,emiliano-martinez,E. Martínez,G,23,195,60790,M,158263,EUR,715392000,G,1,1,True,,,,,,,,,,,,,,,0,EmiMartínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629318,away,Aston Villa,Morgan Sanson,,,morgan-sanson,M. Sanson,M,8,182,502,M,250133,EUR,777168000,M,8,8,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629318,away,Aston Villa,Marvelous Nakamba,,,marvelous-nakamba,M. Nakamba,M,18,177,1056,M,556904,EUR,758937600,M,19,19,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10629318,away,Aston Villa,Cameron Archer,,,cameron-archer,C. Archer,F,19,181,981,M,993451,EUR,1007856000,F,35,35,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
