match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_aerialWon,stat_bigChanceCreated,stat_shotOffTarget,stat_clearanceOffLine,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_accurateCross,stat_wonContest,stat_dispossessed,player_sofascoreId,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_bigChanceMissed,stat_hitWoodwork
12436601,home,Ipswich Town,Alex Palmer,,,alex-palmer,A. Palmer,G,1,190,227,M,796143,EUR,839635200,G,31,31,False,24.0,15.0,18.0,9.0,0.0,10.0,10.0,5.0,14.0,9.0,1.0,1.0,3.0,3.0,4.0,90.0,35.0,7.1,10.0,0.00063028,0,0.1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436601,home,Ipswich Town,Axel Tuanzebe,,,axel-tuanzebe,A. Tuanzebe,D,6,185,6307,M,817979,EUR,879465600,D,40,40,False,28.0,22.0,3.0,2.0,0.0,12.0,14.0,10.0,14.0,2.0,1.0,,,,,81.0,49.0,6.5,10.0,0.028093,0,,4.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12436601,home,Ipswich Town,Dara O'Shea,,,dara-oshea,D. O'Shea,D,26,188,660,M,856719,EUR,920505600,D,26,26,False,51.0,41.0,9.0,5.0,1.0,26.0,29.0,15.0,22.0,4.0,,2.0,,,,90.0,71.0,8.2,10.0,0.369811,2,,3.0,5.0,7.0,,,10.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,0.2107,1.0,,,,,,,,,,,,,,,,,
12436601,home,Ipswich Town,Cameron Burgess,,,cameron-burgess,C. Burgess,D,15,194,332,M,358084,EUR,814233600,D,15,15,False,40.0,35.0,6.0,3.0,0.0,28.0,29.0,7.0,11.0,,,,,,,90.0,50.0,6.8,5.0,0.0201582,0,,2.0,2.0,5.0,,,6.0,,,1.0,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12436601,home,Ipswich Town,Conor Townsend,,,conor-townsend,C. Townsend,D,22,183,123,M,197982,EUR,731203200,D,22,22,False,27.0,19.0,8.0,4.0,0.0,7.0,10.0,12.0,21.0,3.0,,,,,,81.0,44.0,7.1,13.0,0.00879116,1,,,1.0,6.0,1.0,,2.0,2.0,,,3.0,,,,3.0,0.0266,,4.0,1.0,,,,,,,,,,,,,,,
12436601,home,Ipswich Town,Sam Morsy,,,sam-morsy,S. Morsy,M,40,175,1814,M,108515,EUR,684460800,M,5,5,False,43.0,34.0,4.0,,0.0,16.0,18.0,18.0,26.0,2.0,,1.0,,,,90.0,55.0,6.9,11.0,0.0321122,1,,,3.0,5.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,2.0,0.0207,,1.0,,True,1.0,2.0,0.0474,,,,,,,,,,,
12436601,home,Ipswich Town,Jens Cajuste,,,jens-cajuste,J. Cajuste,M,12,188,1162,M,857671,EUR,934243200,M,12,12,False,33.0,28.0,2.0,1.0,0.0,23.0,23.0,6.0,11.0,6.0,3.0,1.0,,,,81.0,52.0,6.8,13.0,0.20672,0,,4.0,6.0,5.0,,2.0,1.0,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,
12436601,home,Ipswich Town,Ben Johnson,,,ben-johnson,B. Johnson,D,18,182,616,M,914412,EUR,948672000,M,18,18,False,16.0,11.0,2.0,2.0,0.0,3.0,4.0,8.0,17.0,4.0,,2.0,,,,90.0,40.0,6.4,15.0,0.0037909,0,,3.0,10.0,4.0,2.0,2.0,6.0,,,2.0,2.0,,,,,,,5.0,,,,2.0,,,,1.0,,,,,,,,
12436601,home,Ipswich Town,Nathan Broadhead,,,nathan-broadhead,N. Broadhead,M,33,178,415,M,911710,EUR,891734400,M,33,33,False,12.0,9.0,,,0.0,6.0,6.0,3.0,6.0,3.0,4.0,,,,,65.0,21.0,6.5,8.0,0.00057417,0,,,3.0,3.0,2.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12436601,home,Ipswich Town,Julio Enciso,,,julio-enciso,J. Enciso,M,19,173,12907,M,973556,EUR,1074816000,M,9,9,False,16.0,12.0,1.0,1.0,0.0,1.0,1.0,11.0,15.0,1.0,2.0,2.0,,,,90.0,34.0,6.4,10.0,0.0199549,0,,2.0,8.0,4.0,1.0,4.0,1.0,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,2.0,2.0,julioenciso.33,,,,,,,
12436601,home,Ipswich Town,Liam Delap,,,liam-delap,L. Delap,F,9,186,24878,M,997087,EUR,1044662400,F,19,19,False,15.0,6.0,1.0,,0.0,2.0,3.0,4.0,13.0,,3.0,,,,,81.0,27.0,7.3,14.0,0.00957058,1,,3.0,5.0,5.0,1.0,1.0,2.0,,,,1.0,,,,3.0,0.4639,,1.0,,,1.0,,0.5737,,1.0,1.0,,1.0,,,,,,
12436601,home,Ipswich Town,Jack Taylor,,,jack-taylor,J. Taylor,M,14,185,323,M,856669,EUR,898560000,M,14,14,True,8.0,7.0,1.0,,0.0,4.0,4.0,3.0,4.0,2.0,3.0,1.0,,,,25.0,16.0,6.3,5.0,0.00039979,0,,1.0,3.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
12436601,home,Ipswich Town,Leif Davis,,,leif-davis,L. Davis,D,3,182,985,M,963493,EUR,946598400,D,3,3,True,2.0,2.0,,,0.0,2.0,2.0,,2.0,1.0,,,,,,9.0,6.0,6.3,3.0,3.118e-05,0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
12436601,home,Ipswich Town,Jaden Philogene-Bidace,,,jaden-philogene-bidace,J. Philogene-Bidace,M,11,181,4512,M,1014461,EUR,1013126400,F,29,29,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,1.0,,,,9.0,5.0,6.6,2.0,7.3e-07,1,,,1.0,1.0,,,,,,,,,,,1.0,0.0754,,,1.0,,,,,,,,,,,,,,,
12436601,home,Ipswich Town,Conor Chaplin,,,conor-chaplin,C. Chaplin,M,36,170,452,M,784625,EUR,856051200,F,10,10,True,4.0,1.0,,,0.0,1.0,3.0,,1.0,,,,,,,9.0,5.0,6.5,3.0,9.37e-06,0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12436601,home,Ipswich Town,George Hirst,,,george-hirst,G. Hirst,F,9,191,464,M,839712,EUR,919036800,F,27,27,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,1.0,,,,9.0,4.0,6.6,1.0,2.117e-05,0,,,1.0,4.0,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,,
12436601,home,Ipswich Town,Christian Walton,,,christian-walton,C. Walton,G,28,196,230,M,198038,EUR,815875200,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436601,home,Ipswich Town,Luke Woolfenden,,,luke-woolfenden,L. Woolfenden,D,26,193,197,M,893478,EUR,908928000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436601,home,Ipswich Town,Kalvin Phillips,,,kalvin-phillips,K. Phillips,M,27,177,9303,M,786028,EUR,817862400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,kalvinphillips,,,,,,,
12436601,home,Ipswich Town,Jack Clarke,,,jack-clarke,J. Clarke,M,47,181,1601,M,921005,EUR,974937600,F,47,47,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436601,away,Wolverhampton,José Sá,,,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,20.0,11.0,13.0,4.0,0.0,7.0,8.0,4.0,12.0,4.0,,,,,1.0,90.0,23.0,6.5,9.0,0.00082524,0,-0.3789,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,
12436601,away,Wolverhampton,Matt Doherty,,,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,D,2,2,False,21.0,19.0,4.0,2.0,0.0,14.0,15.0,5.0,7.0,3.0,,1.0,,,,65.0,31.0,6.7,3.0,0.242838,1,,2.0,3.0,2.0,,1.0,3.0,,1.0,,1.0,,1.0,,,0.0311,,1.0,,,,,,,1.0,,,,,,,1.0,,
12436601,away,Wolverhampton,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,12,12,False,63.0,54.0,12.0,8.0,0.0,30.0,31.0,24.0,33.0,4.0,,2.0,,,,90.0,75.0,7.6,10.0,0.0222728,1,,,2.0,3.0,,,7.0,2.0,,1.0,2.0,,,,,0.1497,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,
12436601,away,Wolverhampton,Toti Gomes,,,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,54.0,43.0,8.0,2.0,0.0,23.0,25.0,21.0,30.0,3.0,,1.0,,,,90.0,69.0,7.3,11.0,0.0172584,3,,2.0,3.0,5.0,,1.0,7.0,,,1.0,3.0,,1.0,,,0.544,1.0,1.0,,,2.0,1.0,0.1668,1.0,1.0,,,,,,,,1.0,
12436601,away,Wolverhampton,Nélson Semedo,,,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,M,22,22,False,26.0,23.0,,,0.0,10.0,11.0,14.0,17.0,3.0,1.0,,,,,90.0,46.0,6.9,5.0,0.0626783,1,,3.0,4.0,6.0,1.0,,3.0,,2.0,1.0,4.0,,,,1.0,0.0721,,2.0,1.0,True,,1.0,,1.0,,,nelsonsemedo50,,,,,,,
12436601,away,Wolverhampton,João Gomes,,,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,51.0,45.0,5.0,2.0,0.0,22.0,25.0,23.0,27.0,8.0,1.0,,,,,90.0,77.0,6.8,14.0,0.063544,4,,2.0,7.0,5.0,,5.0,,,,1.0,,,2.0,,3.0,0.1636,,1.0,2.0,,,1.0,,,1.0,1.0,joaogomes.01,,,,,,,1.0
12436601,away,Wolverhampton,André,André,,andre,André,M,7,176,9098,M,1035996,EUR,995241600,M,7,7,False,55.0,51.0,,,0.0,26.0,28.0,25.0,27.0,10.0,3.0,3.0,,,,90.0,71.0,6.7,9.0,0.0347761,0,,,7.0,6.0,2.0,2.0,,,1.0,3.0,,,,,2.0,,1.0,,,,,1.0,,,1.0,1.0,Andre7,,,,,,,
12436601,away,Wolverhampton,Rayan Aït-Nouri,,,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,M,3,3,False,25.0,20.0,1.0,1.0,0.0,5.0,6.0,18.0,25.0,1.0,3.0,,,,,88.0,63.0,8.1,12.0,0.626541,4,,2.0,3.0,8.0,,3.0,1.0,,,2.0,3.0,1.0,2.0,,1.0,0.3441,5.0,6.0,1.0,,1.0,,0.2133,3.0,2.0,,r_aitnouri,,1.0,,,,,
12436601,away,Wolverhampton,Marshall Munetsi,,,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,F,5,5,False,18.0,13.0,,,0.0,6.0,7.0,7.0,12.0,1.0,6.0,3.0,,,,90.0,42.0,7.0,13.0,0.0136688,3,,3.0,7.0,7.0,,,6.0,,,2.0,4.0,,1.0,,1.0,0.2209,,1.0,1.0,,1.0,1.0,0.0442,,,1.0,,,,,,,,
12436601,away,Wolverhampton,Jean-Ricner Bellegarde,,,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,F,27,27,False,25.0,19.0,2.0,1.0,0.0,8.0,9.0,13.0,22.0,2.0,3.0,4.0,,,,65.0,44.0,7.4,15.0,0.0740494,1,,1.0,7.0,4.0,1.0,2.0,1.0,,,2.0,,1.0,1.0,,,0.0974,3.0,6.0,,,,1.0,,2.0,2.0,1.0,,,,,,,,
12436601,away,Wolverhampton,Jørgen Strand Larsen,,,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,9,9,False,21.0,13.0,,,0.0,4.0,8.0,9.0,13.0,1.0,8.0,2.0,,,,89.0,39.0,6.5,18.0,0.0801836,3,,6.0,10.0,4.0,,,2.0,,,,4.0,,1.0,,,1.0352,,,,,2.0,,1.225,,,2.0,,1.0,,,,,2.0,
12436601,away,Wolverhampton,Rodrigo Gomes,,,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,F,19,19,True,11.0,8.0,,,0.0,2.0,2.0,7.0,10.0,2.0,,,,,,25.0,15.0,7.0,3.0,0.155617,0,,,,1.0,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,
12436601,away,Wolverhampton,Pablo Sarabia,,,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,M,21,21,True,17.0,14.0,,,1.0,3.0,3.0,13.0,16.0,,,,,,,25.0,22.0,8.6,3.0,0.735192,1,,,,2.0,,1.0,,,,,,1.0,,,1.0,0.0516,3.0,2.0,,,1.0,,0.5023,2.0,1.0,,,1.0,,,,,,
12436601,away,Wolverhampton,Santiago Bueno,,,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,4,4,True,,,,,0.0,,,,,,,,,,,11.0,,6.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436601,away,Wolverhampton,Nasser Djiga,,,nasser-djiga,N. Djiga,D,24,187,3582,M,1127169,EUR,1037318400,D,34,34,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436601,away,Wolverhampton,Sam Johnstone,,,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436601,away,Wolverhampton,Tommy Doyle,,,tommy-doyle,T. Doyle,M,7,172,746,M,932628,EUR,1003276800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436601,away,Wolverhampton,Hee-Chan Hwang,,,hee-chan-hwang,H. Hwang,F,11,177,6362,M,786186,EUR,822614400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Hwangso,,,,,,,
