match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoalsOnTarget,stat_totalOffside,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,captain,stat_blockedScoringAttempt,player_sofascoreId,stat_punches,stat_hitWoodwork
12117093,home,Juventude,Mateus Claus,,,mateus-claus,M. Claus,G,12,194,90,M,974334,EUR,775872000,G,77,77,False,37.0,32.0,7.0,2.0,0.0,32.0,35.0,2.0,1.0,15.0,1.0,1.0,4.0,4.0,90.0,52.0,7.5,5.0,8.687e-05,0,0.8653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117093,home,Juventude,João Lucas,,,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,2,2,False,16.0,15.0,3.0,2.0,0.0,7.0,7.0,12.0,,1.0,,,,,36.0,24.0,6.5,6.0,0.24054,1,,8.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0249,1.0,,,,,,,,,,,,,,,,,,,,,,,
12117093,home,Juventude,Danilo Boza,,,danilo-boza,D. Boza,D,3,184,230,M,924226,EUR,894412800,D,4,4,False,67.0,63.0,3.0,1.0,0.0,49.0,51.0,16.0,4.0,3.0,,,,,90.0,79.0,7.1,4.0,0.00465074,1,,14.0,,,2.0,,,,0.0329,,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2022,,,,,,,,,,,,,,
12117093,home,Juventude,Lucas Freitas,,,lucas-freitas,L. Freitas,D,43,184,1198,M,1069729,EUR,979948800,D,43,43,False,66.0,57.0,7.0,2.0,0.0,46.0,48.0,18.0,4.0,2.0,,,,,90.0,72.0,6.7,9.0,0.00831539,1,,11.0,,,,,1.0,,0.0347,,4.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,
12117093,home,Juventude,Alan Ruschel,,,alan-ruschel,A. L. Ruschel,D,28,175,447,M,551674,EUR,619833600,D,28,28,False,46.0,41.0,2.0,,0.0,18.0,18.0,30.0,2.0,7.0,,,,,90.0,72.0,7.0,8.0,0.0384176,0,,24.0,2.0,,2.0,,,2.0,,1.0,1.0,5.0,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
12117093,home,Juventude,Jádson,,,jadson,Jádson,M,16,171,454,M,243651,EUR,746668800,M,16,16,False,44.0,42.0,4.0,3.0,0.0,18.0,18.0,26.0,,1.0,,,,,71.0,52.0,6.9,5.0,0.0304232,1,,24.0,,,3.0,1.0,1.0,,0.1458,1.0,2.0,3.0,1.0,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,
12117093,home,Juventude,Caique Gonçalves,,,caique-goncalves,Caique,M,95,178,364,M,871032,EUR,813283200,M,95,95,False,62.0,58.0,4.0,3.0,0.0,31.0,32.0,30.0,3.0,7.0,,,,,90.0,76.0,7.3,4.0,0.0186547,0,,27.0,,1.0,3.0,,,1.0,,1.0,1.0,7.0,1.0,,,,4.0,3.0,,,,1.0,1.0,,1.0,,,,,,,,
12117093,home,Juventude,Lucas Barbosa,Lucas Barbosa,,lucas-barbosa,L. Barbosa,M,21,193,762,M,1067641,EUR,982800000,M,21,21,False,42.0,35.0,2.0,1.0,0.0,16.0,20.0,24.0,,4.0,,,,,90.0,60.0,8.2,11.0,0.954526,2,,20.0,2.0,2.0,6.0,,1.0,3.0,0.4826,4.0,,8.0,,1.0,,1.0,5.0,3.0,0.8222,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,
12117093,home,Juventude,Nenê,,,nene,Nenê,M,10,181,1562,M,5672,EUR,364348800,M,10,10,False,30.0,20.0,6.0,2.0,1.0,10.0,10.0,25.0,,2.0,,,,,60.0,44.0,7.0,19.0,0.191267,0,,12.0,5.0,,6.0,2.0,,,,2.0,,3.0,3.0,,,,1.0,1.0,,,2.0,1.0,,1.0,2.0,1.0,,,True,,,,
12117093,home,Juventude,Erick Farias,,,erick-farias,E. Farias,F,97,172,479,M,927667,EUR,852249600,M,7,7,False,22.0,18.0,2.0,1.0,0.0,6.0,6.0,16.0,1.0,3.0,,,,,71.0,33.0,7.1,5.0,0.0237077,2,,12.0,,,1.0,,,,0.2846,,,4.0,1.0,2.0,,1.0,4.0,4.0,0.6342,,,,,1.0,,,1.0,,,,,,
12117093,home,Juventude,Gabriel Taliari,,,gabriel-taliari,G. Taliari,F,19,176,441,M,933955,EUR,860889600,F,19,19,False,14.0,10.0,,,0.0,4.0,5.0,9.0,1.0,1.0,,,,,60.0,23.0,6.9,6.0,0.173284,2,,6.0,,1.0,4.0,,1.0,1.0,0.1241,1.0,,2.0,1.0,1.0,,,,,0.0157,1.0,,1.0,,1.0,2.0,,,,,,,,
12117093,home,Juventude,Ewerthon,,,ewerton,Ewerthon,D,2,171,176,M,992512,EUR,971222400,D,14,14,True,25.0,21.0,2.0,1.0,1.0,14.0,15.0,13.0,3.0,3.0,,,,,54.0,40.0,7.6,8.0,0.367164,2,,7.0,3.0,1.0,2.0,,1.0,,0.0792,1.0,2.0,3.0,1.0,1.0,,,,,0.1849,,,,,,1.0,1.0,,,,,,,
12117093,home,Juventude,Jean Carlos,,,jean-carlos,J. Carlos,M,20,178,459,M,850475,EUR,698112000,M,20,20,True,8.0,5.0,1.0,1.0,0.0,1.0,1.0,17.0,1.0,1.0,,,,,30.0,22.0,7.4,8.0,0.207005,1,,10.0,10.0,,2.0,,,,0.0109,4.0,1.0,1.0,2.0,,,1.0,,,,,6.0,,,1.0,,1.0,,,,1.0,,,
