match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_totalContest,stat_wonTackle,stat_totalCross,stat_dispossessed,stat_errorLeadToAShot,stat_penaltyConceded,captain,stat_outfielderBlock,stat_wonContest,stat_blockedScoringAttempt,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_penaltyWon
13981580,home,Sassuolo,Arijanet Murić,arijanet-muric,A. Murić,G,49,198,1886,M,888971,EUR,910396800,G,49,49,False,36.0,24.0,18.0,6.0,0.0,22.0,24.0,2.0,12.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,1.0,90.0,46.0,7.5,12.0,0.00075649,23.938464623824,4.0,4.095,2.52,0.6731,0,0.887,0.0,-0.02,-0.07,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981580,home,Sassuolo,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,6,6,False,67.0,58.0,7.0,2.0,0.0,35.0,37.0,23.0,30.0,1.0,2.0,5.0,1.0,,,,,,90.0,81.0,6.5,10.0,0.0301215,150.10120983433,21.0,44.835,14.805,,1,,0.36,0.07,-0.21,,1.0,3.0,1.0,1.0,1.0,1.0,0.0362,14.807498404525,1.0,1.0,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,
13981580,home,Sassuolo,Jay Idzes,jay-idzes,J. Idzes,D,21,190,19111,M,933641,EUR,959904000,D,21,21,False,48.0,41.0,4.0,1.0,0.0,36.0,39.0,5.0,9.0,4.0,2.0,3.0,,,,,,,90.0,54.0,6.0,7.0,0.0397993,48.323615623738,10.0,0.21000000000001,7.875,,0,,0.06,0.01,-0.19,,5.0,9.0,,,,4.0,,,,,,,,jayidzes,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
13981580,home,Sassuolo,Tarik Muharemović,tarik-muharemovic,T. Muharemović,D,80,193,3504,M,1118177,EUR,1046390400,D,80,80,False,60.0,52.0,10.0,6.0,0.0,39.0,41.0,13.0,19.0,6.0,7.0,3.0,1.0,,,,,,90.0,81.0,6.6,14.0,0.00449293,76.791654317345,15.0,1.785,11.865,,0,,0.1,0.02,-0.12,,3.0,6.0,,,2.0,1.0,,,,,,Tarik Muharemovic,,,4.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
13981580,home,Sassuolo,Josh Doig,josh-doig,J. Doig,D,3,189,836,M,989276,EUR,1021680000,D,3,3,False,34.0,27.0,3.0,,0.0,14.0,17.0,13.0,17.0,2.0,2.0,4.0,,,,,,,78.0,58.0,5.5,16.0,0.0077891,141.20264037035,13.0,56.595,22.68,,1,,0.12,-0.01,-0.66,,,4.0,,1.0,1.0,1.0,0.0226,52.352080632174,2.0,,-0.19,,,,2.0,1.0,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
13981580,home,Sassuolo,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1108,M,989371,EUR,1033689600,M,40,40,False,22.0,16.0,,,0.0,8.0,11.0,8.0,11.0,5.0,1.0,3.0,2.0,,,,,,63.0,31.0,6.9,9.0,0.0389668,73.204712348846,4.0,20.37,34.44,,0,,0.07,0.01,-0.02,,,1.0,,,2.0,,,51.697956787479,1.0,1.0,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,
13981580,home,Sassuolo,Nemanja Matić,nemanja-matic,N. Matić,M,18,194,3565,M,44241,EUR,586396800,M,18,18,False,64.0,54.0,7.0,4.0,0.0,29.0,32.0,25.0,32.0,4.0,2.0,9.0,3.0,,,,,,90.0,80.0,6.9,15.0,0.0550088,215.07073605246,22.0,83.055,14.385,,0,,0.32,0.15,0.2,,3.0,6.0,,,3.0,3.0,,,,1.0,,,,Mati,,,1.0,,1.0,1.0,1.0,,,True,1.0,,,,,,,,,,,,
13981580,home,Sassuolo,Ismael Koné,ismael-kone,I. Koné,M,90,188,2687,M,1134351,EUR,1023321600,M,90,90,False,30.0,26.0,7.0,5.0,0.0,13.0,14.0,13.0,16.0,2.0,2.0,1.0,1.0,,,,,,90.0,45.0,7.2,9.0,0.223708,147.07995427984,13.0,64.05,15.96,,1,,0.43,0.32,0.0,,,4.0,,,1.0,1.0,0.0855,54.588128147334,4.0,1.0,-0.36,Ismael Koné,,,,1.0,,3.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,
13981580,home,Sassuolo,Cristian Volpato,volpato-cristian,C. Volpato,M,7,187,875,M,1155625,EUR,1068854400,F,7,7,False,26.0,22.0,5.0,3.0,0.0,12.0,13.0,10.0,13.0,4.0,,6.0,2.0,,,,,,78.0,43.0,6.6,13.0,0.0233486,122.17331630885,16.0,28.245,19.74,,2,,-0.03,0.1,0.13,,2.0,5.0,,1.0,4.0,1.0,0.0419,33.112877470125,2.0,,-0.25,,,,,,1.0,2.0,1.0,3.0,1.0,,,,,1.0,,1.0,1.0,0.024,,,,,,,
13981580,home,Sassuolo,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,9,9,False,21.0,13.0,1.0,,0.0,4.0,4.0,9.0,17.0,4.0,,4.0,2.0,,,,,,63.0,31.0,6.1,11.0,0.0202148,60.191365741932,8.0,-0.73499999999999,4.41,,1,,-0.37,0.19,0.0,,3.0,6.0,,1.0,1.0,1.0,0.0484,,,,-0.1,,,walo_98,1.0,,,1.0,,,2.0,,,,,1.0,,,,,1.0,,,,,,
