match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,captain,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_blockedScoringAttempt,stat_keyPass,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,player_sofascoreId,stat_lastManTackle,stat_goodHighClaim,stat_clearanceOffLine,stat_errorLeadToAShot,stat_hitWoodwork
12499532,home,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,33.0,26.0,1.0,1.0,0.0,6.0,7.0,23.0,36.0,2.0,,,,,90.0,56.0,7.7,19.0,0.702238,4,,,,2.0,,,1.0,1.0,,1.0,,0.2108,,1.0,,,,,2.0,4.0,10.0,3.0,,1.0,,3.0,,2.0,0.3888,,,,,,,,
12499532,home,SV Werder Bremen,Derrick Köhn,derrick-kohn,D. Köhn,D,39,180,1916,M,886737,EUR,918086400,D,19,19,True,5.0,3.0,2.0,,0.0,3.0,4.0,,1.0,,,,,,10.0,7.0,6.3,3.0,6.115e-05,0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12499532,home,SV Werder Bremen,Marco Grüll,marco-grull,M. Grüll,F,17,182,648,M,815612,EUR,899683200,F,17,17,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,,,,,,10.0,9.0,6.6,3.0,0.00225191,0,,,,,2.0,,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12499532,home,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,True,5.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,,,,,,9.0,5.0,6.6,1.0,0.00132492,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499532,home,SV Werder Bremen,Justin Njinmah,justin-njinmah,J. Njinmah,F,11,185,714,M,1005343,EUR,974246400,F,11,11,True,2.0,,,,0.0,,1.0,,1.0,,,,,,2.0,4.0,,3.0,1.263e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499532,home,SV Werder Bremen,Mio Backhaus,mio-backhaus,M. Backhaus,G,30,194,1073,M,1083390,EUR,1082073600,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mio Backhaus,,,,,,,
12499532,home,SV Werder Bremen,Julián Malatini,julian-malatini,J. Malatini,D,22,191,563,M,1087043,EUR,991267200,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julian Malatini,,,,,,,
12499532,home,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499532,home,SV Werder Bremen,Keke Topp,topp-keke,K. Topp,F,9,192,894,M,1166832,EUR,1080172800,F,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499532,home,SV Werder Bremen,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,andresilva9,,,,,
12499532,away,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,False,31.0,24.0,10.0,3.0,0.0,21.0,21.0,3.0,10.0,12.0,5.0,5.0,3.0,3.0,90.0,50.0,8.6,7.0,0.00029571,0,0.9675,,,,1.0,,3.0,,,,,,True,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,
12499532,away,RB Leipzig,Kosta Nedeljković,kosta-nedeljkovic,K. Nedeljković,D,19,184,2309,M,1152923,EUR,1134691200,D,21,21,False,20.0,19.0,2.0,1.0,0.0,8.0,9.0,11.0,12.0,2.0,,,,,90.0,32.0,7.7,3.0,0.0512795,0,,1.0,,3.0,1.0,,2.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,Kosta Nedeljkovic,,,,,1.0,,
12499532,away,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,False,43.0,38.0,5.0,3.0,0.0,27.0,30.0,11.0,13.0,4.0,,,,,90.0,56.0,6.9,5.0,0.00420315,0,,2.0,1.0,5.0,1.0,,9.0,1.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
12499532,away,RB Leipzig,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1701,M,1048009,EUR,1116201600,D,5,5,False,76.0,64.0,16.0,9.0,0.0,50.0,53.0,14.0,23.0,7.0,,,,,90.0,94.0,7.4,13.0,0.0154908,0,,2.0,1.0,3.0,3.0,,10.0,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
12499532,away,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2734,M,976421,EUR,1040083200,D,23,23,False,41.0,35.0,3.0,,0.0,18.0,19.0,17.0,24.0,4.0,,,,,90.0,71.0,7.4,12.0,0.0123767,0,,1.0,,6.0,5.0,,3.0,1.0,1.0,,2.0,,,2.0,,,,,,1.0,2.0,,1.0,5.0,5.0,,,,,,,,,,,,
12499532,away,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,False,29.0,20.0,1.0,,0.0,8.0,10.0,12.0,19.0,4.0,,,,,79.0,46.0,6.8,15.0,0.0172876,2,,,2.0,5.0,4.0,,2.0,1.0,,3.0,3.0,0.2939,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,0.4803,,,,,,,1.0,
12499532,away,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,False,46.0,41.0,2.0,1.0,0.0,22.0,23.0,19.0,24.0,2.0,,,,,90.0,61.0,7.4,7.0,0.0195863,2,,,1.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0717,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,1.0
12499532,away,RB Leipzig,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,18,18,False,39.0,34.0,3.0,1.0,0.0,12.0,14.0,22.0,25.0,3.0,,,,,87.0,51.0,7.1,6.0,0.568276,2,,2.0,,7.0,1.0,2.0,2.0,2.0,1.0,,1.0,0.042,,,1.0,1.0,,,,2.0,,,3.0,1.0,,,,,,Arthur Vermeeren,,arthurvermeeren,,,,,
12499532,away,RB Leipzig,Xavi Simons,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,M,10,10,False,51.0,42.0,3.0,2.0,0.0,17.0,18.0,25.0,37.0,6.0,,,,,90.0,79.0,7.5,18.0,0.196373,5,,,1.0,6.0,6.0,1.0,1.0,,,,,0.4827,,1.0,1.0,1.0,2.0,,3.0,2.0,4.0,,1.0,6.0,2.0,,,1.0,0.2835,,,XaviSimons,,,,,
12499532,away,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,11,11,False,20.0,12.0,1.0,1.0,0.0,3.0,4.0,9.0,16.0,2.0,,,,,69.0,27.0,6.8,11.0,0.0724844,0,,1.0,,2.0,4.0,,,,,2.0,,,,,,,3.0,1.0,,1.0,,,,2.0,1.0,,,,,,,l_openda,,,,,
12499532,away,RB Leipzig,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,False,17.0,14.0,,,0.0,8.0,8.0,6.0,9.0,1.0,,,,,69.0,28.0,6.6,11.0,0.0233118,1,,,2.0,1.0,3.0,,,,,7.0,,0.0131,,,,,,,1.0,,,,,2.0,1.0,,,,,,,benjamin_sesko,,,,,
12499532,away,RB Leipzig,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,M,7,7,True,11.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,9.0,2.0,,,,,21.0,12.0,6.9,2.0,0.0490234,1,,2.0,,2.0,,,,,,,,0.0457,,,,,,,,1.0,,,,,,,,1.0,0.2152,,,nusaantonio,,,,,
12499532,away,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,21.0,10.0,6.6,,0.0104418,2,,1.0,2.0,2.0,2.0,1.0,3.0,,,,2.0,0.7306,,,,,,,,1.0,,,,,,,1.0,1.0,0.3016,,,,,,,,
12499532,away,RB Leipzig,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,17,17,True,10.0,7.0,1.0,,0.0,1.0,1.0,6.0,9.0,1.0,,,,,11.0,14.0,6.9,4.0,0.095379,0,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,
12499532,away,RB Leipzig,Tidiam Gomis,gomis-tidiam,T. Gomis,M,27,183,739,M,1426577,EUR,1154995200,F,27,27,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,3.0,2.0,,,0.335286,1,,,,,,,,,,,,0.0367,,,,,,,1.0,1.0,,,,,,1.0,,,,Tidiam Gomis,,,,,,,
12499532,away,RB Leipzig,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499532,away,RB Leipzig,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499532,away,RB Leipzig,Jonathan Norbye,jonathan-norbye,J. Norbye,D,45,194,248,M,1606622,EUR,1174867200,D,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499532,away,RB Leipzig,Mika Walther,mika-walther,M. Walther,M,38,182,12,M,1925499,EUR,1190764800,M,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mika Walther,,,,,,,
12499532,away,RB Leipzig,Assan Ouédraogo,assan-ouedraogo,A. Ouédraogo,M,20,192,7677,M,1418623,EUR,1147132800,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assan Ouédraogo,,,,,,,
