match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_interceptionWon,stat_wasFouled,stat_dispossessed,stat_fouls,stat_accurateCross,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork
14566865,home,Olympiacos FC,Konstantinos Tzolakis,konstantinos-tzolakis,K. Tzolakis,G,88,193,2912,M,953414,EUR,1036713600,G,88,88,False,18.0,7.0,16.0,5.0,0.0,4.0,4.0,3.0,14.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,3.0,3.0,1.0,90.0,29.0,5.7,11.0,0.0273341,24.552,4.9066,0.0,11.961359641373,2.0,10.5,6.405,0.4471,1.0,0,-1.7234,0.09,0.0,-0.51,-0.59,3.35,1.4,0.12,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566865,home,Olympiacos FC,Rodinei,rodinei,Rodinei,D,23,175,3169,M,244039,EUR,696643200,D,23,23,False,24.0,23.0,5.0,4.0,0.0,8.0,8.0,15.0,16.0,,8.0,,1.0,4.0,,,,,,,72.0,51.0,6.4,12.0,0.00955493,31.248,8.01281,11.0,96.833537666853,11.0,75.39,28.35,,,0,,0.04,0.14,-0.7,,2.48,3.54,1.18,0.58,0.23,8.0,4.0,4.0,1.0,8.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
14566865,home,Olympiacos FC,Panagiotis Retsos,panagiotis-retsos,T. Retsos,D,45,186,1558,M,828971,EUR,902620800,D,45,45,False,38.0,35.0,3.0,1.0,0.0,22.0,24.0,13.0,14.0,,2.0,,4.0,9.0,,,,,,,90.0,49.0,5.7,5.0,0.00639101,33.048,9.49153,11.0,172.26364643575,12.0,84.945,23.415,,,0,,0.04,0.17,-0.76,,3.31,4.22,1.17,0.55,0.23,,4.0,3.0,,2.0,1.0,2.0,True,1.0,,,,,,,,,,,,,,,,,,,,
14566865,home,Olympiacos FC,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,5,185,1017,M,965014,EUR,1014163200,D,5,5,False,27.0,25.0,2.0,,0.0,13.0,14.0,12.0,13.0,1.0,3.0,,3.0,6.0,,,,,,,62.0,36.0,5.9,3.0,0.0376483,30.312,6.76271,5.0,46.133358112745,5.0,22.26,22.26,,1.0,0,,0.16,0.02,-0.69,,1.98,3.49,0.85,0.34,0.1,,,,,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,
14566865,home,Olympiacos FC,Francisco Ortega,francisco-ortega,F. Ortega,D,3,177,1560,M,913647,EUR,919382400,D,3,3,False,39.0,36.0,2.0,,0.0,12.0,12.0,24.0,27.0,1.0,3.0,,1.0,1.0,,,,,,,90.0,55.0,5.4,7.0,0.0233805,30.96,10.47473,11.0,111.0499526093,9.0,94.08,22.68,,1.0,0,,0.07,0.13,-0.75,,3.08,5.01,1.53,0.64,0.22,2.0,6.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
14566865,home,Olympiacos FC,Dani García,dani-garcia,D. García,M,14,180,703,M,298920,EUR,643507200,M,14,14,False,16.0,14.0,,,0.0,2.0,2.0,12.0,14.0,,2.0,1.0,1.0,2.0,,,,,,,45.0,25.0,6.5,3.0,0.10508,27.144,5.67815,2.0,4.6850319102435,1.0,-3.15,-3.15,,1.0,0,,0.23,-0.04,-0.08,,1.43,2.67,1.18,0.36,0.04,2.0,4.0,,1.0,2.0,,,,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,
14566865,home,Olympiacos FC,Christos Mouzakitis,christos-mouzakitis,C. Mouzakitis,M,96,178,3766,M,1416540,EUR,1167004800,M,96,96,False,57.0,48.0,3.0,2.0,0.0,19.0,21.0,29.0,36.0,1.0,6.0,,,6.0,,,,,,,90.0,71.0,6.9,10.0,0.0280332,27.216,11.68061,2.0,87.146574831767,10.0,31.395,20.895,,1.0,2,,0.12,0.12,-0.15,,2.74,6.06,2.27,0.57,0.04,,1.0,,,2.0,1.0,1.0,,,1.0,1.0,,1.0,,Christos Mouzakitis,,2.0,2.0,1.0,1.0,0.0422,-0.15,,,,,,,
14566865,home,Olympiacos FC,Gelson Martins,gelson-martins,G. Martins,M,10,173,2063,M,364618,EUR,800150400,M,10,10,False,35.0,28.0,1.0,,0.0,3.0,3.0,25.0,32.0,2.0,7.0,,,9.0,,,,,,,90.0,55.0,6.5,16.0,0.101313,30.924,11.21165,15.0,194.76366534497,23.0,84.42,24.99,,,2,,0.2,0.33,-0.31,,3.18,4.98,1.83,0.91,0.31,5.0,5.0,2.0,,2.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,,,4.0,3.0,1.0,,0.0544,-0.28,1.0,0.0674,,,,,
14566865,home,Olympiacos FC,Chiquinho,chiquinho,Chiquinho,M,22,174,1913,M,584124,EUR,806112000,M,22,22,False,8.0,5.0,,,0.0,2.0,3.0,3.0,5.0,,1.0,,,1.0,,,,,,,28.0,16.0,7.4,4.0,0.0107276,28.332,3.27783,2.0,4.9168855996454,1.0,-1.47,-1.47,,,3,,0.08,-0.06,-0.11,,0.78,1.73,0.58,0.15,0.04,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,0.1737,0.52,2.0,0.4324,1.0,,,,
14566865,home,Olympiacos FC,Daniel Podence,daniel-podence,D. Podence,F,56,165,3019,M,308764,EUR,814233600,M,56,56,False,27.0,15.0,5.0,3.0,0.0,3.0,5.0,12.0,22.0,,3.0,,,4.0,,,,,,,72.0,40.0,6.3,17.0,0.0788379,29.988,8.01929,6.0,101.28296299295,13.0,23.415,22.68,,1.0,2,,0.18,0.09,-0.29,,2.23,3.95,1.29,0.45,0.1,1.0,4.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,4.0,3.0,1.0,,0.0654,-0.02,1.0,0.0383,,,,,
