match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_lastManTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalContest,stat_unsuccessfulTouch,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_wonContest,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_totalOffside,player_sofascoreId,stat_outfielderBlock,stat_penaltySave,stat_penaltyWon,stat_goals
11369357,home,Las Palmas,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192,931,M,964983,EUR,869788800,G,13,13,False,56.0,51.0,12.0,7.0,45.0,45.0,6.0,11.0,1.0,2.0,11.0,1.0,1.0,1.0,1.0,3.0,1.0,90.0,68.0,7.3,5.0,0.00642511,0,0.2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369357,home,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179,259,M,914848,EUR,725846400,D,4,4,False,58.0,47.0,6.0,1.0,30.0,33.0,17.0,27.0,4.0,,8.0,1.0,,,,,,90.0,68.0,6.7,13.0,0.0615659,0,,2.0,3.0,2.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369357,home,Las Palmas,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,False,56.0,50.0,4.0,1.0,24.0,27.0,26.0,29.0,4.0,1.0,5.0,,,,,,,45.0,65.0,7.2,9.0,0.0128752,2,,,,3.0,3.0,,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,0.0953,0.6163,,,,,,,,,,,,,,,,,,,
11369357,home,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181,783,M,979146,EUR,993945600,D,15,15,False,55.0,47.0,4.0,,29.0,32.0,18.0,23.0,6.0,3.0,10.0,2.0,,,,,,90.0,67.0,6.9,11.0,0.0113491,0,,,,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,
11369357,home,Las Palmas,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,3,3,False,62.0,50.0,,,25.0,29.0,26.0,37.0,4.0,3.0,6.0,,,,,,,90.0,84.0,7.1,18.0,0.0688454,1,,4.0,,3.0,3.0,1.0,1.0,1.0,,1.0,3.0,,,,0.0305,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
11369357,home,Las Palmas,Pejiño,pejino,Pejiño,F,24,177,111,M,925220,EUR,838598400,M,24,24,False,19.0,16.0,,,4.0,5.0,12.0,19.0,6.0,,4.0,1.0,,,,,,62.0,38.0,7.6,12.0,0.0373913,2,,5.0,,,4.0,,1.0,1.0,,,2.0,2.0,2.0,,0.1193,0.4093,,,5.0,1.0,,1.0,,4.0,,,,,,,,,,,
11369357,home,Las Palmas,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179,313,M,353154,EUR,793929600,M,5,5,False,38.0,32.0,1.0,1.0,17.0,17.0,16.0,25.0,2.0,,4.0,,,,,,,90.0,50.0,6.7,14.0,0.128662,1,,4.0,1.0,1.0,5.0,,,,,2.0,1.0,1.0,,,0.1119,,,,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11369357,home,Las Palmas,Kirian Rodríguez,kirian-rodriguez,K. Rodríguez,M,20,180,441,M,964985,EUR,825984000,M,20,20,False,87.0,77.0,4.0,2.0,32.0,33.0,45.0,57.0,6.0,,9.0,2.0,,,,,,90.0,102.0,7.3,17.0,0.175262,0,,3.0,,,3.0,,3.0,3.0,,,,2.0,,,,,,,1.0,2.0,,1.0,,1.0,True,,,,,,,,,,
11369357,home,Las Palmas,Enzo Loiodice,loiodice-enzo,E. Loiodice,M,12,176,327,M,933426,EUR,975283200,M,12,12,False,40.0,32.0,1.0,,16.0,19.0,17.0,23.0,4.0,1.0,6.0,1.0,,,,,,62.0,52.0,6.5,13.0,0.126518,1,,2.0,2.0,1.0,6.0,,2.0,1.0,,1.0,,1.0,,,0.0167,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,
11369357,home,Las Palmas,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,M,17,17,False,23.0,12.0,1.0,,1.0,3.0,12.0,21.0,6.0,,3.0,1.0,,,,,,74.0,39.0,6.6,17.0,0.240044,4,,1.0,3.0,2.0,7.0,,2.0,1.0,,,1.0,1.0,2.0,,0.9121,1.103,,,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,
