match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_duelLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_challengeLost,stat_dispossessed,stat_wonTackle,player_lastName,stat_totalContest,stat_keyPass,stat_wonContest,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_ownGoals,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
14573102,home,KF Shkëndija,Baboucarr Gaye,baboucarr-gaye,B. Gaye,G,24,194,282,M,807349,EUR,888278400,G,24,24,False,24.0,18.0,11.0,5.0,0.0,17.0,19.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,90.0,30.0,7.1,6.0,0.00019905,0.0001,0,0.0157,-0.02,-0.06,0.19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573102,home,KF Shkëndija,Aleksander Trumci,aleksander-trumci,A. Trumci,D,2,187,18,M,1887752,EUR,978220800,D,2,2,False,55.0,45.0,5.0,2.0,0.0,19.0,20.0,26.0,39.0,2.0,4.0,3.0,2.0,,90.0,72.0,7.0,15.0,0.0322472,,1,,0.27,0.03,-0.02,,Aleksander Trumci,4.0,1.0,1.0,1.0,1.0,0.0429,-0.2,,,,,,,,,,,,,,,,,,,,,,,
14573102,home,KF Shkëndija,Imran Fetai,imran-fetai,I. Fetai,D,15,188,24,M,998962,EUR,1028246400,D,15,15,False,63.0,57.0,2.0,1.0,0.0,44.0,48.0,13.0,15.0,4.0,5.0,3.0,,,90.0,75.0,7.2,7.0,0.00211935,,1,,0.07,0.07,0.17,,,,4.0,,1.0,2.0,0.0352,-0.07,2.0,1.0,5.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
14573102,home,KF Shkëndija,Klisman Cake,klisman-cake,K. Cake,D,59,185,151,M,885709,EUR,925603200,D,5,5,False,69.0,61.0,12.0,8.0,0.0,49.0,52.0,12.0,17.0,3.0,6.0,5.0,1.0,,90.0,79.0,7.6,10.0,0.00688092,,0,,0.13,0.14,0.18,,,,5.0,,1.0,1.0,,,2.0,,3.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,
14573102,home,KF Shkëndija,Ronaldo Romario Webster,ronaldo-romario-webster,R. R. Webster,D,11,178,348,M,1398500,EUR,994204800,D,11,11,False,44.0,34.0,6.0,1.0,0.0,17.0,21.0,17.0,26.0,4.0,9.0,8.0,2.0,,90.0,78.0,7.1,17.0,0.00769329,,1,,0.03,0.28,0.2,,,3.0,5.0,1.0,2.0,2.0,0.0291,0.01,1.0,,6.0,,2.0,3.0,,1.0,,1.0,,1.0,2.0,,,,,,,,,,
14573102,home,KF Shkëndija,Arbin Zejnullai,zejnulai-arbin,A. Zejnulai,M,17,175,37,M,886867,EUR,919036800,M,17,17,False,19.0,17.0,1.0,1.0,0.0,10.0,10.0,7.0,11.0,,,3.0,,,45.0,23.0,6.5,4.0,0.00157809,,1,,0.02,0.02,-0.09,,,2.0,3.0,1.0,,1.0,0.0245,-0.02,,,,,,,,2.0,,,,,,,,,,,,,,,
14573102,home,KF Shkëndija,Adamu Alhassan,alhassan-adamu,A. Alhassan,M,6,175,54,M,994105,EUR,971481600,M,6,6,False,48.0,42.0,3.0,1.0,0.0,20.0,21.0,22.0,27.0,1.0,6.0,4.0,4.0,,70.0,62.0,7.2,7.0,0.0186372,,0,,0.18,0.08,0.24,,,,2.0,,1.0,1.0,,,1.0,,1.0,,3.0,1.0,,,,1.0,,,1.0,,,,,,,,,,
14573102,home,KF Shkëndija,Fabrice Tamba,tamba-fabrice,F. Tamba,F,29,175,104,M,1212015,EUR,1074902400,M,29,29,False,18.0,14.0,1.0,,0.0,2.0,3.0,12.0,16.0,1.0,6.0,6.0,1.0,,77.0,37.0,7.1,10.0,0.0191636,,3,,0.04,0.32,0.13,,,1.0,3.0,2.0,2.0,,0.1982,-0.52,,1.0,1.0,,2.0,2.0,,1.0,2.0,2.0,,2.0,1.0,2.0,,,,,,,,,
14573102,home,KF Shkëndija,Endrit Krasniqi,endrit-krasniqi,E. Krasniqi,M,10,180,34,M,890649,EUR,783129600,M,10,10,False,45.0,36.0,4.0,2.0,0.0,11.0,11.0,26.0,37.0,,1.0,1.0,,,88.0,59.0,6.4,15.0,0.0831274,,2,,0.18,0.09,-0.04,,,3.0,8.0,1.0,3.0,3.0,0.0432,0.0,3.0,,,,,1.0,,1.0,1.0,,,,2.0,,1.0,1.0,0.0705,,,,,,
14573102,home,KF Shkëndija,Liridon Latifi,liridon-latifi,L. Latifi,F,77,176,83,M,793239,EUR,760492800,M,77,77,False,8.0,6.0,2.0,1.0,0.0,1.0,2.0,5.0,7.0,,1.0,3.0,,,45.0,13.0,6.6,5.0,0.00587109,,0,,0.03,0.12,-0.06,,,1.0,2.0,,2.0,1.0,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,
