match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_totalClearance,stat_wonTackle,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_outfielderBlock,stat_goals,stat_bigChanceMissed,stat_penaltyWon
14083219,home,Sevilla,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,1,1,False,35.0,27.0,17.0,9.0,0.0,23.0,24.0,4.0,11.0,8.0,5.0,1.0,6.0,90.0,48.0,9.0,8.0,0.00053945,82.459392726033,16.0,17.43,6.72,1.3166,0,1.4889,0.08,-0.11,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083219,home,Sevilla,José Ángel Carmona,,,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,2,2,False,49.0,42.0,4.0,2.0,0.0,26.0,29.0,16.0,20.0,2.0,,,,90.0,71.0,6.6,15.0,0.0224634,201.80573523476,19.0,85.89,21.525,,0,,0.15,0.07,-0.25,,2.0,1.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,25.644672448678,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083219,home,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,54.0,51.0,5.0,3.0,0.0,40.0,41.0,11.0,13.0,4.0,,,,90.0,61.0,6.6,4.0,0.00704677,148.93452616131,18.0,40.845,11.34,,0,,0.01,0.03,-0.2,,1.0,,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,True,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14083219,home,Sevilla,Kike Salas,,,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,4,4,False,64.0,54.0,9.0,2.0,0.0,38.0,38.0,16.0,26.0,4.0,,,,82.0,79.0,7.1,14.0,0.0205882,157.05531578373,20.0,49.56,27.51,,0,,0.23,0.08,0.22,,1.0,1.0,1.0,3.0,,1.0,2.0,2.0,1.0,,,29.411618724579,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14083219,home,Sevilla,Juanlu Sánchez,,,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,16,16,False,25.0,21.0,2.0,2.0,0.0,4.0,4.0,17.0,21.0,3.0,,,,83.0,45.0,6.6,16.0,0.0241642,183.8351727683,13.0,141.96,31.815,,1,,-0.04,0.25,-0.15,,6.0,1.0,7.0,6.0,2.0,,,1.0,4.0,2.0,3.0,131.88709773747,7.0,,,1.0,,1.0,4.0,2.0,1.0,1.0,0.0209,1.0,-0.11,,,,,,,,,,,,,
14083219,home,Sevilla,Batista Mendy,,,batista-mendy,B. Mendy,M,19,191,1300,M,859021,EUR,947635200,M,19,19,False,43.0,38.0,2.0,1.0,0.0,20.0,23.0,18.0,20.0,5.0,,,,90.0,51.0,6.7,5.0,0.0191759,119.00194495384,9.0,70.56,29.61,,2,,0.09,0.12,-0.1,,,,4.0,4.0,2.0,,1.0,3.0,,1.0,1.0,46.655053863546,2.0,,,1.0,,1.0,,,1.0,,0.0621,,-0.08,1.0,,,,,,,,,,,,
14083219,home,Sevilla,Djibril Sow,,,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,20,20,False,39.0,39.0,1.0,1.0,0.0,17.0,17.0,22.0,22.0,3.0,,,,90.0,49.0,7.0,1.0,0.019577,75.277415832741,13.0,-24.045,3.99,,1,,0.13,0.0,0.0,,,,,4.0,,,1.0,3.0,1.0,1.0,,,,,,1.0,,,,,,,0.0148,,-0.06,1.0,,,,,,,,,,,,
14083219,home,Sevilla,Oso,,,oso,Oso,M,36,183,173,M,1534422,EUR,1057708800,M,36,36,False,34.0,31.0,3.0,3.0,0.0,13.0,14.0,18.0,20.0,3.0,,,,90.0,52.0,6.2,11.0,0.0969128,157.94422254257,13.0,129.36,35.7,,0,,0.24,0.15,-0.46,,11.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,1.0,94.336658319839,3.0,,1.0,1.0,5.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,
14083219,home,Sevilla,Lucien Agoumé,,,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,F,18,18,False,46.0,38.0,1.0,1.0,0.0,11.0,13.0,27.0,33.0,7.0,,,,90.0,68.0,6.7,18.0,0.0255353,107.30468711597,12.0,44.415,26.145,,1,,0.02,0.29,0.22,,3.0,2.0,6.0,4.0,,1.0,4.0,2.0,5.0,,5.0,29.04363835679,1.0,,2.0,2.0,,,,,,1.0,0.0302,1.0,-0.04,,,1.0,0.0131,,,,,,,,,
14083219,home,Sevilla,Peque Fernández,,,peque-fernandez,P. Fernández,M,14,168,904,M,997033,EUR,1033689600,F,14,14,False,28.0,22.0,3.0,2.0,0.0,5.0,5.0,17.0,23.0,3.0,,,,59.0,39.0,7.7,7.0,0.0457258,210.05164911728,16.0,136.71,31.395,,0,,0.29,0.23,-0.01,,,1.0,2.0,10.0,1.0,,,1.0,1.0,5.0,,93.789544020148,3.0,,,1.0,,1.0,3.0,3.0,,,,1.0,,,,,,,,,,,,,,
