match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_keyPass,player_lastName,captain,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_clearanceOffLine,stat_hitWoodwork
12117291,home,Athletico,Pablo,,pablo,Pablo,F,92,185,909,M,374486,EUR,709257600,F,92,92,False,14.0,11.0,,,0.0,2.0,2.0,9.0,12.0,3.0,,,,90.0,29.0,7.4,7.0,0.0227975,5,,,,6.0,2.0,9.0,5.0,1.0,,,,1.0,1.0,,,3.0,1.0,,0.1639,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0583,,1.0,,2.0,,,,
12117291,home,Athletico,Bruno Zapelli,,bruno-zapelli,Bruno Zapelli,M,10,181,1443,M,1092354,EUR,1021507200,M,10,10,True,14.0,11.0,1.0,1.0,0.0,6.0,6.0,7.0,14.0,4.0,,,,28.0,23.0,7.1,8.0,0.384967,0,,6.0,2.0,,,1.0,1.0,,,1.0,,1.0,3.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,
12117291,home,Athletico,Fernandinho,,fernandinho,Fernandinho,M,,179,1901,M,13630,EUR,484012800,M,5,5,True,12.0,9.0,2.0,1.0,0.0,2.0,3.0,7.0,10.0,,,,,17.0,20.0,6.4,7.0,0.00333902,2,,1.0,,,,2.0,1.0,,,,,1.0,,,,1.0,,,0.1829,,,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,
12117291,home,Athletico,Leonardo Godoy,,leonardo-godoy,L. Godoy,D,29,174,518,M,794006,EUR,799027200,D,29,29,True,4.0,2.0,1.0,,0.0,1.0,3.0,1.0,1.0,1.0,,,,11.0,5.0,6.7,2.0,0.00040622,0,,,,2.0,1.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12117291,home,Athletico,Emersonn,Emersonn,emersonn,Emersonn,F,20,186,559,M,1128844,EUR,1089936000,F,90,90,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,11.0,7.0,6.7,3.0,4.94e-05,1,,,,1.0,,2.0,2.0,,,,,,,,,1.0,2.0,,0.0739,,1.0,,,,,,,,,,,,,,,
12117291,home,Athletico,Léo Linck,,leo-linck,L. Linck,G,24,194,1042,M,1119887,EUR,983577600,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117291,home,Athletico,Lucas Belezi,,belezi-lucas,L. Belezi,D,45,186,218,M,1130040,EUR,1052352000,D,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117291,home,Athletico,Marcos Victor,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117291,home,Athletico,Fernando,,fernando,Fernando,D,17,181,188,M,1017746,EUR,937267200,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117291,home,Athletico,Zé Vitor,Zé Vitor,ze-vitor,Z. Vitor,M,8,194,77,M,1188028,EUR,957225600,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117291,home,Athletico,Gabriel Girotto,,gabriel-girotto,Gabriel,M,6,171,540,M,242052,EUR,710726400,M,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117291,home,Athletico,Bruno Praxedes,,bruno-praxedes,B. Praxedes,M,25,186,445,M,1018093,EUR,1013126400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117291,home,Athletico,Lucas Di Yorio,,lucas-di-yorio,L. D. Yorio,F,9,190,908,M,838303,EUR,848620800,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117291,away,Vitória,Lucas Arcanjo,,lucas-arcanjo,L. Arcanjo,G,1,190,811,M,982558,EUR,902534400,G,1,1,False,27.0,13.0,21.0,7.0,0.0,7.0,9.0,6.0,18.0,9.0,,1.0,4.0,90.0,41.0,7.2,14.0,0.0010553,0,0.0916,,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12117291,away,Vitória,Raúl Cáceres,,raul-caceres,R. Cáceres,D,27,180,356,M,122971,EUR,685152000,D,27,27,False,17.0,12.0,2.0,,1.0,5.0,6.0,7.0,15.0,1.0,,,,61.0,29.0,7.0,9.0,0.00745385,0,,4.0,,1.0,1.0,1.0,3.0,1.0,,2.0,,,1.0,,,,,,,,,,2.0,,,,,,,1.0,,,,,,
12117291,away,Vitória,Edu,,edu,Edu,D,43,188,302,M,989715,EUR,961113600,D,43,43,False,31.0,20.0,8.0,2.0,0.0,14.0,22.0,6.0,9.0,4.0,,,,73.0,51.0,6.6,16.0,0.00193104,0,,,,3.0,1.0,4.0,3.0,3.0,,1.0,,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,
12117291,away,Vitória,Neris,,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,77,77,False,20.0,11.0,2.0,1.0,0.0,9.0,12.0,2.0,8.0,2.0,,,,90.0,34.0,6.6,11.0,0.00128782,0,,,,2.0,5.0,4.0,6.0,9.0,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
12117291,away,Vitória,Wagner Leonardo,,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,4,4,False,23.0,17.0,5.0,1.0,0.0,13.0,14.0,4.0,9.0,2.0,,,,90.0,36.0,7.8,6.0,0.00061323,0,,,,1.0,4.0,3.0,6.0,4.0,4.0,1.0,,,,,True,,,2.0,,,,,2.0,2.0,,,,,,,,,,,1.0,
12117291,away,Vitória,Lucas Esteves,,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,16,16,False,23.0,18.0,4.0,1.0,1.0,5.0,7.0,14.0,18.0,4.0,,,,90.0,44.0,7.3,9.0,0.0592514,1,,2.0,1.0,3.0,2.0,5.0,5.0,4.0,,,,2.0,1.0,,,,1.0,2.0,0.0091,,1.0,,1.0,1.0,,1.0,1.0,0.0279,,1.0,,,,,,
12117291,away,Vitória,Matheuzinho,,matheuzinho,Matheuzinho,M,10,165,1521,M,795266,EUR,877132800,M,30,30,False,25.0,22.0,,,0.0,10.0,11.0,13.0,16.0,5.0,1.0,,,90.0,45.0,7.4,9.0,0.0699579,3,,2.0,1.0,,1.0,5.0,7.0,2.0,,,,2.0,3.0,,,,4.0,,0.5134,2.0,4.0,2.0,,,1.0,2.0,1.0,0.3542,,,1.0,,,,,
12117291,away,Vitória,Ricardo Ryller,,ricardo-ryller,R. Ryller,M,28,176,231,M,870943,EUR,762307200,M,28,28,False,21.0,13.0,5.0,2.0,0.0,8.0,11.0,5.0,10.0,4.0,,,,61.0,28.0,6.3,10.0,0.00299211,0,,,,1.0,,4.0,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,
12117291,away,Vitória,Willian Oliveira,,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,False,33.0,22.0,5.0,2.0,0.0,14.0,19.0,8.0,14.0,2.0,,,,90.0,47.0,6.8,11.0,0.00441343,2,,,,1.0,3.0,3.0,4.0,4.0,1.0,2.0,,,2.0,,,1.0,,1.0,0.114,1.0,,,1.0,1.0,,,1.0,0.1498,1.0,,,,,,,
12117291,away,Vitória,Everaldo,,everaldo,Everaldo,M,,172,208,M,923951,EUR,770083200,M,37,37,False,12.0,8.0,2.0,1.0,0.0,6.0,9.0,2.0,4.0,3.0,,,,45.0,21.0,6.4,8.0,0.00051967,0,,1.0,,,,5.0,2.0,1.0,,1.0,,2.0,,,,,,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
12117291,away,Vitória,Alerrandro,,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,False,18.0,11.0,1.0,1.0,0.0,6.0,7.0,5.0,11.0,2.0,,,,73.0,30.0,7.8,11.0,0.0548444,3,,,,4.0,2.0,5.0,3.0,1.0,,1.0,,3.0,1.0,,,1.0,1.0,,0.3988,,,,,,1.0,,2.0,0.6305,,1.0,1.0,,,,,
12117291,away,Vitória,Carlos Eduardo,,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,795295,EUR,844905600,F,96,96,True,8.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,8.0,3.0,,,,45.0,21.0,7.0,8.0,0.125126,1,,1.0,,1.0,,4.0,3.0,,1.0,1.0,,1.0,2.0,,,1.0,1.0,1.0,0.133,,1.0,,1.0,,2.0,1.0,,,,,,,,,,
12117291,away,Vitória,Willean Lepo,,willean-lepo,W. Lepo,D,2,180,184,M,868076,EUR,853372800,D,97,97,True,4.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,,,,29.0,14.0,6.5,4.0,0.012159,0,,1.0,1.0,2.0,,5.0,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
12117291,away,Vitória,Filipe Machado,,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,36,36,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,2.0,,,,29.0,11.0,6.8,1.0,0.0108942,1,,,,1.0,,2.0,1.0,1.0,,,,1.0,,,,1.0,,1.0,0.0218,,,,1.0,1.0,,,,,,,,,,,,1.0
12117291,away,Vitória,Zé Hugo,,ze-hugo,Z. Hugo,F,11,177,217,M,1166468,EUR,940118400,F,17,17,True,6.0,5.0,1.0,,0.0,,,5.0,7.0,1.0,,,,17.0,11.0,6.4,4.0,0.0213473,0,,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12117291,away,Vitória,Janderson,Janderson,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,7.0,4.0,,,0.0,2.0,2.0,2.0,6.0,1.0,,,,17.0,15.0,6.8,8.0,0.00134517,0,,1.0,,3.0,3.0,4.0,6.0,,,,,3.0,,,,,,1.0,,,2.0,,2.0,1.0,,1.0,,,,,,,,,,
12117291,away,Vitória,Muriel,,muriel,Muriel,G,1,190,339,M,108486,EUR,540259200,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117291,away,Vitória,Bruno Uvini,,bruno-uvini,Bruno Uvini,D,,187,190,M,158267,EUR,675907200,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117291,away,Vitória,Andrei,Andrei,andrei,Andrei,D,53,201,8,,1972972,EUR,1114819200,D,48,48,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117291,away,Vitória,Luan Santos,,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117291,away,Vitória,Pablo Santos,Pablo,pablo,P. Santos,M,62,175,146,M,1841330,EUR,1059868800,M,62,62,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117291,away,Vitória,Jean Mota,,jean-mota,J. Mota,M,17,172,476,M,243231,EUR,750643200,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117291,away,Vitória,Lawan,Lawan Kennyd,lawan-kennyd-gabriel,Lawan,F,63,180,84,M,1587979,EUR,1116979200,F,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Gabriel Santos,,,,,,,,,,,,,,,,,,,,,,
