match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_wonContest,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_lastManTackle,stat_errorLeadToAGoal,stat_accurateCross,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed
12499402,home,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,True,37.0,20.0,24.0,7.0,0.0,18.0,28.0,2.0,9.0,5.0,4.0,5.0,90.0,45.0,6.2,17.0,0.00066883,0,-0.7239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499402,home,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,D,13,13,False,,47.0,39.0,7.0,2.0,0.0,25.0,28.0,14.0,19.0,6.0,,,90.0,77.0,6.3,14.0,0.00732596,0,,3.0,2.0,8.0,6.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12499402,home,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,,35.0,34.0,2.0,2.0,0.0,25.0,26.0,9.0,9.0,5.0,,,71.0,52.0,6.5,2.0,0.0117382,1,,,1.0,3.0,3.0,1.0,,,5.0,2.0,2.0,1.0,,,2.0,,1.0,1.0,0.032,,,,,,,,,,,,,,,,
12499402,home,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,,54.0,49.0,3.0,1.0,0.0,37.0,38.0,12.0,16.0,4.0,,,90.0,69.0,6.7,5.0,0.0108022,0,,,4.0,2.0,6.0,2.0,,1.0,7.0,1.0,3.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12499402,home,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,,32.0,29.0,1.0,,0.0,20.0,22.0,9.0,10.0,1.0,,,45.0,33.0,6.3,3.0,0.0288174,0,,,,,,,,,1.0,,,,,,,,,,,,Hugo Larsson,,,,,,,,,,,,,,
12499402,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,M,36,36,False,,16.0,5.0,1.0,,0.0,1.0,3.0,4.0,13.0,1.0,,,45.0,20.0,6.5,11.0,0.00227826,0,,,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
12499402,home,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,,48.0,39.0,2.0,,0.0,27.0,29.0,12.0,19.0,7.0,,,90.0,58.0,6.5,10.0,0.0174738,0,,,,5.0,2.0,2.0,,,1.0,,4.0,,,,3.0,1.0,,2.0,,,,,ellyes_skhiri,,,,,,,,,,,,
12499402,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,False,,32.0,23.0,4.0,2.0,0.0,5.0,7.0,18.0,26.0,6.0,,,90.0,48.0,6.0,18.0,0.0335348,0,,,,10.0,5.0,2.0,5.0,1.0,,,,4.0,3.0,2.0,2.0,,,1.0,,,,,MarioGotze,1.0,,,,,,,,,,,
12499402,home,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1784,M,1159759,EUR,1055721600,M,21,21,False,,27.0,23.0,2.0,1.0,0.0,7.0,11.0,16.0,17.0,3.0,,,78.0,51.0,7.1,6.0,0.025498,0,,,,,7.0,,,,3.0,,2.0,5.0,3.0,1.0,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,
12499402,home,Eintracht Frankfurt,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97147,M,1048422,EUR,1024531200,F,11,11,False,,15.0,12.0,2.0,2.0,0.0,8.0,8.0,4.0,7.0,1.0,,,90.0,35.0,7.7,9.0,0.0197129,5,,3.0,1.0,8.0,3.0,1.0,3.0,3.0,2.0,,1.0,,,2.0,,,,,1.0288,2.0,Hugo Ekitiké,,hekitike,,3.0,2.0,1.0,1.1537,,,,,,,
12499402,home,Eintracht Frankfurt,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3170,M,979315,EUR,1041465600,F,17,17,False,,12.0,8.0,,,0.0,3.0,3.0,5.0,12.0,,,,72.0,18.0,6.7,7.0,0.0647885,1,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,1.0,,,0.0165,1.0,,,e.wahi7,3.0,,1.0,,0.0415,1.0,,,,,,
12499402,home,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,True,,17.0,15.0,1.0,1.0,0.0,11.0,11.0,4.0,6.0,2.0,,,45.0,28.0,6.6,3.0,0.0108993,0,,,,1.0,2.0,,,2.0,1.0,,2.0,,,,,,,1.0,,1.0,Nnamdi Collins,,,,,,,,,,,,,,
12499402,home,Eintracht Frankfurt,Oscar Højlund,oscar-hojlund,O. Højlund,M,6,184,1040,M,1149113,EUR,1104796800,M,6,6,True,,21.0,18.0,,,0.0,10.0,10.0,8.0,11.0,2.0,,,45.0,28.0,6.8,5.0,0.00697467,0,,,1.0,1.0,3.0,1.0,,,,1.0,,2.0,1.0,2.0,,1.0,,,,,Oscar Höjlund,,,,,,,,,,,,,,
12499402,home,Eintracht Frankfurt,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6853,M,147745,EUR,749520000,F,30,30,True,,1.0,1.0,,,0.0,1.0,1.0,,,,,,19.0,1.0,6.5,,1.5e-07,0,,,,,,,,,,,,,,,,,,,,,,,mbatshuayi,,,,,,1.0,,,,,,
12499402,home,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,F,19,19,True,,8.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,5.0,,,,18.0,11.0,6.6,2.0,0.00153574,0,,,,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,Jean Bahoya,,,,,,,,,,,,,,
12499402,home,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,True,,6.0,2.0,1.0,,0.0,1.0,2.0,1.0,5.0,2.0,,,12.0,16.0,6.8,6.0,0.00029438,0,,,,1.0,2.0,,1.0,,2.0,,1.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
12499402,home,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2816,M,1134203,EUR,1050019200,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499402,home,Eintracht Frankfurt,Aurèle Amenda,aurele-amenda,A. Amenda,D,5,194,696,M,999276,EUR,1059609600,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499402,home,Eintracht Frankfurt,Can Uzun,can-uzun,C. Uzun,M,42,186,10657,M,1440948,EUR,1131667200,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Can Uzun,,can.uzun10,,,,,,,,,,,,
12499402,home,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499402,away,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,38.0,25.0,26.0,14.0,0.0,16.0,22.0,9.0,16.0,6.0,1.0,2.0,90.0,43.0,6.8,13.0,0.00178827,0,0.1952,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499402,away,Bayer 04 Leverkusen,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6333,M,780014,EUR,878342400,D,23,23,False,,59.0,49.0,3.0,,0.0,26.0,28.0,23.0,32.0,5.0,,,90.0,81.0,7.8,13.0,0.0119484,2,,,,1.0,10.0,,1.0,3.0,2.0,,,6.0,5.0,1.0,,,,1.0,0.5267,3.0,,,,1.0,1.0,1.0,1.0,0.6786,,1.0,1.0,,,,
12499402,away,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,57.0,50.0,5.0,3.0,0.0,29.0,34.0,21.0,23.0,7.0,,,90.0,64.0,7.0,7.0,0.0326642,0,,1.0,,1.0,,,,,,1.0,5.0,,,,,,,,,,,,jonatah,,,,,,,,,,,,
12499402,away,Bayer 04 Leverkusen,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2637,M,353130,EUR,803433600,D,5,5,False,,72.0,61.0,8.0,3.0,0.0,40.0,41.0,21.0,31.0,4.0,,,90.0,86.0,7.0,14.0,0.0196567,1,,2.0,2.0,3.0,3.0,,,2.0,4.0,,4.0,,,1.0,,,,,0.2243,1.0,,,,,1.0,,,,,,,,,,
12499402,away,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,,29.0,25.0,3.0,3.0,0.0,10.0,10.0,16.0,23.0,2.0,,,83.0,45.0,6.3,13.0,0.222317,0,,1.0,,9.0,,1.0,2.0,2.0,1.0,,1.0,,,2.0,3.0,,,,,,,,jeremie_frimpong,4.0,,,,,1.0,,,1.0,,,
12499402,away,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4597,M,796047,EUR,867456000,M,24,24,False,,90.0,83.0,5.0,3.0,0.0,31.0,34.0,53.0,58.0,9.0,,,90.0,103.0,8.1,9.0,0.335417,2,,,1.0,1.0,5.0,,1.0,2.0,3.0,,1.0,1.0,1.0,,,4.0,1.0,1.0,0.0921,2.0,,,AlexGarcia97,2.0,,1.0,1.0,0.2487,,,,1.0,1.0,,
12499402,away,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,,74.0,67.0,2.0,1.0,1.0,27.0,30.0,41.0,45.0,8.0,,,77.0,82.0,7.6,9.0,0.292845,0,,,,3.0,2.0,,1.0,,1.0,,,1.0,1.0,1.0,2.0,3.0,,1.0,,,,,Granit_Xhaka,1.0,,,,,,,,1.0,,1.0,
12499402,away,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,,59.0,48.0,5.0,1.0,1.0,24.0,28.0,25.0,34.0,6.0,,,90.0,77.0,7.0,17.0,0.201662,1,,1.0,1.0,5.0,3.0,3.0,1.0,,,,1.0,1.0,1.0,2.0,,2.0,,1.0,0.0236,,,,grimaldo35,3.0,1.0,,,,,,,1.0,,,
12499402,away,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,10,10,False,,40.0,34.0,1.0,1.0,0.0,11.0,12.0,23.0,29.0,3.0,,,83.0,64.0,7.3,16.0,0.121518,3,,1.0,,9.0,5.0,1.0,3.0,5.0,1.0,,,3.0,2.0,1.0,,2.0,1.0,1.0,0.1807,1.0,,,FWirtz,1.0,,2.0,,0.6046,1.0,,,,,1.0,
12499402,away,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,F,19,19,False,,22.0,18.0,1.0,1.0,0.0,4.0,6.0,14.0,16.0,4.0,,,77.0,45.0,7.4,12.0,0.0197497,3,,,,5.0,6.0,,,7.0,,,,,,3.0,2.0,1.0,1.0,2.0,0.3549,4.0,,,,,,2.0,1.0,0.7034,,,,,,,1.0
12499402,away,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,False,,16.0,13.0,,,0.0,6.0,6.0,7.0,10.0,3.0,,,58.0,28.0,7.7,6.0,0.0713352,4,,1.0,1.0,1.0,5.0,,,1.0,,,,1.0,1.0,3.0,,2.0,1.0,2.0,0.6094,1.0,,,p_shicky,,1.0,2.0,1.0,0.9654,,,,,,,1.0
12499402,away,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,True,,9.0,8.0,,,0.0,4.0,4.0,4.0,6.0,1.0,,,32.0,14.0,6.9,2.0,0.00262972,1,,2.0,1.0,2.0,2.0,,,,,,,1.0,1.0,,,,,,0.0296,,,,amine_ad10,1.0,,1.0,,0.0754,2.0,,,,,,
12499402,away,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,True,,19.0,19.0,,,0.0,7.0,7.0,12.0,12.0,2.0,,,13.0,20.0,6.6,,0.00706866,0,,,,,,,,,,,,,,,,,,,,,,,exepalaciosok,,,,,,,,,,,,
