match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_errorLeadToAShot,stat_ownGoals,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,player_sofascoreId
14109650,home,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187.0,289,M,190179,EUR,806803200,G,1,1,False,27.0,20.0,11.0,4.0,0.0,17.0,19.0,3.0,8.0,1.0,6.0,2.0,90.0,33.0,7.0,7.0,0.00254213,0.4085,0,-1.1116,0.01,0.01,-0.13,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109650,home,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178.0,204,M,140735,EUR,684028800,D,18,18,False,34.0,25.0,6.0,1.0,0.0,11.0,13.0,14.0,21.0,2.0,5.0,,87.0,60.0,6.1,16.0,0.0192107,,0,,-0.04,0.06,-0.42,,True,7.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109650,home,Samsunspor,Ľubomír Šatka,ubomir-satka,Ľ. Šatka,D,37,185.0,293,M,187231,EUR,817862400,D,37,37,False,45.0,39.0,8.0,4.0,0.0,29.0,34.0,10.0,11.0,9.0,3.0,,90.0,62.0,6.0,7.0,0.00673354,,0,,0.12,0.05,-0.94,,,,,1.0,3.0,1.0,4.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14109650,home,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185.0,366,M,803023,EUR,914112000,D,4,4,False,37.0,29.0,9.0,4.0,0.0,19.0,21.0,10.0,16.0,11.0,4.0,,90.0,59.0,7.0,10.0,0.00959448,,0,,0.23,0.05,-0.11,,,,,3.0,3.0,3.0,7.0,,,2.0,2.0,2.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14109650,home,Samsunspor,Logi Tomasson,logi-tomasson,L. Tómasson,D,17,182.0,205,M,858266,EUR,968803200,D,17,17,False,36.0,29.0,9.0,8.0,1.0,19.0,23.0,10.0,13.0,5.0,7.0,,90.0,68.0,7.5,14.0,0.236891,,2,,0.31,0.12,-0.24,,,,,1.0,2.0,4.0,5.0,,3.0,3.0,1.0,,1.0,,,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,0.1662,0.494,0.24,,,,,,,,,,,
14109650,home,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185.0,119,M,1063325,EUR,1062374400,M,55,55,False,27.0,23.0,3.0,1.0,0.0,12.0,13.0,11.0,14.0,1.0,8.0,,87.0,39.0,6.1,6.0,0.00881836,,0,,0.05,0.04,-0.24,,,,,2.0,1.0,9.0,5.0,1.0,1.0,4.0,1.0,,4.0,,,,,1.0,Yunus Cift,,,,,,,,,,,2.0,,,,,,,,,,
14109650,home,Samsunspor,Anthony Musaba,anthony-musaba,A. Musaba,F,20,182.0,2507,M,979473,EUR,976060800,M,7,7,False,16.0,14.0,,,0.0,5.0,6.0,9.0,10.0,1.0,4.0,,90.0,44.0,8.2,15.0,0.877562,,3,,0.72,0.38,-0.17,,,4.0,1.0,,1.0,8.0,4.0,2.0,,,,,1.0,,,,4.0,2.0,,,6.0,1.0,,1.0,1.0,,0.568,0.8505,0.47,2.0,3.0,1.0,1.0,,,,,,,
14109650,home,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177.0,633,M,837012,EUR,928281600,M,21,21,False,37.0,26.0,4.0,2.0,1.0,13.0,18.0,13.0,19.0,3.0,5.0,,90.0,53.0,7.2,13.0,0.729443,,3,,0.39,0.06,-0.03,,,1.0,,1.0,1.0,3.0,6.0,1.0,,4.0,3.0,1.0,1.0,,,,1.0,2.0,,,,1.0,,3.0,,,0.2294,,-0.61,,,,,,,,,,,
14109650,home,Samsunspor,Olivier Ntcham,olivier-ntcham,O. Ntcham,M,10,180.0,801,M,352676,EUR,823824000,M,10,10,False,43.0,35.0,10.0,6.0,0.0,11.0,14.0,24.0,29.0,,9.0,,90.0,59.0,7.3,15.0,0.285238,,2,,0.5,0.4,-0.12,,,1.0,,1.0,,4.0,4.0,,,,,1.0,2.0,1.0,,,3.0,2.0,,,4.0,,,1.0,1.0,,0.1712,0.0676,-0.14,,3.0,,,,,,,,,
14109650,home,Samsunspor,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180.0,476,M,954060,EUR,982454400,M,70,70,False,17.0,12.0,1.0,,0.0,9.0,9.0,3.0,8.0,,5.0,,70.0,27.0,6.5,10.0,0.0716722,,2,,-0.03,0.47,-0.11,,,3.0,,1.0,,4.0,2.0,1.0,,1.0,,,2.0,,,,2.0,,,,1.0,,,1.0,,,0.0635,,-0.48,,1.0,1.0,,,,,,,,
