match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_challengeLost,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12773668,home,Hertha BSC,Tjark Ernst,,,tjark-ernst,T. Ernst,G,1,193,377,M,1019319,EUR,1047686400,G,1,1,False,28.0,20.0,14.0,6.0,0.0,18.0,26.0,2.0,2.0,8.0,90.0,33.0,6.4,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12773668,home,Hertha BSC,Jonjoe Kenny,,,jonjoe-kenny,J. Kenny,D,3,176,414,M,361310,EUR,858384000,D,16,16,False,35.0,30.0,5.0,3.0,0.0,16.0,18.0,15.0,24.0,2.0,90.0,63.0,7.5,11.0,0,7.0,1.0,1.0,3.0,6.0,5.0,2.0,5.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
12773668,home,Hertha BSC,Toni Leistner,,,toni-leistner,T. Leistner,D,37,190,99,M,137053,EUR,651024000,D,37,37,False,49.0,44.0,8.0,6.0,0.0,33.0,34.0,11.0,15.0,3.0,90.0,62.0,7.3,5.0,1,,,4.0,3.0,5.0,9.0,2.0,1.0,,2.0,,True,1.0,1.0,,,,,,,,,,,,,,,,
12773668,home,Hertha BSC,Márton Dárdai,,,marton-dardai,M. Dárdai,D,31,186,1093,M,980618,EUR,1013472000,D,31,31,False,51.0,41.0,14.0,6.0,0.0,33.0,36.0,8.0,15.0,1.0,90.0,61.0,6.9,11.0,0,,,2.0,,3.0,2.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,
12773668,home,Hertha BSC,Deyovaisio Zeefuik,,,deyovaisio-zeefuik,D. Zeefuik,D,42,185,214,M,843156,EUR,889574400,D,42,42,False,43.0,37.0,5.0,4.0,0.0,19.0,22.0,18.0,22.0,3.0,90.0,66.0,6.9,10.0,0,1.0,,4.0,4.0,6.0,7.0,,1.0,1.0,1.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
12773668,home,Hertha BSC,Michaël Cuisance,,,michael-cuisance,M. Cuisance,M,10,181,882,M,826208,EUR,934761600,M,27,27,False,33.0,28.0,2.0,1.0,0.0,14.0,17.0,15.0,17.0,4.0,84.0,54.0,7.3,14.0,1,1.0,1.0,,15.0,6.0,1.0,,1.0,1.0,4.0,2.0,,2.0,,1.0,,3.0,8.0,2.0,3.0,5.0,1.0,1.0,,,,,,,
12773668,home,Hertha BSC,Kevin Sessa,,,sessa-kevin,K. Sessa,M,8,175,67,M,929806,EUR,962841600,M,8,8,False,30.0,29.0,3.0,3.0,0.0,15.0,16.0,14.0,14.0,2.0,75.0,36.0,7.1,2.0,1,,,1.0,3.0,2.0,1.0,,1.0,1.0,,1.0,,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,
12773668,home,Hertha BSC,Michał Karbownik,,,michal-karbownik,M. Karbownik,M,33,175,1643,M,910043,EUR,984441600,M,33,33,False,27.0,21.0,2.0,,0.0,13.0,14.0,8.0,13.0,4.0,67.0,35.0,6.8,7.0,0,,,,2.0,3.0,,,2.0,2.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,
12773668,home,Hertha BSC,Derry Scherhant,,,derry-scherhant,D. Scherhant,F,7,184,371,M,1131002,EUR,1036886400,M,39,39,False,13.0,11.0,2.0,,0.0,4.0,5.0,7.0,10.0,5.0,84.0,36.0,7.7,13.0,3,2.0,,,9.0,6.0,,1.0,1.0,1.0,3.0,1.0,,2.0,1.0,,3.0,2.0,4.0,5.0,,2.0,2.0,1.0,,,,,,,
12773668,home,Hertha BSC,Florian Niederlechner,Florian,Niederlechner,florian-niederlechner,F. Niederlechner,F,7,186,339,M,156146,EUR,656726400,F,7,7,False,27.0,23.0,7.0,6.0,0.0,13.0,14.0,10.0,14.0,1.0,67.0,36.0,7.1,9.0,1,1.0,,3.0,2.0,4.0,,,,,1.0,1.0,,,,,,,2.0,2.0,,1.0,1.0,,,,,,,,
12773668,home,Hertha BSC,Ibrahim Maza,,,maza-ibrahim,I. Maza,M,30,181,33874,M,1407524,EUR,1132790400,F,10,10,False,30.0,23.0,2.0,2.0,0.0,7.0,8.0,19.0,25.0,5.0,90.0,52.0,6.7,17.0,2,3.0,3.0,,8.0,4.0,,,,,1.0,,,1.0,1.0,,3.0,2.0,5.0,4.0,,1.0,,,ibo_mz10,1.0,,,,,
