match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_totalClearance,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_interceptionWon,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wonTackle,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalContest,stat_goals,captain,player_sofascoreId,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,stat_outfielderBlock,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12421175,home,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,25.0,22.0,11.0,8.0,0.0,18.0,20.0,4.0,5.0,2.0,1.0,1.0,1.0,90.0,27.0,6.7,3.0,0.00071238,0,-0.0042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421175,home,Club Brugge KV,Joaquin Seys,joaquin-seys,J. Seys,D,65,178,1482,M,1395881,EUR,1111968000,D,65,65,False,60.0,54.0,1.0,,0.0,10.0,12.0,44.0,49.0,4.0,,,,62.0,75.0,6.7,10.0,0.060869,0,,,,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12421175,home,Club Brugge KV,Joel Ordóñez,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,False,98.0,95.0,2.0,2.0,0.0,39.0,40.0,56.0,58.0,2.0,,,,90.0,110.0,7.2,3.0,0.0272529,1,,,,,2.0,4.0,3.0,,,,,,3.0,1.0,8.0,1.0,1.0,0.1762,,,,,,,,,,,,,,,,,,
12421175,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,100.0,94.0,8.0,5.0,0.0,41.0,43.0,53.0,57.0,5.0,,,,90.0,111.0,7.1,6.0,0.0173927,0,,,,,4.0,2.0,6.0,,,2.0,,,1.0,,6.0,,1.0,,2.0,,,,,,,,,,,,,,,,,
12421175,home,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,55,55,False,90.0,81.0,13.0,10.0,0.0,35.0,36.0,48.0,60.0,7.0,,,,90.0,116.0,7.4,15.0,0.45534,1,,,,6.0,,4.0,2.0,1.0,1.0,2.0,,1.0,2.0,,6.0,,,0.037,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
12421175,home,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,False,77.0,69.0,1.0,,0.0,30.0,32.0,39.0,45.0,7.0,,,,90.0,84.0,6.8,9.0,0.034076,0,,,,,2.0,3.0,3.0,1.0,,1.0,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,
12421175,home,Club Brugge KV,Ardon Jashari,ardon-jashari,A. Jashari,M,30,180,4830,M,1034082,EUR,1027987200,M,30,30,False,77.0,70.0,5.0,4.0,1.0,7.0,7.0,63.0,71.0,5.0,,,,62.0,84.0,7.7,9.0,0.104713,1,,,,1.0,,2.0,1.0,,,1.0,1.0,2.0,2.0,,,,,0.0228,,,,,1.0,1.0,0.0747,,,,,,,,,,,
12421175,home,Club Brugge KV,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,M,7,7,False,59.0,55.0,2.0,2.0,1.0,13.0,13.0,42.0,51.0,5.0,,,,75.0,80.0,7.9,17.0,0.209775,4,,,,5.0,,9.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.2005,,,1.0,2.0,1.0,1.0,0.3172,5.0,1.0,,,,,,,,,
12421175,home,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,96.0,83.0,11.0,9.0,0.0,21.0,23.0,62.0,74.0,3.0,,,,90.0,109.0,7.5,18.0,0.33795,0,,,,1.0,7.0,4.0,11.0,,1.0,4.0,2.0,3.0,1.0,,2.0,,2.0,,,,1.0,,,,,1.0,,True,,,,,,,,
12421175,home,Club Brugge KV,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180,9518,M,1031259,EUR,1012348800,M,8,8,False,42.0,37.0,3.0,3.0,0.0,5.0,5.0,32.0,40.0,3.0,,,,76.0,59.0,7.2,13.0,0.112287,4,,,,3.0,1.0,6.0,3.0,,2.0,,1.0,3.0,2.0,1.0,,1.0,,0.7531,1.0,,,1.0,,2.0,0.3335,3.0,,,absolute_christostzolis,1.0,2.0,1.0,,,,
12421175,home,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,False,34.0,27.0,,,0.0,4.0,4.0,23.0,31.0,3.0,,,,88.0,50.0,7.8,14.0,0.234134,1,,,,1.0,1.0,7.0,3.0,,,1.0,3.0,2.0,4.0,,,,,0.635,1.0,,,,,1.0,0.9897,4.0,1.0,,,1.0,,,,,,
12421175,home,Club Brugge KV,Kyriani Sabbe,kyriani-sabbe,K. Sabbe,D,64,176,1049,M,1101258,EUR,1106697600,D,64,64,True,30.0,22.0,4.0,1.0,1.0,8.0,10.0,14.0,21.0,3.0,,,,28.0,36.0,7.3,10.0,0.0215068,1,,,,1.0,,,2.0,,,2.0,1.0,1.0,,,,,,0.0934,,,1.0,1.0,2.0,,,,,,,,,,,,,
12421175,home,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,True,12.0,10.0,1.0,1.0,0.0,5.0,6.0,5.0,7.0,1.0,,,,28.0,19.0,6.7,5.0,0.0209284,0,,,,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,2.0,,,,1.0,,,,,,
12421175,home,Club Brugge KV,Michał Skóraś,michal-skoras,M. Skóraś,F,8,172,3088,M,942479,EUR,950572800,F,21,21,True,2.0,2.0,,,0.0,,,3.0,3.0,2.0,,,,15.0,11.0,7.1,2.0,0.0872671,3,,,,1.0,,1.0,2.0,,,2.0,2.0,1.0,,1.0,,,1.0,0.136,,1.0,,1.0,1.0,1.0,0.2092,,,,,,,,,,,
12421175,home,Club Brugge KV,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12536,M,1142675,EUR,1115596800,F,68,68,True,8.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,5.0,2.0,,,,14.0,12.0,8.8,1.0,0.00498824,2,,,,,,2.0,,,,,,,1.0,,,,1.0,0.9201,1.0,,,,,2.0,1.2325,,2.0,,,,,,,,,
