match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_fouls,stat_totalOffside,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_accurateCross,stat_keyPass,stat_goalAssist,player_sofascoreId,player_firstName,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_bigChanceCreated
11368753,home,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368753,home,Mallorca,Javi Llabrés,javi-llabres,J. Llabrés,M,19,174,115,M,1162309,EUR,1031702400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Javi Llabrés,,,,,
11368753,home,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368753,home,Mallorca,Nemanja Radonjić,nemanja-radonjic,N. Radonjić,F,49,185,4597,M,802665,EUR,824342400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,n.radonjic7,,,,,,
11368753,away,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,12.0,11.0,3.0,2.0,11.0,11.0,,1.0,,,1.0,4.0,,,,,,90.0,17.0,6.3,1.0,0.00013439,0,-0.5927,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
11368753,away,Real Sociedad,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,18,18,False,62.0,55.0,3.0,,19.0,21.0,36.0,44.0,2.0,5.0,3.0,4.0,1.0,,,,,90.0,93.0,7.3,17.0,0.0570537,4,,3.0,5.0,6.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,0.1271,0.0679,3.0,,1.0,,hamarintos27,,,,,1.0,
11368753,away,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,40.0,32.0,7.0,3.0,13.0,18.0,19.0,22.0,3.0,5.0,2.0,7.0,1.0,,,,,64.0,47.0,6.7,9.0,0.0138793,0,,,5.0,8.0,,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,
11368753,away,Real Sociedad,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,68.0,59.0,6.0,4.0,28.0,33.0,31.0,35.0,3.0,4.0,2.0,6.0,1.0,,,,,90.0,77.0,6.8,10.0,0.0129417,0,,,2.0,5.0,,1.0,,,2.0,,,,,2.0,,1.0,,,,,,,,,,lenormand_r,,,,,,
11368753,away,Real Sociedad,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,25,25,False,50.0,44.0,5.0,4.0,17.0,18.0,31.0,41.0,1.0,4.0,1.0,2.0,1.0,,,,,90.0,78.0,7.1,14.0,0.211,0,,9.0,,4.0,1.0,,1.0,1.0,1.0,1.0,,2.0,,4.0,,,,,,,,,4.0,2.0,,,,,,,,
11368753,away,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,False,31.0,26.0,,,3.0,4.0,24.0,31.0,,3.0,,1.0,,,,,,73.0,48.0,6.8,12.0,0.393347,4,,4.0,1.0,4.0,1.0,2.0,1.0,1.0,,2.0,1.0,2.0,,,,,,3.0,,0.1813,,1.0,1.0,1.0,,,,,,,,
11368753,away,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,4,4,False,44.0,37.0,2.0,1.0,13.0,16.0,24.0,28.0,2.0,5.0,3.0,4.0,1.0,,,,,90.0,57.0,7.3,7.0,0.0165324,2,,,5.0,5.0,,,,,1.0,2.0,2.0,,,,,,1.0,1.0,,0.2489,0.1172,,,1.0,,martin_zubimendi,,,,,,
11368753,away,Real Sociedad,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,M,8,8,False,47.0,35.0,2.0,1.0,14.0,16.0,21.0,33.0,11.0,16.0,1.0,4.0,1.0,,,,,90.0,72.0,8.4,20.0,0.493238,3,,2.0,2.0,6.0,,3.0,,,,4.0,2.0,2.0,True,2.0,,,1.0,1.0,1.0,0.3105,0.5735,1.0,,3.0,,mikelmerino,,,,,,
11368753,away,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,F,14,14,False,39.0,33.0,2.0,2.0,4.0,4.0,30.0,40.0,,7.0,,5.0,4.0,,,,,90.0,67.0,8.1,20.0,0.249044,2,,5.0,3.0,9.0,1.0,3.0,5.0,3.0,,,,4.0,,,,,1.0,,1.0,0.1046,0.2294,1.0,1.0,2.0,,KuboTake,,,,,,
11368753,away,Real Sociedad,Umar Sadiq,umar-sadiq,U. Sadiq,F,6,192,2879,M,754710,EUR,854841600,F,19,19,False,10.0,8.0,,,2.0,3.0,6.0,7.0,3.0,6.0,2.0,1.0,1.0,,,,,65.0,25.0,6.6,10.0,0.00430029,1,,,2.0,7.0,,3.0,3.0,2.0,,,,2.0,,3.0,1.0,,,,,0.0573,,1.0,,,,,,,,,,
11368753,away,Real Sociedad,Arsen Zakharyan,arsen-zakharyan,A. Zakharyan,M,21,183,4558,M,1066045,EUR,1053907200,F,12,12,False,24.0,20.0,1.0,1.0,3.0,3.0,19.0,27.0,,1.0,,3.0,,,,,,64.0,35.0,6.7,11.0,0.250084,0,,6.0,1.0,4.0,,,2.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,2.0,1.0,,zaha47,Arsen Zakharyan,,,,,
11368753,away,Real Sociedad,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,537,M,934383,EUR,978912000,D,20,20,True,18.0,17.0,,,4.0,5.0,14.0,14.0,,,,1.0,,,,,,26.0,20.0,7.1,1.0,0.244786,0,,1.0,4.0,5.0,,,,,,,,,,2.0,,,,,,,,,1.0,3.0,1.0,,,,,,,1.0
11368753,away,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,F,7,7,True,21.0,16.0,,,2.0,4.0,14.0,20.0,1.0,6.0,,3.0,,,,,,26.0,34.0,7.4,9.0,0.0569086,2,,3.0,3.0,5.0,,1.0,4.0,4.0,,1.0,,,,1.0,,,1.0,,,0.072,0.1931,1.0,,,,,,,,,,
11368753,away,Real Sociedad,André Silva,andre-silva,A. Silva,F,9,185,5803,M,190159,EUR,815616000,F,21,21,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,1.0,,,,,,25.0,4.0,6.5,1.0,0.0118669,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,andresilva9,,,,,,
11368753,away,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,22,22,True,8.0,8.0,,,1.0,1.0,7.0,8.0,1.0,1.0,1.0,1.0,,,,,,17.0,11.0,6.6,1.0,0.00857135,1,,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,0.0255,,1.0,,,,,,,,,,
11368753,away,Real Sociedad,Aitor Fraga,aitor-fraga,A. Fraga,G,32,194,111,M,1000247,EUR,1047168000,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368753,away,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187,278,M,1094782,EUR,1002585600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Unai Marrero,,,,,
11368753,away,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6479,M,1116388,EUR,1027382400,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ElBufalo,Jon Aramburu,,,,,
11368753,away,Real Sociedad,Iñaki Rupérez,inaki-ruperez,I. Rupérez,D,2,177,78,M,1657024,EUR,1041897600,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368753,away,Real Sociedad,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,1010383,EUR,966384000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368753,away,Real Sociedad,Jon Magunazelaia,jon-magunazelaia,J. Magunazelaia,M,11,180,129,M,1134396,EUR,994982400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Jon Magunacelaya,,,,,
11368753,away,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,1139409,EUR,1057190400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Pablo Marín,,,,,
11368753,away,Real Sociedad,Urko González,urko-gonzalez,U. González,M,4,189,462,M,1064009,EUR,985046400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
