match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,stat_totalContest,stat_wonContest,stat_goals,captain,stat_bigChanceCreated,stat_totalOffside,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyConceded,player_sofascoreId,stat_accurateKeeperSweeper,stat_penaltyMiss
12514201,home,CD Nacional,Isaac,isaac,Isaac,F,41,181,546,M,1471239,EUR,1080259200,F,23,23,False,10.0,7.0,1.0,1.0,0.0,3.0,4.0,4.0,6.0,,2.0,,,,,,,45.0,14.0,6.6,5.0,0.00108955,0,,Isaac,,,2.0,2.0,,,,,1.0,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
12514201,home,CD Nacional,Joel Tagueu,joel-tagueu,Joel,F,95,178,140,M,599698,EUR,755136000,F,95,95,True,9.0,6.0,,,0.0,1.0,2.0,5.0,7.0,,2.0,,,,,,,45.0,15.0,6.5,5.0,0.509265,0,,,,,3.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,
12514201,home,CD Nacional,Matheus Dias,dias-matheus,Matheus Dias,M,6,187,228,M,1020610,EUR,1020902400,M,88,88,True,10.0,6.0,,,0.0,4.0,6.0,2.0,4.0,2.0,2.0,,,,,,,21.0,13.0,6.0,4.0,0.00071078,0,,,,,3.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,
12514201,home,CD Nacional,Rúben Macedo,ruben-macedo,R. Macedo,F,20,171,33,M,318943,EUR,826329600,F,7,7,True,3.0,2.0,,,0.0,,,2.0,4.0,1.0,,,,,,,,21.0,6.0,6.7,2.0,0.00198851,0,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12514201,home,CD Nacional,Léo Santos,leo-santos,L. Santos,D,34,186,158,M,822509,EUR,913161600,D,34,34,True,4.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,10.0,5.0,6.6,1.0,0.00031001,0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12514201,home,CD Nacional,André Sousa,andre-sousa,A. Sousa,M,18,181,24,M,167857,EUR,647481600,M,18,18,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,,,10.0,7.0,6.6,,0.00224477,0,,,,,3.0,2.0,,,,,,,,,,2.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,
12514201,home,CD Nacional,Rui Encarnação,rui-encarnacao,R. Encarnação,G,1,185,30,M,1049407,EUR,891734400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,Rui Filipe Teixeira da Encarnação,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514201,home,CD Nacional,João Aurélio,joao-aurelio,J. Aurélio,D,2,185,24,M,44684,EUR,587779200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514201,home,CD Nacional,Chiheb Labidi,chiheb-labidi,C. Labidi,M,15,190,432,M,1011997,EUR,991353600,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514201,home,CD Nacional,Paulinho Bóia,paulinho-boia,Paulinho Bóia,M,11,171,270,M,912781,EUR,898819200,F,98,98,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514201,away,AVS - Futebol SAD,Guillermo Ochoa,guillermo-ochoa,G. Ochoa,G,13,185,4425,M,15497,EUR,490060800,G,13,13,False,22.0,14.0,13.0,5.0,0.0,11.0,11.0,3.0,11.0,1.0,12.0,,3.0,1.0,4.0,,2.0,90.0,36.0,7.0,8.0,0.0013969,0,0.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GuiOchoa,2.0,
12514201,away,AVS - Futebol SAD,Cristian Castro,cristian-castro,C. Castro,D,42,192,155,M,1067320,EUR,980380800,D,42,42,False,44.0,38.0,2.0,,0.0,29.0,30.0,9.0,14.0,,4.0,,,,,,,90.0,52.0,6.1,8.0,0.0151071,0,,Cristian Castro,,,2.0,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,
12514201,away,AVS - Futebol SAD,Jorge Teixeira,jorge-teixeira,J. Teixeira,D,5,188,34,M,58826,EUR,525484800,D,5,5,False,52.0,43.0,10.0,4.0,0.0,38.0,41.0,5.0,11.0,1.0,5.0,,,,,,,90.0,56.0,6.1,10.0,0.00299899,1,,,,,3.0,2.0,,,,1.0,,,0.0642,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
12514201,away,AVS - Futebol SAD,Baptiste Roux,baptiste-roux,B. Roux,D,5,190,62,M,1049576,EUR,943574400,D,6,6,False,16.0,10.0,9.0,3.0,0.0,5.0,6.0,5.0,10.0,,,,,,,,,45.0,18.0,5.6,6.0,0.00278912,0,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,
12514201,away,AVS - Futebol SAD,Fernando Fonseca,fernando-fonseca,F. Fonseca,D,2,182,49,M,792666,EUR,858297600,M,2,2,False,33.0,22.0,6.0,3.0,0.0,11.0,12.0,11.0,22.0,,1.0,,,,,,,74.0,48.0,6.5,15.0,0.00651292,0,,,,1.0,5.0,2.0,,,,1.0,1.0,,,,,2.0,,,,1.0,2.0,,,1.0,,,2.0,1.0,,,,,,,,,,
12514201,away,AVS - Futebol SAD,Gustavo Assunção,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,12,12,False,63.0,55.0,5.0,2.0,0.0,26.0,29.0,29.0,36.0,1.0,7.0,,,,,,,90.0,83.0,7.1,12.0,0.0343888,1,,,,2.0,6.0,10.0,2.0,,,,4.0,2.0,0.016,,,2.0,2.0,2.0,,,1.0,1.0,,2.0,4.0,,,,,,,,,,,,,
12514201,away,AVS - Futebol SAD,Jaume Grau,jaume-grau,J. G. Ciscar,M,15,183,72,M,838633,EUR,862790400,M,15,15,False,18.0,14.0,3.0,1.0,0.0,9.0,9.0,5.0,10.0,,4.0,,,,,,,45.0,24.0,6.6,5.0,0.00587612,1,,,,1.0,1.0,1.0,,1.0,,2.0,,,0.0259,0.0829,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12514201,away,AVS - Futebol SAD,Kiki Afonso,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,M,24,24,False,25.0,20.0,5.0,1.0,0.0,11.0,13.0,10.0,15.0,2.0,4.0,,,,,,,74.0,45.0,6.7,12.0,0.0360639,0,,,,3.0,2.0,2.0,,,,3.0,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,True,,,,,,,,
12514201,away,AVS - Futebol SAD,Lucas Piazón,lucas-piazon,L. Piazón,M,12,182,408,M,156025,EUR,759024000,F,14,14,False,35.0,32.0,2.0,1.0,1.0,9.0,10.0,27.0,31.0,,2.0,,,,,,,90.0,49.0,7.4,11.0,0.279537,0,,,,6.0,6.0,2.0,,,,,1.0,1.0,,,5.0,1.0,1.0,1.0,,3.0,2.0,,,,,4.0,2.0,,,,2.0,,,,,,,
12514201,away,AVS - Futebol SAD,Rodrigo Ribeiro,ribeiro-rodrigo,R. Ribeiro,F,21,185,1511,M,1215904,EUR,1114646400,F,20,20,False,15.0,10.0,,,0.0,2.0,3.0,8.0,12.0,2.0,2.0,,,,,,,90.0,32.0,7.7,11.0,0.0178069,3,,,,,7.0,6.0,,1.0,,,1.0,,0.3153,0.7559,2.0,3.0,1.0,,,2.0,,2.0,,,3.0,,5.0,1.0,1.0,,,,1.0,,,,,
12514201,away,AVS - Futebol SAD,John Mercado,john-mercado,John Mercado,F,7,184,889,M,1002514,EUR,1023062400,F,17,17,False,20.0,13.0,1.0,1.0,0.0,3.0,3.0,11.0,21.0,,6.0,,,,,,,88.0,36.0,7.0,13.0,0.205069,3,,,,4.0,3.0,6.0,1.0,,,1.0,2.0,2.0,0.2714,,1.0,,4.0,,,2.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,
12514201,away,AVS - Futebol SAD,Babatunde Akinsola,akinsola-babatunde,B. Akinsola,F,11,175,163,M,1133063,EUR,1047254400,F,11,11,True,9.0,7.0,1.0,1.0,0.0,5.0,5.0,2.0,8.0,,3.0,,,,,,,45.0,26.0,7.0,9.0,0.00262942,2,,,,4.0,1.0,3.0,,1.0,,1.0,,,0.161,0.3448,,,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,
12514201,away,AVS - Futebol SAD,Nenê,nene,Nenê,F,18,183,194,M,44685,EUR,428198400,F,18,18,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,,,,,,45.0,17.0,6.1,5.0,0.00162493,2,,,,,9.0,4.0,,,1.0,,1.0,,0.8158,,,4.0,,2.0,,2.0,2.0,2.0,,,2.0,,2.0,1.0,,,,,,1.0,,,,1.0
12514201,away,AVS - Futebol SAD,Rafael Rodrigues,rodrigues-rafael,R. Rodrigues,D,2,183,215,M,1091960,EUR,1012089600,D,3,3,True,10.0,8.0,2.0,2.0,0.0,4.0,5.0,4.0,5.0,,4.0,,,,,,,16.0,14.0,6.8,3.0,0.0056348,0,,,,,,3.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12514201,away,AVS - Futebol SAD,Yair Mena,yair-mena,Y. Mena,M,16,176,81,M,972823,EUR,962150400,F,16,16,True,4.0,1.0,,,0.0,1.0,2.0,,4.0,,2.0,,,,,,,16.0,7.0,6.4,6.0,1.549e-05,0,,Yair Mena,Palacios,2.0,3.0,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,
12514201,away,AVS - Futebol SAD,Zé Luís,ze-luis,Z. Luís,F,,185,236,M,101973,EUR,664675200,F,29,29,True,,,,,0.0,,,,,,,,,,,,,10.0,1.0,6.3,1.0,,0,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
12514201,away,AVS - Futebol SAD,Pedro Trigueira,pedro-trigueira,P. Trigueira,G,88,192,38,M,61123,EUR,568252800,G,88,88,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514201,away,AVS - Futebol SAD,Ignacio Rodríguez,ignacio-rodriguez,I. Rodríguez,D,4,188,64,M,1104158,EUR,1068422400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,Ignacio Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514201,away,AVS - Futebol SAD,Giorgi Aburjania,giorgi-aburjania,G. Aburjania,M,29,187,130,M,156569,EUR,789004800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514201,away,AVS - Futebol SAD,Gustavo Mendonca,mendonca-gustavo,G. Mendonça,M,23,176,44,M,1006114,EUR,1047340800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
